N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.037518,L2 10 10 10 16 409 10,6794772480,452984832,3.33,222.31,83.60,0,0,0,0,54061.00,105159.00,0,0,159220.00
20,262144,2.254097,L2 20 20 20 16 204 20,16106127360,1073741824,7.14,476.35,39.12,18.26,7.24,0,0,64167.00,119025.00,25.50,0,183192.00
30,65536,2.802125,L2 30 30 30 16 136 30,17277911040,1151860736,6.16,411.06,44.80,39.91,7.46,17.59,7.40,74261.00,143944.00,47.37,24.99,218205.00
40,32768,3.532512,L2 40 40 40 16 102 40,22932357120,1528823808,6.49,432.78,42.72,46.59,7.62,17.85,7.58,122852.00,187508.00,54.21,25.43,310360.00
50,16384,3.345360,L2 50 50 50 16 81 50,23921295360,1594753024,7.15,476.70,39.12,46.90,7.67,18.88,7.66,88928.00,172669.00,54.57,26.54,261597.00
60,8192,3.186097,L2 60 60 60 16 68 60,21579694080,1438646272,6.77,451.53,41.76,47.27,7.80,21.61,7.73,85097.00,164192.00,55.07,29.34,249289.00
70,4096,2.442211,L2 70 70 70 16 58 70,17663754240,1177583616,7.23,482.17,39.12,46.01,7.78,27.17,7.76,64182.00,125654.00,53.79,34.93,189836.00
80,4096,3.883973,L2 80 80 80 16 51 80,26970685440,1798045696,6.94,462.93,40.00,48.72,7.85,24.52,7.81,105957.00,202280.00,56.57,32.33,308237.00
90,2048,2.654662,L2 90 90 90 16 45 90,19539640320,1302642688,7.35,490.69,38.32,47.78,7.82,22.92,7.80,87860.00,146679.00,55.60,30.72,234539.00
100,2048,3.724216,L2 100 100 100 16 40 100,27179089920,1811939328,7.29,486.52,38.32,48.31,7.86,22.81,7.84,13446246.44,16300730.00,56.17,30.65,29746976.44
110,1024,2.558480,L2 110 110 110 16 37 110,18294005760,1219600384,7.14,476.68,39.12,48.15,7.85,21.61,7.82,73819368.66,85349661.00,56.00,29.43,159169029.66
120,1024,3.764691,L2 120 120 120 16 34 120,23975362560,1598357504,6.36,424.56,43.76,48.48,7.88,21.99,7.85,186877563.10,196575497.00,56.36,29.84,383453060.10
130,512,2.454781,L2 130 130 130 16 31 130,15362887680,1024192512,6.25,417.22,44.80,48.70,7.99,22.49,7.79,135703033.08,132200213.00,56.69,30.28,267903246.08
140,512,3.076721,L2 140 140 140 16 29 140,19318702080,1287913472,6.27,418.59,44.80,48.74,7.90,22.56,7.85,171780833.16,166022535.00,56.64,30.41,337803368.16
150,512,3.722588,L2 150 150 150 16 27 150,23901204480,1593413632,6.42,428.03,43.76,48.90,7.91,22.28,7.79,211933084.17,204947843.00,56.81,30.07,416880927.17
160,256,2.424246,L2 160 160 160 16 25 160,14578237440,971882496,6.01,400.89,46.00,50.19,8.07,22.82,7.86,129351249.19,124822418.00,58.26,30.68,254173667.19
170,256,2.678271,L2 170 170 170 16 24 170,17565296640,1171019776,6.55,437.22,42.72,48.94,7.91,22.17,7.80,155469745.19,150127246.00,56.85,29.97,305596991.19
180,256,3.290373,L2 180 180 180 16 22 180,20934819840,1395654656,6.36,424.16,43.76,49.15,7.94,21.78,7.88,185098021.20,178713392.00,57.09,29.66,363811413.20
190,256,3.749914,L2 190 190 190 16 21 190,24709847040,1647323136,6.58,439.29,42.72,49.25,7.93,20.52,7.80,220265688.28,210647098.00,57.18,28.32,430912786.28
200,128,2.274701,L2 200 200 200 16 20 200,14456709120,963780608,6.35,423.69,43.76,49.35,7.94,23.56,7.90,131270141.45,123126796.00,57.29,31.46,254396937.45
210,128,2.535170,L2 210 210 210 16 19 210,16784286720,1118952448,6.61,441.37,42.72,49.39,7.93,23.20,7.84,151110422.39,142788814.00,57.32,31.04,293899236.39
220,128,2.984641,L2 220 220 220 16 18 220,19349176320,1289945088,6.47,432.19,43.76,49.59,7.97,20.82,7.89,176638700.52,164481562.00,57.56,28.71,341120262.52
230,128,3.343990,L2 230 230 230 16 17 230,22162897920,1477526528,6.62,441.84,42.72,49.70,7.96,20.70,7.83,203628724.58,188222927.00,57.66,28.53,391851651.58
240,64,2.077174,L2 240 240 240 16 17 240,12618485760,841232384,6.07,404.98,46.00,50.41,8.06,25.76,7.90,115015764.53,107107116.00,58.47,33.66,222122880.53
250,64,2.235708,L2 250 250 250 16 16 250,14291458560,952763904,6.39,426.15,43.76,50.23,8.13,24.26,7.83,132000429.65,121206201.00,58.36,32.09,253206630.65
260,64,2.677915,L2 260 260 260 16 15 260,16106127360,1073741824,6.01,400.96,47.12,51.86,8.14,23.54,7.90,150101595.73,136531671.00,60.00,31.44,286633266.73
270,64,2.804160,L2 270 270 270 16 15 270,18068252160,1204550144,6.44,429.55,43.76,52.77,7.95,21.52,7.83,168743829.76,153051122.00,60.72,29.35,321794951.76
280,64,3.150527,L2 280 280 280 16 14 280,20183592960,1345572864,6.40,427.09,43.76,50.66,8.00,22.44,7.92,189359354.81,170886845.00,58.66,30.36,360246199.81
290,64,3.456543,L2 290 290 290 16 14 290,22457909760,1497193984,6.49,433.14,42.72,50.52,7.97,24.15,7.84,212033779.87,190034018.00,58.49,31.99,402067797.87
300,64,3.926786,L2 300 300 300 16 13 300,24896962560,1659797504,6.33,422.68,43.76,50.65,7.97,22.90,7.92,236027037.91,210590381.00,58.62,30.82,446617418.91
310,32,2.108331,L2 310 310 310 16 13 310,13753255680,916883712,6.52,434.88,42.72,50.85,8.00,23.41,7.84,130780368.95,116273425.00,58.85,31.25,247053793.95
320,32,2.684512,L2 320 320 320 16 12 320,15146158080,1009743872,5.63,376.13,49.68,59.14,8.23,24.76,7.84,144269450.97,128026109.00,67.37,32.60,272295559.97
330,32,2.558759,L2 330 330 330 16 12 330,16630068480,1108671232,6.49,433.28,43.76,51.51,8.09,23.86,7.84,158641285.99,140481410.00,59.60,31.70,299122695.99
340,32,2.900330,L2 340 340 340 16 12 340,18207866880,1213857792,6.27,418.52,44.80,51.31,8.17,24.14,7.92,173640835.99,153766705.00,59.48,32.06,327407540.99
350,32,3.188045,L2 350 350 350 16 12 340,19882433280,1325495552,6.23,415.76,44.80,56.88,8.23,23.08,8.03,189982981.01,167849064.00,65.11,31.11,357832045.01
360,32,3.724968,L2 360 360 360 16 12 340,21656647680,1443776512,5.81,387.59,48.40,59.85,8.43,25.21,8.24,207353766.03,182791102.00,68.28,33.45,390144868.03
370,16,2.018121,L2 370 370 370 16 12 340,11766695040,784446336,5.82,388.69,48.40,53.63,8.20,27.53,8.04,112426694.02,99280875.00,61.83,35.57,211707569.02
380,16,2.302135,L2 380 380 380 16 12 340,12757770240,850518016,5.53,369.44,51.04,56.72,8.40,30.99,8.15,122071412.03,107624202.00,65.12,39.14,229695614.03
390,16,2.499244,L2 390 390 390 16 12 340,13802989440,920199296,5.52,368.18,51.04,59.43,8.26,31.55,8.02,132122679.04,116407657.00,67.69,39.57,248530336.04
400,16,2.800967,L2 400 400 400 16 12 340,14903792640,993586176,5.31,354.72,52.56,61.54,8.46,35.21,8.22,142377210.03,125669341.00,70.00,43.43,268046551.03
410,16,2.875009,L2 410 410 410 16 12 340,16061619840,1070774656,5.58,372.44,49.68,54.76,8.20,36.42,8.04,153572071.04,135386013.00,62.96,44.46,288958084.04
420,16,3.187303,L2 420 420 420 16 12 340,17277911040,1151860736,5.41,361.39,51.04,54.84,8.28,39.62,8.15,164784138.02,145614262.00,63.12,47.77,310398400.02
430,16,3.383215,L2 430 430 430 16 12 340,18554106240,1236940416,5.48,365.61,51.04,56.25,8.27,37.22,8.03,177164194.03,156330153.00,64.52,45.25,333494347.03
440,16,3.635163,L2 440 440 440 16 12 340,19891645440,1326109696,5.47,364.79,51.04,56.69,8.43,34.81,8.20,190102191.04,167564210.00,65.12,43.01,357666401.04
450,8,2.016062,L2 450 450 450 16 12 340,10645984320,709732288,5.27,352.03,54.08,58.52,8.28,36.47,8.01,101500132.02,89667304.00,66.80,44.48,191167436.02
460,8,2.110765,L2 460 460 460 16 12 340,11378257920,758550528,5.38,359.37,52.56,55.21,8.28,39.13,8.14,108654022.04,95814415.00,63.49,47.27,204468437.04
470,8,2.181629,L2 470 470 470 16 12 340,12143363520,809557568,5.56,371.07,51.04,56.06,8.27,33.91,8.00,115975517.05,102229834.00,64.33,41.91,218205351.05
480,8,2.590588,L2 480 480 480 16 12 340,12942021120,862801408,4.99,333.05,55.68,63.95,8.54,37.41,8.17,123373788.03,108955466.00,72.49,45.58,232329254.03
490,8,2.675318,L2 490 490 490 16 12 340,13774950720,918330048,5.14,343.26,54.08,61.95,8.39,38.79,8.01,131442728.04,115940618.00,70.34,46.80,247383346.04
500,8,2.859898,L2 500 500 500 16 12 340,14642872320,976191488,5.11,341.33,55.68,56.43,8.44,41.22,8.12,139431864.03,123231858.00,64.87,49.34,262663722.03
510,8,3.384412,L2 510 510 510 16 12 340,15546505920,1036433728,4.59,306.23,61.28,64.45,8.46,52.20,8.00,148181921.04,130836270.00,72.91,60.20,279018191.04
520,8,3.466668,L2 520 520 520 16 12 340,16486571520,1099104768,4.75,317.04,59.28,72.58,8.51,44.71,8.17,157330099.05,138718068.00,81.09,52.88,296048167.05
530,8,3.349497,L2 530 530 530 16 12 340,17463789120,1164252608,5.21,347.58,54.08,67.51,8.28,37.02,8.00,166191191.03,146894029.00,75.79,45.02,313085220.03
540,8,3.691840,L2 540 540 540 16 12 340,18478878720,1231925248,5.00,333.68,55.68,73.35,8.38,38.02,8.10,176015255.04,155420850.00,81.73,46.12,331436105.04
550,8,3.750047,L2 550 550 550 16 12 340,19532560320,1302170688,5.20,347.24,54.08,66.03,8.24,37.46,7.99,186232334.05,164249268.00,74.27,45.45,350481602.05
560,4,2.095380,L2 560 560 560 16 12 340,10312776960,687518464,4.92,328.10,57.44,67.09,8.42,43.89,8.15,98197786.04,86719850.00,75.51,52.04,184917636.04
570,4,2.037543,L2 570 570 570 16 12 340,10879289760,725285984,5.33,355.95,52.56,61.43,8.22,36.23,8.00,103610973.04,91457570.00,69.65,44.23,195068543.04
580,4,2.410369,L2 580 580 580 16 12 340,11466178560,764411904,4.75,317.13,59.28,70.80,8.44,48.07,8.09,109034298.03,96400178.00,79.24,56.16,205434476.03
590,4,2.371261,L2 590 590 590 16 12 340,12073803360,804920224,5.09,339.44,55.68,63.06,8.23,40.05,8.01,114878317.04,101485214.00,71.29,48.06,216363531.04
600,4,2.451027,L2 600 600 600 16 12 340,12702524160,846834944,5.18,345.50,54.08,61.37,8.32,37.75,8.15,120996202.05,106754668.00,69.69,45.90,227750870.05
610,4,2.492390,L2 610 610 610 16 12 340,13352700960,890180064,5.35,357.15,52.56,54.93,8.23,37.67,8.01,126894157.03,112199828.00,63.16,45.68,239093985.03
620,4,2.749070,L2 620 620 620 16 12 340,14024693760,934979584,5.09,340.10,55.68,55.12,8.23,40.47,8.10,133423424.04,117841757.00,63.35,48.57,251265181.04
630,4,2.750299,L2 630 630 630 16 12 340,14718862560,981257504,5.34,356.77,52.56,55.76,8.13,37.67,8.00,140136899.05,123653453.00,63.89,45.67,263790352.05
640,4,3.313481,L2 640 640 640 16 12 340,15435567360,1029037824,4.65,310.55,61.28,62.19,8.44,43.62,8.07,147545771.08,129691564.00,70.63,51.69,277237335.08
650,4,3.092268,L2 650 650 650 16 12 340,16175168160,1078344544,5.22,348.72,54.08,54.40,8.14,43.93,8.01,153934594.05,135866361.00,62.54,51.94,289800955.05
