N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.992345,L3 10 10 10 16 29491 10,13589544960,905969664,3.40,226.92,83.60,0,0,0,0,105574.00,205262.00,0,0,310836.00
20,262144,2.259694,L3 20 20 20 16 14745 20,16106127360,1073741824,7.12,475.17,39.12,18.23,7.25,.77,.04,59073.00,115984.00,25.48,.81,175057.00
30,65536,2.709540,L3 30 30 30 16 9830 30,17277911040,1151860736,6.37,425.11,43.76,39.96,7.46,16.25,7.09,71686.00,139829.00,47.42,23.34,211515.00
40,32768,3.407751,L3 40 40 40 16 7372 40,22932357120,1528823808,6.72,448.63,41.76,46.60,7.62,17.93,7.59,89890.00,175590.00,54.22,25.52,265480.00
50,16384,3.375979,L3 50 50 50 16 5898 50,23921295360,1594753024,7.08,472.38,39.12,46.88,7.67,18.39,7.65,175615.00,174099.00,54.55,26.04,349714.00
60,8192,3.103983,L3 60 60 60 16 4915 60,21579694080,1438646272,6.94,463.48,40.00,47.27,7.80,21.08,7.73,161999.00,159766.00,55.07,28.81,321765.00
70,4096,2.431606,L3 70 70 70 16 4213 70,17663754240,1177583616,7.26,484.28,38.32,47.33,7.77,28.76,7.76,159641.00,131249.00,55.10,36.52,290890.00
80,4096,3.956984,L3 80 80 80 16 3686 80,26970685440,1798045696,6.81,454.39,40.88,47.85,7.83,41.46,7.80,206643.00,203989.00,55.68,49.26,410632.00
90,2048,2.880153,L3 90 90 90 16 3276 90,19539640320,1302642688,6.78,452.28,40.88,47.47,7.82,45.25,7.81,624230.02,846018.00,55.29,53.06,1470248.02
100,2048,3.970375,L3 100 100 100 16 2949 100,27179089920,1811939328,6.84,456.36,40.88,47.43,7.85,47.79,7.83,9096748.30,12615521.00,55.28,55.62,21712269.30
110,1024,3.015908,L3 110 110 110 16 2681 110,18294005760,1219600384,6.06,404.38,46.00,47.45,7.85,47.64,7.81,78829002.91,97036213.00,55.30,55.45,175865215.91
120,512,2.209976,L3 120 120 120 16 2457 120,11987681280,799178752,5.42,361.61,52.56,47.53,7.86,47.70,7.83,100516767.63,102818212.00,55.39,55.53,203334979.63
130,512,2.892338,L3 130 130 130 16 2268 130,15362887680,1024192512,5.31,354.10,52.56,47.91,7.97,47.66,7.81,136919022.15,132335995.00,55.88,55.47,269255017.15
140,512,3.594949,L3 140 140 140 16 2106 140,19318702080,1287913472,5.37,358.25,52.56,47.63,7.89,47.65,7.85,171765425.16,166060673.00,55.52,55.50,337826098.16
150,256,2.211013,L3 150 150 150 16 1966 150,11950602240,796706816,5.40,360.33,52.56,47.64,7.90,47.65,7.82,105754033.14,102502734.00,55.54,55.47,208256767.14
160,256,2.754803,L3 160 160 160 16 1843 160,14578237440,971882496,5.28,352.79,52.56,48.62,8.03,47.72,7.86,128650513.14,124847784.00,56.65,55.58,253498297.14
170,256,3.201915,L3 170 170 170 16 1734 170,17565296640,1171019776,5.48,365.72,51.04,47.66,7.90,47.70,7.83,154372573.12,150168286.00,55.56,55.53,304540859.12
180,256,3.834223,L3 180 180 180 16 1638 180,20934819840,1395654656,5.45,363.99,51.04,47.72,7.91,47.71,7.88,183491722.12,178753220.00,55.63,55.59,362244942.12
190,128,2.239875,L3 190 190 190 16 1552 190,12354923520,823661568,5.51,367.72,51.04,47.77,7.93,47.71,7.84,107958361.11,105350890.00,55.70,55.55,213309251.11
200,128,2.655595,L3 200 200 200 16 1474 200,14456709120,963780608,5.44,362.92,51.04,47.79,7.92,47.75,7.89,126067311.11,123154966.00,55.71,55.64,249222277.11
210,128,3.052538,L3 210 210 210 16 1404 210,16784286720,1118952448,5.49,366.56,51.04,47.72,7.92,47.73,7.86,146061229.10,142829269.00,55.64,55.59,288890498.10
220,128,3.505795,L3 220 220 220 16 1340 220,19349176320,1289945088,5.51,367.94,51.04,47.79,7.95,47.76,7.90,168069833.10,164519617.00,55.74,55.66,332589450.10
230,64,2.025244,L3 230 230 230 16 1282 230,11081448960,738763264,5.47,364.77,51.04,47.77,7.95,47.77,7.87,96085396.09,94139756.00,55.72,55.64,190225152.09
240,64,2.320619,L3 240 240 240 16 1228 240,12618485760,841232384,5.43,362.50,51.04,48.30,8.05,47.78,7.90,109251616.09,107123735.00,56.35,55.68,216375351.09
250,64,2.619010,L3 250 250 250 16 1179 250,14291458560,952763904,5.45,363.78,51.04,48.16,8.12,47.79,7.86,123518065.08,121236640.00,56.28,55.65,244754705.08
260,64,3.036548,L3 260 260 260 16 1134 260,16106127360,1073741824,5.30,353.60,52.56,49.59,8.11,47.78,7.90,139117546.09,136562949.00,57.70,55.68,275680495.09
270,64,3.276312,L3 270 270 270 16 1092 270,18068252160,1204550144,5.51,367.65,51.04,50.86,7.94,47.77,7.87,155820517.08,153087485.00,58.80,55.64,308908002.08
280,64,3.667925,L3 280 280 280 16 1053 280,20183592960,1345572864,5.50,366.84,51.04,48.37,7.97,47.80,7.92,173931242.08,170924409.00,56.34,55.72,344855651.08
290,32,2.013079,L3 290 290 290 16 1016 290,11228954880,748596992,5.57,371.86,51.04,48.01,7.95,47.80,7.88,96635116.08,95038866.00,55.96,55.68,191673982.08
300,32,2.215390,L3 300 300 300 16 983 300,12448481280,829898752,5.61,374.60,49.68,48.03,7.96,47.80,7.92,107057545.08,105314871.00,55.99,55.72,212372416.08
310,32,2.461536,L3 310 310 310 16 951 310,13753255680,916883712,5.58,372.48,51.04,48.33,7.98,47.83,7.89,118142133.07,116297131.00,56.31,55.72,234439264.07
320,32,2.903351,L3 320 320 320 16 921 320,15146158080,1009743872,5.21,347.78,54.08,56.45,8.18,48.10,7.85,130083096.08,128045270.00,64.63,55.95,258128366.08
330,32,2.977544,L3 330 330 330 16 893 330,16630068480,1108671232,5.58,372.34,51.04,48.95,8.06,47.81,7.89,142667024.07,140515306.00,57.01,55.70,283182330.07
340,32,3.262568,L3 340 340 340 16 867 340,18207866880,1213857792,5.57,372.05,49.68,48.54,8.09,47.83,7.92,156249573.08,153795574.00,56.63,55.75,310045147.08
350,32,3.640200,L3 350 350 350 16 842 350,19882433280,1325495552,5.46,364.12,51.04,54.37,8.04,47.84,7.88,170493208.08,167880307.00,62.41,55.72,338373515.08
360,16,2.018938,L3 360 360 360 16 819 360,10828323840,721888256,5.35,357.55,52.56,58.09,8.06,47.82,7.91,92894247.08,91405969.00,66.15,55.73,184300216.08
370,16,2.111076,L3 370 370 370 16 797 370,11766695040,784446336,5.57,371.58,51.04,49.50,8.06,47.85,7.89,100957088.09,99290079.00,57.56,55.74,200247167.09
380,16,2.374406,L3 380 380 380 16 776 380,12757770240,850518016,5.36,358.19,52.56,54.31,8.20,47.82,7.91,109519024.10,107630360.00,62.51,55.73,217149384.10
