,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
690,3.76,250.66,0.27,3.78,252.00,0.27,212.96,248.21,19.9,14.0,22.1,14.1,36.6,86.9 ,19.9,14.0,22.0,14.0,36.4,86.4 ,74.13,20.4,13.2,22.3,14.0,31.4,80.80,8.24,89.04,48.32,7.76,56.08,40.32,8.08,48.40,80.50,8.00,88.50,48.50,8.00,56.50,48.50,7.87,56.37,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
700,3.75,250.00,0.27,3.78,252.00,0.27,212.96,245.34,19.9,14.0,22.1,14.1,36.7,87.0 ,19.9,14.0,22.0,14.0,36.4,86.4 ,75.00,20.6,13.4,22.3,14.0,32.1,80.80,8.24,89.04,48.32,7.52,55.84,41.36,8.08,49.44,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
710,3.73,248.66,0.26,3.78,252.00,0.27,212.87,244.87,19.9,14.0,22.1,14.1,36.9,87.2 ,19.9,14.0,22.0,14.0,36.4,86.4 ,75.14,20.5,13.2,22.2,14.0,32.8,80.72,8.24,88.96,48.32,7.76,56.08,42.48,8.08,50.56,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
720,3.73,248.66,0.26,3.78,252.00,0.27,212.96,245.50,19.9,14.0,22.1,14.1,36.9,87.2 ,19.9,14.0,22.0,14.0,36.4,86.4 ,74.95,20.6,13.4,22.3,14.0,33.4,80.88,8.24,89.12,48.32,7.52,55.84,43.36,8.08,51.44,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
730,3.75,250.00,0.27,3.78,252.00,0.27,212.87,239.48,19.9,14.0,22.1,14.1,36.7,87.0 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.83,20.5,13.2,22.2,14.0,33.7,80.72,8.24,88.96,48.24,7.68,55.92,43.84,8.08,51.92,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
740,3.76,250.66,0.27,3.78,252.00,0.27,212.87,243.56,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,75.55,20.6,13.4,22.2,14.0,34.2,80.80,8.24,89.04,48.32,7.52,55.84,44.56,8.08,52.64,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
750,3.76,250.66,0.27,3.78,252.00,0.27,212.96,240.76,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.42,20.4,13.2,22.2,14.0,34.5,80.72,8.24,88.96,48.32,7.68,56.00,45.04,8.08,53.12,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
760,3.76,250.66,0.27,3.78,252.00,0.27,212.87,240.19,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.61,20.6,13.4,22.2,13.9,34.8,80.72,8.24,88.96,48.32,7.52,55.84,45.44,8.08,53.52,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
770,3.76,250.66,0.27,3.78,252.00,0.27,212.87,239.44,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.85,20.4,13.2,22.3,14.0,35.2,81.12,8.24,89.36,48.24,7.68,55.92,46.08,8.08,54.16,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
780,3.76,250.66,0.27,3.78,252.00,0.27,212.87,238.28,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.22,20.6,13.4,22.2,14.0,35.2,80.72,8.24,88.96,48.24,7.52,55.76,46.16,8.08,54.24,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
790,3.76,250.66,0.27,3.78,252.00,0.27,212.87,238.70,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.08,20.4,13.2,22.2,14.0,35.5,80.72,8.24,88.96,48.24,7.68,55.92,46.64,8.08,54.72,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
800,3.76,250.66,0.27,3.78,252.00,0.27,212.87,232.05,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,79.29,20.6,13.3,22.3,13.9,35.8,81.04,8.24,89.28,48.24,7.52,55.76,47.04,8.08,55.12,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
810,3.76,250.66,0.27,3.78,252.00,0.27,212.96,239.65,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.78,20.4,13.2,22.2,14.0,35.9,80.72,8.24,88.96,48.24,7.68,55.92,47.12,8.08,55.20,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
820,3.76,250.66,0.27,3.78,252.00,0.27,212.87,237.24,19.9,14.0,22.1,14.1,36.6,86.8 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.56,20.6,13.3,22.2,14.0,36.0,80.64,8.24,88.88,48.24,7.60,55.84,47.44,8.08,55.52,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
830,3.77,251.33,0.27,3.78,252.00,0.27,212.87,239.68,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.77,20.4,13.2,22.2,14.0,36.2,80.72,8.24,88.96,48.24,7.68,55.92,47.60,8.08,55.68,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
840,3.77,251.33,0.27,3.78,252.00,0.27,212.96,239.56,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.81,20.6,13.3,22.2,13.9,36.3,80.64,8.16,88.80,48.24,7.52,55.76,47.84,8.08,55.92,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
850,3.77,251.33,0.27,3.78,252.00,0.27,212.96,238.62,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.11,20.4,13.2,22.2,14.0,36.4,80.72,8.16,88.88,48.16,7.68,55.84,47.92,8.08,56.00,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
860,3.77,251.33,0.27,3.78,252.00,0.27,212.96,239.99,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.67,20.6,13.3,22.2,13.9,36.5,80.64,8.16,88.80,48.24,7.52,55.76,48.08,8.08,56.16,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
870,3.77,251.33,0.27,3.78,252.00,0.27,212.87,239.84,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.72,20.4,13.2,22.2,14.0,36.5,80.64,8.16,88.80,48.24,7.68,55.92,48.16,8.08,56.24,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
880,3.77,251.33,0.27,3.78,252.00,0.27,212.96,240.78,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.42,20.5,13.3,22.2,13.9,36.6,80.72,8.16,88.88,48.24,7.44,55.68,48.16,8.08,56.24,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
890,3.77,251.33,0.27,3.78,252.00,0.27,212.96,239.07,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.97,20.4,13.2,22.2,14.0,36.6,80.64,8.16,88.80,48.24,7.68,55.92,48.24,8.08,56.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
900,3.77,251.33,0.27,3.78,252.00,0.27,212.87,236.37,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.84,20.5,13.3,22.2,13.9,36.6,80.64,8.16,88.80,48.24,7.44,55.68,48.24,8.08,56.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
910,3.77,251.33,0.27,3.78,252.00,0.27,212.96,237.80,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.38,20.4,13.2,22.2,14.0,36.6,80.64,8.16,88.80,48.24,7.68,55.92,48.24,8.08,56.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
920,3.77,251.33,0.27,3.78,252.00,0.27,212.96,236.58,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.78,20.5,13.3,22.2,13.9,36.6,80.56,8.16,88.72,48.24,7.52,55.76,48.24,8.08,56.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
930,3.77,251.33,0.27,3.78,252.00,0.27,212.96,233.76,19.9,14.0,22.1,14.1,36.6,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,78.71,20.4,13.2,22.2,14.0,36.6,80.56,8.16,88.72,48.24,7.68,55.92,48.32,8.08,56.40,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
940,3.77,251.33,0.27,3.78,252.00,0.27,212.87,238.39,19.9,14.0,22.1,14.1,36.5,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,77.19,20.5,13.3,22.2,13.9,36.6,80.56,8.16,88.72,48.24,7.52,55.76,48.24,8.08,56.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
950,3.77,251.33,0.27,3.78,252.00,0.27,212.96,239.93,19.9,14.0,22.1,14.1,36.5,86.7 ,19.9,14.0,22.0,14.0,36.4,86.4 ,76.69,20.4,13.2,22.2,14.0,36.6,80.56,8.16,88.72,48.24,7.68,55.92,48.32,8.08,56.40,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
