N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.413265,16 58982 10,10737418240,1073741824,4.44,444.93,41.76,1.16,.30,0,0,127012.00,125399.00,1.46,0,252411.00
20,262144,2.469228,16 29491 20,15288238080,1528823808,6.18,619.14,30.16,21.47,9.65,.42,.20,128583.00,127111.00,31.12,.62,255694.00
30,131072,3.941311,16 19661 30,28772925440,2877292544,7.29,730.03,25.52,21.18,8.87,18.28,8.47,206224.00,204251.00,30.05,26.75,410475.00
40,32768,2.791632,16 14746 40,17980456960,1798045696,6.44,644.08,28.72,34.61,8.59,18.85,8.50,147374.00,145243.00,43.20,27.35,292617.00
50,16384,2.585687,16 11796 50,18119393280,1811939328,7.00,700.75,26.24,33.97,8.43,18.28,8.38,136478.00,134925.00,42.40,26.66,271403.00
60,8192,2.279915,16 9830 60,15983575040,1598357504,7.00,701.05,26.64,33.60,8.34,18.48,8.28,543139.00,349657.00,41.94,26.76,892796.00
70,8192,3.446160,16 8426 70,25758269440,2575826944,7.47,747.44,24.80,33.37,8.28,19.70,8.25,198982.00,180924.00,41.65,27.95,379906.00
80,4096,2.768679,16 7373 80,19437649920,1943764992,7.01,702.05,26.24,33.39,8.24,22.33,8.21,178230.00,194425.00,41.63,30.54,372655.00
90,2048,2.046191,16 6554 90,13956546560,1395654656,6.81,682.07,27.44,33.22,8.20,25.86,8.18,2722719.11,3547148.00,41.42,34.04,6269867.11
100,2048,3.007690,16 5898 100,19275612160,1927561216,6.40,640.87,29.20,32.92,8.17,29.38,8.14,41884091.37,53877217.00,41.09,37.52,95761308.37
110,1024,2.379517,16 5362 110,12899450880,1289945088,5.41,542.10,34.64,32.84,8.16,31.37,8.09,91942235.55,106929477.00,41.00,39.46,198871712.55
120,1024,3.557310,16 4915 120,16824647680,1682464768,4.72,472.95,39.12,32.77,8.15,32.43,8.06,193503379.35,201774705.00,40.92,40.49,395278084.35
130,512,2.351841,16 4537 130,10737418240,1073741824,4.56,456.55,40.88,32.76,8.14,32.69,8.03,137602407.19,136130752.00,40.90,40.72,273733159.19
140,512,2.924137,16 4213 140,13455728640,1345572864,4.59,460.15,40.88,32.73,8.12,32.67,8.03,174390600.28,170873884.00,40.85,40.70,345264484.28
150,512,3.597578,16 3932 150,16597975040,1659797504,4.61,461.36,40.88,32.65,8.12,32.64,7.99,214603222.26,210639199.00,40.77,40.63,425242421.26
160,256,2.204012,16 3686 160,10097438720,1009743872,4.57,458.13,40.88,32.67,8.11,32.63,8.01,130412989.25,128032736.00,40.78,40.64,258445725.25
170,256,2.614834,16 3470 170,12138577920,1213857792,4.63,464.21,40.00,32.55,8.10,32.55,7.97,156412843.23,153792650.00,40.65,40.52,310205493.23
180,256,3.095153,16 3277 180,14437765120,1443776512,4.66,466.46,40.00,32.53,8.09,32.51,8.01,185739480.22,182750656.00,40.62,40.52,368490136.22
190,256,3.649711,16 3104 190,17010360320,1701036032,4.66,466.07,40.00,32.55,8.09,32.51,7.97,218575869.21,215232538.00,40.64,40.48,433808407.21
200,128,2.142160,16 2949 200,9935861760,993586176,4.63,463.82,40.00,32.47,8.08,32.46,7.99,127529997.20,125650323.00,40.55,40.45,253180320.20
210,128,2.504003,16 2809 210,11518607360,1151860736,4.59,460.00,40.88,32.45,8.08,32.44,7.98,147706791.19,145596940.00,40.53,40.42,293303731.19
220,128,2.831233,16 2681 220,13261096960,1326109696,4.68,468.38,40.00,32.44,8.07,32.41,7.95,169947469.19,167514802.00,40.51,40.36,337462271.19
230,128,3.242005,16 2564 230,15171010560,1517101056,4.67,467.95,40.00,32.44,8.07,32.40,7.97,194193021.18,191587620.00,40.51,40.37,385780641.18
240,128,3.680029,16 2458 240,17256028160,1725602816,4.68,468.90,40.00,32.53,8.07,32.38,7.97,220707045.17,217838216.00,40.60,40.35,438545261.17
250,64,2.118333,16 2359 250,9761914880,976191488,4.60,460.82,40.88,32.40,8.07,32.36,7.96,124793755.17,123198321.00,40.47,40.32,247992076.17
260,64,2.349234,16 2269 260,10991047680,1099104768,4.67,467.85,40.00,32.38,8.06,32.34,7.94,140373640.16,138638149.00,40.44,40.28,279011789.16
270,64,2.633184,16 2185 270,12319252480,1231925248,4.67,467.84,40.00,32.36,8.06,32.34,7.90,157243293.16,155366903.00,40.42,40.24,312610196.16
280,64,2.962536,16 2107 280,13750369280,1375036928,4.64,464.13,40.00,32.35,8.06,32.31,7.87,175406439.15,173371615.00,40.41,40.18,348778054.15
290,64,3.271488,16 2034 290,15288238080,1528823808,4.67,467.31,40.00,32.35,8.06,32.31,7.92,195132213.16,192710999.00,40.41,40.23,387843212.16
300,64,3.632016,16 1966 300,16936698880,1693669888,4.66,466.31,40.00,32.36,8.05,32.30,7.84,216028855.15,213416943.00,40.41,40.14,429445798.15
310,32,2.000855,16 1903 310,9349795840,934979584,4.66,467.28,40.00,32.35,8.05,32.29,7.88,119167746.14,117804779.00,40.40,40.17,236972525.14
320,32,2.207161,16 1843 320,10290378240,1029037824,4.66,466.22,40.00,32.36,8.05,32.27,7.86,131233702.15,129627260.00,40.41,40.13,260860962.15
330,32,2.413858,16 1787 330,11292016640,1129201664,4.67,467.79,40.00,32.35,8.05,32.27,7.90,143941553.14,142213952.00,40.40,40.17,286155505.14
340,32,2.654379,16 1735 340,12356631040,1235663104,4.65,465.51,40.00,32.34,8.05,32.25,7.83,157507262.14,155582675.00,40.39,40.08,313089937.14
350,32,2.874855,16 1685 350,13486141440,1348614144,4.68,469.10,40.00,32.34,8.05,32.24,7.89,171881655.14,169786578.00,40.39,40.13,341668233.14
360,32,3.162701,16 1638 360,14682467840,1468246784,4.64,464.23,40.00,32.34,8.04,32.23,7.87,187140804.14,184816616.00,40.38,40.10,371957420.14
