,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
320,6.93,693.00,0.41,6.99,699.00,0.42,413.48,459.44,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.05,8.1,7.5,10.1,10.0,17.0,32.32,8.08,40.40,32.24,7.84,40.08,16.64,8.08,24.72,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,6.91,691.00,0.41,6.99,699.00,0.42,413.30,458.62,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.12,7.9,7.4,10.1,10.0,16.9,32.32,8.08,40.40,32.24,7.84,40.08,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,6.93,693.00,0.41,6.99,699.00,0.42,413.30,463.87,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.67,8.1,7.5,10.1,10.0,16.9,32.32,8.08,40.40,32.24,7.68,39.92,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,6.93,693.00,0.41,6.99,699.00,0.42,413.30,465.35,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.54,7.9,7.4,10.1,10.0,16.8,32.32,8.08,40.40,32.24,7.84,40.08,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,6.93,693.00,0.41,6.99,699.00,0.42,413.30,460.12,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.99,8.0,7.5,10.1,10.0,16.9,32.32,8.08,40.40,32.24,7.84,40.08,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,6.98,698.00,0.42,6.99,699.00,0.42,413.30,463.78,9.1,8.0,10.1,10.1,16.5,44.6 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.67,7.9,7.3,10.1,10.0,16.9,32.40,8.08,40.48,32.24,7.84,40.08,16.40,8.08,24.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,6.92,692.00,0.41,6.99,699.00,0.42,413.30,459.34,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.06,8.1,7.5,10.1,10.0,17.0,32.40,8.08,40.48,32.24,7.76,40.00,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,6.85,685.00,0.41,6.99,699.00,0.42,413.30,449.73,9.1,8.0,10.1,10.0,16.9,44.9 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.91,7.9,7.3,10.1,10.0,17.0,32.48,8.08,40.56,32.24,7.76,40.00,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.37,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,6.93,693.00,0.41,6.99,699.00,0.42,413.30,462.74,9.1,8.0,10.1,10.1,16.6,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.76,8.1,7.4,10.1,10.0,16.9,32.32,8.08,40.40,32.24,7.84,40.08,16.56,8.08,24.64,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,6.93,693.00,0.41,6.99,699.00,0.42,413.48,452.34,9.1,8.0,10.1,10.1,16.6,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.68,7.9,7.3,10.1,10.0,17.0,32.40,8.08,40.48,32.24,7.68,39.92,16.56,8.08,24.64,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
