N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.491774,L2 10 10 10 16 614 10,27917287424,2147483648,7.99,615.01,30.16,0,0,0,0,1085874.00,249394.00,0,0,1335268.00
20,262144,2.885059,L2 20 20 20 16 307 20,19874709504,1528823808,6.88,529.90,35.36,20.00,9.08,0,0,903140.00,207582.00,29.08,0,1110722.00
30,131072,3.584213,L2 30 30 30 16 205 30,37404803072,2877292544,10.43,802.76,22.96,20.92,8.70,18.39,8.57,1129767.00,259014.00,29.62,26.96,1388781.00
40,32768,2.687789,L2 40 40 40 16 153 40,23374594048,1798045696,8.69,668.96,27.84,34.39,8.52,18.27,8.45,848696.00,192920.00,42.91,26.72,1041616.00
50,16384,2.436915,L2 50 50 50 16 123 50,23555211264,1811939328,9.66,743.53,24.80,33.92,8.39,17.98,8.35,757544.00,173802.00,42.31,26.33,931346.00
60,8192,2.245591,L2 60 60 60 16 102 60,20778647552,1598357504,9.24,711.77,26.24,33.58,8.34,17.84,8.27,701158.00,160677.00,41.92,26.11,861835.00
70,8192,3.354542,L2 70 70 70 16 88 70,33485750272,2575826944,9.98,767.86,24.16,33.27,8.26,18.69,8.24,1045146.00,239695.00,41.53,26.93,1284841.00
80,4096,2.634729,L2 80 80 80 16 77 80,25268944896,1943764992,9.58,737.74,25.20,33.39,8.24,19.39,8.22,826075.00,189705.00,41.63,27.61,1015780.00
90,4096,3.857830,L2 90 90 90 16 68 90,36287021056,2791309312,9.40,723.54,25.52,33.05,8.21,20.01,8.19,1204319.00,277294.00,41.26,28.20,1481613.00
100,2048,2.536895,L2 100 100 100 16 61 100,25058295808,1927561216,9.87,759.81,24.48,33.08,8.18,19.67,8.16,1596909.00,658545.00,41.26,27.83,2255454.00
110,2048,3.526891,L2 110 110 110 16 56 110,33538572288,2579890176,9.50,731.49,25.52,32.97,8.17,18.82,8.15,62957529.00,38220084.00,41.14,26.97,101177613.00
120,1024,2.830892,L2 120 120 120 16 51 120,21872041984,1682464768,7.72,594.32,31.12,33.08,8.16,20.03,8.10,223876671.00,126706261.00,41.24,28.13,350582932.00
130,512,2.109451,L2 130 130 130 16 47 130,13958643712,1073741824,6.61,509.01,36.80,33.05,8.15,19.66,8.06,239937806.00,126598937.00,41.20,27.72,366536743.00
140,512,2.670810,L2 140 140 140 16 44 140,17492447232,1345572864,6.54,503.80,36.80,32.64,8.13,19.76,8.04,340616625.00,169897787.00,40.77,27.80,510514412.00
150,512,3.377084,L2 150 150 150 16 41 150,21577367552,1659797504,6.38,491.48,38.32,32.99,8.14,18.42,8.00,428301520.00,210673341.00,41.13,26.42,638974861.00
160,256,2.149643,L2 160 160 160 16 38 160,13126670336,1009743872,6.10,469.72,40.00,32.71,8.13,20.95,8.03,260899670.00,128072216.00,40.84,28.98,388971886.00
170,256,2.390281,L2 170 170 170 16 36 170,15780151296,1213857792,6.60,507.82,36.80,32.95,8.12,19.36,8.00,312850877.00,153827228.00,41.07,27.36,466678105.00
180,256,2.912838,L2 180 180 180 16 34 180,18769094656,1443776512,6.44,495.65,37.52,32.91,8.10,21.14,8.02,371982395.00,182801479.00,41.01,29.16,554783874.00
190,256,3.286208,L2 190 190 190 16 32 190,22113468416,1701036032,6.72,517.62,36.00,33.00,8.11,18.46,7.99,437688353.00,215275536.00,41.11,26.45,652963889.00
200,256,3.967699,L2 200 200 200 16 31 200,25833240576,1987172352,6.51,500.83,37.52,33.02,8.10,19.59,7.96,511836298.00,251361699.00,41.12,27.55,763197997.00
210,128,2.306715,L2 210 210 210 16 29 210,14974189568,1151860736,6.48,499.35,37.52,32.85,8.10,19.85,7.96,297209044.00,145628375.00,40.95,27.81,442837419.00
