N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,23.92,1840.00,CPU bound,23.92,1840.00,,1837.60,812.22,10.0,8.0,0.0,0.0,0.0,10.0 ,10.0,8.0,0.0,0.0,0.0,10.0 ,22.65,11.1,11.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,17.34,1333.84,0.45,20.92,1609.23,0.54,1312.57,736.23,10.0,8.0,7.2,0.0,0.0,15.2 ,10.0,8.0,6.0,0.0,0.0,14.0 ,24.99,12.6,12.2,7.2,0.0,0.0,19.76,8.88,28.64,.08,0,.08,0,0,0,19.87,9.12,28.99,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,14.61,1123.84,0.48,16.48,1267.69,0.54,918.80,826.29,10.0,8.0,6.8,6.8,0.0,21.5 ,10.0,8.0,6.0,6.0,0.0,20.0 ,22.27,9.6,8.1,7.3,6.9,0.0,20.56,8.64,29.20,19.04,8.64,27.68,0,0,0,18.37,8.62,26.99,18.37,8.62,26.99,0,0,0,16.00,8.00,24.00,16.00,8.00,24.00,0,0,0
40,11.20,861.53,0.31,11.91,916.15,0.33,765.66,709.07,10.0,8.0,10.6,6.5,0.0,25.2 ,10.0,8.0,10.0,6.0,0.0,24.0 ,25.95,11.0,9.4,10.7,6.7,0.0,34.32,8.48,42.80,18.24,8.48,26.72,0,0,0,34.12,8.37,42.49,17.75,8.37,26.12,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
50,11.31,870.00,0.31,11.91,916.15,0.33,765.66,757.19,10.0,8.0,10.5,6.4,0.0,25.0 ,10.0,8.0,10.0,6.0,0.0,24.0 ,24.30,9.6,7.6,10.6,6.5,0.0,33.92,8.40,42.32,17.76,8.32,26.08,0,0,0,33.75,8.37,42.12,17.37,8.37,25.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
60,11.41,877.69,0.31,11.91,916.15,0.33,765.66,727.23,10.0,8.0,10.4,6.4,0.0,24.9 ,10.0,8.0,10.0,6.0,0.0,24.0 ,25.30,10.5,8.6,10.5,6.4,0.0,33.52,8.32,41.84,17.52,8.24,25.76,0,0,0,33.50,8.25,41.75,17.37,8.25,25.62,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
70,11.48,883.07,0.31,11.91,916.15,0.33,765.66,785.03,10.0,8.0,10.4,6.4,0.0,24.8 ,10.0,8.0,10.0,6.0,0.0,24.0 ,23.44,9.6,7.4,10.4,6.5,0.0,33.28,8.24,41.52,17.92,8.24,26.16,0,0,0,33.25,8.25,41.50,17.50,8.25,25.75,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
80,11.55,888.46,0.32,11.91,916.15,0.33,765.66,738.63,10.0,8.0,10.3,6.5,0.0,24.8 ,10.0,8.0,10.0,6.0,0.0,24.0 ,24.91,10.1,8.2,10.4,8.0,0.0,33.36,8.24,41.60,23.84,8.24,32.08,0,0,0,33.00,8.25,41.25,17.62,8.25,25.87,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
90,11.58,890.76,0.32,11.91,916.15,0.33,765.66,719.02,10.0,8.0,10.3,6.5,0.0,24.8 ,10.0,8.0,10.0,6.0,0.0,24.0 ,25.59,9.7,7.3,10.3,7.7,0.0,33.12,8.16,41.28,22.64,8.16,30.80,0,0,0,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,9.57,736.15,0.32,9.60,738.46,0.33,656.28,730.64,10.0,8.0,10.3,10.0,0.0,28.3 ,10.0,8.0,10.0,10.0,0.0,28.0 ,25.18,10.0,7.9,10.3,10.1,0.0,32.88,8.16,41.04,32.08,8.16,40.24,0,0,0,32.87,8.12,40.99,32.00,8.12,40.12,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
110,9.39,722.30,0.32,9.60,738.46,0.33,656.28,702.17,10.0,8.0,10.2,10.2,0.0,28.5 ,10.0,8.0,10.0,10.0,0.0,28.0 ,26.20,9.7,7.3,10.2,10.3,1.6,32.80,8.16,40.96,32.88,8.16,41.04,1.44,1.12,2.56,32.75,8.12,40.87,32.75,8.12,40.87,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
120,7.19,553.07,0.53,7.36,566.15,0.54,436.48,530.58,10.0,8.0,10.2,10.2,14.5,42.9 ,10.0,8.0,10.0,10.0,14.1,42.1 ,34.68,10.2,7.8,10.2,10.2,9.2,32.72,8.16,40.88,32.80,8.08,40.88,8.48,6.00,14.48,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
130,7.22,555.38,0.53,7.36,566.15,0.54,436.48,442.29,10.0,8.0,10.2,10.2,14.4,42.8 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.60,10.2,7.2,10.2,10.2,13.5,32.72,8.16,40.88,32.72,8.08,40.80,14.88,8.08,22.96,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,7.21,554.61,0.53,7.36,566.15,0.54,436.48,428.71,10.0,8.0,10.2,10.2,14.4,42.8 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.92,10.3,7.7,10.2,10.2,14.5,32.72,8.08,40.80,32.64,8.08,40.72,16.48,8.16,24.64,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,7.27,559.23,0.53,7.36,566.15,0.54,436.48,426.55,10.0,8.0,10.2,10.2,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.14,10.3,7.2,10.2,10.2,14.5,32.56,8.16,40.72,32.64,8.08,40.72,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.37,8.00,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,7.24,556.92,0.53,7.36,566.15,0.54,436.48,421.57,10.0,8.0,10.2,10.2,14.4,42.7 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.65,10.1,7.6,10.2,10.2,14.5,32.64,8.08,40.72,32.64,8.08,40.72,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,7.24,556.92,0.53,7.36,566.15,0.54,436.48,437.08,10.0,8.0,10.1,10.1,14.4,42.7 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.10,10.0,7.2,10.1,10.1,14.5,32.48,8.08,40.56,32.56,8.00,40.56,16.48,8.16,24.64,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,7.25,557.69,0.53,7.36,566.15,0.54,436.48,432.06,10.0,8.0,10.1,10.1,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.59,10.1,7.5,10.1,10.1,14.5,32.48,8.08,40.56,32.48,8.08,40.56,16.48,8.08,24.56,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,7.26,558.46,0.53,7.36,566.15,0.54,436.48,440.04,10.0,8.0,10.1,10.1,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.81,10.2,7.2,10.1,10.1,14.5,32.48,8.08,40.56,32.48,8.00,40.48,16.48,8.08,24.56,32.50,8.12,40.62,32.50,8.00,40.50,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,7.25,557.69,0.53,7.36,566.15,0.54,436.48,433.13,10.0,8.0,10.1,10.1,14.4,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.48,11.3,7.9,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,7.35,565.38,0.54,7.36,566.15,0.54,436.48,430.83,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.71,10.9,7.6,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,7.75,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,7.27,559.23,0.54,7.36,566.15,0.54,436.48,438.24,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.99,11.2,7.8,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,7.27,559.23,0.54,7.36,566.15,0.54,436.48,438.69,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.94,10.8,7.6,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,7.30,561.53,0.54,7.36,566.15,0.54,436.48,432.79,10.0,8.0,10.1,10.1,14.2,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.52,11.0,7.7,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,7.29,560.76,0.54,7.36,566.15,0.54,436.48,434.34,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.36,10.7,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,7.29,560.76,0.54,7.36,566.15,0.54,436.48,432.63,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.53,11.0,7.7,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,7.29,560.76,0.54,7.36,566.15,0.54,436.48,440.45,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.78,10.6,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,7.30,561.53,0.54,7.36,566.15,0.54,436.48,435.47,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.25,10.8,7.6,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,7.28,560.00,0.54,7.36,566.15,0.54,436.48,431.99,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.59,10.5,7.4,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,7.33,563.84,0.54,7.36,566.15,0.54,436.48,431.38,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.65,10.8,7.6,10.1,10.1,14.4,32.24,8.08,40.32,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,7.30,561.53,0.54,7.36,566.15,0.54,436.48,437.35,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.07,10.5,7.4,10.1,10.1,14.4,32.24,8.08,40.32,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,7.30,561.53,0.54,7.36,566.15,0.54,436.48,427.82,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.01,10.7,7.5,10.1,10.1,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,7.30,561.53,0.54,7.36,566.15,0.54,436.48,439.51,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.86,10.4,7.4,10.1,10.1,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,7.36,566.15,0.54,7.36,566.15,0.54,436.48,437.67,10.0,8.0,10.1,10.1,14.1,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.04,10.7,7.5,10.1,10.1,14.3,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.12,40.37,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,7.30,561.53,0.54,7.36,566.15,0.54,436.48,439.76,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.84,10.4,7.4,10.1,10.1,14.3,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,7.31,562.30,0.54,7.36,566.15,0.54,436.48,438.80,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.93,10.6,7.5,10.1,10.1,14.3,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,7.25,557.69,0.53,7.36,566.15,0.54,436.48,437.07,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.10,10.3,7.3,10.1,10.0,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,7.29,560.76,0.54,7.36,566.15,0.54,436.48,428.00,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.99,10.6,7.5,10.1,10.1,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,7.28,560.00,0.54,7.36,566.15,0.54,436.48,434.49,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.35,10.3,7.3,10.1,10.1,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,7.34,564.61,0.54,7.36,566.15,0.54,436.48,435.92,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.21,10.5,7.4,10.1,10.0,14.4,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,7.31,562.30,0.54,7.36,566.15,0.54,436.48,442.70,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.56,10.2,7.3,10.1,10.0,14.3,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,7.33,563.84,0.54,7.36,566.15,0.54,436.48,436.72,10.0,8.0,10.0,10.0,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.13,10.5,7.4,10.1,10.0,14.4,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,7.27,559.23,0.53,7.36,566.15,0.54,436.48,434.95,10.0,8.0,10.0,10.0,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.30,10.2,7.3,10.1,10.0,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,7.29,560.76,0.54,7.36,566.15,0.54,436.48,436.13,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.19,10.4,7.4,10.1,10.0,14.4,32.32,8.08,40.40,32.24,7.92,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,7.29,560.76,0.54,7.36,566.15,0.54,436.48,434.68,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.33,10.2,7.3,10.1,10.0,14.4,32.24,8.00,40.24,32.16,7.92,40.08,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,7.22,555.38,0.53,7.36,566.15,0.54,436.48,439.60,10.0,8.0,10.1,10.1,14.4,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.86,10.4,7.4,10.1,10.0,14.4,32.32,8.00,40.32,32.16,8.00,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.37,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,7.23,556.15,0.53,7.36,566.15,0.54,436.48,439.38,10.0,8.0,10.1,10.1,14.4,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.88,10.2,7.3,10.1,10.0,14.4,32.24,8.00,40.24,32.16,8.00,40.16,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
