N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1270,1,9.0,60.5525,,237971300000.0000,18348618500.0000,3.93,4.09,303.02,314.61,60.72,55.07,334.12,0,0,0,0,0,0
1270,2,9.0,33.9705,,238472900000.0000,18348486100.0000,7.02,7.52,540.13,578.46,34.07,29.95,614.35,0,0,0,0,0,0
1270,3,9.0,27.3181,,238487000000.0000,18348475000.0000,8.73,9.11,671.66,700.76,27.39,24.28,757.82,0,0,0,0,0,0
1270,4,9.0,24.502,,238404000000.000,18348567000.000,9.73,9.95,748.86,765.38,24.57,23.07,797.57,0,0,0,0,0,0
1270,5,9.0,23.4692}],,,,10.16,10.29,781.81,791.53,23.54,23.07,797.57,0,0,0,0,0,0
1270,6,9.0,23.1812}],,,,10.28,10.31,791.52,793.07,23.25,23.07,797.57,0,0,0,0,0,0
1270,7,9.0,23.1047,,238440500000.0000,18348597500.0000,10.32,10.33,794.15,794.61,23.17,23.07,797.57,0,0,0,0,0,0
1270,8,9.0,23.1037,,238430100000.0000,18348496400.0000,10.32,10.33,794.18,794.61,23.17,23.07,797.57,0,0,0,0,0,0
1270,9,9.0,23.0664,,238506500000.0000,18348398500.0000,10.34,10.37,795.46,797.69,23.13,23.07,797.57,0,0,0,0,0,0
1270,10,9.0,20.7764}],,,,11.48,11.59,883.14,891.53,20.83,20.76,886.31,0,0,0,0,0,0
1270,11,9.0,18.9006,,238525500000.0000,18348513400.0000,12.62,12.79,970.79,983.84,18.95,18.88,974.57,0,0,0,0,0,0
1270,12,9.0,17.348,,238361000000.000,18348459000.000,13.74,13.93,1057.67,1071.53,17.40,17.30,1063.58,0,0,0,0,0,0
1270,13,9.0,16.0053}],,,,14.90,15.13,1146.40,1163.84,16.05,15.97,1152.16,0,0,0,0,0,0
1270,14,9.0,14.8728,,238410900000.0000,18348424600.0000,16.03,16.24,1233.69,1249.23,14.91,14.83,1240.72,0,0,0,0,0,0
1270,15,9.0,13.8928,,238400400000.0000,18348498800.0000,17.16,17.48,1320.72,1344.61,13.93,13.84,1329.47,0,0,0,0,0,0
1270,16,9.0,13.0061,,238401800000.0000,18348485600.0000,18.33,18.49,1410.76,1422.30,13.04,12.98,1417.56,0,0,0,0,0,0
1270,17,9.0,12.2855,,238461500000.0000,18348517100.0000,19.41,20.04,1493.51,1541.53,12.32,12.21,1506.96,0,0,0,0,0,0
1270,18,9.0,11.6419,,238426100000.0000,18348449300.0000,20.48,20.44,1576.07,1572.30,11.67,11.54,1594.45,0,0,0,0,0,0
