,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,4.18,278.66,0.30,4.41,294.00,0.31,206.27,221.21,20.1,18.0,21.0,20.9,32.9,92.9 ,20.1,18.0,20.0,20.0,31.2,89.2 ,83.18,22.1,21.0,21.1,21.1,27.5,76.08,8.40,84.48,76.24,8.08,84.32,34.56,7.76,42.32,75.75,8.37,84.12,75.37,8.37,83.74,42.25,8.37,50.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
100,4.21,280.66,0.30,4.41,294.00,0.31,206.18,213.35,20.1,18.0,20.9,20.9,32.7,92.6 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.24,20.4,19.0,21.0,21.0,32.6,75.52,8.32,83.84,75.68,8.24,83.92,41.84,8.32,50.16,75.37,8.37,83.74,75.37,8.37,83.74,42.00,8.37,50.37,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
110,4.22,281.33,0.30,4.41,294.00,0.31,206.18,211.06,20.1,18.0,20.8,20.8,32.6,92.3 ,20.1,18.0,20.0,20.0,31.2,89.2 ,87.18,21.8,20.5,20.9,20.9,33.0,75.20,8.32,83.52,75.36,8.08,83.44,42.48,8.32,50.80,75.00,8.25,83.25,75.00,8.25,83.25,41.87,8.37,50.24,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
120,4.25,283.33,0.30,4.41,294.00,0.31,206.18,212.98,20.1,18.0,20.8,20.8,32.4,91.9 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.39,20.4,18.8,21.0,20.8,32.9,75.60,8.32,83.92,75.04,8.24,83.28,42.32,8.32,50.64,74.75,8.25,83.00,74.75,8.25,83.00,41.62,8.25,49.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
130,4.26,284.00,0.30,4.41,294.00,0.31,206.18,212.86,20.1,18.0,20.7,20.7,32.4,91.8 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.44,21.5,20.1,21.2,20.7,32.7,76.24,8.48,84.72,74.80,7.92,82.72,42.08,8.24,50.32,74.50,8.25,82.75,74.50,8.25,82.75,41.50,8.25,49.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
140,4.26,284.00,0.30,4.41,294.00,0.31,206.27,212.67,20.1,18.0,20.6,20.6,32.3,91.6 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.52,20.4,18.7,20.7,20.7,32.6,74.72,8.24,82.96,74.56,8.24,82.80,41.92,8.24,50.16,74.37,8.25,82.62,74.37,8.25,82.62,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
150,4.27,284.66,0.30,4.41,294.00,0.31,206.27,212.10,20.1,18.0,20.6,20.6,32.2,91.5 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.75,21.4,19.8,20.7,20.6,32.5,74.48,8.24,82.72,74.40,7.84,82.24,41.76,8.24,50.00,74.25,8.25,82.50,74.25,8.25,82.50,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
160,0.91,60.66,0.03,4.41,294.00,0.31,206.27,209.45,20.1,18.0,146.1,20.6,32.2,216.8 ,20.1,18.0,20.0,20.0,31.2,89.2 ,87.85,20.6,18.6,22.4,20.6,32.4,80.96,8.56,89.52,74.24,8.16,82.40,41.68,8.24,49.92,520.37,64.00,584.37,74.00,8.25,82.25,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
170,4.28,285.33,0.30,4.41,294.00,0.31,206.27,214.02,20.1,18.0,20.5,20.5,32.1,91.2 ,20.1,18.0,20.0,20.0,31.2,89.2 ,85.97,21.3,19.6,20.6,20.5,32.3,74.16,8.24,82.40,74.08,7.92,82.00,41.52,8.24,49.76,74.00,8.25,82.25,74.00,8.25,82.25,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
180,4.30,286.66,0.30,4.41,294.00,0.31,206.27,215.10,20.1,18.0,20.5,20.5,32.0,91.0 ,20.1,18.0,20.0,20.0,31.2,89.2 ,85.54,20.5,18.5,20.6,20.5,32.3,74.24,8.16,82.40,73.92,8.16,82.08,41.52,8.24,49.76,73.75,8.12,81.87,73.75,8.12,81.87,41.12,8.25,49.37,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
190,4.31,287.33,0.31,4.41,294.00,0.31,206.18,217.81,20.1,18.0,20.5,20.5,31.9,90.9 ,20.1,18.0,20.0,20.0,31.2,89.2 ,84.48,21.2,19.4,20.8,20.4,32.2,74.72,8.24,82.96,73.84,7.76,81.60,41.36,8.16,49.52,73.75,8.12,81.87,73.75,8.12,81.87,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
200,4.31,287.33,0.31,4.41,294.00,0.31,206.27,214.74,20.1,18.0,20.5,20.5,32.0,90.9 ,20.1,18.0,20.0,20.0,31.2,89.2 ,85.68,22.0,20.0,20.7,20.4,32.1,74.40,8.24,82.64,73.68,7.76,81.44,41.28,8.16,49.44,73.62,8.12,81.74,73.62,8.12,81.74,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
210,4.32,288.00,0.31,4.41,294.00,0.31,206.18,213.33,20.1,18.0,20.4,20.4,31.9,90.7 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.25,21.3,19.2,20.8,20.3,32.1,74.80,8.24,83.04,73.60,7.76,81.36,41.20,8.16,49.36,73.50,8.12,81.62,73.50,8.12,81.62,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
220,4.31,287.33,0.30,4.41,294.00,0.31,206.18,215.85,20.1,18.0,20.4,20.4,32.0,90.8 ,20.1,18.0,20.0,20.0,31.2,89.2 ,85.24,21.8,19.8,20.5,20.2,32.0,73.92,8.24,82.16,73.60,7.20,80.80,41.12,8.16,49.28,73.50,8.12,81.62,73.50,8.12,81.62,40.87,8.25,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
230,4.32,288.00,0.31,4.41,294.00,0.31,206.18,217.51,20.1,18.0,20.4,20.4,31.9,90.7 ,20.1,18.0,20.0,20.0,31.2,89.2 ,84.59,21.2,19.1,20.6,20.2,32.0,74.16,8.24,82.40,73.52,7.44,80.96,41.12,8.16,49.28,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.25,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
240,4.33,288.66,0.31,4.41,294.00,0.31,206.18,218.65,20.1,18.0,20.4,20.4,31.8,90.6 ,20.1,18.0,20.0,20.0,31.2,89.2 ,84.15,21.7,19.6,20.7,20.3,32.0,74.24,8.32,82.56,73.36,7.76,81.12,41.04,8.16,49.20,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
250,4.34,289.33,0.31,4.41,294.00,0.31,206.27,218.67,20.1,18.0,20.4,20.4,31.8,90.5 ,20.1,18.0,20.0,20.0,31.2,89.2 ,84.14,21.2,19.0,20.6,20.2,32.0,74.16,8.32,82.48,73.36,7.52,80.88,41.04,8.16,49.20,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.00,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
260,4.33,288.66,0.31,4.41,294.00,0.31,206.18,211.13,20.1,18.0,20.3,20.3,31.8,90.5 ,20.1,18.0,20.0,20.0,31.2,89.2 ,87.15,21.5,19.5,21.4,20.3,31.9,77.36,8.32,85.68,73.28,7.76,81.04,40.96,8.16,49.12,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.25,49.00,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
270,4.34,289.33,0.31,4.41,294.00,0.31,206.27,213.82,20.1,18.0,20.3,20.3,31.7,90.4 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.05,21.1,18.9,22.2,20.3,31.9,80.56,8.24,88.80,73.20,7.84,81.04,40.96,8.16,49.12,73.12,8.12,81.24,73.12,8.12,81.24,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
280,4.34,289.33,0.31,4.41,294.00,0.31,206.27,215.29,20.1,18.0,24.4,20.3,31.7,94.5 ,20.1,18.0,20.0,20.0,31.2,89.2 ,85.46,21.5,19.4,23.9,20.1,31.9,87.12,8.32,95.44,73.20,7.20,80.40,40.96,8.16,49.12,89.37,8.12,97.49,73.25,8.12,81.37,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
290,4.36,290.66,0.31,4.41,294.00,0.31,206.18,208.14,20.1,18.0,22.3,20.3,31.6,92.2 ,20.1,18.0,20.0,20.0,31.2,89.2 ,88.40,21.0,18.8,23.5,20.1,31.9,85.68,8.24,93.92,73.20,7.36,80.56,40.88,8.16,49.04,81.25,8.12,89.37,73.25,8.12,81.37,40.75,7.87,48.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
300,4.34,289.33,0.31,4.41,294.00,0.31,206.27,207.78,20.1,18.0,20.3,20.3,31.7,90.4 ,20.1,18.0,20.0,20.0,31.2,89.2 ,88.56,21.5,19.3,21.5,20.2,31.8,77.60,8.32,85.92,73.12,7.68,80.80,40.88,8.16,49.04,73.12,8.12,81.24,73.12,8.12,81.24,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
310,4.35,290.00,0.31,4.41,294.00,0.31,206.18,212.86,20.1,18.0,20.3,20.3,31.6,90.2 ,20.1,18.0,20.0,20.0,31.2,89.2 ,86.44,21.0,18.8,22.4,20.2,31.8,81.44,8.32,89.76,73.04,7.84,80.88,40.88,8.16,49.04,73.12,8.12,81.24,73.00,8.12,81.12,40.62,8.00,48.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
320,,,,4.41,294.00,0.31,189.21,203.54,20.1,18.0,150.1,22.3,31.6,222.0 ,20.1,18.0,28.0,20.0,31.2,97.2 ,90.40,21.4,19.2,25.4,20.2,31.9,93.12,8.32,101.44,73.20,7.44,80.64,40.88,8.16,49.04,536.37,64.00,600.37,81.12,8.12,89.24,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
330,4.35,290.00,0.31,4.41,294.00,0.31,189.21,210.65,20.1,18.0,24.3,20.2,31.6,94.2 ,20.1,18.0,28.0,20.0,31.2,97.2 ,87.35,21.0,18.7,22.7,20.2,31.8,82.40,8.40,90.80,72.96,7.76,80.72,40.88,8.16,49.04,89.12,8.12,97.24,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
340,4.35,290.00,0.31,4.41,294.00,0.31,189.30,210.70,20.1,18.0,24.3,20.3,31.7,94.3 ,20.1,18.0,28.0,20.0,31.2,97.2 ,87.33,21.3,19.1,22.5,20.1,31.9,81.60,8.40,90.00,72.96,7.60,80.56,40.96,8.08,49.04,89.12,8.12,97.24,73.00,8.12,81.12,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
350,4.37,291.33,0.31,4.41,294.00,0.31,189.30,209.85,20.1,18.0,24.3,20.3,31.5,94.0 ,20.1,18.0,28.0,20.0,31.2,97.2 ,87.68,20.9,18.7,24.6,20.2,31.9,89.84,8.40,98.24,72.88,7.84,80.72,40.96,8.08,49.04,89.12,8.12,97.24,73.00,8.12,81.12,40.62,7.87,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
360,4.35,290.00,0.31,4.41,294.00,0.31,189.30,203.95,20.1,18.0,24.3,20.3,31.6,94.2 ,20.1,18.0,28.0,20.0,31.2,97.2 ,90.22,21.2,19.1,25.4,20.0,32.0,93.12,8.32,101.44,72.88,7.12,80.00,41.20,8.08,49.28,89.25,8.12,97.37,72.87,8.12,80.99,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
370,4.31,287.33,0.31,4.41,294.00,0.31,189.30,204.80,20.1,18.0,26.3,20.2,31.9,96.4 ,20.1,18.0,28.0,20.0,31.2,97.2 ,89.84,20.9,18.7,27.3,20.2,32.1,100.88,8.40,109.28,72.88,7.76,80.64,41.36,8.08,49.44,97.00,8.12,105.12,72.75,8.12,80.87,40.37,8.62,48.99,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
380,4.35,290.00,0.31,4.41,294.00,0.31,189.30,205.49,20.1,18.0,26.3,20.2,31.7,96.2 ,20.1,18.0,28.0,20.0,31.2,97.2 ,89.54,21.2,19.0,25.6,20.1,32.2,93.92,8.32,102.24,72.80,7.60,80.40,41.52,8.08,49.60,97.00,8.12,105.12,72.75,8.12,80.87,40.37,8.37,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
390,4.34,289.33,0.31,4.41,294.00,0.31,189.30,205.24,20.1,18.0,28.3,20.2,31.8,98.3 ,20.1,18.0,28.0,20.0,31.2,97.2 ,89.65,20.9,18.6,26.4,20.1,32.5,97.44,8.40,105.84,72.80,7.44,80.24,41.92,8.08,50.00,105.12,8.12,113.24,72.87,8.12,80.99,40.50,8.37,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
400,4.36,290.66,0.31,4.41,294.00,0.31,189.21,206.91,20.1,18.0,24.3,20.2,31.6,94.1 ,20.1,18.0,28.0,20.0,31.2,97.2 ,88.93,21.2,19.0,26.2,20.1,32.7,96.32,8.32,104.64,72.72,7.60,80.32,42.16,8.08,50.24,89.12,8.12,97.24,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
410,4.35,290.00,0.31,4.41,294.00,0.31,189.30,200.24,20.1,18.0,26.3,20.2,31.7,96.1 ,20.1,18.0,28.0,20.0,31.2,97.2 ,91.89,20.8,18.6,27.6,20.1,32.9,102.08,8.40,110.48,72.80,7.76,80.56,42.48,8.08,50.56,97.00,8.12,105.12,72.75,8.12,80.87,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
420,4.35,290.00,0.31,4.41,294.00,0.31,189.21,199.33,20.1,18.0,28.3,20.2,31.7,98.1 ,20.1,18.0,28.0,20.0,31.2,97.2 ,92.31,21.1,18.9,28.3,20.1,33.4,104.64,8.40,113.04,72.72,7.60,80.32,43.20,8.08,51.28,105.00,8.12,113.12,72.75,8.12,80.87,40.37,8.37,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
430,4.40,293.33,0.31,4.41,294.00,0.31,189.30,198.26,20.1,18.0,28.3,20.2,31.3,97.8 ,20.1,18.0,28.0,20.0,31.2,97.2 ,92.81,20.8,18.6,28.4,20.1,33.6,105.20,8.40,113.60,72.72,7.76,80.48,43.68,8.08,51.76,105.00,8.12,113.12,72.62,8.12,80.74,40.37,7.75,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
440,4.36,290.66,0.31,4.41,294.00,0.31,189.30,200.40,20.1,18.0,24.3,20.2,31.6,94.0 ,20.1,18.0,28.0,20.0,31.2,97.2 ,91.82,21.1,18.9,26.3,20.1,34.0,97.04,8.32,105.36,72.72,7.52,80.24,44.24,8.08,52.32,89.00,8.12,97.12,72.62,8.12,80.74,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
450,4.38,292.00,0.31,4.41,294.00,0.31,189.30,201.18,20.1,18.0,28.3,20.2,31.4,97.9 ,20.1,18.0,28.0,20.0,31.2,97.2 ,91.46,20.8,18.5,26.8,20.1,34.4,98.88,8.32,107.20,72.72,7.76,80.48,44.88,8.08,52.96,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.00,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
460,4.35,290.00,0.31,4.41,294.00,0.31,189.30,196.31,20.1,18.0,28.2,20.2,31.6,98.1 ,20.1,18.0,28.0,20.0,31.2,97.2 ,93.73,21.1,18.8,28.4,20.1,35.1,105.28,8.40,113.68,72.72,7.52,80.24,46.00,8.08,54.08,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
470,4.36,290.66,0.31,4.41,294.00,0.31,189.21,192.49,20.1,18.0,28.2,20.2,31.6,98.0 ,20.1,18.0,28.0,20.0,31.2,97.2 ,95.59,20.8,18.5,28.4,20.1,35.7,105.20,8.32,113.52,72.64,7.68,80.32,46.80,8.08,54.88,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
480,,,,4.41,294.00,0.31,189.30,196.01,20.1,18.0,164.1,20.2,31.6,233.8 ,20.1,18.0,28.0,20.0,31.2,97.2 ,93.87,21.1,18.8,25.6,20.0,36.6,94.08,8.32,102.40,72.64,7.52,80.16,48.24,8.08,56.32,592.37,64.00,656.37,72.75,8.12,80.87,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
490,4.41,294.00,0.31,4.41,294.00,0.31,189.21,190.88,20.1,18.0,28.2,20.2,31.2,97.6 ,20.1,18.0,28.0,20.0,31.2,97.2 ,96.39,20.8,18.5,28.3,20.1,37.2,104.88,8.32,113.20,72.64,7.76,80.40,49.20,8.08,57.28,104.87,8.12,112.99,72.62,8.12,80.74,40.37,7.75,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
500,4.36,290.66,0.31,4.41,294.00,0.31,189.30,191.79,20.1,18.0,28.2,20.2,31.5,97.9 ,20.1,18.0,28.0,20.0,31.2,97.2 ,95.94,21.0,18.8,28.4,20.0,38.0,105.12,8.32,113.44,72.64,7.44,80.08,50.40,8.08,58.48,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
510,4.41,294.00,0.31,4.41,294.00,0.31,189.21,184.30,20.1,18.0,28.2,20.2,31.2,97.6 ,20.1,18.0,28.0,20.0,31.2,97.2 ,99.84,20.8,18.5,26.6,20.1,39.5,98.16,8.40,106.56,72.64,7.68,80.32,52.64,8.08,60.72,104.75,8.12,112.87,72.62,8.12,80.74,40.37,7.75,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
520,3.80,253.33,0.27,2.65,176.66,0.19,155.93,186.96,20.1,18.0,28.2,20.2,36.2,102.6 ,20.1,18.0,28.0,20.0,52.0,118.0 ,98.42,20.9,18.7,28.5,20.0,40.6,105.52,8.32,113.84,72.56,7.44,80.00,54.40,8.08,62.48,104.75,8.00,112.75,72.50,8.00,80.50,47.50,8.25,55.75,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
530,3.04,202.66,0.22,2.65,176.66,0.19,155.93,181.11,20.1,18.0,28.2,20.2,45.2,111.6 ,20.1,18.0,28.0,20.0,52.0,118.0 ,101.60,20.7,18.5,28.4,20.1,41.9,105.36,8.32,113.68,72.56,7.68,80.24,56.32,8.08,64.40,104.75,8.00,112.75,72.50,8.00,80.50,61.62,8.00,69.62,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
540,3.03,202.00,0.21,2.65,176.66,0.19,155.93,180.72,20.1,18.0,28.2,20.1,45.4,111.8 ,20.1,18.0,28.0,20.0,52.0,118.0 ,101.81,21.0,18.7,28.4,20.0,43.1,105.20,8.32,113.52,72.56,7.36,79.92,58.16,8.08,66.24,104.75,8.00,112.75,72.50,8.00,80.50,62.25,7.75,70.00,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
550,2.63,175.33,0.19,2.65,176.66,0.19,155.93,177.42,20.1,18.0,28.2,20.2,52.3,118.7 ,20.1,18.0,28.0,20.0,52.0,118.0 ,103.71,20.7,18.4,28.4,20.1,44.5,105.12,8.32,113.44,72.56,7.68,80.24,60.32,8.08,68.40,104.75,8.00,112.75,72.75,8.00,80.75,72.75,7.87,80.62,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
560,2.63,175.33,0.19,2.65,176.66,0.19,155.86,174.73,20.1,18.0,28.2,20.1,52.4,118.7 ,20.1,18.0,28.0,20.0,52.0,118.0 ,105.31,21.0,18.7,28.4,20.0,46.2,105.44,8.32,113.76,72.48,7.44,79.92,62.96,8.08,71.04,104.75,8.00,112.75,72.50,8.00,80.50,72.50,8.00,80.50,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
570,2.62,174.66,0.19,2.65,176.66,0.19,155.86,175.52,20.1,18.0,28.2,20.2,52.6,119.0 ,20.1,18.0,28.0,20.0,52.0,118.0 ,104.83,20.8,18.4,28.4,20.0,46.9,105.12,8.32,113.44,72.48,7.60,80.08,64.08,8.08,72.16,104.75,8.00,112.75,72.75,8.00,80.75,72.75,8.25,81.00,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
580,2.63,175.33,0.19,2.65,176.66,0.19,155.86,173.55,20.1,18.0,28.2,20.2,52.4,118.8 ,20.1,18.0,28.0,20.0,52.0,118.0 ,106.02,20.9,18.7,28.4,20.0,48.0,105.20,8.32,113.52,72.48,7.36,79.84,65.76,8.08,73.84,104.75,8.00,112.75,72.62,8.00,80.62,72.62,8.00,80.62,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
590,2.62,174.66,0.19,2.65,176.66,0.19,155.93,171.83,20.1,18.0,28.2,20.2,52.5,118.8 ,20.1,18.0,28.0,20.0,52.0,118.0 ,107.08,20.8,18.4,28.3,20.0,48.8,105.12,8.32,113.44,72.48,7.68,80.16,66.96,8.08,75.04,104.75,8.00,112.75,72.62,8.00,80.62,72.62,8.00,80.62,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
600,2.63,175.33,0.19,2.65,176.66,0.19,155.86,169.09,20.1,18.0,28.2,20.2,52.4,118.7 ,20.1,18.0,28.0,20.0,52.0,118.0 ,108.82,21.0,18.6,28.4,19.9,49.4,105.20,8.32,113.52,72.48,7.28,79.76,67.92,8.08,76.00,104.75,8.00,112.75,72.62,8.00,80.62,72.62,7.87,80.49,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
610,2.62,174.66,0.19,2.65,176.66,0.19,155.86,172.92,20.1,18.0,28.2,20.2,52.6,119.0 ,20.1,18.0,28.0,20.0,52.0,118.0 ,106.41,20.8,18.4,28.3,20.0,49.9,105.04,8.24,113.28,72.48,7.68,80.16,68.64,8.08,76.72,104.75,8.00,112.75,72.62,8.00,80.62,72.62,8.25,80.87,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
