N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.597098,L2 10 10 10 16 273 10,6794772480,452984832,2.61,174.41,108.16,1.14,.04,0,0,135176.00,133590.00,1.18,0,268766.00
20,262144,3.125303,L2 20 20 20 16 136 20,16106127360,1073741824,5.15,343.56,54.08,42.46,7.27,26.89,5.00,162804.00,160925.00,49.73,31.89,323729.00
30,65536,3.762643,L2 30 30 30 16 91 30,17277911040,1151860736,4.58,306.13,61.28,68.70,7.47,43.78,7.43,196784.00,193981.00,76.17,51.21,390765.00
40,16384,2.293560,L2 40 40 40 16 68 40,11466178560,764411904,4.99,333.28,55.68,70.13,7.69,43.63,7.62,119987.00,118440.00,77.82,51.25,238427.00
50,8192,2.276249,L2 50 50 50 16 54 50,11960647680,797376512,5.25,350.29,54.08,70.37,7.68,48.10,7.64,117911.00,117263.00,78.05,55.74,235174.00
60,4096,2.051642,L2 60 60 60 16 45 60,10789847040,719323136,5.25,350.60,54.08,70.48,7.83,52.66,7.73,105439.00,105173.00,78.31,60.39,210612.00
70,4096,3.264794,L2 70 70 70 16 39 70,17663754240,1177583616,5.40,360.69,52.56,71.49,7.79,49.33,7.76,1770251.07,367570.00,79.28,57.09,2137821.07
80,2048,3.007754,L2 80 80 80 16 34 80,13485342720,899022848,4.48,298.90,63.44,73.53,8.04,52.12,7.76,77337373.08,23940253.00,81.57,59.88,101277626.08
90,1024,2.695476,L2 90 90 90 16 30 90,9769820160,651321344,3.62,241.63,76.64,71.99,7.84,51.36,7.71,182295909.70,74569070.00,79.83,59.07,256864979.70
100,1024,3.709999,L2 100 100 100 16 27 100,13589544960,905969664,3.66,244.19,76.64,72.30,7.87,47.18,7.79,300643000.94,118115438.00,80.17,54.97,418758438.94
110,512,2.599006,L2 110 110 110 16 24 110,9147002880,609800192,3.51,234.62,80.00,72.61,7.87,50.13,7.69,203072658.13,79323597.00,80.48,57.82,282396255.13
120,512,3.377097,L2 120 120 120 16 22 120,11987681280,799178752,3.54,236.64,80.00,73.35,7.98,51.48,7.84,265469290.18,103655484.00,81.33,59.32,369124774.18
130,256,2.179445,L2 130 130 130 16 21 130,7681443840,512096256,3.52,234.96,80.00,74.58,8.12,48.44,7.70,169303437.16,66222129.00,82.70,56.14,235525566.16
140,256,2.624541,L2 140 140 140 16 19 140,9659351040,643956736,3.67,245.35,76.64,73.22,7.92,49.32,7.86,212683925.21,83093428.00,81.14,57.18,295777353.21
150,256,3.392239,L2 150 150 150 16 18 150,11950602240,796706816,3.52,234.85,80.00,73.32,7.95,54.10,7.71,263071836.27,102591070.00,81.27,61.81,365662906.27
160,128,2.127237,L2 160 160 160 16 17 160,7289118720,485941248,3.42,228.43,83.60,79.06,8.34,52.78,7.89,161032752.39,62478748.00,87.40,60.67,223511500.39
170,128,2.499596,L2 170 170 170 16 16 170,8782648320,585509888,3.51,234.23,80.00,73.85,7.94,54.21,7.72,193588006.39,75151447.00,81.79,61.93,268739453.39
