N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.578071,L3 10 10 10 16 19660 10,6794772480,452984832,2.63,175.70,108.16,.62,.01,0,0,137349.00,133907.00,.63,0,271256.00
20,262144,3.117916,L3 20 20 20 16 9830 20,16106127360,1073741824,5.16,344.37,54.08,42.61,7.27,21.60,4.23,162393.00,160345.00,49.88,25.83,322738.00
30,65536,3.691640,L3 30 30 30 16 6553 30,17277911040,1151860736,4.67,312.01,59.28,68.72,7.47,43.81,7.42,190558.00,189508.00,76.19,51.23,380066.00
40,16384,2.315526,L3 40 40 40 16 4915 40,11466178560,764411904,4.94,330.12,57.44,70.13,7.68,43.78,7.61,120774.00,119425.00,77.81,51.39,240199.00
50,8192,2.258790,L3 50 50 50 16 3932 50,11960647680,797376512,5.29,353.00,54.08,70.00,7.68,47.81,7.64,117783.00,116577.00,77.68,55.45,234360.00
60,4096,2.138271,L3 60 60 60 16 3276 60,10789847040,719323136,5.04,336.40,55.68,71.15,7.82,57.88,7.73,120619.00,110114.00,78.97,65.61,230733.00
70,4096,3.455806,L3 70 70 70 16 2808 70,17663754240,1177583616,5.11,340.75,55.68,70.94,7.82,69.80,7.76,380657.01,199273.00,78.76,77.56,579930.01
80,2048,3.235016,L3 80 80 80 16 2457 80,13485342720,899022848,4.16,277.90,68.08,72.82,7.98,70.93,7.80,74784727.91,21520644.00,80.80,78.73,96305371.91
90,1024,3.035585,L3 90 90 90 16 2184 90,9769820160,651321344,3.21,214.56,87.60,71.05,7.82,71.18,7.72,184123619.87,77636091.00,78.87,78.90,261759710.87
100,512,2.149291,L3 100 100 100 16 1966 100,6794772480,452984832,3.15,210.75,92.00,71.04,7.85,71.17,7.81,150335957.95,59174435.00,78.89,78.98,209510392.95
110,512,2.900887,L3 110 110 110 16 1787 110,9147002880,609800192,3.15,210.21,92.00,71.14,7.86,71.23,7.74,202621939.08,79349772.00,79.00,78.97,281971711.08
120,512,3.741160,L3 120 120 120 16 1638 120,11987681280,799178752,3.20,213.61,87.60,71.89,7.94,71.28,7.85,264176724.08,103682293.00,79.83,79.13,367859017.08
130,256,2.442258,L3 130 130 130 16 1512 130,7681443840,512096256,3.14,209.67,92.00,72.76,8.07,71.31,7.75,168361905.05,66244433.00,80.83,79.06,234606338.05
140,256,3.026359,L3 140 140 140 16 1404 140,9659351040,643956736,3.18,212.78,87.60,71.51,7.90,71.36,7.86,211114497.06,83124502.00,79.41,79.22,294238999.06
150,256,3.728857,L3 150 150 150 16 1310 150,11950602240,796706816,3.20,213.65,87.60,71.65,7.92,71.42,7.77,260110761.04,102613960.00,79.57,79.19,362724721.04
160,128,2.332693,L3 160 160 160 16 1228 160,7289118720,485941248,3.12,208.31,92.00,76.91,8.27,71.46,7.88,158336047.05,62498238.00,85.18,79.34,220834285.05
170,128,2.737547,L3 170 170 170 16 1156 170,8782648320,585509888,3.20,213.87,87.60,71.63,7.91,71.43,7.74,190129429.03,75167875.00,79.54,79.17,265297304.03
180,128,3.204203,L3 180 180 180 16 1092 180,10467409920,697827328,3.26,217.78,87.60,71.82,7.92,71.45,7.88,226236102.04,89475599.00,79.74,79.33,315711701.04
190,128,3.800677,L3 190 190 190 16 1034 190,12354923520,823661568,3.24,216.71,87.60,72.69,8.01,71.52,7.78,266368188.02,105467231.00,80.70,79.30,371835419.02
200,64,2.215594,L3 200 200 200 16 983 200,7228354560,481890304,3.25,217.49,87.60,72.91,8.05,71.47,7.87,155609172.03,61644017.00,80.96,79.34,217253189.03
210,64,2.604551,L3 210 210 210 16 936 210,8392143360,559476224,3.22,214.80,87.60,73.29,8.04,71.54,7.80,180365599.02,71496671.00,81.33,79.34,251862270.02
220,64,2.968046,L3 220 220 220 16 893 220,9674588160,644972544,3.25,217.30,87.60,72.11,8.00,71.53,7.90,207687259.03,82351896.00,80.11,79.43,290039155.03
230,64,3.425123,L3 230 230 230 16 854 230,11081448960,738763264,3.23,215.68,87.60,72.65,8.01,71.59,7.80,237497793.02,94244503.00,80.66,79.39,331742296.02
240,64,3.857056,L3 240 240 240 16 819 240,12618485760,841232384,3.26,218.10,87.60,73.88,8.18,71.61,7.91,270204614.02,107240414.00,82.06,79.52,377445028.02
250,32,2.194458,L3 250 250 250 16 786 250,7145729280,476381952,3.25,217.08,87.60,73.16,8.12,71.60,7.80,152804019.02,60683511.00,81.28,79.40,213487530.02
260,32,2.491265,L3 260 260 260 16 756 260,8053063680,536870912,3.23,215.50,87.60,76.51,8.19,71.64,7.91,172131778.02,68352876.00,84.70,79.55,240484654.02
270,32,2.792333,L3 270 270 270 16 728 270,9034126080,602275072,3.23,215.68,87.60,78.08,8.04,71.63,7.80,192865498.02,76630261.00,86.12,79.43,269495759.02
280,32,3.127304,L3 280 280 280 16 702 280,10091796480,672786432,3.22,215.13,87.60,84.91,8.15,71.59,7.90,215453924.03,85571935.00,93.06,79.49,301025859.03
290,32,3.535444,L3 290 290 290 16 677 290,11228954880,748596992,3.17,211.73,92.00,84.99,8.11,71.66,7.79,239433101.03,95154781.00,93.10,79.45,334587882.03
300,32,3.869624,L3 300 300 300 16 655 300,12448481280,829898752,3.21,214.46,87.60,77.73,8.19,71.63,7.92,265406506.04,105438970.00,85.92,79.55,370845476.04
310,16,2.144120,L3 310 310 310 16 634 310,6876627840,458441856,3.20,213.81,92.00,81.60,8.19,71.73,7.80,146542723.04,58219073.00,89.79,79.53,204761796.04
320,16,2.477286,L3 320 320 320 16 614 320,7573079040,504871936,3.05,203.79,92.00,93.90,8.35,73.48,7.86,161543320.07,64099684.00,102.25,81.34,225643004.07
330,16,2.586798,L3 330 330 330 16 595 330,8315034240,554335616,3.21,214.29,87.60,81.61,8.19,71.68,7.81,177339895.08,70342436.00,89.80,79.49,247682331.08
340,16,2.835733,L3 340 340 340 16 578 340,9103933440,606928896,3.20,214.02,87.60,80.86,8.28,71.65,7.91,194767642.16,76992272.00,89.14,79.56,271759914.16
350,16,3.157094,L3 350 350 350 16 561 350,9941216640,662747776,3.14,209.92,92.00,89.09,8.26,71.66,7.81,212491859.15,84044478.00,97.35,79.47,296536337.15
360,16,3.417621,L3 360 360 360 16 546 360,10828323840,721888256,3.16,211.22,87.60,91.67,8.20,71.64,7.91,232705883.27,91516584.00,99.87,79.55,324222467.27
370,16,3.817617,L3 370 370 370 16 531 370,11766695040,784446336,3.08,205.47,92.00,99.05,8.29,71.76,7.80,253570290.33,99426417.00,107.34,79.56,352996707.33
380,8,2.053604,L3 380 380 380 16 517 380,6378885120,425259008,3.10,207.07,92.00,92.67,8.26,71.67,7.92,137841850.40,53881993.00,100.93,79.59,191723843.40
390,8,2.248451,L3 390 390 390 16 504 390,6901494720,460099648,3.06,204.62,92.00,96.28,8.24,71.75,7.79,151036605.67,58281688.00,104.52,79.54,209318293.67
400,8,2.399008,L3 400 400 400 16 491 400,7451896320,496793088,3.10,207.08,92.00,95.40,8.23,71.75,7.91,164044735.79,62912821.00,103.63,79.66,226957556.79
410,8,2.653831,L3 410 410 410 16 479 410,8030809920,535387328,3.02,201.73,96.80,101.30,8.27,71.73,7.81,178764766.03,67790283.00,109.57,79.54,246555049.03
420,8,2.904455,L3 420 420 420 16 468 420,8638955520,575930368,2.97,198.29,96.80,103.19,8.40,71.80,7.51,194745456.31,72908276.00,111.59,79.31,267653732.31
430,8,3.125494,L3 430 430 430 16 457 430,9277053120,618470208,2.96,197.87,96.80,103.20,8.41,71.82,7.69,211423324.55,78276442.00,111.61,79.51,289699766.55
440,8,3.287662,L3 440 440 440 16 446 440,9945822720,663054848,3.02,201.67,92.00,95.45,8.37,71.77,7.42,230145134.89,83897225.00,103.82,79.19,314042359.89
450,8,3.531825,L3 450 450 450 16 436 450,10645984320,709732288,3.01,200.95,96.80,97.71,8.36,71.67,7.66,249194331.15,89788653.00,106.07,79.33,338982984.15
460,8,3.880386,L3 460 460 460 16 427 460,11378257920,758550528,2.93,195.48,96.80,104.01,8.39,71.85,7.43,272062227.63,95953979.00,112.40,79.28,368016206.63
470,4,2.063191,L3 470 470 470 16 418 470,6071681760,404778784,2.94,196.18,96.80,103.87,8.38,71.87,7.64,146436882.83,51196519.00,112.25,79.51,197633401.83
480,4,2.188442,L3 480 480 480 16 409 480,6471010560,431400704,2.95,197.12,96.80,92.56,8.36,71.88,7.46,156091831.85,54551901.00,100.92,79.34,210643732.85
490,4,2.351500,L3 490 490 490 16 401 490,6887475360,459165024,2.92,195.26,96.80,103.46,8.36,71.86,7.65,166371260.88,58054423.00,111.82,79.51,224425683.88
500,4,2.500744,L3 500 500 500 16 393 500,7321436160,488095744,2.92,195.17,96.80,103.82,8.36,71.83,7.42,176048216.78,61702184.00,112.18,79.25,237750400.78
510,4,2.652989,L3 510 510 510 16 385 510,7773252960,518216864,2.92,195.33,96.80,98.40,8.42,71.93,7.67,186171586.70,65495411.00,106.82,79.60,251666997.70
520,4,2.793815,L3 520 520 520 16 378 520,8243285760,549552384,2.94,196.70,96.80,104.30,8.35,71.89,7.39,198035768.77,69447915.00,112.65,79.28,267483683.77
530,4,2.942844,L3 530 530 530 16 370 530,8731894560,582126304,2.96,197.80,96.80,104.00,8.35,71.88,7.68,208124176.60,73549210.00,112.35,79.56,281673386.60
540,4,3.117890,L3 540 540 540 16 364 540,9239439360,615962624,2.96,197.55,96.80,104.09,8.33,71.88,7.41,220079857.59,77816923.00,112.42,79.29,297896780.59
550,4,3.281922,L3 550 550 550 16 357 550,9766280160,651085344,2.97,198.38,96.80,104.04,8.33,71.89,7.69,231794109.51,82238253.00,112.37,79.58,314032362.51
560,4,3.495389,L3 560 560 560 16 351 560,10312776960,687518464,2.94,196.69,96.80,104.34,8.32,71.91,7.45,245138730.55,86829699.00,112.66,79.36,331968429.55
570,4,3.622441,L3 570 570 570 16 344 570,10879289760,725285984,3.00,200.21,96.80,104.01,8.31,71.85,7.65,256674123.39,91585737.00,112.32,79.50,348259860.39
580,4,3.872239,L3 580 580 580 16 338 580,11466178560,764411904,2.95,197.40,96.80,104.16,8.31,71.88,7.50,271796002.50,96518830.00,112.47,79.38,368314832.50
590,2,2.024818,L3 590 590 590 16 333 590,6036901680,402460112,2.97,198.76,96.80,104.06,8.30,71.84,7.66,143715008.60,50811629.00,112.36,79.50,194526637.60
600,2,2.131929,L3 600 600 600 16 327 600,6351262080,423417472,2.97,198.60,96.80,104.15,8.30,71.83,7.40,151744338.68,53452190.00,112.45,79.23,205196528.68
610,2,2.240002,L3 610 610 610 16 322 610,6676350480,445090032,2.97,198.70,96.80,104.01,8.29,71.88,7.66,159939895.75,56180334.00,112.30,79.54,216120229.75
620,2,2.378250,L3 620 620 620 16 317 620,7012346880,467489792,2.94,196.56,96.80,103.99,8.29,71.90,7.40,170343500.07,59003659.00,112.28,79.30,229347159.07
630,2,2.498835,L3 630 630 630 16 312 630,7359431280,490628752,2.94,196.33,96.80,103.97,8.29,71.82,7.65,180078125.24,61916519.00,112.26,79.47,241994644.24
640,2,2.755660,L3 640 640 640 16 307 640,7717783680,514518912,2.79,186.71,102.16,104.52,8.30,74.49,7.45,189499715.33,64932731.00,112.82,81.94,254432446.33
650,2,2.728949,L3 650 650 650 16 302 650,8087584080,539172272,2.96,197.57,96.80,104.00,8.28,71.94,7.63,196589042.10,68027090.00,112.28,79.57,264616132.10
