N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.430762,10 10 10 16 122333 10,13589544960,905969664,3.95,264.06,147.68,0,0,0,0,0,0,0,0,0
20,524288,3.246155,20 20 20 16 61166 20,32212254720,2147483648,9.92,661.54,59.04,0,0,0,0,0,0,0,0,0
30,131072,3.183599,30 30 30 16 40777 30,34555822080,2303721472,10.85,723.62,53.28,0,0,0,0,0,0,0,0,0
40,65536,3.857160,40 40 40 16 30583 40,45864714240,3057647616,11.88,792.71,48.48,0,0,0,0,0,0,0,0,0
50,32768,3.686701,50 50 50 16 24466 50,47842590720,3189506048,12.97,865.13,44.64,0,0,0,0,0,0,0,0,0
60,16384,2.916492,60 60 60 16 20388 60,43159388160,2877292544,14.79,986.55,39.04,0,0,0,0,0,0,0,0,0
70,8192,2.445861,70 70 70 16 17476 70,35327508480,2355167232,14.44,962.91,40.00,0,0,0,0,0,0,0,0,0
80,8192,3.709876,80 80 80 16 15291 80,53941370880,3596091392,14.53,969.32,40.00,0,0,0,0,0,0,0,0,0
90,4096,2.513343,90 90 90 16 13592 90,39079280640,2605285376,15.54,1036.57,37.28,0,0,0,0,0,0,0,0,0
100,4096,3.242694,100 100 100 16 12233 100,54358179840,3623878656,16.76,1117.54,34.56,0,0,0,0,0,0,0,0,0
110,2048,2.281049,110 110 110 16 11121 110,36588011520,2439200768,16.03,1069.33,36.16,0,0,0,0,0,0,0,0,0
120,2048,2.961836,120 120 120 16 10194 120,47950725120,3196715008,16.18,1079.30,35.84,0,0,0,0,0,0,0,0,0
130,2048,3.859046,130 130 130 16 9410 130,61451550720,4096770048,15.92,1061.60,36.48,0,0,0,0,0,0,0,0,0
140,1024,2.252305,140 140 140 16 8738 140,38637404160,2575826944,17.15,1143.63,33.60,0,0,0,0,0,0,0,0,0
150,1024,2.974056,150 150 150 16 8155 150,47802408960,3186827264,16.07,1071.54,36.16,0,0,0,0,0,0,0,0,0
160,1024,3.739691,160 160 160 16 7645 160,58312949760,3887529984,15.59,1039.52,37.28,0,0,0,0,0,0,0,0,0
170,512,2.055929,170 170 170 16 7196 170,35130593280,2342039552,17.08,1139.15,33.92,0,0,0,0,0,0,0,0,0
180,512,2.477873,180 180 180 16 6796 180,41869639680,2791309312,16.89,1126.49,34.24,0,0,0,0,0,0,0,0,0
190,512,3.070544,190 190 190 16 6438 190,49419694080,3294646272,16.09,1072.98,35.84,0,0,0,0,0,0,0,0,0
200,512,3.786085,200 200 200 16 6116 200,57826836480,3855122432,15.27,1018.23,37.92,0,0,0,0,0,0,0,0,0
210,256,2.305142,210 210 210 16 5825 210,33568573440,2237904896,14.55,970.82,40.00,0,0,0,0,0,0,0,0,0
220,256,2.672188,220 220 220 16 5560 220,38698352640,2579890176,14.47,965.45,40.00,0,0,0,0,0,0,0,0,0
230,256,3.492745,230 230 230 16 5318 230,44325795840,2955053056,12.68,846.05,45.60,0,0,0,0,0,0,0,0,0
240,128,2.064016,240 240 240 16 5097 240,25236971520,1682464768,12.22,815.13,47.36,0,0,0,0,0,0,0,0,0
250,128,2.417416,250 250 250 16 4893 250,28582917120,1905527808,11.82,788.24,49.12,0,0,0,0,0,0,0,0,0
260,128,2.768349,260 260 260 16 4705 260,32212254720,2147483648,11.63,775.72,49.76,0,0,0,0,0,0,0,0,0
270,128,3.020594,270 270 270 16 4530 270,36136504320,2409100288,11.96,797.55,48.48,0,0,0,0,0,0,0,0,0
280,128,3.427379,280 280 280 16 4369 280,40367185920,2691145728,11.77,785.18,49.12,0,0,0,0,0,0,0,0,0
290,128,3.816143,290 290 290 16 4218 290,44915819520,2994387968,11.76,784.66,49.12,0,0,0,0,0,0,0,0,0
300,32,2.117262,300 300 300 16 4077 300,12448481280,829898752,5.87,391.96,100.96,0,0,0,0,0,0,0,0,0
310,64,2.304782,310 310 310 16 3946 310,27506511360,1833767424,11.93,795.63,48.48,0,0,0,0,0,0,0,0,0
320,64,2.739588,320 320 320 16 3822 320,30292316160,2019487744,11.05,737.14,52.48,0,0,0,0,0,0,0,0,0
330,64,2.784210,330 330 330 16 3707 330,33260136960,2217342464,11.94,796.39,48.48,0,0,0,0,0,0,0,0,0
