N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.227266,L2 10 10 10 16 409 10,6794772480,452984832,3.04,203.37,92.00,0,0,0,0,703045.00,299065.00,0,0,1002110.00
20,262144,2.216849,L2 20 20 20 16 204 20,16106127360,1073741824,7.26,484.35,38.32,18.06,7.07,0,0,699940.00,297875.00,25.13,0,997815.00
30,65536,2.730253,L2 30 30 30 16 136 30,17277911040,1151860736,6.32,421.88,43.76,40.02,7.46,17.32,7.40,852611.00,365892.00,47.48,24.72,1218503.00
40,32768,3.467853,L2 40 40 40 16 102 40,22932357120,1528823808,6.61,440.85,42.72,46.60,7.62,17.81,7.59,1084829.00,465636.00,54.22,25.40,1550465.00
50,16384,3.346201,L2 50 50 50 16 81 50,23921295360,1594753024,7.14,476.58,39.12,46.85,7.67,18.04,7.66,1044958.00,447492.00,54.52,25.70,1492450.00
60,8192,3.482347,L2 60 60 60 16 68 60,21579694080,1438646272,6.19,413.12,44.80,47.28,7.81,20.26,7.73,1085286.00,464868.00,55.09,27.99,1550154.00
70,4096,2.374543,L2 70 70 70 16 58 70,17663754240,1177583616,7.43,495.91,37.52,45.84,7.78,24.89,7.76,749635.00,319516.00,53.62,32.65,1069151.00
80,4096,3.826912,L2 80 80 80 16 51 80,26970685440,1798045696,7.04,469.84,40.00,48.62,7.85,23.04,7.81,1190892.00,511303.00,56.47,30.85,1702195.00
90,2048,3.051378,L2 90 90 90 16 45 90,19539640320,1302642688,6.40,426.90,43.76,47.77,7.82,22.49,7.81,954633.00,408331.00,55.59,30.30,1362964.00
100,2048,3.651039,L2 100 100 100 16 40 100,27179089920,1811939328,7.44,496.27,37.52,48.24,7.86,22.03,7.84,1920569.00,927457.00,56.10,29.87,2848026.00
110,1024,2.360755,L2 110 110 110 16 37 110,18294005760,1219600384,7.74,516.61,36.00,48.15,7.85,21.47,7.84,17790076.00,10471298.00,56.00,29.31,28261374.00
120,1024,3.625125,L2 120 120 120 16 34 120,23975362560,1598357504,6.61,440.90,42.72,48.48,7.88,22.47,7.87,204398288.00,117017512.00,56.36,30.34,321415800.00
130,512,2.530078,L2 130 130 130 16 31 130,15362887680,1024192512,6.07,404.80,46.00,48.63,7.98,22.41,7.82,237850075.00,124732910.00,56.61,30.23,362582985.00
140,512,3.145871,L2 140 140 140 16 29 140,19318702080,1287913472,6.13,409.39,46.00,48.72,7.89,22.54,7.86,336543855.00,165865494.00,56.61,30.40,502409349.00
150,512,3.974371,L2 150 150 150 16 27 150,23901204480,1593413632,6.01,400.92,46.00,48.89,7.91,22.33,7.81,423931251.00,205307261.00,56.80,30.14,629238512.00
160,256,2.561945,L2 160 160 160 16 25 160,14578237440,971882496,5.68,379.35,49.68,50.28,8.07,23.21,7.87,258391306.00,125049788.00,58.35,31.08,383441094.00
170,256,2.814716,L2 170 170 170 16 24 170,17565296640,1171019776,6.23,416.03,44.80,48.94,7.91,22.36,7.83,310338922.00,150385245.00,56.85,30.19,460724167.00
180,256,3.433436,L2 180 180 180 16 22 180,20934819840,1395654656,6.09,406.48,46.00,49.13,7.93,21.96,7.89,368831767.00,179014472.00,57.06,29.85,547846239.00
190,256,3.993955,L2 190 190 190 16 21 190,24709847040,1647323136,6.18,412.45,44.80,49.26,7.94,20.61,7.82,436468921.00,211010040.00,57.20,28.43,647478961.00
200,128,2.375650,L2 200 200 200 16 20 200,14456709120,963780608,6.08,405.69,46.00,49.37,7.94,23.79,7.91,257877589.00,123339873.00,57.31,31.70,381217462.00
210,128,2.643482,L2 210 210 210 16 19 210,16784286720,1118952448,6.34,423.28,44.80,49.40,7.94,23.38,7.86,299026876.00,143024548.00,57.34,31.24,442051424.00
220,128,3.153226,L2 220 220 220 16 18 220,19349176320,1289945088,6.13,409.08,46.00,49.58,7.97,20.92,7.90,349213337.00,164769816.00,57.55,28.82,513983153.00
