,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,3.53,185.78,0.13,3.94,207.36,0.24,189.08,220.38,36.0,26.2,14.7,4.2,26.6,71.7 ,36.0,26.2,14.0,36.0,25.3,101.5 ,87.12,21.1,30.7,14.8,82.7,12.2,109.76,8.40,118.16,82.80,82.72,165.52,34.64,4.00,38.64,109.25,8.37,117.62,0,8.37,8.37,75.75,8.37,84.12,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
100,3.22,169.47,0.11,3.94,207.36,0.24,189.08,199.72,36.0,26.2,14.6,4.2,26.4,71.5 ,36.0,26.2,14.0,36.0,25.3,101.5 ,96.13,20.0,29.4,14.7,85.6,16.8,109.04,8.40,117.44,85.60,85.60,171.20,46.88,6.40,53.28,108.62,8.37,116.99,7.62,8.37,15.99,75.37,8.37,83.74,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
110,2.48,130.52,0.09,3.94,207.36,0.24,163.40,164.35,36.0,26.2,14.6,16.5,26.3,83.6 ,36.0,26.2,14.0,52.0,25.3,117.5 ,116.82,21.3,30.2,14.6,99.6,22.7,108.80,8.32,117.12,99.60,99.52,199.12,64.08,7.76,71.84,108.25,8.25,116.50,32.87,8.25,41.12,75.00,8.37,83.37,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
120,1.07,56.31,0.03,3.94,207.36,0.24,163.33,146.74,36.0,26.2,85.2,16.6,26.2,154.2 ,36.0,26.2,14.0,52.0,25.3,117.5 ,130.84,22.3,29.2,16.3,106.4,25.7,121.28,8.80,130.08,106.40,106.40,212.80,73.28,8.16,81.44,617.62,64.00,681.62,33.12,8.25,41.37,74.75,8.25,83.00,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
130,2.48,130.52,0.09,3.94,207.36,0.24,163.33,139.82,36.0,26.2,15.5,16.5,26.2,84.4 ,36.0,26.2,14.0,52.0,25.3,117.5 ,137.32,21.6,29.9,15.3,108.2,27.5,114.00,8.56,122.56,108.24,108.16,216.40,78.96,8.24,87.20,115.75,8.25,124.00,33.00,8.25,41.25,74.62,8.25,82.87,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
140,2.49,131.05,0.09,3.94,207.36,0.24,163.33,144.91,36.0,26.2,14.4,16.5,26.1,83.2 ,36.0,26.2,14.0,52.0,25.3,117.5 ,132.49,21.4,29.0,14.6,107.8,28.1,108.16,8.32,116.48,107.76,107.76,215.52,80.64,8.24,88.88,107.37,8.25,115.62,33.00,8.25,41.25,74.37,8.25,82.62,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
150,2.50,131.57,0.09,3.94,207.36,0.24,163.33,143.00,36.0,26.2,14.4,16.4,26.0,83.1 ,36.0,26.2,14.0,52.0,25.3,117.5 ,134.26,21.8,29.6,14.7,108.0,28.3,109.36,8.40,117.76,108.00,108.00,216.00,81.36,8.24,89.60,107.12,8.25,115.37,32.87,8.25,41.12,74.25,8.12,82.37,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
160,,,,3.94,207.36,0.24,163.33,122.95,36.0,26.2,113.1,16.4,26.0,181.6 ,36.0,26.2,14.0,52.0,25.3,117.5 ,156.16,26.9,28.9,20.4,124.0,29.8,154.32,9.04,163.36,124.00,124.00,248.00,86.00,8.24,94.24,840.37,64.00,904.37,32.87,8.25,41.12,74.00,8.25,82.25,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
170,2.50,131.57,0.09,3.94,207.36,0.24,163.33,144.76,36.0,26.2,14.4,16.4,25.9,82.9 ,36.0,26.2,14.0,52.0,25.3,117.5 ,132.64,21.1,29.4,14.5,107.3,28.4,108.08,8.24,116.32,107.28,107.28,214.56,81.68,8.24,89.92,106.75,8.25,115.00,32.75,8.25,41.00,74.00,8.25,82.25,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
180,2.51,132.10,0.09,3.94,207.36,0.24,163.33,145.20,36.0,26.2,14.3,16.4,25.9,82.8 ,36.0,26.2,14.0,52.0,25.3,117.5 ,132.23,21.4,28.8,14.6,106.8,28.5,108.80,8.24,117.04,106.88,106.88,213.76,82.16,8.16,90.32,106.50,8.12,114.62,32.75,8.12,40.87,73.75,8.25,82.00,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
190,2.51,132.10,0.09,3.94,207.36,0.24,163.33,143.86,36.0,26.2,16.4,16.4,25.9,84.8 ,36.0,26.2,14.0,52.0,25.3,117.5 ,133.46,21.1,29.3,15.1,106.8,27.9,112.00,8.40,120.40,106.80,106.80,213.60,80.08,8.16,88.24,122.62,8.12,130.74,32.75,8.12,40.87,73.75,8.12,81.87,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
200,1.08,56.84,0.03,3.94,207.36,0.24,163.40,142.59,36.0,26.2,85.1,16.3,25.8,153.4 ,36.0,26.2,14.0,52.0,25.3,117.5 ,134.65,22.3,28.7,16.3,106.6,28.6,122.08,8.64,130.72,106.56,106.56,213.12,82.40,8.24,90.64,617.00,64.00,681.00,32.62,8.12,40.74,73.62,8.00,81.62,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
210,2.52,132.63,0.09,3.94,207.36,0.24,163.33,143.07,36.0,26.2,14.3,16.3,25.8,82.7 ,36.0,26.2,14.0,52.0,25.3,117.5 ,134.20,20.8,29.1,15.0,106.5,28.3,111.20,8.40,119.60,106.48,106.48,212.96,81.44,8.16,89.60,106.25,8.12,114.37,32.62,8.12,40.74,73.62,8.25,81.87,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
220,2.52,132.63,0.09,3.94,207.36,0.24,163.33,143.95,36.0,26.2,14.3,16.3,25.8,82.6 ,36.0,26.2,14.0,52.0,25.3,117.5 ,133.38,21.3,28.6,14.6,106.3,28.4,108.72,8.40,117.12,106.32,106.24,212.56,81.84,8.16,90.00,106.12,8.12,114.24,32.62,8.12,40.74,73.50,8.00,81.50,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
230,2.52,132.63,0.09,3.94,207.36,0.24,163.40,143.56,36.0,26.2,15.3,16.3,25.7,83.5 ,36.0,26.2,14.0,52.0,25.3,117.5 ,133.74,20.8,29.0,14.9,106.2,28.0,110.88,8.40,119.28,106.24,106.24,212.48,80.56,8.16,88.72,114.12,8.12,122.24,32.62,8.12,40.74,73.37,8.12,81.49,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
240,0.92,48.42,0.02,3.94,207.36,0.24,163.33,136.69,36.0,26.2,99.1,16.3,25.8,167.3 ,36.0,26.2,14.0,52.0,25.3,117.5 ,140.46,23.6,28.6,17.9,107.6,29.9,134.40,8.80,143.20,107.60,107.52,215.12,86.64,8.16,94.80,728.50,64.00,792.50,32.50,8.12,40.62,73.37,8.25,81.62,104.00,8.00,112.00,104.00,8.00,112.00,72.00,8.00,80.00
250,2.53,133.15,0.09,3.94,207.36,0.24,158.02,143.89,36.0,26.2,16.3,16.3,25.7,84.5 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.44,20.8,28.9,15.3,106.0,28.0,113.68,8.40,122.08,106.00,106.00,212.00,80.64,8.16,88.80,122.00,8.12,130.12,32.50,8.12,40.62,73.25,8.25,81.50,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
260,2.53,133.15,0.09,3.94,207.36,0.24,157.95,144.80,36.0,26.2,17.3,16.3,25.7,85.4 ,36.0,26.2,18.0,52.0,25.3,121.5 ,132.60,21.3,28.5,16.3,105.9,27.7,122.16,8.48,130.64,105.92,105.92,211.84,79.60,8.16,87.76,130.00,8.12,138.12,32.50,8.12,40.62,73.25,8.00,81.25,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
270,2.53,133.15,0.09,3.94,207.36,0.24,158.02,143.37,36.0,26.2,17.3,16.2,25.7,85.4 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.92,21.3,28.9,17.9,105.8,28.0,134.56,8.56,143.12,105.84,105.76,211.60,80.48,8.16,88.64,130.00,8.12,138.12,32.50,8.12,40.62,73.12,8.12,81.24,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
280,1.05,55.26,0.03,3.94,207.36,0.24,157.95,143.50,36.0,26.2,87.1,16.2,25.7,155.3 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.79,22.7,28.5,18.5,105.8,28.0,139.44,8.64,148.08,105.76,105.76,211.52,80.48,8.16,88.64,632.87,64.00,696.87,32.50,8.12,40.62,73.12,8.25,81.37,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
290,2.53,133.15,0.09,3.94,207.36,0.24,157.95,143.54,36.0,26.2,16.2,16.2,26.1,84.7 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.76,21.2,28.8,17.8,105.7,28.0,134.00,8.56,142.56,105.68,105.68,211.36,80.56,8.16,88.72,121.75,8.12,129.87,32.50,8.12,40.62,73.12,9.37,82.49,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
300,2.53,133.15,0.09,3.94,207.36,0.24,157.95,142.55,36.0,26.2,17.2,16.2,25.8,85.4 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.69,21.3,28.5,17.9,105.6,28.6,134.80,8.56,143.36,105.60,105.60,211.20,82.56,8.16,90.72,129.75,8.12,137.87,32.37,8.12,40.49,73.12,8.50,81.62,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
310,2.53,133.15,0.09,3.94,207.36,0.24,158.02,142.72,36.0,26.2,18.2,16.2,25.6,86.3 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.53,21.2,28.8,18.1,105.5,28.4,136.00,8.48,144.48,105.60,105.52,211.12,81.84,8.16,90.00,137.62,8.12,145.74,32.37,8.12,40.49,73.00,8.12,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
320,,,,3.94,207.36,0.24,157.95,127.46,36.0,26.2,115.0,16.2,25.7,183.1 ,36.0,26.2,18.0,52.0,25.3,121.5 ,150.63,25.5,28.4,22.5,116.3,28.6,170.96,8.96,179.92,116.32,116.24,232.56,82.40,8.16,90.56,856.37,64.00,920.37,32.37,8.12,40.49,73.00,8.25,81.25,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
330,2.54,133.68,0.09,3.94,207.36,0.24,157.95,143.05,36.0,26.2,18.2,16.2,25.6,86.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.22,21.1,28.7,17.7,105.5,28.4,133.12,8.48,141.60,105.52,105.44,210.96,81.92,8.08,90.00,137.62,8.12,145.74,32.37,8.12,40.49,73.00,8.12,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
340,2.54,133.68,0.09,3.94,207.36,0.24,157.95,142.83,36.0,26.2,18.2,16.2,25.6,86.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.42,21.4,28.4,18.4,105.4,28.7,138.64,8.48,147.12,105.44,105.44,210.88,82.72,8.08,90.80,137.62,8.12,145.74,32.37,8.12,40.49,73.00,8.12,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
350,2.54,133.68,0.09,3.94,207.36,0.24,158.02,142.00,36.0,26.2,18.2,16.2,25.6,86.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,135.22,21.2,28.7,18.4,105.4,28.6,139.04,8.48,147.52,105.36,105.36,210.72,82.32,8.08,90.40,137.62,8.12,145.74,32.37,8.12,40.49,73.00,8.12,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
360,1.05,55.26,0.03,3.94,207.36,0.24,157.95,142.74,36.0,26.2,87.1,16.2,25.6,155.1 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.51,22.8,28.4,18.5,105.4,28.5,139.20,8.56,147.76,105.36,105.36,210.72,82.16,8.16,90.32,632.62,64.00,696.62,32.37,8.12,40.49,72.87,8.12,80.99,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
370,2.54,133.68,0.09,3.94,207.36,0.24,157.95,143.26,36.0,26.2,18.2,16.2,25.6,86.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.02,21.2,28.6,18.4,105.3,28.2,138.96,8.48,147.44,105.28,105.28,210.56,81.20,8.08,89.28,137.50,8.12,145.62,32.37,8.12,40.49,72.87,8.25,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
380,2.54,133.68,0.09,3.94,207.36,0.24,157.95,144.43,36.0,26.2,18.2,16.2,25.9,86.4 ,36.0,26.2,18.0,52.0,25.3,121.5 ,132.93,21.4,28.4,18.3,105.3,28.3,138.08,8.48,146.56,105.28,105.28,210.56,81.44,8.08,89.52,137.50,8.12,145.62,32.37,8.12,40.49,72.87,9.00,81.87,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
390,2.54,133.68,0.09,3.94,207.36,0.24,158.02,142.75,36.0,26.2,18.2,16.2,25.6,86.1 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.50,21.1,28.6,18.4,105.2,28.0,138.88,8.40,147.28,105.28,105.20,210.48,80.72,8.08,88.80,137.37,8.12,145.49,32.37,8.12,40.49,72.87,8.12,80.99,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
400,0.91,47.89,0.02,3.94,207.36,0.24,157.95,138.86,36.0,26.2,101.1,16.2,25.6,169.0 ,36.0,26.2,18.0,52.0,25.3,121.5 ,138.27,23.8,28.3,20.2,106.8,28.6,152.80,8.80,161.60,106.80,106.72,213.52,82.48,8.08,90.56,744.50,64.00,808.50,32.37,8.12,40.49,72.87,8.25,81.12,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
410,2.55,134.21,0.09,3.94,207.36,0.24,157.95,143.67,36.0,26.2,18.2,16.2,26.6,87.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.64,21.5,28.6,18.4,105.2,28.2,139.04,8.40,147.44,105.20,105.12,210.32,81.12,8.08,89.20,137.37,8.12,145.49,32.37,8.12,40.49,72.75,11.62,84.37,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
420,2.55,134.21,0.09,3.94,207.36,0.24,157.95,144.60,36.0,26.2,18.2,16.1,25.5,86.0 ,36.0,26.2,18.0,52.0,25.3,121.5 ,132.78,21.4,28.3,18.4,105.1,28.3,138.48,8.40,146.88,105.12,105.12,210.24,81.52,8.08,89.60,137.25,8.12,145.37,32.25,8.12,40.37,72.75,8.00,80.75,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
430,2.54,133.68,0.09,3.94,207.36,0.24,157.95,144.16,36.0,26.2,18.2,16.2,26.1,86.6 ,36.0,26.2,18.0,52.0,25.3,121.5 ,133.19,21.2,28.5,18.4,105.1,28.3,138.72,8.40,147.12,105.12,105.04,210.16,81.68,8.08,89.76,137.25,8.12,145.37,32.25,8.12,40.37,72.87,9.75,82.62,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
440,1.05,55.26,0.03,3.94,207.36,0.24,157.95,143.03,36.0,26.2,87.1,16.1,26.5,155.9 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.23,22.7,28.3,18.5,105.1,28.4,139.60,8.64,148.24,105.12,105.12,210.24,81.92,8.08,90.00,632.62,64.00,696.62,32.25,8.12,40.37,72.75,11.00,83.75,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
450,2.54,133.68,0.09,3.94,207.36,0.24,157.95,142.05,36.0,26.2,18.2,16.1,26.5,87.0 ,36.0,26.2,18.0,52.0,25.3,121.5 ,135.17,21.3,28.5,18.4,105.1,28.8,139.04,8.40,147.44,105.12,105.04,210.16,83.04,8.08,91.12,137.25,8.12,145.37,32.25,8.12,40.37,72.75,11.12,83.87,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
460,2.54,133.68,0.09,3.94,207.36,0.24,157.95,143.11,36.0,26.2,18.2,16.1,27.6,88.1 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.17,21.4,28.3,18.3,105.0,28.9,138.08,8.40,146.48,105.04,105.04,210.08,83.60,8.08,91.68,137.25,8.12,145.37,32.25,8.12,40.37,72.75,14.50,87.25,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
470,2.54,133.68,0.09,3.94,207.36,0.24,157.95,141.48,36.0,26.2,18.2,16.1,25.7,86.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,135.71,21.1,28.5,18.4,105.0,29.3,138.64,8.40,147.04,105.04,104.96,210.00,84.72,8.08,92.80,137.12,8.12,145.24,32.25,8.12,40.37,72.75,8.50,81.25,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
480,,,,3.94,207.36,0.24,157.95,125.19,36.0,26.2,115.0,16.1,26.4,183.7 ,36.0,26.2,18.0,52.0,25.3,121.5 ,153.37,26.1,28.3,22.2,118.7,30.3,168.80,8.96,177.76,118.72,118.64,237.36,87.84,8.08,95.92,856.25,64.00,920.25,32.25,8.12,40.37,72.75,10.75,83.50,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
490,2.55,134.21,0.09,3.94,207.36,0.24,157.95,140.93,36.0,26.2,18.1,11.3,28.6,84.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,136.24,21.4,28.5,18.4,105.0,29.8,139.12,8.32,147.44,104.96,104.96,209.92,86.16,8.08,94.24,137.12,8.12,145.24,22.62,8.12,30.74,82.50,8.12,90.62,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
500,2.55,134.21,0.09,3.94,207.36,0.24,157.95,142.32,36.0,26.2,18.1,6.6,31.2,82.2 ,36.0,26.2,18.0,52.0,25.3,121.5 ,134.90,21.6,28.3,18.3,104.9,29.7,138.00,8.32,146.32,104.96,104.96,209.92,85.84,8.08,93.92,137.12,8.12,145.24,13.25,8.12,21.37,91.75,7.12,98.87,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
510,2.55,134.21,0.09,3.94,207.36,0.24,157.95,136.53,36.0,26.2,18.1,12.7,29.3,86.4 ,36.0,26.2,18.0,52.0,25.3,121.5 ,140.62,23.3,28.5,20.1,105.2,30.1,152.32,8.56,160.88,105.20,105.20,210.40,87.12,8.08,95.20,137.12,8.12,145.24,25.37,8.12,33.49,79.37,13.37,92.74,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
520,1.03,54.21,0.03,3.94,207.36,0.24,157.95,137.14,36.0,26.2,89.1,10.2,31.6,157.1 ,36.0,26.2,18.0,52.0,25.3,121.5 ,140.00,20.9,28.7,19.3,104.9,30.7,145.52,8.56,154.08,104.96,104.88,209.84,89.04,8.08,97.12,648.37,64.00,712.37,20.50,8.00,28.50,84.37,15.87,100.24,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
530,2.55,134.21,0.09,3.94,207.36,0.24,157.95,139.26,36.0,26.2,18.1,8.5,30.9,83.7 ,36.0,26.2,18.0,52.0,25.3,121.5 ,137.87,21.0,28.5,18.3,104.9,30.7,138.16,8.40,146.56,104.88,104.80,209.68,89.12,8.08,97.20,137.00,8.00,145.00,17.00,8.00,25.00,87.87,10.00,97.87,136.00,8.00,144.00,104.00,8.00,112.00,72.00,8.00,80.00
540,2.55,134.21,0.09,2.82,148.42,0.17,145.83,139.42,36.0,26.2,18.1,6.0,31.9,82.3 ,36.0,26.2,18.0,52.0,35.4,131.6 ,137.72,19.7,28.7,18.3,104.9,30.6,138.32,8.40,146.72,104.88,104.80,209.68,88.64,8.08,96.72,137.00,8.00,145.00,12.12,8.00,20.12,92.75,8.25,101.00,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
550,2.55,134.21,0.09,2.82,148.42,0.17,145.83,137.50,36.0,26.2,18.1,4.1,33.0,81.4 ,36.0,26.2,18.0,52.0,35.4,131.6 ,139.63,20.5,28.5,18.3,104.8,31.3,138.32,8.40,146.72,104.88,104.80,209.68,91.12,8.08,99.20,137.00,8.00,145.00,8.12,8.00,16.12,96.62,7.75,104.37,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
560,,,,2.82,148.42,0.17,145.83,134.97,36.0,26.2,103.0,4.0,33.2,166.5 ,36.0,26.2,18.0,52.0,35.4,131.6 ,142.25,21.6,28.7,19.3,106.8,31.6,146.00,8.56,154.56,106.80,106.72,213.52,91.84,8.08,99.92,760.25,64.00,824.25,8.12,8.00,16.12,96.62,8.37,104.99,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
570,2.55,134.21,0.09,2.82,148.42,0.17,145.83,137.26,36.0,26.2,18.1,4.0,35.4,83.7 ,36.0,26.2,18.0,52.0,35.4,131.6 ,139.88,20.6,28.5,18.3,104.8,31.6,138.00,8.40,146.40,104.88,104.72,209.60,91.84,8.08,99.92,137.00,8.00,145.00,.75,8.00,8.75,104.00,8.00,112.00,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
580,2.55,134.21,0.09,2.82,148.42,0.17,145.83,134.98,36.0,26.2,18.1,4.0,35.7,84.0 ,36.0,26.2,18.0,52.0,35.4,131.6 ,142.24,19.9,28.7,18.3,104.8,32.3,138.32,8.40,146.72,104.88,104.72,209.60,94.24,8.08,102.32,137.00,8.00,145.00,0,8.00,8.00,104.75,8.25,113.00,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
590,2.55,134.21,0.09,2.82,148.42,0.17,145.83,135.85,36.0,26.2,18.1,4.0,35.7,84.1 ,36.0,26.2,18.0,52.0,35.4,131.6 ,141.33,21.0,28.4,18.3,104.8,32.5,138.16,8.32,146.48,104.80,104.72,209.52,94.80,8.08,102.88,136.87,8.00,144.87,0,8.00,8.00,104.87,8.25,113.12,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
600,1.03,54.21,0.03,2.82,148.42,0.17,145.83,133.02,36.0,26.2,89.0,4.0,35.7,154.9 ,36.0,26.2,18.0,52.0,35.4,131.6 ,144.34,21.4,28.6,18.8,104.8,33.0,141.68,8.48,150.16,104.88,104.72,209.60,96.56,8.08,104.64,648.37,64.00,712.37,0,8.00,8.00,104.87,8.00,112.87,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
610,2.55,134.21,0.09,2.82,148.42,0.17,145.83,134.76,36.0,26.2,18.1,4.0,35.7,84.1 ,36.0,26.2,18.0,52.0,35.4,131.6 ,142.48,20.7,28.4,18.3,104.7,33.1,138.00,8.32,146.32,104.80,104.64,209.44,96.64,8.08,104.72,136.87,8.00,144.87,0,8.00,8.00,104.87,8.25,113.12,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
620,2.55,134.21,0.09,2.82,148.42,0.17,145.83,133.66,36.0,26.2,18.1,4.0,35.5,83.9 ,36.0,26.2,18.0,52.0,35.4,131.6 ,143.65,20.1,28.6,18.3,104.7,33.4,137.92,8.40,146.32,104.80,104.64,209.44,97.60,8.08,105.68,136.87,8.00,144.87,.12,8.00,8.12,104.62,7.87,112.49,136.00,8.00,144.00,104.00,8.00,112.00,104.00,8.00,112.00
