N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.964849,10 10 10 16 28230 10,8606711808,452984832,2.16,114.24,174.48,0,0,0,0,0,0,0,0,0
20,131072,2.122084,20 20 20 16 14115 20,10200547328,536870912,4.80,252.99,80.00,0,0,0,0,0,0,0,0,0
30,32768,2.327732,30 30 30 16 9410 30,10942676992,575930368,4.69,247.42,80.00,0,0,0,0,0,0,0,0,0
40,16384,3.458595,40 40 40 16 7057 40,14523826176,764411904,4.19,221.01,91.36,0,0,0,0,0,0,0,0,0
50,8192,2.867698,50 50 50 16 5646 50,15150153728,797376512,5.28,278.05,71.04,0,0,0,0,0,0,0,0,0
60,4096,2.545062,60 60 60 16 4705 60,13667139584,719323136,5.36,282.63,71.04,0,0,0,0,0,0,0,0,0
70,2048,2.082168,70 70 70 16 4032 70,11187044352,588791808,5.36,282.77,71.04,0,0,0,0,0,0,0,0,0
80,1024,2.175161,80 80 80 16 3528 80,8540717056,449511424,3.92,206.65,96.00,0,0,0,0,0,0,0,0,0
90,1024,3.026368,90 90 90 16 3136 90,12375105536,651321344,4.08,215.21,91.36,0,0,0,0,0,0,0,0,0
100,512,2.315073,100 100 100 16 2823 100,8606711808,452984832,3.71,195.66,101.04,0,0,0,0,0,0,0,0,0
110,512,3.848880,110 110 110 16 2566 110,11586203648,609800192,3.00,158.43,128.00,0,0,0,0,0,0,0,0,0
120,256,2.766483,120 120 120 16 2352 120,7592198144,399589376,2.74,144.43,137.12,0,0,0,0,0,0,0,0,0
130,256,3.710495,130 130 130 16 2171 130,9729828864,512096256,2.61,138.01,147.68,0,0,0,0,0,0,0,0,0
140,128,2.248208,140 140 140 16 2016 140,6117588992,321978368,2.71,143.21,137.12,0,0,0,0,0,0,0,0,0
150,128,2.815638,150 150 150 16 1882 150,7568714752,398353408,2.68,141.47,147.68,0,0,0,0,0,0,0,0,0
160,128,3.916536,160 160 160 16 1764 160,9232883712,485941248,2.35,124.07,160.00,0,0,0,0,0,0,0,0,0
170,64,2.042815,170 170 170 16 1660 170,5562343936,292754944,2.72,143.30,137.12,0,0,0,0,0,0,0,0,0
180,64,2.412901,180 180 180 16 1568 180,6629359616,348913664,2.74,144.60,137.12,0,0,0,0,0,0,0,0,0
190,64,2.888880,190 190 190 16 1485 190,7824784896,411830784,2.70,142.55,137.12,0,0,0,0,0,0,0,0,0
200,64,3.395016,200 200 200 16 1411 200,9155915776,481890304,2.69,141.94,137.12,0,0,0,0,0,0,0,0,0
210,64,3.952760,210 210 210 16 1344 210,10630048256,559476224,2.68,141.53,147.68,0,0,0,0,0,0,0,0,0
220,32,2.255963,220 220 220 16 1283 220,6127239168,322486272,2.71,142.94,137.12,0,0,0,0,0,0,0,0,0
230,32,2.578962,230 230 230 16 1227 230,7018251008,369381632,2.71,143.22,147.68,0,0,0,0,0,0,0,0,0
240,32,3.083463,240 240 240 16 1176 240,7991707648,420616192,2.59,136.40,147.68,0,0,0,0,0,0,0,0,0
250,32,3.313643,250 250 250 16 1129 250,9051257088,476381952,2.73,143.76,137.12,0,0,0,0,0,0,0,0,0
260,32,3.686668,260 260 260 16 1085 260,10200547328,536870912,2.76,145.62,137.12,0,0,0,0,0,0,0,0,0
270,16,2.099318,270 270 270 16 1045 270,5721613184,301137536,2.72,143.44,137.12,0,0,0,0,0,0,0,0,0
280,16,2.330753,280 280 280 16 1008 280,6391471104,336393216,2.74,144.32,137.12,0,0,0,0,0,0,0,0,0
290,16,2.614557,290 290 290 16 973 290,7111671424,374298496,2.71,143.15,137.12,0,0,0,0,0,0,0,0,0
300,16,2.913305,300 300 300 16 941 300,7884038144,414949376,2.70,142.42,137.12,0,0,0,0,0,0,0,0,0
310,16,3.198846,310 310 310 16 910 310,8710395264,458441856,2.72,143.31,137.12,0,0,0,0,0,0,0,0,0
320,16,3.932164,320 320 320 16 882 320,9592566784,504871936,2.43,128.39,160.00,0,0,0,0,0,0,0,0,0
330,16,3.853105,330 330 330 16 855 330,10532376704,554335616,2.73,143.86,137.12,0,0,0,0,0,0,0,0,0
340,8,2.121337,340 340 340 16 830 340,5765824512,303464448,2.71,143.05,137.12,0,0,0,0,0,0,0,0,0
350,8,2.319966,350 350 350 16 806 350,6296103872,331373888,2.71,142.83,137.12,0,0,0,0,0,0,0,0,0
360,8,2.516412,360 360 360 16 784 360,6857938432,360944128,2.72,143.43,137.12,0,0,0,0,0,0,0,0,0
370,8,2.736963,370 370 370 16 762 370,7452240192,392223168,2.72,143.30,137.12,0,0,0,0,0,0,0,0,0
380,8,2.941235,380 380 380 16 742 380,8079921152,425259008,2.74,144.58,137.12,0,0,0,0,0,0,0,0,0
390,8,3.224690,390 390 390 16 723 390,8741893312,460099648,2.71,142.67,137.12,0,0,0,0,0,0,0,0,0
400,8,3.568374,400 400 400 16 705 400,9439068672,496793088,2.64,139.22,147.68,0,0,0,0,0,0,0,0,0
410,8,3.715820,410 410 410 16 688 410,10172359232,535387328,2.73,144.08,137.12,0,0,0,0,0,0,0,0,0
420,8,3.978004,420 420 420 16 672 420,10942676992,575930368,2.75,144.77,137.12,0,0,0,0,0,0,0,0,0
430,4,2.153017,430 430 430 16 656 430,5875466976,309235104,2.72,143.62,147.68,0,0,0,0,0,0,0,0,0
440,4,2.331611,440 440 440 16 641 440,6299021056,331527424,2.69,142.18,137.12,0,0,0,0,0,0,0,0,0
450,4,2.501963,450 450 450 16 627 450,6742456736,354866144,2.69,141.83,147.68,0,0,0,0,0,0,0,0,0
460,4,2.643196,460 460 460 16 613 460,7206230016,379275264,2.72,143.48,147.68,0,0,0,0,0,0,0,0,0
470,4,2.863731,470 470 470 16 600 470,7690796896,404778784,2.68,141.34,147.68,0,0,0,0,0,0,0,0,0
480,4,3.406699,480 480 480 16 588 480,8196613376,431400704,2.40,126.63,160.00,0,0,0,0,0,0,0,0,0
490,4,3.265142,490 490 490 16 576 490,8724135456,459165024,2.67,140.62,147.68,0,0,0,0,0,0,0,0,0
500,4,3.417274,500 500 500 16 564 500,9273819136,488095744,2.71,142.83,137.12,0,0,0,0,0,0,0,0,0
510,4,3.785261,510 510 510 16 553 510,9846120416,518216864,2.59,136.90,147.68,0,0,0,0,0,0,0,0,0
520,4,3.993230,520 520 520 16 542 520,10441495296,549552384,2.61,137.62,147.68,0,0,0,0,0,0,0,0,0
530,2,2.087925,530 530 530 16 532 530,5530199888,291063152,2.64,139.40,147.68,0,0,0,0,0,0,0,0,0
540,2,2.200876,540 540 540 16 522 540,5851644928,307981312,2.65,139.93,147.68,0,0,0,0,0,0,0,0,0
550,2,2.357995,550 550 550 16 513 550,6185310768,325542672,2.62,138.05,147.68,0,0,0,0,0,0,0,0,0
560,2,2.550284,560 560 560 16 504 560,6531425408,343759232,2.56,134.78,147.68,0,0,0,0,0,0,0,0,0
570,2,2.609077,570 570 570 16 495 570,6890216848,362642992,2.64,138.99,147.68,0,0,0,0,0,0,0,0,0
580,2,2.775936,580 580 580 16 486 580,7261913088,382205952,2.61,137.68,147.68,0,0,0,0,0,0,0,0,0
590,2,2.895264,590 590 590 16 478 590,7646742128,402460112,2.63,139.00,147.68,0,0,0,0,0,0,0,0,0
600,2,3.096758,600 600 600 16 470 600,8044931968,423417472,2.59,136.72,147.68,0,0,0,0,0,0,0,0,0
610,2,3.225050,610 610 610 16 462 610,8456710608,445090032,2.62,138.01,147.68,0,0,0,0,0,0,0,0,0
620,2,3.382342,620 620 620 16 455 620,8882306048,467489792,2.62,138.21,147.68,0,0,0,0,0,0,0,0,0
630,2,3.561753,630 630 630 16 448 630,9321946288,490628752,2.61,137.74,147.68,0,0,0,0,0,0,0,0,0
640,2,4.120638,640 640 640 16 441 640,9775859328,514518912,2.37,124.86,160.00,0,0,0,0,0,0,0,0,0
650,2,3.881276,650 650 650 16 434 650,10244273168,539172272,2.63,138.91,147.68,0,0,0,0,0,0,0,0,0
660,2,4.073770,660 660 660 16 427 660,10727415808,564600832,2.63,138.59,147.68,0,0,0,0,0,0,0,0,0
670,2,4.243287,670 670 670 16 421 670,11225515248,590816592,2.64,139.23,147.68,0,0,0,0,0,0,0,0,0
680,2,4.497383,680 680 680 16 415 680,11738799488,617831552,2.60,137.37,147.68,0,0,0,0,0,0,0,0,0
690,2,4.661610,690 690 690 16 409 690,12267496528,645657712,2.62,138.50,147.68,0,0,0,0,0,0,0,0,0
700,2,4.866712,700 700 700 16 403 700,12811834368,674307072,2.63,138.55,147.68,0,0,0,0,0,0,0,0,0
710,2,5.051395,710 710 710 16 397 710,13372041008,703791632,2.64,139.32,147.68,0,0,0,0,0,0,0,0,0
720,2,5.477508,720 720 720 16 392 720,13948344448,734123392,2.54,134.02,147.68,0,0,0,0,0,0,0,0,0
