N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.501518,16 72090 10,7516192768,1073741824,3.00,429.23,43.76,1.35,.22,0,0,782713.00,179243.00,1.57,0,961956.00
20,262144,2.849491,16 36045 20,10701766656,1528823808,3.75,536.52,34.64,21.40,9.59,.06,.01,885229.00,203190.00,30.99,.07,1088419.00
30,65536,2.391886,16 24030 30,10070523904,1438646272,4.21,601.46,31.12,21.19,8.89,17.34,7.70,747311.00,171927.00,30.08,25.04,919238.00
40,32768,2.620482,16 18022 40,12586319872,1798045696,4.80,686.14,27.04,34.68,8.63,18.65,8.52,824128.00,187916.00,43.31,27.17,1012044.00
50,16384,2.591861,16 14418 50,12683575296,1811939328,4.89,699.08,26.64,33.98,8.45,18.05,8.38,813211.00,186482.00,42.43,26.43,999693.00
60,8192,2.140592,16 12015 60,11188502528,1598357504,5.22,746.68,24.80,33.65,8.35,18.43,8.28,664868.00,152789.00,42.00,26.71,817657.00
70,8192,3.215492,16 10299 70,18030788608,2575826944,5.60,801.06,23.28,33.37,8.29,18.86,8.25,1005811.00,231996.00,41.66,27.11,1237807.00
80,4096,2.443896,16 9011 80,13606354944,1943764992,5.56,795.35,23.28,33.35,8.25,22.18,8.20,757659.00,174878.00,41.60,30.38,932537.00
90,4096,3.765816,16 8010 90,19539165184,2791309312,5.18,741.22,24.80,33.21,8.21,24.80,8.18,5204575.00,2819513.00,41.42,32.98,8024088.00
100,2048,2.594370,16 7209 100,13492928512,1927561216,5.19,742.97,24.80,32.95,8.18,29.12,8.14,17264305.00,11226445.00,41.13,37.26,28490750.00
110,1024,2.029014,16 6554 110,9029615616,1289945088,4.44,635.74,29.20,32.86,8.17,31.63,8.13,62058907.00,39954444.00,41.03,39.76,102013351.00
120,1024,3.321517,16 6007 120,11777253376,1682464768,3.54,506.53,36.80,32.79,8.15,32.69,8.08,245958062.00,141797375.00,40.94,40.77,387755437.00
130,512,2.485845,16 5545 130,7516192768,1073741824,3.02,431.94,42.72,32.75,8.14,32.80,8.05,244153766.00,126936381.01,40.89,40.85,371090147.01
140,512,3.169266,16 5149 140,9419010048,1345572864,2.96,424.56,43.76,32.72,8.12,32.74,8.05,341381250.00,169502529.01,40.84,40.79,510883779.01
150,512,3.940081,16 4806 150,11618582528,1659797504,2.94,421.25,44.80,32.63,8.12,32.69,8.02,429595545.00,210746013.01,40.75,40.71,640341558.01
160,256,2.401806,16 4506 160,7068207104,1009743872,2.93,420.40,44.80,32.64,8.11,32.66,8.00,261174255.00,128106058.01,40.75,40.66,389280313.01
170,256,2.860690,16 4241 170,8497004544,1213857792,2.96,424.32,43.76,32.55,8.10,32.60,8.01,313416975.00,153877411.01,40.65,40.61,467294386.01
180,256,3.384751,16 4005 180,10106435584,1443776512,2.98,426.55,43.76,32.56,8.09,32.56,8.01,372087455.00,182855476.01,40.65,40.57,554942931.01
190,256,3.963201,16 3794 190,11907252224,1701036032,3.00,429.20,43.76,32.53,8.09,32.54,7.98,437972377.00,215353299.01,40.62,40.52,653325676.01
200,128,2.299933,16 3604 200,6955103232,993586176,3.02,432.00,42.72,32.48,8.08,32.50,8.00,255514573.00,125718799.01,40.56,40.50,381233372.01
210,128,2.713999,16 3433 210,8063025152,1151860736,2.96,424.41,43.76,32.47,8.08,32.48,8.00,295885574.00,145676903.01,40.55,40.48,441562477.01
220,128,3.084446,16 3277 220,9282767872,1326109696,3.00,429.93,43.76,32.47,8.07,32.45,7.97,340384365.00,167605467.01,40.54,40.42,507989832.01
230,128,3.499582,16 3134 230,10619707392,1517101056,3.03,433.50,42.72,32.46,8.07,32.44,7.99,389045499.00,191697352.01,40.53,40.43,580742851.01
240,64,2.014790,16 3004 240,6039609856,862801408,2.99,428.23,43.76,32.49,8.07,32.42,7.96,221195427.00,108983280.01,40.56,40.38,330178707.01
250,64,2.274201,16 2884 250,6833340416,976191488,3.00,429.24,43.76,32.40,8.07,32.39,7.99,250163276.00,123261409.01,40.47,40.38,373424685.01
260,64,2.552452,16 2773 260,7693733376,1099104768,3.01,430.60,43.76,32.39,8.06,32.38,7.97,281296614.00,138721889.01,40.45,40.35,420018503.01
270,64,2.842621,16 2670 270,8623476736,1231925248,3.03,433.37,42.72,32.37,8.06,32.37,7.98,315487765.00,155465261.01,40.43,40.35,470953026.01
280,64,3.173817,16 2575 280,9625258496,1375036928,3.03,433.24,42.72,32.36,8.06,32.35,7.97,351767427.00,173468664.01,40.42,40.32,525236091.01
290,64,3.565654,16 2486 290,10701766656,1528823808,3.00,428.76,43.76,32.36,8.06,32.35,7.97,391371398.00,192824698.01,40.42,40.32,584196096.01
300,64,3.953457,16 2403 300,11855689216,1693669888,2.99,428.39,43.76,32.34,8.05,32.33,7.96,433503100.00,213551140.01,40.39,40.29,647054240.01
310,32,2.157157,16 2325 310,6544857088,934979584,3.03,433.42,42.72,32.35,8.05,32.32,7.95,239315056.00,117874864.01,40.40,40.27,357189920.01
320,32,2.423444,16 2253 320,7203264768,1029037824,2.97,424.61,43.76,32.35,8.05,32.31,7.95,263879529.00,129703103.01,40.40,40.26,393582632.01
330,32,2.611898,16 2185 330,7904411648,1129201664,3.02,432.32,43.76,32.36,8.05,32.30,7.95,289387134.00,142296074.01,40.41,40.25,431683208.01
340,32,2.856613,16 2120 340,8649641728,1235663104,3.02,432.56,42.72,32.35,8.05,32.31,7.94,316676197.00,155673171.01,40.40,40.25,472349368.01
350,32,3.097344,16 2060 350,9440299008,1348614144,3.04,435.40,42.72,32.34,8.05,32.29,7.97,345994418.00,169884846.01,40.39,40.26,515879264.01
360,32,3.386624,16 2002 360,10277727488,1468246784,3.03,433.54,42.72,32.35,8.04,32.27,7.96,376561172.00,184924063.01,40.39,40.23,561485235.01
370,32,3.698056,16 1948 370,11163271168,1594753024,3.01,431.24,43.76,32.40,8.04,32.30,7.93,409886751.00,200876011.01,40.44,40.23,610762762.01
380,16,2.030453,16 1897 380,6049137024,864162432,2.97,425.59,43.76,32.46,8.05,32.31,7.98,222054481.00,108805570.01,40.51,40.29,330860051.01
390,16,2.176094,16 1848 390,6542040064,934577152,3.00,429.47,43.76,32.48,8.04,32.31,7.97,240654815.00,117661087.01,40.52,40.28,358315902.01
400,16,2.333095,16 1802 400,7061016704,1008716672,3.02,432.34,43.76,32.34,8.04,32.28,7.92,259597621.00,126974507.01,40.38,40.20,386572128.01
410,16,2.479696,16 1758 410,7606738944,1086676992,3.06,438.22,42.72,32.40,8.04,32.28,7.93,280453482.00,136782475.01,40.44,40.21,417235957.01
420,16,2.868610,16 1716 420,8179878784,1168554112,2.84,407.35,46.00,32.36,8.04,32.29,7.93,301995999.00,147068182.01,40.40,40.22,449064181.01
430,16,2.929784,16 1677 430,8781108224,1254444032,2.99,428.16,43.76,32.53,8.06,32.29,7.95,325353281.00,157853122.01,40.59,40.24,483206403.01
440,16,3.114542,16 1638 440,9411099264,1344442752,3.02,431.66,42.72,32.53,8.06,32.27,7.94,348345400.00,169154841.01,40.59,40.21,517500241.01
450,16,3.353956,16 1602 450,10070523904,1438646272,3.00,428.93,43.76,32.40,8.04,32.28,7.92,374022207.00,181018528.01,40.44,40.20,555040735.01
460,16,3.564566,16 1567 460,10760054144,1537150592,3.01,431.23,43.76,32.54,8.05,32.28,7.95,399467792.00,193351447.01,40.59,40.23,592819239.01
470,16,3.773608,16 1534 470,11480361984,1640051712,3.04,434.61,42.72,32.47,8.05,32.28,7.94,427888194.00,206290541.01,40.52,40.22,634178735.01
480,8,2.067467,16 1502 480,6116059712,873722816,2.95,422.60,43.76,32.56,8.07,32.25,7.94,228919425.00,109888636.01,40.63,40.19,338808061.01
490,8,2.212487,16 1471 490,6507999232,929714176,2.93,420.21,44.80,32.74,8.08,32.25,7.93,243818282.00,116927328.01,40.82,40.18,360745610.01
500,8,2.300137,16 1442 500,6916335552,988047936,3.00,429.55,43.76,32.67,8.08,32.28,7.95,259838716.00,124244078.01,40.75,40.23,384082794.01
510,8,2.518548,16 1414 510,7341404672,1048772096,2.91,416.41,44.80,32.78,8.08,32.25,7.95,276870030.00,131880113.01,40.86,40.20,408750143.01
520,8,2.618785,16 1386 520,7783542592,1111934656,2.97,424.59,43.76,33.04,8.04,32.25,7.95,295051579.00,139809002.01,41.08,40.20,434860581.01
530,8,2.743104,16 1360 530,8243085312,1177583616,3.00,429.28,43.76,32.83,8.03,32.24,7.91,313533349.00,148045839.01,40.86,40.15,461579188.01
540,8,2.942228,16 1335 540,8720368832,1245766976,2.96,423.40,43.76,32.92,8.03,32.23,7.93,333661480.00,156607718.01,40.95,40.16,490269198.01
550,8,3.167873,16 1311 550,9215729152,1316532736,2.90,415.58,44.80,33.86,8.03,32.24,7.91,354225655.00,165513885.01,41.89,40.15,519739540.01
560,8,3.297352,16 1287 560,9729502272,1389928896,2.94,421.52,44.80,33.99,8.03,32.23,7.92,377367967.00,174727994.01,42.02,40.15,552095961.01
570,,,16 1265 570,,,,,,,,,,,,,,
580,,,16 1243 580,,,,,,,,,,,,,,
590,,,16 1222 590,,,,,,,,,,,,,,
600,,,16 1201 600,,,,,,,,,,,,,,
610,,,16 1182 610,,,,,,,,,,,,,,
620,,,16 1163 620,,,,,,,,,,,,,,
630,,,16 1144 630,,,,,,,,,,,,,,
640,,,16 1126 640,,,,,,,,,,,,,,
650,,,16 1109 650,,,,,,,,,,,,,,
660,,,16 1092 660,,,,,,,,,,,,,,
670,,,16 1076 670,,,,,,,,,,,,,,
680,,,16 1060 680,,,,,,,,,,,,,,
690,,,16 1045 690,,,,,,,,,,,,,,
700,,,16 1030 700,,,,,,,,,,,,,,
710,,,16 1015 710,,,,,,,,,,,,,,
720,,,16 1001 720,,,,,,,,,,,,,,
730,,,16 988 730,,,,,,,,,,,,,,
740,,,16 974 740,,,,,,,,,,,,,,
750,,,16 961 750,,,,,,,,,,,,,,
760,,,16 949 760,,,,,,,,,,,,,,
770,,,16 936 770,,,,,,,,,,,,,,
780,,,16 924 780,,,,,,,,,,,,,,
790,,,16 913 790,,,,,,,,,,,,,,
800,,,16 901 800,,,,,,,,,,,,,,
810,,,16 890 810,,,,,,,,,,,,,,
820,,,16 879 820,,,,,,,,,,,,,,
830,,,16 869 830,,,,,,,,,,,,,,
840,,,16 858 840,,,,,,,,,,,,,,
850,,,16 848 850,,,,,,,,,,,,,,
860,,,16 838 860,,,,,,,,,,,,,,
870,,,16 829 870,,,,,,,,,,,,,,
