N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
200,3.71,247.33,0.3,3.8,253.33,0.31,188.35,187.18,33.6,33,20.5,20.5,21,94.9,33.6,33,20,20,20.4,93.4,94.03,29.8,28.7,20.7,20.1,21.2,74.4,8.32,82.72,72.4,7.92,80.32,41.36,8.32,49.68,73.62,8.12,81.74,73.62,8.12,81.74,41,8.25,49.25,72,8,80,72,8,80,40,8,48
210,3.72,248,0.31,3.8,253.33,0.31,188.35,190.34,33.6,33,20.4,20.4,20.9,94.7,33.6,33,20,20,20.4,93.4,92.47,28.9,28.1,20.7,20,21.1,74.24,8.32,82.56,72.24,7.92,80.16,41.36,8.32,49.68,73.5,8.12,81.62,73.5,8.12,81.62,40.87,8.12,48.99,72,8,80,72,8,80,40,8,48
220,3.72,248,0.31,3.8,253.33,0.31,188.35,188.14,33.6,33,20.4,20.4,20.9,94.7,33.6,33,20,20,20.4,93.4,93.55,29.6,28.6,20.6,20.1,21.1,74,8.24,82.24,72.32,7.92,80.24,41.28,8.32,49.6,73.5,8.12,81.62,73.5,8.12,81.62,40.87,8.25,49.12,72,8,80,72,8,80,40,8,48
230,3.72,248,0.31,3.8,253.33,0.31,188.35,194.02,33.6,33,20.4,20.4,20.9,94.7,33.6,33,20,20,20.4,93.4,90.71,28.7,28,20.6,19.8,21.1,74.08,8.24,82.32,71.52,7.84,79.36,41.28,8.32,49.6,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.12,48.99,72,8,80,72,8,80,40,8,48
240,3.72,248,0.31,3.8,253.33,0.31,188.35,183.01,33.6,33,20.4,20.4,20.9,94.6,33.6,33,20,20,20.4,93.4,96.17,29.6,28.4,21,20,21.1,75.44,8.4,83.84,72.32,7.92,80.24,41.2,8.32,49.52,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.25,49.12,72,8,80,72,8,80,40,8,48
250,3.72,248,0.31,3.8,253.33,0.31,188.35,194.86,33.6,33,20.4,20.4,20.9,94.6,33.6,33,20,20,20.4,93.4,90.32,28.9,27.9,20.7,19.9,21.1,74.48,8.32,82.8,71.6,7.84,79.44,41.2,8.32,49.52,73.37,8.12,81.49,73.37,8.12,81.49,40.75,8.25,49,72,8,80,72,8,80,40,8,48
260,3.72,248,0.31,3.8,253.33,0.31,188.35,190.41,33.6,33,20.3,20.3,20.9,94.6,33.6,33,20,20,20.4,93.4,92.43,29.5,28.3,22.2,19.8,21,80.64,8.4,89.04,71.44,7.84,79.28,41.12,8.32,49.44,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.37,49.12,72,8,80,72,8,80,40,8,48
270,3.75,250,0.31,3.8,253.33,0.31,188.35,189.81,33.6,33,20.3,20.3,20.7,94.4,33.6,33,20,20,20.4,93.4,92.73,28.6,27.8,21,19.9,21,75.92,8.24,84.16,71.84,7.84,79.68,41.04,8.32,49.36,73.12,8.12,81.24,73.12,8.12,81.24,40.75,8,48.75,72,8,80,72,8,80,40,8,48
280,3.74,249.33,0.31,3.8,253.33,0.31,188.35,182.33,33.6,33,24.4,20.3,20.7,98.4,33.6,33,20,20,20.4,93.4,96.53,29.3,28.2,23.1,19.8,21,84.16,8.32,92.48,71.44,7.76,79.2,41.04,8.32,49.36,89.37,8.12,97.49,73.12,8.12,81.24,40.62,8.12,48.74,72,8,80,72,8,80,40,8,48
290,3.72,248,0.31,3.8,253.33,0.31,188.35,184.55,33.6,33,22.3,20.3,20.8,96.5,33.6,33,20,20,20.4,93.4,95.37,28.7,27.8,22.8,19.5,21,82.96,8.32,91.28,70.4,7.84,78.24,41.04,8.32,49.36,81.25,8.12,89.37,73.25,8.12,81.37,40.75,8.25,49,72,8,80,72,8,80,40,8,48
300,3.76,250.66,0.31,3.8,253.33,0.31,188.35,180.43,33.6,33,20.3,20.3,20.7,94.3,33.6,33,20,20,20.4,93.4,97.55,29.2,28.1,20.9,19.9,21,75.12,8.4,83.52,71.92,7.84,79.76,41.04,8.32,49.36,73.12,8.12,81.24,73.12,8.12,81.24,40.62,7.87,48.49,72,8,80,72,8,80,40,8,48
310,3.74,249.33,0.31,3.8,253.33,0.31,188.35,184.96,33.6,33,20.3,20.3,20.7,94.3,33.6,33,20,20,20.4,93.4,95.15,28.5,27.7,22.7,19.9,21,82.4,8.4,90.8,71.84,7.84,79.68,41.04,8.32,49.36,73.12,8.12,81.24,73,8.12,81.12,40.62,8.12,48.74,72,8,80,72,8,80,40,8,48
320,3.74,249.33,0.31,3.8,253.33,0.31,173.49,166.45,33.6,33,150.1,22.3,20.7,226.1,33.6,33,28,20,20.4,101.4,105.74,29.2,28.1,25.8,20.2,21,94.56,8.4,102.96,72.8,7.84,80.64,40.96,8.32,49.28,536.37,64,600.37,81.12,8.12,89.24,40.62,8.12,48.74,104,8,112,72,8,80,40,8,48
330,3.75,250,0.31,3.8,253.33,0.31,173.49,184.52,33.6,33,24.3,20.3,20.7,98.3,33.6,33,28,20,20.4,101.4,95.38,28.6,27.7,22.8,19.9,21,82.56,8.48,91.04,71.68,7.84,79.52,40.96,8.32,49.28,89.12,8.12,97.24,73,8.12,81.12,40.62,8,48.62,104,8,112,72,8,80,40,8,48
340,3.75,250,0.31,3.8,253.33,0.31,173.49,176.17,33.6,33,24.3,20.3,20.7,98.3,33.6,33,28,20,20.4,101.4,99.9,29.1,28,23.1,20,21,84.08,8.48,92.56,72,7.84,79.84,40.96,8.32,49.28,89.12,8.12,97.24,73,8.12,81.12,40.62,8.12,48.74,104,8,112,72,8,80,40,8,48
350,3.75,250,0.31,3.8,253.33,0.31,173.49,180.14,33.6,33,24.3,20.3,20.7,98.3,33.6,33,28,20,20.4,101.4,97.7,28.5,27.6,24.8,19.8,21,90.72,8.48,99.2,71.36,7.84,79.2,40.96,8.32,49.28,89.12,8.12,97.24,73,8.12,81.12,40.62,8.12,48.74,104,8,112,72,8,80,40,8,48
360,3.75,250,0.31,3.8,253.33,0.31,173.49,181.16,33.6,33,24.3,20.3,20.7,98.3,33.6,33,28,20,20.4,101.4,97.15,29,27.9,24.2,19.8,21,88.56,8.4,96.96,71.44,7.76,79.2,40.96,8.32,49.28,89.25,8.12,97.37,72.87,8.12,80.99,40.62,8.12,48.74,104,8,112,72,8,80,40,8,48
370,3.75,250,0.31,3.8,253.33,0.31,173.49,181.41,33.6,33,26.3,20.2,20.7,100.2,33.6,33,28,20,20.4,101.4,97.02,28.5,27.6,25.5,19.8,21,93.68,8.4,102.08,71.28,7.76,79.04,41.04,8.24,49.28,97.12,8.12,105.24,72.87,8.12,80.99,40.5,8.12,48.62,104,8,112,72,8,80,40,8,48
380,3.77,251.33,0.31,3.8,253.33,0.31,173.49,181.76,33.6,33,26.3,20.2,20.6,100.1,33.6,33,28,20,20.4,101.4,96.83,29,27.9,24.8,19.8,21,90.88,8.4,99.28,71.44,7.76,79.2,40.96,8.32,49.28,97,8.12,105.12,72.75,8.12,80.87,40.37,8,48.37,104,8,112,72,8,80,40,8,48
390,3.75,250,0.31,3.8,253.33,0.31,173.49,179.57,33.6,33,28.3,20.2,20.7,102.2,33.6,33,28,20,20.4,101.4,98.01,28.4,27.6,26.1,19.7,21,96.08,8.4,104.48,71.2,7.76,78.96,41.12,8.24,49.36,105.12,8.12,113.24,72.75,8,80.75,40.37,8.25,48.62,104,8,112,72,8,80,40,8,48
400,3.77,251.33,0.31,3.8,253.33,0.31,173.49,179.48,33.6,33,24.3,20.2,20.6,98.1,33.6,33,28,20,20.4,101.4,98.06,28.9,27.9,24.8,19.7,21,90.8,8.32,99.12,71.36,7.52,78.88,41.12,8.24,49.36,89,8.12,97.12,72.75,8.12,80.87,40.37,8,48.37,104,8,112,72,8,80,40,8,48
410,3.69,246,0.3,3.8,253.33,0.31,173.49,176.25,33.6,33,26.3,20.2,21,100.5,33.6,33,28,20,20.4,101.4,99.86,28.3,27.5,27.4,19.7,21.1,101.28,8.4,109.68,70.96,7.76,78.72,41.28,8.24,49.52,97,8.12,105.12,72.87,8.12,80.99,40.5,8.87,49.37,104,8,112,72,8,80,40,8,48
420,3.75,250,0.31,3.8,253.33,0.31,173.49,172.1,33.6,33,28.3,20.2,20.7,102.2,33.6,33,28,20,20.4,101.4,102.26,28.8,27.8,28.1,19.7,21.1,104,8.4,112.4,70.88,7.68,78.56,41.36,8.24,49.6,105,8.12,113.12,72.87,8.12,80.99,40.5,8.12,48.62,104,8,112,72,8,80,40,8,48
430,3.78,252,0.31,3.8,253.33,0.31,173.49,177.49,33.6,33,28.3,20.2,20.6,102,33.6,33,28,20,20.4,101.4,99.16,28.5,27.5,27.4,19.5,21.2,101.12,8.4,109.52,70.48,7.68,78.16,41.44,8.24,49.68,105,8.12,113.12,72.62,8.12,80.74,40.37,7.87,48.24,104,8,112,72,8,80,40,8,48
440,3.73,248.66,0.31,3.8,253.33,0.31,173.49,180.49,33.6,33,24.3,20.2,20.8,98.3,33.6,33,28,20,20.4,101.4,97.51,28.8,27.8,24.7,19.7,21.1,90.48,8.4,98.88,70.96,7.76,78.72,41.36,8.24,49.6,89,8.12,97.12,72.62,8.12,80.74,40.37,8.5,48.87,104,8,112,72,8,80,40,8,48
450,3.72,248,0.31,3.8,253.33,0.31,173.49,180.65,33.6,33,28.3,20.2,20.8,102.3,33.6,33,28,20,20.4,101.4,97.42,28.4,27.5,26.4,19.6,21.3,97.04,8.32,105.36,70.88,7.68,78.56,41.92,8.24,50.16,104.87,8.12,112.99,72.75,8.12,80.87,40.5,8.5,49,104,8,112,72,8,80,40,8,48
460,3.78,252,0.31,3.8,253.33,0.31,173.49,171.71,33.6,33,28.2,20.2,20.5,102,33.6,33,28,20,20.4,101.4,102.5,28.7,27.7,28.5,19.7,21.4,105.44,8.4,113.84,70.96,7.68,78.64,42,8.24,50.24,104.87,8.12,112.99,72.75,8.12,80.87,40.5,7.75,48.25,104,8,112,72,8,80,40,8,48
470,3.75,250,0.31,3.8,253.33,0.31,173.49,172.16,33.6,33,28.2,20.2,20.7,102.2,33.6,33,28,20,20.4,101.4,102.23,28.3,27.5,28.5,19.7,21.6,105.44,8.4,113.84,71.04,7.68,78.72,42.48,8.24,50.72,104.87,8.12,112.99,72.75,8.12,80.87,40.5,8.25,48.75,104,8,112,72,8,80,40,8,48
480,3.75,250,0.31,3.8,253.33,0.31,173.49,167.63,33.6,33,150.1,20.2,20.7,224,33.6,33,28,20,20.4,101.4,104.99,28.8,27.7,26,19.8,21.7,95.44,8.4,103.84,71.52,7.68,79.2,42.72,8.24,50.96,536.37,64,600.37,72.75,8.12,80.87,40.5,8.25,48.75,104,8,112,72,8,80,40,8,48
490,3.7,246.66,0.3,3.8,253.33,0.31,173.49,174.33,33.6,33,28.2,20.2,21,102.4,33.6,33,28,20,20.4,101.4,100.96,28.6,27.5,28.3,19.5,22.2,104.64,8.32,112.96,70.32,7.76,78.08,43.92,8.24,52.16,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.87,49.24,104,8,112,72,8,80,40,8,48
500,3.73,248.66,0.31,3.8,253.33,0.31,173.49,170.35,33.6,33,28.2,20.2,20.8,102.2,33.6,33,28,20,20.4,101.4,103.31,28.7,27.7,28.4,19.7,22.1,105.2,8.32,113.52,71.04,7.68,78.72,43.6,8.24,51.84,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.5,48.87,104,8,112,72,8,80,40,8,48
510,3.77,251.33,0.31,3.8,253.33,0.31,173.49,158.73,33.6,33,28.2,20.2,20.6,102,33.6,33,28,20,20.4,101.4,110.88,30.4,27.4,33.5,19.6,22.3,125.44,8.48,133.92,70.64,7.68,78.32,44.08,8.32,52.4,104.75,8.12,112.87,72.62,8.12,80.74,40.37,8.12,48.49,104,8,112,72,8,80,40,8,48
520,3.77,251.33,0.31,3.8,253.33,0.31,173.49,169.98,33.6,33,28.2,20.2,20.6,102,33.6,33,28,20,20.4,101.4,103.54,28.8,27.7,28.7,19.7,22.2,106.4,8.32,114.72,70.88,7.76,78.64,43.92,8.24,52.16,104.75,8,112.75,72.75,8,80.75,40.5,7.87,48.37,104,8,112,72,8,80,40,8,48
530,3.76,250.66,0.31,3.8,253.33,0.31,173.49,168.67,33.6,33,28.2,20.2,20.7,102.1,33.6,33,28,20,20.4,101.4,104.35,28.4,27.4,28.4,19.7,23.2,105.36,8.32,113.68,71.2,7.76,78.96,46.32,8.24,54.56,104.75,8,112.75,72.75,8,80.75,40.5,8.12,48.62,104,8,112,72,8,80,40,8,48
540,3.75,250,0.31,3.8,253.33,0.31,173.49,168.09,33.6,33,28.2,20.2,20.7,102.1,33.6,33,28,20,20.4,101.4,104.71,28.7,27.6,28.5,19.7,23.3,105.68,8.32,114,71.2,7.68,78.88,46.48,8.24,54.72,104.75,8,112.75,72.75,8,80.75,40.5,8.25,48.75,104,8,112,72,8,80,40,8,48
550,3.79,252.66,0.31,3.8,253.33,0.31,173.49,167.73,33.6,33,28.2,20.1,20.5,101.9,33.6,33,28,20,20.4,101.4,104.93,28.4,27.4,28.4,19.6,24,105.36,8.32,113.68,70.72,7.68,78.4,48.16,8.24,56.4,104.75,8,112.75,72.5,8,80.5,40.25,7.87,48.12,104,8,112,72,8,80,40,8,48
560,3.75,250,0.31,3.8,253.33,0.31,173.49,161.68,33.6,33,28.2,20.2,20.7,102.1,33.6,33,28,20,20.4,101.4,108.86,28.8,27.6,28.7,19.8,24.5,106.32,8.32,114.64,71.36,7.68,79.04,49.2,8.24,57.44,104.75,8,112.75,72.75,8,80.75,40.5,8.25,48.75,104,8,112,72,8,80,40,8,48
570,3.76,250.66,0.31,3.8,253.33,0.31,173.49,165.31,33.6,33,28.2,20.1,20.7,102,33.6,33,28,20,20.4,101.4,106.47,28.4,27.4,28.4,19.7,24.7,105.36,8.32,113.68,71.12,7.68,78.8,49.68,8.24,57.92,104.75,8,112.75,72.5,8,80.5,40.25,8.25,48.5,104,8,112,72,8,80,40,8,48
580,3.76,250.66,0.31,3.8,253.33,0.31,173.49,162.89,33.6,33,28.2,20.1,20.7,102,33.6,33,28,20,20.4,101.4,108.05,28.7,27.6,28.6,19.7,25.5,106.08,8.32,114.4,71.2,7.68,78.88,51.6,8.24,59.84,104.75,8,112.75,72.5,8,80.5,40.25,8.25,48.5,104,8,112,72,8,80,40,8,48
590,3.27,218,0.27,3.8,253.33,0.31,173.49,162.57,33.6,33,28.2,20.1,23.8,105.1,33.6,33,28,20,20.4,101.4,108.26,28.6,27.4,28.4,19.6,26,105.36,8.32,113.68,70.48,7.68,78.16,52.72,8.24,60.96,104.75,8,112.75,72.5,8,80.5,48,7.87,55.87,104,8,112,72,8,80,40,8,48
600,3.27,218,0.27,3.8,253.33,0.31,173.49,157.91,33.6,33,28.2,20.1,23.8,105.1,33.6,33,28,20,20.4,101.4,111.46,28.7,27.6,28.4,19.8,26.1,105.44,8.32,113.76,71.36,7.76,79.12,53.12,8.24,61.36,104.75,8,112.75,72.5,8,80.5,47.87,8,55.87,104,8,112,72,8,80,40,8,48
610,3.28,218.66,0.27,2.28,152,0.19,152.84,155.31,33.6,33,28.2,20.1,23.7,105,33.6,33,28,20,34.1,115.1,113.32,28.4,27.4,28.5,19.8,27.2,105.6,8.32,113.92,71.44,7.76,79.2,55.52,8.24,63.76,104.62,8,112.62,72.5,8,80.5,47.5,8,55.5,104,8,112,72,8,80,72,8,80
620,2.62,174.66,0.22,2.28,152,0.19,152.84,153.85,33.6,33,28.2,20.1,29.7,111,33.6,33,28,20,34.1,115.1,114.4,28.6,27.5,28.4,19.8,27.4,105.2,8.32,113.52,71.36,7.68,79.04,56.16,8.24,64.4,104.62,8,112.62,72.5,8,80.5,61.62,8,69.62,104,8,112,72,8,80,72,8,80
630,2.61,174,0.21,2.28,152,0.19,152.84,154.39,33.6,33,28.2,20.1,29.8,111.1,33.6,33,28,20,34.1,115.1,114,28.3,27.4,28.3,19.8,27.9,105.12,8.32,113.44,71.44,7.68,79.12,57.28,8.24,65.52,104.62,8,112.62,72.5,8,80.5,61.87,8,69.87,104,8,112,72,8,80,72,8,80
640,2.61,174,0.21,2.28,152,0.19,152.84,138.06,33.6,33,154.1,22.2,27.2,236.5,33.6,33,28,20,34.1,115.1,127.48,28.8,27.5,29.1,19.8,28.3,108.24,8.32,116.56,71.84,7.52,79.36,58.24,8.32,66.56,552.25,64,616.25,80.62,8,88.62,56,8,64,104,8,112,72,8,80,72,8,80
650,2.25,150,0.19,2.28,152,0.19,152.84,148.98,33.6,33,28.2,20.2,34.4,115.8,33.6,33,28,20,34.1,115.1,118.14,28.4,27.3,28.3,19.8,29,105.04,8.32,113.36,71.6,7.76,79.36,59.84,8.32,68.16,104.62,8,112.62,72.62,8,80.62,72.62,8.25,80.87,104,8,112,72,8,80,72,8,80
660,2.26,150.66,0.19,2.28,152,0.19,152.84,149.73,33.6,33,28.2,20.2,34.3,115.7,33.6,33,28,20,34.1,115.1,117.55,28.6,27.5,28.3,19.6,29.4,105.12,8.24,113.36,70.72,7.68,78.4,60.72,8.24,68.96,104.62,8,112.62,72.62,8,80.62,72.62,8,80.62,104,8,112,72,8,80,72,8,80
670,2.25,150,0.19,2.28,152,0.19,152.84,148.18,33.6,33,28.2,20.2,34.4,115.8,33.6,33,28,20,34.1,115.1,118.77,28.4,27.3,28.3,19.8,30,105.04,8.24,113.28,71.36,7.68,79.04,62.08,8.32,70.4,104.62,8,112.62,72.62,8,80.62,72.62,8.25,80.87,104,8,112,72,8,80,72,8,80
680,2.27,151.33,0.19,2.28,152,0.19,152.84,148.92,33.6,33,28.2,20.1,34.2,115.4,33.6,33,28,20,34.1,115.1,118.18,28.9,27.5,28.4,19.8,30.3,105.28,8.24,113.52,71.44,7.68,79.12,62.88,8.32,71.2,104.62,8,112.62,72.37,8,80.37,72.37,7.87,80.24,104,8,112,72,8,80,72,8,80
690,2.25,150,0.19,2.28,152,0.19,152.84,145.86,33.6,33,28.2,20.2,34.4,115.8,33.6,33,28,20,34.1,115.1,120.66,28.3,27.3,28.3,19.7,31.3,105.04,8.24,113.28,71.28,7.76,79.04,65.28,8.32,73.6,104.62,8,112.62,72.62,8,80.62,72.62,8.25,80.87,104,8,112,72,8,80,72,8,80
