,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,8.92,594.66,0.38,10.42,694.66,0.27,661.79,590.09,27.1,14.0,7.4,9.8,0.0,31.2 ,27.1,14.0,7.0,8.0,0.0,29.0 ,32.54,14.8,15.0,7.4,17.7,0.1,50.72,8.40,59.12,17.76,17.68,35.44,.24,.08,.32,50.62,8.37,58.99,19.62,19.62,39.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
100,8.72,581.33,0.37,10.42,694.66,0.27,662.06,618.43,27.1,14.0,7.3,10.0,0.0,31.4 ,27.1,14.0,7.0,8.0,0.0,29.0 ,31.05,14.3,14.1,7.4,17.7,1.2,50.48,8.32,58.80,17.68,17.68,35.36,2.32,1.04,3.36,50.37,8.37,58.74,20.12,20.12,40.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
110,8.48,565.33,0.36,10.42,694.66,0.27,662.06,621.50,27.1,14.0,7.3,10.3,0.0,31.6 ,27.1,14.0,7.0,8.0,0.0,29.0 ,30.89,14.5,14.7,7.3,18.2,3.5,50.16,8.32,58.48,18.24,18.16,36.40,6.24,3.36,9.60,50.12,8.25,58.37,20.62,20.62,41.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
120,8.22,548.00,0.35,10.42,694.66,0.27,662.06,599.22,27.1,14.0,7.3,10.6,0.0,31.9 ,27.1,14.0,7.0,8.0,0.0,29.0 ,32.04,14.3,13.9,7.3,17.8,5.1,50.00,8.32,58.32,17.76,17.76,35.52,8.88,5.12,14.00,50.00,8.25,58.25,21.25,21.25,42.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
130,7.94,529.33,0.34,10.42,694.66,0.27,507.93,560.84,27.1,14.0,7.3,11.0,11.4,43.6 ,27.1,14.0,7.0,8.0,8.8,37.8 ,34.23,14.8,14.4,7.4,17.5,6.5,50.40,8.40,58.80,17.44,17.44,34.88,10.64,7.12,17.76,49.87,8.25,58.12,.25,22.00,22.25,21.75,9.12,30.87,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
140,10.08,672.00,0.26,10.42,694.66,0.27,507.72,565.56,27.1,14.0,7.2,8.4,9.2,38.8 ,27.1,14.0,7.0,8.0,8.8,37.8 ,33.95,14.4,13.8,7.3,18.5,7.8,49.76,8.24,58.00,18.56,18.48,37.04,12.96,8.24,21.20,49.62,8.25,57.87,0,16.75,16.75,16.75,8.25,25.00,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
150,7.78,518.66,0.33,6.53,435.33,0.27,356.72,524.78,27.1,14.0,7.2,11.2,9.2,41.6 ,27.1,14.0,7.0,24.0,8.8,53.8 ,36.59,14.6,14.2,7.2,26.3,9.2,49.68,8.24,57.92,26.32,26.32,52.64,16.96,8.24,25.20,49.62,8.25,57.87,5.87,22.50,28.37,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,3.54,236.00,0.15,6.53,435.33,0.27,356.87,438.42,27.1,14.0,7.2,24.7,9.1,55.0 ,27.1,14.0,7.0,24.0,8.8,53.8 ,43.79,15.6,13.7,7.3,40.8,9.5,50.32,8.40,58.72,40.88,40.80,81.68,17.68,8.24,25.92,49.37,8.25,57.62,32.87,49.37,82.24,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,3.54,236.00,0.15,6.53,435.33,0.27,356.72,419.83,27.1,14.0,7.2,24.7,9.1,55.0 ,27.1,14.0,7.0,24.0,8.8,53.8 ,45.73,15.0,14.1,7.2,45.3,9.8,49.36,8.16,57.52,45.36,45.28,90.64,18.56,8.16,26.72,49.37,8.25,57.62,32.75,49.37,82.12,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,3.55,236.66,0.15,6.53,435.33,0.27,356.72,423.94,27.1,14.0,7.2,24.6,9.1,54.9 ,27.1,14.0,7.0,24.0,8.8,53.8 ,45.29,15.6,13.6,7.2,46.9,9.5,49.36,8.16,57.52,46.96,46.88,93.84,17.76,8.16,25.92,49.25,8.12,57.37,32.75,49.25,82.00,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,3.55,236.66,0.15,6.53,435.33,0.27,356.87,404.30,27.1,14.0,7.2,24.6,9.1,54.9 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.49,15.5,13.9,7.2,49.0,9.7,49.36,8.16,57.52,48.96,48.96,97.92,18.32,8.16,26.48,49.25,8.12,57.37,32.75,49.25,82.00,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,3.56,237.33,0.15,6.53,435.33,0.27,356.72,394.12,27.1,14.0,7.2,24.6,9.1,54.8 ,27.1,14.0,7.0,24.0,8.8,53.8 ,48.72,15.3,14.3,7.2,49.1,9.8,49.20,8.16,57.36,49.20,49.04,98.24,18.40,8.16,26.56,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,3.56,237.33,0.15,6.53,435.33,0.27,356.87,411.94,27.1,14.0,7.2,24.6,9.0,54.7 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.61,15.1,13.9,7.2,49.1,9.6,49.20,8.16,57.36,49.20,49.04,98.24,18.00,8.16,26.16,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.00,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,3.56,237.33,0.15,6.53,435.33,0.27,356.72,396.68,27.1,14.0,7.2,24.6,9.0,54.7 ,27.1,14.0,7.0,24.0,8.8,53.8 ,48.40,15.2,14.2,7.2,49.1,9.7,49.20,8.16,57.36,49.12,49.04,98.16,18.32,8.16,26.48,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.00,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,3.57,238.00,0.15,6.53,435.33,0.27,356.72,405.61,27.1,14.0,7.1,24.5,9.0,54.7 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.34,14.9,13.8,7.2,49.0,9.8,49.20,8.16,57.36,49.04,48.96,98.00,18.48,8.16,26.64,49.00,8.12,57.12,32.62,49.00,81.62,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,3.57,238.00,0.15,6.53,435.33,0.27,356.72,403.93,27.1,14.0,7.1,24.5,9.0,54.6 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.53,15.3,14.1,7.2,49.0,9.3,49.44,8.24,57.68,49.04,48.88,97.92,17.12,8.16,25.28,49.00,8.12,57.12,32.50,49.00,81.50,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,3.58,238.66,0.15,6.53,435.33,0.27,356.72,410.58,27.1,14.0,7.1,24.4,8.9,54.5 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.76,15.1,13.7,7.2,48.9,9.6,49.36,8.32,57.68,48.96,48.88,97.84,18.00,8.16,26.16,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,3.58,238.66,0.15,6.53,435.33,0.27,356.72,406.39,27.1,14.0,7.1,24.5,9.0,54.6 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.25,15.4,14.0,7.3,48.9,9.7,50.40,8.32,58.72,48.96,48.80,97.76,18.16,8.16,26.32,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,3.58,238.66,0.15,6.53,435.33,0.27,356.72,408.68,27.1,14.0,7.1,24.4,9.0,54.6 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.98,15.0,13.7,7.6,48.8,9.7,52.32,8.08,60.40,48.88,48.80,97.68,18.40,8.16,26.56,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,3.58,238.66,0.15,6.53,435.33,0.27,356.72,411.19,27.1,14.0,7.1,24.4,9.0,54.6 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.69,15.2,13.9,7.3,48.8,9.7,50.24,8.16,58.40,48.88,48.72,97.60,18.40,8.16,26.56,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,3.59,239.33,0.15,6.53,435.33,0.27,356.72,413.48,27.1,14.0,7.1,24.4,9.0,54.5 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.43,15.0,13.6,7.2,48.8,9.7,49.20,8.16,57.36,48.88,48.72,97.60,18.24,8.08,26.32,48.75,8.12,56.87,32.50,48.75,81.25,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,3.59,239.33,0.15,6.53,435.33,0.27,356.72,415.91,27.1,14.0,7.1,24.4,8.9,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.16,15.2,13.9,7.2,48.7,9.3,49.36,8.16,57.52,48.80,48.64,97.44,17.20,8.08,25.28,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,3.59,239.33,0.15,6.53,435.33,0.27,356.72,412.73,27.1,14.0,7.1,24.4,9.0,54.5 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.52,15.0,13.6,7.2,48.7,9.7,49.20,8.16,57.36,48.80,48.72,97.52,18.40,8.08,26.48,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,3.59,239.33,0.15,6.53,435.33,0.27,356.87,391.66,27.1,14.0,7.1,24.4,9.0,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,49.02,15.5,13.8,8.2,48.7,10.0,57.36,8.40,65.76,48.72,48.64,97.36,19.12,8.08,27.20,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,3.59,239.33,0.15,6.53,435.33,0.27,356.72,411.75,27.1,14.0,7.1,24.3,9.0,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.63,15.0,13.6,7.3,48.7,9.6,49.92,8.24,58.16,48.72,48.64,97.36,18.08,8.08,26.16,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,3.59,239.33,0.15,6.53,435.33,0.27,356.87,415.89,27.1,14.0,7.1,24.3,9.0,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.17,15.1,13.8,7.2,48.6,9.3,49.36,8.24,57.60,48.72,48.56,97.28,17.36,8.08,25.44,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,3.59,239.33,0.15,6.53,435.33,0.27,356.72,411.88,27.1,14.0,7.1,24.3,9.0,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.62,15.0,13.5,7.9,48.6,9.6,54.96,8.16,63.12,48.72,48.56,97.28,18.00,8.08,26.08,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,3.60,240.00,0.15,6.53,435.33,0.27,356.87,410.89,27.1,14.0,7.1,24.3,8.9,54.2 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.73,15.2,13.7,8.0,48.6,9.6,55.60,8.24,63.84,48.64,48.56,97.20,18.16,8.08,26.24,48.50,8.12,56.62,32.37,48.50,80.87,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,3.60,240.00,0.15,6.53,435.33,0.27,356.87,410.88,27.1,14.0,7.1,24.3,8.9,54.3 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.73,15.0,13.5,7.4,48.6,9.6,50.96,8.16,59.12,48.64,48.56,97.20,18.16,8.08,26.24,48.50,8.12,56.62,32.37,48.50,80.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,3.60,240.00,0.15,6.53,435.33,0.27,356.87,408.94,27.1,14.0,7.1,24.3,9.0,54.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,46.95,15.2,13.7,8.0,48.6,9.6,55.52,8.40,63.92,48.64,48.48,97.12,18.16,8.08,26.24,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,3.60,240.00,0.15,6.53,435.33,0.27,356.72,406.82,27.1,14.0,8.1,24.3,9.0,55.5 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.20,15.1,13.5,8.5,48.6,9.8,60.00,8.32,68.32,48.64,48.56,97.20,18.56,8.08,26.64,56.62,8.12,64.74,32.37,48.62,80.99,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,3.60,240.00,0.15,6.53,435.33,0.27,356.87,402.20,27.1,14.0,9.1,24.3,9.0,56.4 ,27.1,14.0,7.0,24.0,8.8,53.8 ,47.74,15.5,13.7,9.0,48.5,9.8,63.36,8.40,71.76,48.64,48.48,97.12,18.48,8.08,26.56,64.75,8.12,72.87,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,3.61,240.66,0.15,6.53,435.33,0.27,344.08,404.66,27.1,14.0,9.1,24.2,8.9,56.3 ,27.1,14.0,9.0,24.0,8.8,55.8 ,47.45,15.3,13.5,7.9,48.5,9.8,54.96,8.48,63.44,48.56,48.48,97.04,18.64,8.08,26.72,64.62,8.12,72.74,32.37,48.50,80.87,16.12,8.12,24.24,64.00,8.00,72.00,48.00,8.00,56.00,16.00,8.00,24.00
420,3.60,240.00,0.15,6.53,435.33,0.27,332.04,407.22,27.1,14.0,9.1,24.3,8.9,56.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,47.15,15.2,13.6,7.8,48.5,9.8,53.60,8.48,62.08,48.56,48.48,97.04,18.64,8.08,26.72,64.62,8.12,72.74,32.25,48.62,80.87,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
430,3.61,240.66,0.15,6.53,435.33,0.27,332.17,408.23,27.1,14.0,7.1,24.2,8.9,54.2 ,27.1,14.0,11.0,24.0,8.8,57.8 ,47.03,15.1,13.4,8.1,48.5,9.8,56.48,8.56,65.04,48.56,48.48,97.04,18.48,8.08,26.56,48.50,8.12,56.62,32.25,48.50,80.75,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
440,3.61,240.66,0.15,6.53,435.33,0.27,332.17,408.08,27.1,14.0,7.1,24.2,8.9,54.2 ,27.1,14.0,11.0,24.0,8.8,57.8 ,47.05,15.2,13.6,7.9,48.5,9.8,54.40,8.48,62.88,48.56,48.40,96.96,18.64,8.08,26.72,48.50,8.12,56.62,32.25,48.50,80.75,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
450,3.60,240.00,0.15,6.53,435.33,0.27,332.17,400.35,27.1,14.0,9.1,24.3,8.9,56.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,47.96,15.6,13.4,9.2,48.5,10.0,64.96,8.56,73.52,48.56,48.40,96.96,19.20,8.08,27.28,64.62,8.12,72.74,32.25,48.62,80.87,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
460,3.60,240.00,0.15,6.53,435.33,0.27,332.17,391.62,27.1,14.0,11.1,24.3,8.9,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,49.03,15.3,13.6,10.2,48.5,10.1,72.88,8.56,81.44,48.56,48.40,96.96,19.36,8.08,27.44,80.75,8.12,88.87,32.25,48.62,80.87,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
470,3.61,240.66,0.15,6.53,435.33,0.27,332.04,399.10,27.1,14.0,9.1,24.2,8.9,56.2 ,27.1,14.0,11.0,24.0,8.8,57.8 ,48.11,15.0,13.4,8.5,48.5,10.2,59.52,8.56,68.08,48.48,48.40,96.88,19.68,8.08,27.76,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
480,3.61,240.66,0.15,6.53,435.33,0.27,332.17,388.65,27.1,14.0,9.1,24.2,8.9,56.2 ,27.1,14.0,11.0,24.0,8.8,57.8 ,49.40,15.6,13.5,8.8,48.4,10.6,61.60,8.48,70.08,48.48,48.40,96.88,20.88,8.08,28.96,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
490,3.61,240.66,0.15,6.53,435.33,0.27,332.17,389.68,27.1,14.0,9.1,24.2,8.8,56.1 ,27.1,14.0,11.0,24.0,8.8,57.8 ,49.27,15.1,13.4,8.6,48.4,10.9,60.64,8.48,69.12,48.48,48.40,96.88,21.52,8.08,29.60,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
500,3.61,240.66,0.16,6.53,435.33,0.27,332.17,381.39,27.1,14.0,11.1,24.2,9.0,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,50.34,15.2,13.5,9.7,48.4,10.8,69.04,8.56,77.60,48.48,48.32,96.80,21.36,8.08,29.44,80.62,8.12,88.74,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
510,3.60,240.00,0.15,6.53,435.33,0.27,332.17,379.34,27.1,14.0,8.1,24.3,9.1,55.4 ,27.1,14.0,11.0,24.0,8.8,57.8 ,50.61,15.7,13.4,8.5,48.4,11.1,59.60,8.56,68.16,48.48,48.40,96.88,22.24,8.08,30.32,56.62,8.12,64.74,32.25,48.50,80.75,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
520,3.60,240.00,0.15,6.53,435.33,0.27,332.17,376.59,27.1,14.0,11.1,24.3,8.9,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,50.98,15.2,13.5,11.1,48.4,11.3,80.32,8.56,88.88,48.48,48.32,96.80,22.56,8.08,30.64,80.62,8.00,88.62,32.25,48.50,80.75,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
530,3.60,240.00,0.15,6.53,435.33,0.27,332.04,361.19,27.1,14.0,11.1,24.3,9.0,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,53.16,15.2,13.4,11.2,48.4,12.1,81.28,8.56,89.84,48.48,48.40,96.88,24.96,8.08,33.04,80.62,8.00,88.62,32.25,48.50,80.75,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
540,3.62,241.33,0.16,6.53,435.33,0.27,332.04,362.82,27.1,14.0,11.1,24.2,9.0,58.2 ,27.1,14.0,11.0,24.0,8.8,57.8 ,52.92,15.2,13.5,11.2,48.4,12.3,81.36,8.56,89.92,48.48,48.32,96.80,25.36,8.08,33.44,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
550,3.62,241.33,0.16,6.53,435.33,0.27,332.04,356.87,27.1,14.0,11.1,24.2,9.0,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,53.80,15.1,13.3,11.2,48.4,12.8,81.28,8.56,89.84,48.48,48.32,96.80,26.88,8.08,34.96,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
560,3.62,241.33,0.16,6.53,435.33,0.27,332.17,352.90,27.1,14.0,11.1,24.2,8.9,58.1 ,27.1,14.0,11.0,24.0,8.8,57.8 ,54.41,15.3,13.5,11.2,48.4,13.3,80.96,8.48,89.44,48.40,48.32,96.72,28.24,8.08,36.32,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
570,3.62,241.33,0.16,6.53,435.33,0.27,332.04,353.55,27.1,14.0,11.1,24.2,8.8,58.1 ,27.1,14.0,11.0,24.0,8.8,57.8 ,54.31,15.1,13.3,11.2,48.4,13.7,81.20,8.48,89.68,48.40,48.32,96.72,29.20,8.08,37.28,80.62,8.00,88.62,32.25,48.37,80.62,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
580,3.62,241.33,0.16,6.53,435.33,0.27,332.04,349.53,27.1,14.0,11.1,24.2,9.2,58.4 ,27.1,14.0,11.0,24.0,8.8,57.8 ,54.93,15.2,13.5,11.2,48.4,14.4,81.20,8.48,89.68,48.40,48.32,96.72,31.28,8.08,39.36,80.50,8.00,88.50,32.25,48.37,80.62,16.12,9.00,25.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
590,3.62,241.33,0.16,6.53,435.33,0.27,332.17,346.42,27.1,14.0,11.1,24.2,9.0,58.3 ,27.1,14.0,11.0,24.0,8.8,57.8 ,55.42,15.1,13.3,11.2,48.4,14.9,81.20,8.48,89.68,48.40,48.32,96.72,32.56,8.08,40.64,80.50,8.00,88.50,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
600,3.61,240.66,0.15,6.53,435.33,0.27,332.17,342.05,27.1,14.0,11.1,24.3,14.0,63.4 ,27.1,14.0,11.0,24.0,8.8,57.8 ,56.13,15.2,13.4,11.2,48.3,16.2,81.20,8.48,89.68,48.40,48.24,96.64,35.92,8.08,44.00,80.50,8.00,88.50,32.25,48.50,80.75,16.25,19.25,35.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
610,3.61,240.66,0.15,6.53,435.33,0.27,332.04,339.72,27.1,14.0,11.1,24.3,12.7,62.0 ,27.1,14.0,11.0,24.0,8.8,57.8 ,56.52,15.1,13.3,11.2,48.3,16.2,81.12,8.48,89.60,48.40,48.32,96.72,36.16,8.08,44.24,80.50,8.00,88.50,32.25,48.50,80.75,16.25,15.75,32.00,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
620,3.62,241.33,0.16,6.53,435.33,0.27,332.17,332.85,27.1,14.0,11.1,24.2,9.1,58.4 ,27.1,14.0,11.0,24.0,8.8,57.8 ,57.68,15.2,13.4,11.2,48.3,17.2,81.20,8.48,89.68,48.40,48.24,96.64,38.72,8.08,46.80,80.50,8.00,88.50,32.25,48.25,80.50,16.12,8.75,24.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
