N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.094787,L3 10 10 10 16 45875 10,6794772480,452984832,3.24,216.24,91.36,0,0,0,0,10295.00,24145.00,0,0,34440.00
20,262144,2.191564,L3 20 20 20 16 22937 20,16106127360,1073741824,7.34,489.94,40.00,18.55,7.13,0,0,9857.00,23743.00,25.68,0,33600.00
30,65536,2.507887,L3 30 30 30 16 15291 30,17277911040,1151860736,6.88,459.29,42.64,40.80,7.54,0,0,14371.00,28824.00,48.34,0,43195.00
40,32768,2.933689,L3 40 40 40 16 11468 40,22932357120,1528823808,7.81,521.12,37.60,46.69,7.66,4.61,4.61,47057.00,31869.00,54.35,9.22,78926.00
50,16384,3.016954,L3 50 50 50 16 9175 50,23921295360,1594753024,7.92,528.59,36.88,46.96,7.70,16.62,16.61,47795.00,41597.00,54.66,33.23,89392.00
60,8192,2.653774,L3 60 60 60 16 7645 60,21579694080,1438646272,8.12,542.11,36.16,47.33,7.78,16.82,16.81,17231.00,30227.00,55.11,33.63,47458.00
70,4096,2.021649,L3 70 70 70 16 6553 70,17663754240,1177583616,8.73,582.48,33.68,47.30,7.78,16.68,16.67,38577.00,44083.00,55.08,33.35,82660.00
80,4096,3.175532,L3 80 80 80 16 5734 80,26970685440,1798045696,8.49,566.21,34.24,47.90,7.85,16.60,16.59,697455.00,511211.00,55.75,33.19,1208666.00
90,2048,2.286876,L3 90 90 90 16 5097 90,19539640320,1302642688,8.54,569.61,34.24,47.39,7.83,16.49,16.48,1870246.00,1276844.00,55.22,32.97,3147090.00
100,2048,3.051363,L3 100 100 100 16 4587 100,27179089920,1811939328,8.90,593.81,32.48,47.45,7.85,16.52,16.51,24426869.00,20774114.00,55.30,33.03,45200983.00
110,1024,2.050737,L3 110 110 110 16 4170 110,18294005760,1219600384,8.91,594.71,32.48,47.48,7.86,16.57,16.56,39627648.00,37031322.00,55.34,33.13,76658970.00
120,1024,2.746111,L3 120 120 120 16 3822 120,23975362560,1598357504,8.72,582.04,33.68,47.54,7.87,16.55,16.54,74852352.00,72942685.00,55.41,33.09,147795037.00
130,1024,3.809281,L3 130 130 130 16 3528 130,30725775360,2048385024,8.06,537.73,36.16,48.23,8.11,17.23,17.23,116980818.00,114025799.00,56.34,34.46,231006617.00
140,512,2.392163,L3 140 140 140 16 3276 140,19318702080,1287913472,8.07,538.38,36.16,47.65,7.89,18.22,18.21,93570560.00,92163433.00,55.54,36.43,185733993.00
150,512,3.236993,L3 150 150 150 16 3058 150,23901204480,1593413632,7.38,492.25,39.12,47.70,7.90,25.13,25.12,143303496.00,136448758.00,55.60,50.25,279752254.00
160,256,2.279378,L3 160 160 160 16 2867 160,14578237440,971882496,6.39,426.37,45.68,48.68,8.16,39.48,39.47,89311541.00,83154322.00,56.84,78.95,172465863.00
170,256,2.850563,L3 170 170 170 16 2698 170,17565296640,1171019776,6.16,410.79,46.80,47.68,7.91,43.84,43.80,112999423.00,100024792.00,55.59,87.64,213024215.00
180,256,3.368106,L3 180 180 180 16 2548 180,20934819840,1395654656,6.21,414.37,46.80,47.76,7.92,45.48,45.44,128595345.00,119066257.00,55.68,90.92,247661602.00
190,128,2.078485,L3 190 190 190 16 2414 190,12354923520,823661568,5.94,396.27,49.20,47.82,7.93,47.41,47.35,77784909.00,70174120.00,55.75,94.76,147959029.00
200,128,2.464045,L3 200 200 200 16 2293 200,14456709120,963780608,5.86,391.13,50.48,47.80,7.91,47.73,47.62,91821857.00,82036443.00,55.71,95.35,173858300.00
210,128,2.740926,L3 210 210 210 16 2184 210,16784286720,1118952448,6.12,408.23,48.00,47.78,7.92,47.78,47.68,104843504.00,95127860.00,55.70,95.46,199971364.00
220,128,3.272200,L3 220 220 220 16 2085 220,19349176320,1289945088,5.91,394.21,49.20,47.89,7.99,47.79,47.69,121400892.00,109591372.00,55.88,95.48,230992264.00
230,128,3.662640,L3 230 230 230 16 1994 230,22162897920,1477526528,6.05,403.40,48.00,47.89,7.94,47.79,47.69,141912639.00,125417120.00,55.83,95.48,267329759.00
240,64,2.127288,L3 240 240 240 16 1911 240,12618485760,841232384,5.92,395.44,49.20,48.27,8.08,47.80,47.68,75256379.00,71358169.00,56.35,95.48,146614548.00
250,64,2.336563,L3 250 250 250 16 1835 250,14291458560,952763904,6.11,407.76,48.00,48.30,8.25,47.80,47.71,89624499.00,80760847.00,56.55,95.51,170385346.00
260,64,2.668806,L3 260 260 260 16 1764 260,16106127360,1073741824,6.03,402.32,48.00,49.30,8.20,47.81,47.68,102122491.00,90960202.00,57.50,95.49,193082693.00
