N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,10 10 10 16 67408 10,,,,,,0,0,0,0,0,0,0,0,0
20,,,20 20 20 16 33704 20,,,,,,0,0,0,0,0,0,0,0,0
30,,,30 30 30 16 22469 30,,,,,,0,0,0,0,0,0,0,0,0
40,,,40 40 40 16 16852 40,,,,,,0,0,0,0,0,0,0,0,0
50,,,50 50 50 16 13481 50,,,,,,0,0,0,0,0,0,0,0,0
60,,,60 60 60 16 11234 60,,,,,,0,0,0,0,0,0,0,0,0
70,,,70 70 70 16 9629 70,,,,,,0,0,0,0,0,0,0,0,0
80,,,80 80 80 16 8426 80,,,,,,0,0,0,0,0,0,0,0,0
90,,,90 90 90 16 7489 90,,,,,,0,0,0,0,0,0,0,0,0
100,,,100 100 100 16 6740 100,,,,,,0,0,0,0,0,0,0,0,0
110,,,110 110 110 16 6128 110,,,,,,0,0,0,0,0,0,0,0,0
120,,,120 120 120 16 5617 120,,,,,,0,0,0,0,0,0,0,0,0
130,,,130 130 130 16 5185 130,,,,,,0,0,0,0,0,0,0,0,0
140,,,140 140 140 16 4814 140,,,,,,0,0,0,0,0,0,0,0,0
150,,,150 150 150 16 4493 150,,,,,,0,0,0,0,0,0,0,0,0
160,,,160 160 160 16 4213 160,,,,,,0,0,0,0,0,0,0,0,0
170,,,170 170 170 16 3965 170,,,,,,0,0,0,0,0,0,0,0,0
180,,,180 180 180 16 3744 180,,,,,,0,0,0,0,0,0,0,0,0
190,,,190 190 190 16 3547 190,,,,,,0,0,0,0,0,0,0,0,0
200,,,200 200 200 16 3370 200,,,,,,0,0,0,0,0,0,0,0,0
210,,,210 210 210 16 3209 210,,,,,,0,0,0,0,0,0,0,0,0
220,,,220 220 220 16 3064 220,,,,,,0,0,0,0,0,0,0,0,0
230,,,230 230 230 16 2930 230,,,,,,0,0,0,0,0,0,0,0,0
240,,,240 240 240 16 2808 240,,,,,,0,0,0,0,0,0,0,0,0
250,,,250 250 250 16 2696 250,,,,,,0,0,0,0,0,0,0,0,0
260,,,260 260 260 16 2592 260,,,,,,0,0,0,0,0,0,0,0,0
270,,,270 270 270 16 2496 270,,,,,,0,0,0,0,0,0,0,0,0
280,,,280 280 280 16 2407 280,,,,,,0,0,0,0,0,0,0,0,0
290,,,290 290 290 16 2324 290,,,,,,0,0,0,0,0,0,0,0,0
300,,,300 300 300 16 2246 300,,,,,,0,0,0,0,0,0,0,0,0
310,,,310 310 310 16 2174 310,,,,,,0,0,0,0,0,0,0,0,0
320,,,320 320 320 16 2106 320,,,,,,0,0,0,0,0,0,0,0,0
330,,,330 330 330 16 2042 330,,,,,,0,0,0,0,0,0,0,0,0
340,,,340 340 340 16 1982 340,,,,,,0,0,0,0,0,0,0,0,0
350,,,350 350 350 16 1925 350,,,,,,0,0,0,0,0,0,0,0,0
360,,,360 360 360 16 1872 360,,,,,,0,0,0,0,0,0,0,0,0
370,,,370 370 370 16 1821 370,,,,,,0,0,0,0,0,0,0,0,0
380,,,380 380 380 16 1773 380,,,,,,0,0,0,0,0,0,0,0,0
390,,,390 390 390 16 1728 390,,,,,,0,0,0,0,0,0,0,0,0
400,,,400 400 400 16 1685 400,,,,,,0,0,0,0,0,0,0,0,0
410,,,410 410 410 16 1644 410,,,,,,0,0,0,0,0,0,0,0,0
420,,,420 420 420 16 1604 420,,,,,,0,0,0,0,0,0,0,0,0
430,,,430 430 430 16 1567 430,,,,,,0,0,0,0,0,0,0,0,0
440,,,440 440 440 16 1532 440,,,,,,0,0,0,0,0,0,0,0,0
450,,,450 450 450 16 1497 450,,,,,,0,0,0,0,0,0,0,0,0
460,,,460 460 460 16 1465 460,,,,,,0,0,0,0,0,0,0,0,0
470,,,470 470 470 16 1434 470,,,,,,0,0,0,0,0,0,0,0,0
480,,,480 480 480 16 1404 480,,,,,,0,0,0,0,0,0,0,0,0
490,,,490 490 490 16 1375 490,,,,,,0,0,0,0,0,0,0,0,0
500,,,500 500 500 16 1348 500,,,,,,0,0,0,0,0,0,0,0,0
510,,,510 510 510 16 1321 510,,,,,,0,0,0,0,0,0,0,0,0
520,,,520 520 520 16 1296 520,,,,,,0,0,0,0,0,0,0,0,0
530,,,530 530 530 16 1271 530,,,,,,0,0,0,0,0,0,0,0,0
540,,,540 540 540 16 1248 540,,,,,,0,0,0,0,0,0,0,0,0
550,,,550 550 550 16 1225 550,,,,,,0,0,0,0,0,0,0,0,0
560,,,560 560 560 16 1203 560,,,,,,0,0,0,0,0,0,0,0,0
570,,,570 570 570 16 1182 570,,,,,,0,0,0,0,0,0,0,0,0
580,,,580 580 580 16 1162 580,,,,,,0,0,0,0,0,0,0,0,0
590,,,590 590 590 16 1142 590,,,,,,0,0,0,0,0,0,0,0,0
600,,,600 600 600 16 1123 600,,,,,,0,0,0,0,0,0,0,0,0
610,,,610 610 610 16 1105 610,,,,,,0,0,0,0,0,0,0,0,0
620,,,620 620 620 16 1087 620,,,,,,0,0,0,0,0,0,0,0,0
630,,,630 630 630 16 1069 630,,,,,,0,0,0,0,0,0,0,0,0
640,,,640 640 640 16 1053 640,,,,,,0,0,0,0,0,0,0,0,0
650,,,650 650 650 16 1037 650,,,,,,0,0,0,0,0,0,0,0,0
660,,,660 660 660 16 1021 660,,,,,,0,0,0,0,0,0,0,0,0
670,,,670 670 670 16 1006 670,,,,,,0,0,0,0,0,0,0,0,0
680,,,680 680 680 16 991 680,,,,,,0,0,0,0,0,0,0,0,0
690,,,690 690 690 16 976 690,,,,,,0,0,0,0,0,0,0,0,0
700,,,700 700 700 16 962 700,,,,,,0,0,0,0,0,0,0,0,0
710,,,710 710 710 16 949 710,,,,,,0,0,0,0,0,0,0,0,0
720,,,720 720 720 16 936 720,,,,,,0,0,0,0,0,0,0,0,0
730,,,730 730 730 16 923 730,,,,,,0,0,0,0,0,0,0,0,0
740,,,740 740 740 16 910 740,,,,,,0,0,0,0,0,0,0,0,0
750,,,750 750 750 16 898 750,,,,,,0,0,0,0,0,0,0,0,0
760,,,760 760 760 16 886 760,,,,,,0,0,0,0,0,0,0,0,0
770,,,770 770 770 16 875 770,,,,,,0,0,0,0,0,0,0,0,0
780,,,780 780 780 16 864 780,,,,,,0,0,0,0,0,0,0,0,0
790,,,790 790 790 16 853 790,,,,,,0,0,0,0,0,0,0,0,0
800,,,800 800 800 16 842 800,,,,,,0,0,0,0,0,0,0,0,0
810,,,810 810 810 16 832 810,,,,,,0,0,0,0,0,0,0,0,0
820,,,820 820 820 16 822 820,,,,,,0,0,0,0,0,0,0,0,0
830,,,830 830 830 16 812 830,,,,,,0,0,0,0,0,0,0,0,0
840,,,840 840 840 16 802 840,,,,,,0,0,0,0,0,0,0,0,0
850,,,850 850 850 16 793 850,,,,,,0,0,0,0,0,0,0,0,0
860,,,860 860 860 16 783 860,,,,,,0,0,0,0,0,0,0,0,0
870,,,870 870 870 16 774 870,,,,,,0,0,0,0,0,0,0,0,0
880,,,880 880 880 16 766 880,,,,,,0,0,0,0,0,0,0,0,0
890,,,890 890 890 16 757 890,,,,,,0,0,0,0,0,0,0,0,0
