,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,32.45,1298.00,CPU bound,32.45,1298.00,,1296.75,1077.66,29.6,14.0,7.4,9.8,0.0,31.2 ,29.6,14.0,7.0,8.0,0.0,29.6 ,35.63,20.1,16.5,7.4,17.9,0.0,51.12,8.40,59.52,17.92,17.84,35.76,0,0,0,50.75,8.37,59.12,19.62,8.87,28.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
100,32.45,1298.00,CPU bound,32.45,1298.00,,1296.75,1195.93,29.6,14.0,7.3,10.0,0.0,31.4 ,29.6,14.0,7.0,8.0,0.0,29.6 ,32.11,19.2,15.5,7.4,17.6,0.0,50.48,8.32,58.80,17.68,17.60,35.28,0,0,0,50.37,8.37,58.74,20.12,8.62,28.74,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
110,32.45,1298.00,CPU bound,32.45,1298.00,,1297.29,1150.03,29.6,14.0,7.3,10.3,0.0,31.6 ,29.6,14.0,7.0,8.0,0.0,29.6 ,33.39,20.4,16.3,7.3,17.5,0.0,50.40,8.32,58.72,17.52,17.52,35.04,0,0,0,50.12,8.25,58.37,20.62,8.50,29.12,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
120,32.45,1298.00,CPU bound,32.45,1298.00,,1296.75,1132.32,29.6,14.0,7.3,10.6,0.0,31.9 ,29.6,14.0,7.0,8.0,0.0,29.6 ,33.91,19.9,15.8,7.3,17.4,0.0,50.16,8.32,58.48,17.36,17.36,34.72,0,0,0,50.00,8.25,58.25,21.25,8.25,29.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
130,31.95,1278.00,CPU bound,32.45,1298.00,,1296.75,1133.51,29.6,14.0,7.3,11.0,0.0,32.3 ,29.6,14.0,7.0,8.0,0.0,29.6 ,33.88,19.8,15.4,7.3,17.5,0.3,50.08,8.24,58.32,17.52,17.52,35.04,.56,.40,.96,49.87,8.25,58.12,22.00,8.25,30.25,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
140,30.84,1233.60,CPU bound,32.45,1298.00,,1296.75,1204.06,29.6,14.0,7.2,11.4,0.0,32.6 ,29.6,14.0,7.0,8.0,0.0,29.6 ,31.89,19.1,14.8,7.3,17.2,0.6,49.84,8.24,58.08,17.20,17.20,34.40,1.44,.64,2.08,49.75,8.25,58.00,22.75,8.25,31.00,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
150,29.74,1189.60,CPU bound,32.45,1298.00,,1297.29,1150.62,29.6,14.0,7.2,11.8,0.0,33.0 ,29.6,14.0,7.0,8.0,0.0,29.6 ,33.37,20.3,15.4,7.3,17.3,0.4,50.00,8.24,58.24,17.28,17.28,34.56,.80,.56,1.36,49.62,8.25,57.87,23.62,8.25,31.87,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
160,28.58,1143.20,CPU bound,32.45,1298.00,,1072.17,1097.67,29.6,14.0,7.2,4.1,10.0,35.4 ,29.6,14.0,7.0,8.0,6.8,35.8 ,34.98,20.1,15.1,7.5,17.5,1.4,51.52,8.48,60.00,17.52,17.52,35.04,2.88,2.00,4.88,49.50,8.25,57.75,3.37,8.25,11.62,21.25,15.00,36.25,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
170,32.45,1298.00,CPU bound,32.45,1298.00,,1072.62,1140.86,29.6,14.0,7.2,4.1,7.0,32.3 ,29.6,14.0,7.0,8.0,6.8,35.8 ,33.66,19.7,14.8,7.2,17.4,2.2,49.44,8.16,57.60,17.36,17.36,34.72,4.80,3.04,7.84,49.37,8.25,57.62,0,8.25,8.25,16.62,8.25,24.87,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
180,32.45,1298.00,CPU bound,32.45,1298.00,,1072.17,1150.03,29.6,14.0,7.2,4.1,7.0,32.3 ,29.6,14.0,7.0,8.0,6.8,35.8 ,33.39,19.5,14.4,7.2,17.8,3.1,49.36,8.16,57.52,17.84,17.84,35.68,6.80,4.08,10.88,49.25,8.12,57.37,0,8.12,8.12,16.50,8.25,24.75,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
190,32.45,1298.00,CPU bound,32.45,1298.00,,1072.62,1168.31,29.6,14.0,7.2,4.1,7.0,32.3 ,29.6,14.0,7.0,8.0,6.8,35.8 ,32.87,19.5,14.9,7.2,18.1,4.0,49.36,8.16,57.52,18.08,18.08,36.16,8.56,5.84,14.40,49.25,8.12,57.37,0,8.25,8.25,16.50,8.25,24.75,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
200,32.45,1298.00,CPU bound,32.45,1298.00,,1072.17,1096.42,29.6,14.0,7.2,4.1,7.0,32.2 ,29.6,14.0,7.0,8.0,6.8,35.8 ,35.02,19.6,14.7,7.2,19.4,5.0,49.20,8.16,57.36,19.36,19.36,38.72,10.56,7.44,18.00,49.12,8.12,57.24,0,8.12,8.12,16.50,8.12,24.62,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
210,31.39,1255.60,1.12,25.18,1007.20,0.89,741.00,1015.68,29.6,14.0,7.2,4.1,7.0,32.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,37.81,19.7,14.5,7.2,26.0,6.3,49.20,8.16,57.36,26.00,26.00,52.00,14.24,8.16,22.40,49.12,8.12,57.24,6.00,8.25,14.25,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,16.26,650.40,0.58,25.18,1007.20,0.89,741.00,986.63,29.6,14.0,7.1,13.4,7.0,41.6 ,29.6,14.0,7.0,24.0,6.8,51.8 ,38.92,19.8,14.1,7.2,33.3,6.8,49.04,8.16,57.20,33.28,33.28,66.56,15.84,8.08,23.92,49.00,8.12,57.12,26.87,8.12,34.99,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,14.35,574.00,0.51,25.18,1007.20,0.89,741.00,843.70,29.6,14.0,7.1,16.3,7.0,44.4 ,29.6,14.0,7.0,24.0,6.8,51.8 ,45.51,20.6,14.6,7.2,43.0,7.3,49.12,8.16,57.28,43.04,43.04,86.08,17.60,8.16,25.76,49.00,8.12,57.12,32.62,8.12,40.74,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,14.39,575.60,0.51,25.18,1007.20,0.89,741.31,813.74,29.6,14.0,7.1,16.3,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.19,20.9,14.4,7.2,46.1,7.3,49.20,8.16,57.36,46.08,46.08,92.16,17.76,8.16,25.92,48.87,8.12,56.99,32.50,8.00,40.50,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,14.37,574.80,0.51,25.18,1007.20,0.89,741.31,783.05,29.6,14.0,7.1,16.3,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.04,21.0,14.2,7.1,47.8,7.4,49.04,8.16,57.20,47.84,47.84,95.68,18.08,8.16,26.24,49.00,8.12,57.12,32.50,8.12,40.62,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,14.40,576.00,0.51,25.18,1007.20,0.89,741.31,794.69,29.6,14.0,7.1,16.3,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.32,21.7,13.9,7.2,48.9,7.1,49.20,8.24,57.44,48.88,48.88,97.76,17.12,8.16,25.28,48.87,8.12,56.99,32.50,8.00,40.50,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,14.39,575.60,0.51,25.18,1007.20,0.89,741.31,791.79,29.6,14.0,7.1,16.2,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.50,21.1,14.3,7.1,49.0,7.3,48.88,8.16,57.04,48.96,48.96,97.92,17.68,8.16,25.84,48.87,8.12,56.99,32.50,8.12,40.62,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,14.39,575.60,0.51,25.18,1007.20,0.89,741.31,782.68,29.6,14.0,7.1,16.2,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.06,20.9,14.2,7.1,49.0,7.4,48.88,8.16,57.04,48.96,48.96,97.92,17.92,8.16,26.08,48.87,8.12,56.99,32.50,8.12,40.62,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,14.43,577.20,0.51,25.18,1007.20,0.89,741.31,782.79,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.06,20.7,14.0,7.1,48.9,7.4,48.80,8.08,56.88,48.96,48.96,97.92,17.92,8.08,26.00,48.75,8.12,56.87,32.50,8.12,40.62,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,14.43,577.20,0.51,25.18,1007.20,0.89,741.31,511.65,29.6,14.0,7.1,16.2,6.9,44.3 ,29.6,14.0,7.0,24.0,6.8,51.8 ,75.05,22.6,13.8,7.1,48.9,8.1,48.88,8.08,56.96,48.96,48.96,97.92,20.56,8.08,28.64,48.75,8.12,56.87,32.50,8.12,40.62,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,14.44,577.60,0.51,25.18,1007.20,0.89,741.00,782.66,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.06,21.0,14.1,7.1,48.9,7.3,48.80,8.08,56.88,48.88,48.88,97.76,17.76,8.08,25.84,48.75,8.12,56.87,32.37,8.12,40.49,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,14.44,577.60,0.51,25.18,1007.20,0.89,741.00,728.03,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,52.75,21.4,14.0,7.3,48.9,7.5,49.68,8.40,58.08,48.88,48.88,97.76,18.48,8.08,26.56,48.75,8.12,56.87,32.37,8.12,40.49,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,14.45,578.00,0.51,25.18,1007.20,0.89,741.00,781.88,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.11,20.8,13.9,7.1,48.8,7.1,48.80,8.16,56.96,48.80,48.80,97.60,16.88,8.08,24.96,48.75,8.12,56.87,32.37,8.12,40.49,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,14.45,578.00,0.51,25.18,1007.20,0.89,741.00,815.68,29.6,14.0,7.1,16.2,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.08,20.9,13.7,7.1,48.8,7.0,48.72,8.08,56.80,48.80,48.80,97.60,16.56,8.08,24.64,48.62,8.12,56.74,32.37,8.25,40.62,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,14.45,578.00,0.51,25.18,1007.20,0.89,741.31,759.53,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,50.56,20.7,14.0,7.1,48.8,7.7,48.72,8.08,56.80,48.80,48.80,97.60,19.20,8.08,27.28,48.62,8.12,56.74,32.37,8.12,40.49,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,14.49,579.60,0.52,25.18,1007.20,0.89,741.00,778.45,29.6,14.0,7.1,16.2,6.8,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.33,20.8,13.9,7.1,48.7,7.3,48.72,8.08,56.80,48.72,48.72,97.44,17.68,8.08,25.76,48.50,8.12,56.62,32.25,8.00,40.25,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,14.46,578.40,0.51,25.18,1007.20,0.89,741.00,787.64,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.75,20.3,13.8,7.1,48.7,7.1,48.64,8.08,56.72,48.72,48.72,97.44,17.04,8.08,25.12,48.62,8.12,56.74,32.37,8.12,40.49,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,14.46,578.40,0.51,25.18,1007.20,0.89,741.31,778.61,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.32,21.6,13.6,7.1,48.7,7.2,48.96,8.24,57.20,48.64,48.64,97.28,17.20,8.08,25.28,48.62,8.12,56.74,32.37,8.12,40.49,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,14.47,578.80,0.51,25.18,1007.20,0.89,741.00,779.81,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.24,20.5,13.9,7.1,48.7,7.2,48.64,8.08,56.72,48.64,48.64,97.28,17.20,8.08,25.28,48.62,8.12,56.74,32.37,8.12,40.49,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,14.51,580.40,0.52,25.18,1007.20,0.89,741.00,765.51,29.6,14.0,7.1,16.2,6.9,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,50.16,20.8,13.8,7.1,48.6,7.1,48.72,8.08,56.80,48.64,48.64,97.28,17.20,8.08,25.28,48.50,8.12,56.62,32.37,8.12,40.49,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,14.51,580.40,0.52,25.18,1007.20,0.89,741.00,775.12,29.6,14.0,7.1,16.2,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.54,20.6,13.7,7.1,48.6,7.2,48.64,8.08,56.72,48.64,48.64,97.28,17.28,8.08,25.36,48.50,8.12,56.62,32.37,8.25,40.62,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
420,14.52,580.80,0.52,25.18,1007.20,0.89,741.00,808.23,29.6,14.0,7.1,16.2,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.51,20.7,13.6,7.1,48.6,7.3,48.72,8.08,56.80,48.64,48.64,97.28,17.68,8.08,25.76,48.50,8.12,56.62,32.25,8.00,40.25,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
430,14.52,580.80,0.52,25.18,1007.20,0.89,741.00,769.36,29.6,14.0,7.1,16.2,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.91,20.5,13.8,7.1,48.6,7.2,48.56,8.08,56.64,48.64,48.64,97.28,17.52,8.08,25.60,48.50,8.12,56.62,32.25,8.12,40.37,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
440,14.48,579.20,0.51,25.18,1007.20,0.89,741.00,761.43,29.6,14.0,7.1,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,50.43,21.1,13.7,7.1,48.6,7.2,48.88,8.16,57.04,48.56,48.56,97.12,17.44,8.08,25.52,48.62,8.12,56.74,32.25,8.12,40.37,16.25,7.75,24.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
450,14.53,581.20,0.52,25.18,1007.20,0.89,741.00,775.49,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.52,20.2,13.7,7.1,48.6,7.3,48.80,8.08,56.88,48.56,48.56,97.12,17.60,8.08,25.68,48.37,8.12,56.49,32.25,8.25,40.50,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
460,14.48,579.20,0.51,25.18,1007.20,0.89,741.00,804.06,29.6,14.0,7.1,16.1,6.8,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.76,20.6,13.5,7.1,48.6,7.3,48.56,8.08,56.64,48.56,48.56,97.12,17.60,8.08,25.68,48.62,8.12,56.74,32.25,8.12,40.37,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
470,14.53,581.20,0.52,25.18,1007.20,0.89,741.00,761.47,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,50.43,20.4,13.8,7.1,48.6,7.6,48.56,8.08,56.64,48.56,48.56,97.12,18.96,8.08,27.04,48.37,8.12,56.49,32.25,8.12,40.37,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
480,14.53,581.20,0.52,25.18,1007.20,0.89,741.00,732.52,29.6,14.0,7.1,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,52.42,21.3,13.7,7.3,48.5,7.0,50.16,8.48,58.64,48.48,48.48,96.96,16.72,8.08,24.80,48.37,8.12,56.49,32.25,8.12,40.37,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
490,14.54,581.60,0.52,25.18,1007.20,0.89,741.31,760.13,29.6,14.0,7.1,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,50.52,20.6,13.6,7.2,48.5,7.2,48.96,8.24,57.20,48.48,48.48,96.96,17.28,8.08,25.36,48.37,8.12,56.49,32.25,8.12,40.37,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
500,14.54,581.60,0.52,25.18,1007.20,0.89,741.00,793.16,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.41,21.0,13.5,7.1,48.5,7.4,48.88,8.32,57.20,48.48,48.48,96.96,18.00,8.08,26.08,48.37,8.12,56.49,32.25,8.00,40.25,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
510,14.49,579.60,0.51,25.18,1007.20,0.89,741.31,740.12,29.6,14.0,7.1,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,51.88,22.2,13.7,7.5,48.5,7.3,51.44,8.56,60.00,48.48,48.48,96.96,17.76,8.08,25.84,48.50,8.12,56.62,32.25,8.12,40.37,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
520,14.49,579.60,0.52,25.18,1007.20,0.89,741.31,782.10,29.6,14.0,7.1,16.1,7.0,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,49.10,21.5,13.6,7.4,48.5,7.3,51.28,8.24,59.52,48.48,48.48,96.96,17.76,8.08,25.84,48.50,8.00,56.50,32.25,8.00,40.25,16.25,8.50,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
530,14.55,582.00,0.52,25.18,1007.20,0.89,741.00,811.06,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.35,20.6,13.6,7.4,48.5,7.2,50.96,8.16,59.12,48.48,48.48,96.96,17.36,8.08,25.44,48.37,8.00,56.37,32.25,8.00,40.25,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
540,14.55,582.00,0.52,25.18,1007.20,0.89,741.00,805.11,29.6,14.0,7.1,16.1,6.7,43.9 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.70,20.8,13.4,7.3,48.5,7.4,50.32,8.08,58.40,48.48,48.48,96.96,18.08,8.08,26.16,48.37,8.00,56.37,32.25,8.00,40.25,16.12,7.75,23.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
550,14.55,582.00,0.52,25.18,1007.20,0.89,741.00,797.77,29.6,14.0,7.1,16.1,7.0,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.13,20.7,13.9,7.3,48.5,7.4,50.00,8.08,58.08,48.48,48.48,96.96,18.16,8.08,26.24,48.37,8.00,56.37,32.25,8.00,40.25,16.12,8.62,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
560,14.52,580.80,0.52,25.18,1007.20,0.89,741.00,814.98,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.12,19.6,14.0,7.1,48.5,7.2,48.96,8.08,57.04,48.48,48.48,96.96,17.36,8.08,25.44,48.50,8.12,56.62,32.25,8.12,40.37,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
570,14.50,580.00,0.52,25.18,1007.20,0.89,741.00,805.83,29.6,14.0,7.1,16.1,6.6,43.8 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.65,20.9,13.9,7.1,48.4,7.3,49.12,8.08,57.20,48.48,48.40,96.88,17.76,8.08,25.84,48.50,8.00,56.50,32.25,8.00,40.25,16.25,7.25,23.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
580,14.55,582.00,0.52,25.18,1007.20,0.89,741.00,803.44,29.6,14.0,7.0,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.79,20.0,14.0,7.1,48.4,7.3,48.96,8.08,57.04,48.40,48.40,96.80,17.84,8.08,25.92,48.37,8.00,56.37,32.25,8.00,40.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
590,14.56,582.40,0.52,25.18,1007.20,0.89,741.00,784.93,29.6,14.0,7.0,16.1,6.8,44.0 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.92,20.9,13.9,7.2,48.4,7.5,49.60,8.16,57.76,48.40,48.40,96.80,18.48,8.08,26.56,48.37,8.00,56.37,32.25,8.00,40.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
600,14.56,582.40,0.52,25.18,1007.20,0.89,741.00,809.01,29.6,14.0,7.0,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.47,19.6,13.9,7.1,48.4,7.2,48.96,8.08,57.04,48.40,48.40,96.80,17.44,8.08,25.52,48.37,8.00,56.37,32.25,8.00,40.25,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
610,14.50,580.00,0.52,25.18,1007.20,0.89,741.00,798.29,29.6,14.0,7.1,16.1,6.9,44.1 ,29.6,14.0,7.0,24.0,6.8,51.8 ,48.10,20.7,13.8,7.1,48.4,7.4,48.56,8.08,56.64,48.40,48.40,96.80,18.00,8.08,26.08,48.50,8.00,56.50,32.25,8.00,40.25,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
620,14.50,580.00,0.52,25.18,1007.20,0.89,741.00,800.10,29.6,14.0,7.1,16.1,7.0,44.2 ,29.6,14.0,7.0,24.0,6.8,51.8 ,47.99,20.0,14.0,7.1,48.4,7.3,49.04,8.08,57.12,48.40,48.40,96.80,17.68,8.08,25.76,48.50,8.00,56.50,32.25,8.25,40.50,16.25,8.62,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
