,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,17.30,467.56,CPU bound,17.30,467.56,,467.15,352.42,41.1,22.2,9.7,10.7,0.0,42.6 ,41.1,22.2,9.0,8.0,0.0,41.1 ,54.48,30.7,24.4,9.8,18.6,0.3,69.44,8.64,78.08,18.64,18.64,37.28,.48,.32,.80,69.25,8.62,77.87,21.37,8.50,29.87,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
100,17.30,467.56,CPU bound,17.30,467.56,,467.15,387.79,41.1,22.2,9.7,11.0,0.0,42.9 ,41.1,22.2,9.0,8.0,0.0,41.1 ,49.51,30.5,25.3,9.8,18.4,1.4,69.52,8.56,78.08,18.48,18.48,36.96,2.40,1.44,3.84,68.75,8.50,77.25,22.12,8.50,30.62,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
110,17.30,467.56,CPU bound,17.30,467.56,,467.15,395.01,41.1,22.2,9.6,11.5,0.0,43.2 ,41.1,22.2,9.0,8.0,0.0,41.1 ,48.61,30.0,24.1,9.6,18.2,3.7,68.32,8.48,76.80,18.24,18.24,36.48,6.24,3.92,10.16,68.25,8.50,76.75,22.87,8.37,31.24,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
120,17.30,467.56,CPU bound,17.30,467.56,,467.15,372.34,41.1,22.2,9.5,11.9,0.0,43.6 ,41.1,22.2,9.0,8.0,0.0,41.1 ,51.57,30.1,24.9,9.5,22.0,6.6,67.92,8.40,76.32,22.08,22.08,44.16,9.04,7.76,16.80,67.87,8.37,76.24,23.87,8.37,32.24,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
130,9.03,244.05,0.39,12.52,338.37,0.51,266.66,337.87,41.1,22.2,9.5,15.3,9.4,56.4 ,41.1,22.2,9.0,32.0,8.8,72.0 ,56.83,30.6,23.9,10.0,34.7,8.4,71.12,8.64,79.76,34.72,34.72,69.44,14.40,8.40,22.80,67.50,8.37,75.87,30.62,8.37,38.99,17.12,8.50,25.62,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
140,6.60,178.37,0.28,12.52,338.37,0.51,266.55,326.12,41.1,22.2,9.4,24.1,9.4,65.2 ,41.1,22.2,9.0,32.0,8.8,72.0 ,58.87,31.1,24.6,9.5,51.7,10.0,67.52,8.40,75.92,51.76,51.76,103.52,18.96,8.40,27.36,67.25,8.37,75.62,48.25,8.37,56.62,17.00,8.50,25.50,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
150,6.44,174.05,0.28,12.52,338.37,0.51,266.55,309.07,41.1,22.2,9.4,25.0,9.3,65.9 ,41.1,22.2,9.0,32.0,8.8,72.0 ,62.12,30.3,23.8,9.5,61.3,10.4,67.68,8.40,76.08,61.28,61.28,122.56,20.00,8.32,28.32,67.00,8.37,75.37,50.00,8.37,58.37,17.00,8.25,25.25,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
160,6.46,174.59,0.28,12.52,338.37,0.51,266.66,268.51,41.1,22.2,9.4,24.9,9.3,65.8 ,41.1,22.2,9.0,32.0,8.8,72.0 ,71.51,32.2,24.4,10.5,65.9,10.5,75.04,8.64,83.68,65.92,65.92,131.84,20.32,8.32,28.64,66.75,8.25,75.00,49.87,8.25,58.12,16.87,8.25,25.12,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
170,6.47,174.86,0.28,12.52,338.37,0.51,266.55,302.68,41.1,22.2,9.4,24.9,9.3,65.7 ,41.1,22.2,9.0,32.0,8.8,72.0 ,63.43,31.1,23.7,9.5,66.6,10.3,67.28,8.40,75.68,66.56,66.56,133.12,19.84,8.32,28.16,66.62,8.25,74.87,49.75,8.25,58.00,16.87,8.25,25.12,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
180,6.49,175.40,0.28,12.52,338.37,0.51,266.55,295.68,41.1,22.2,9.3,24.8,9.2,65.6 ,41.1,22.2,9.0,32.0,8.8,72.0 ,64.94,31.2,24.2,9.6,66.6,10.0,68.80,8.32,77.12,66.64,66.64,133.28,18.96,8.32,27.28,66.50,8.25,74.75,49.62,8.25,57.87,16.87,8.25,25.12,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
190,6.50,175.67,0.28,12.52,338.37,0.51,266.66,293.14,41.1,22.2,9.3,24.8,9.2,65.5 ,41.1,22.2,9.0,32.0,8.8,72.0 ,65.50,31.1,23.6,9.6,66.5,10.4,68.24,8.40,76.64,66.48,66.48,132.96,19.92,8.24,28.16,66.37,8.25,74.62,49.62,8.25,57.87,16.75,8.37,25.12,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
200,6.52,176.21,0.28,12.52,338.37,0.51,266.66,297.09,41.1,22.2,9.3,24.7,9.2,65.5 ,41.1,22.2,9.0,32.0,8.8,72.0 ,64.63,30.8,24.1,9.5,66.4,10.4,67.84,8.32,76.16,66.40,66.40,132.80,19.92,8.24,28.16,66.12,8.25,74.37,49.50,8.25,57.75,16.62,8.37,24.99,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
210,6.53,176.48,0.28,12.52,338.37,0.51,266.66,307.57,41.1,22.2,9.3,24.7,9.1,65.3 ,41.1,22.2,9.0,32.0,8.8,72.0 ,62.43,30.4,23.6,9.4,66.2,10.3,67.28,8.24,75.52,66.24,66.24,132.48,19.76,8.24,28.00,66.12,8.25,74.37,49.37,8.25,57.62,16.62,8.12,24.74,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
220,6.53,176.48,0.28,12.52,338.37,0.51,266.66,289.68,41.1,22.2,9.3,24.7,9.1,65.3 ,41.1,22.2,9.0,32.0,8.8,72.0 ,66.28,31.2,24.0,9.9,66.1,10.3,71.28,8.24,79.52,66.16,66.16,132.32,19.84,8.24,28.08,66.00,8.25,74.25,49.37,8.25,57.62,16.62,8.25,24.87,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
230,6.54,176.75,0.28,12.52,338.37,0.51,266.55,302.84,41.1,22.2,9.3,24.6,9.1,65.3 ,41.1,22.2,9.0,32.0,8.8,72.0 ,63.40,30.5,23.5,9.8,66.0,10.3,70.40,8.32,78.72,66.00,66.00,132.00,19.68,8.24,27.92,65.87,8.25,74.12,49.25,8.25,57.50,16.62,8.25,24.87,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
240,6.55,177.02,0.28,12.52,338.37,0.51,266.66,285.74,41.1,22.2,9.3,24.6,9.1,65.2 ,41.1,22.2,9.0,32.0,8.8,72.0 ,67.19,31.0,23.9,10.2,66.0,10.0,73.20,8.32,81.52,66.00,66.00,132.00,19.12,8.24,27.36,65.87,8.25,74.12,49.25,8.25,57.50,16.62,8.25,24.87,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
250,6.56,177.29,0.28,12.52,338.37,0.51,266.66,306.30,41.1,22.2,9.3,24.6,9.2,65.2 ,41.1,22.2,9.0,32.0,8.8,72.0 ,62.68,30.4,23.5,9.8,65.9,10.2,70.08,8.32,78.40,65.84,65.84,131.68,19.60,8.24,27.84,65.87,8.25,74.12,49.12,8.25,57.37,16.62,8.37,24.99,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
260,6.57,177.56,0.28,12.52,338.37,0.51,266.66,289.04,41.1,22.2,9.2,24.6,9.1,65.1 ,41.1,22.2,9.0,32.0,8.8,72.0 ,66.43,31.3,23.8,10.3,65.8,10.2,73.68,8.40,82.08,65.76,65.76,131.52,19.60,8.16,27.76,65.62,8.25,73.87,49.12,8.12,57.24,16.50,8.25,24.75,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
270,6.58,177.83,0.28,12.52,338.37,0.51,266.55,306.51,41.1,22.2,9.2,24.5,9.2,65.2 ,41.1,22.2,9.0,32.0,8.8,72.0 ,62.64,30.3,23.4,10.3,65.7,10.3,74.40,8.40,82.80,65.68,65.68,131.36,19.92,8.16,28.08,65.62,8.12,73.74,49.12,8.12,57.24,16.50,8.62,25.12,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
280,6.58,177.83,0.28,12.52,338.37,0.51,266.66,299.82,41.1,22.2,9.2,24.5,9.1,65.1 ,41.1,22.2,9.0,32.0,8.8,72.0 ,64.04,30.6,23.8,10.8,65.6,10.2,78.32,8.48,86.80,65.68,65.68,131.36,19.60,8.16,27.76,65.50,8.12,73.62,49.00,8.25,57.25,16.50,8.37,24.87,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
290,6.59,178.10,0.28,12.52,338.37,0.51,266.55,303.69,41.1,22.2,11.2,24.5,9.0,67.0 ,41.1,22.2,9.0,32.0,8.8,72.0 ,63.22,30.3,23.4,10.3,65.6,10.1,73.60,8.48,82.08,65.60,65.60,131.20,19.36,8.16,27.52,81.75,8.12,89.87,49.00,8.25,57.25,16.50,8.12,24.62,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
300,6.59,178.10,0.28,11.99,324.05,0.31,246.15,297.49,41.1,22.2,12.3,24.5,9.0,68.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,64.54,31.2,23.7,11.8,65.5,9.6,86.24,8.56,94.80,65.52,65.52,131.04,17.84,8.16,26.00,89.87,8.12,97.99,49.00,8.12,57.12,16.50,8.12,24.62,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
310,6.60,178.37,0.28,11.99,324.05,0.31,246.05,301.18,41.1,22.2,13.3,24.5,9.1,69.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,63.75,30.6,23.4,11.8,65.5,10.2,85.84,8.48,94.32,65.44,65.44,130.88,19.68,8.16,27.84,98.00,8.12,106.12,49.00,8.12,57.12,16.50,8.25,24.75,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
320,6.60,178.37,0.28,11.99,324.05,0.31,246.15,257.59,41.1,22.2,11.2,24.5,9.1,67.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,74.54,32.8,23.7,12.5,65.6,10.4,91.28,8.48,99.76,65.60,65.60,131.20,20.16,8.16,28.32,81.62,8.12,89.74,48.87,8.12,56.99,16.50,8.25,24.75,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
330,6.60,178.37,0.28,11.99,324.05,0.31,246.15,291.66,41.1,22.2,13.2,24.4,9.0,68.9 ,41.1,22.2,15.0,32.0,8.8,78.0 ,65.83,30.9,23.4,13.4,65.4,10.3,98.72,8.56,107.28,65.44,65.44,130.88,19.84,8.16,28.00,97.87,8.12,105.99,48.87,8.12,56.99,16.50,8.12,24.62,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
340,6.60,178.37,0.28,11.99,324.05,0.31,246.15,293.99,41.1,22.2,13.2,24.4,9.1,69.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,65.31,31.7,23.6,12.5,65.4,10.4,91.92,8.48,100.40,65.36,65.36,130.72,20.16,8.16,28.32,97.75,8.12,105.87,48.87,8.12,56.99,16.50,8.37,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
350,6.61,178.64,0.28,11.99,324.05,0.31,246.05,284.79,41.1,22.2,15.3,24.4,9.1,71.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,67.42,31.2,23.3,15.3,65.3,10.4,114.16,8.56,122.72,65.28,65.28,130.56,20.00,8.16,28.16,114.00,8.12,122.12,48.87,8.12,56.99,16.50,8.25,24.75,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
360,6.61,178.64,0.28,11.99,324.05,0.31,246.05,281.69,41.1,22.2,15.3,24.4,9.0,70.8 ,41.1,22.2,15.0,32.0,8.8,78.0 ,68.16,31.4,23.6,15.3,65.3,10.2,113.92,8.48,122.40,65.28,65.28,130.56,19.60,8.16,27.76,113.87,8.12,121.99,48.75,8.12,56.87,16.50,8.00,24.50,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
370,6.61,178.64,0.28,11.99,324.05,0.31,246.15,288.69,41.1,22.2,15.2,24.4,8.9,70.7 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.51,31.0,23.3,15.4,65.2,10.2,114.48,8.48,122.96,65.20,65.20,130.40,19.68,8.16,27.84,113.87,8.12,121.99,48.75,8.12,56.87,16.50,7.75,24.25,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
380,6.63,179.18,0.28,11.99,324.05,0.31,246.15,279.22,41.1,22.2,14.2,24.4,8.9,69.7 ,41.1,22.2,15.0,32.0,8.8,78.0 ,68.76,31.9,23.6,14.4,65.2,10.1,106.56,8.40,114.96,65.20,65.20,130.40,19.52,8.16,27.68,105.62,8.12,113.74,48.75,8.00,56.75,16.25,7.87,24.12,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
390,6.62,178.91,0.28,11.99,324.05,0.31,246.15,285.24,41.1,22.2,15.2,24.4,9.2,71.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,67.31,31.2,23.3,15.4,65.2,10.3,114.32,8.48,122.80,65.20,65.20,130.40,19.92,8.16,28.08,113.75,8.12,121.87,48.75,8.12,56.87,16.37,8.50,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
400,6.62,178.91,0.28,11.99,324.05,0.31,246.15,288.90,41.1,22.2,13.2,24.4,8.9,68.7 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.46,30.6,24.0,14.0,65.1,10.4,103.44,8.40,111.84,65.12,65.12,130.24,20.16,8.16,28.32,97.50,8.12,105.62,48.75,8.12,56.87,16.37,7.87,24.24,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
410,6.62,178.91,0.28,11.99,324.05,0.31,246.15,287.97,41.1,22.2,15.2,24.4,9.1,70.9 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.67,31.4,23.8,15.4,65.1,10.3,114.56,8.48,123.04,65.12,65.12,130.24,20.00,8.16,28.16,113.62,8.12,121.74,48.75,8.12,56.87,16.37,8.37,24.74,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
420,6.64,179.45,0.28,11.99,324.05,0.31,246.15,288.50,41.1,22.2,15.2,24.3,9.1,70.9 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.55,30.7,23.9,15.2,65.1,10.5,113.60,8.40,122.00,65.12,65.04,130.16,20.40,8.16,28.56,113.62,8.12,121.74,48.75,8.12,56.87,16.25,8.62,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
430,6.65,179.72,0.29,11.99,324.05,0.31,246.15,290.76,41.1,22.2,15.2,24.3,8.7,70.5 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.03,31.2,23.8,15.3,65.1,10.8,114.40,8.40,122.80,65.04,65.04,130.08,21.28,8.16,29.44,113.62,8.12,121.74,48.62,8.12,56.74,16.25,7.50,23.75,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
440,6.65,179.72,0.29,11.99,324.05,0.31,246.15,287.01,41.1,22.2,15.2,24.3,9.0,70.8 ,41.1,22.2,15.0,32.0,8.8,78.0 ,66.90,30.7,23.9,15.3,65.0,11.0,114.24,8.40,122.64,65.04,65.04,130.08,21.92,8.16,30.08,113.50,8.12,121.62,48.62,8.00,56.62,16.25,8.37,24.62,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
450,6.63,179.18,0.28,11.99,324.05,0.31,246.15,280.44,41.1,22.2,15.2,24.3,9.2,70.9 ,41.1,22.2,15.0,32.0,8.8,78.0 ,68.46,32.0,23.7,15.3,65.0,11.6,114.32,8.40,122.72,65.04,65.04,130.08,23.44,8.08,31.52,113.50,8.12,121.62,48.62,8.12,56.74,16.37,8.50,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
460,6.63,179.18,0.28,11.99,324.05,0.31,246.15,285.63,41.1,22.2,15.2,24.3,9.2,70.9 ,41.1,22.2,15.0,32.0,8.8,78.0 ,67.22,30.5,23.8,15.3,65.0,12.2,114.24,8.40,122.64,64.96,64.96,129.92,25.04,8.08,33.12,113.50,8.12,121.62,48.62,8.12,56.74,16.37,8.50,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
470,6.66,180.00,0.29,11.99,324.05,0.31,246.15,282.10,41.1,22.2,15.2,24.3,9.1,70.8 ,41.1,22.2,15.0,32.0,8.8,78.0 ,68.06,31.1,23.7,15.3,65.0,12.9,114.16,8.40,122.56,64.96,64.96,129.92,26.96,8.08,35.04,113.50,8.12,121.62,48.62,8.12,56.74,16.25,8.62,24.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
480,6.66,180.00,0.29,11.99,324.05,0.31,246.15,268.52,41.1,22.2,13.2,24.3,8.9,68.6 ,41.1,22.2,15.0,32.0,8.8,78.0 ,71.50,30.9,23.8,13.9,64.9,13.7,102.96,8.40,111.36,64.96,64.88,129.84,29.12,8.08,37.20,97.25,8.12,105.37,48.62,8.12,56.74,16.25,8.12,24.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
490,6.66,180.00,0.29,11.99,324.05,0.31,246.15,273.78,41.1,22.2,15.2,24.3,9.0,70.7 ,41.1,22.2,15.0,32.0,8.8,78.0 ,70.13,31.4,23.7,15.4,64.9,14.1,114.88,8.40,123.28,64.96,64.88,129.84,30.40,8.08,38.48,113.37,8.12,121.49,48.62,8.12,56.74,16.25,8.25,24.50,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
500,6.66,180.00,0.29,11.99,324.05,0.31,246.15,271.52,41.1,22.2,15.2,24.3,12.8,74.4 ,41.1,22.2,15.0,32.0,8.8,78.0 ,70.71,30.5,23.8,15.3,64.9,15.3,114.32,8.40,122.72,64.88,64.88,129.76,33.60,8.08,41.68,113.37,8.12,121.49,48.62,8.12,56.74,16.25,16.12,32.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
510,6.66,180.00,0.29,11.99,324.05,0.31,246.05,241.30,41.1,22.2,15.2,24.3,9.5,71.1 ,41.1,22.2,15.0,32.0,8.8,78.0 ,79.57,35.9,23.7,17.2,64.9,16.2,128.88,8.64,137.52,64.88,64.88,129.76,35.92,8.08,44.00,113.25,8.12,121.37,48.62,8.12,56.74,16.25,9.62,25.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
520,6.66,180.00,0.29,11.99,324.05,0.31,246.15,267.60,41.1,22.2,15.2,20.9,12.0,70.3 ,41.1,22.2,15.0,32.0,8.8,78.0 ,71.75,31.2,23.7,15.4,64.9,17.7,114.56,8.40,122.96,64.88,64.88,129.76,40.08,8.08,48.16,113.25,8.12,121.37,41.87,7.87,49.74,22.87,9.75,32.62,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
530,6.64,179.45,0.28,11.99,324.05,0.31,246.15,263.29,41.1,22.2,15.2,19.3,13.1,69.8 ,41.1,22.2,15.0,32.0,8.8,78.0 ,72.92,31.4,23.6,15.4,64.8,18.1,114.56,8.32,122.88,64.88,64.80,129.68,41.12,8.08,49.20,113.25,8.12,121.37,38.62,8.12,46.74,26.37,9.37,35.74,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
540,6.64,179.45,0.28,11.99,324.05,0.31,246.15,265.01,41.1,22.2,15.2,16.6,14.3,68.3 ,41.1,22.2,15.0,32.0,8.8,78.0 ,72.45,30.4,23.7,15.3,64.8,19.8,114.00,8.32,122.32,64.80,64.80,129.60,45.76,8.08,53.84,113.25,8.12,121.37,33.25,8.12,41.37,31.75,7.25,39.00,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
550,6.64,179.45,0.28,11.99,324.05,0.31,246.05,263.11,41.1,22.2,15.2,20.5,12.5,70.3 ,41.1,22.2,15.0,32.0,8.8,78.0 ,72.97,31.1,23.6,15.3,64.8,20.6,113.84,8.32,122.16,64.80,64.80,129.60,48.00,8.08,56.08,113.25,8.12,121.37,41.00,8.12,49.12,24.00,9.87,33.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
560,6.64,179.45,0.28,11.99,324.05,0.31,246.15,256.63,41.1,22.2,15.2,5.0,23.6,66.0 ,41.1,22.2,15.0,32.0,8.8,78.0 ,74.82,30.9,23.7,15.3,64.8,22.3,114.48,8.32,122.80,64.80,64.72,129.52,52.64,8.08,60.72,113.25,8.12,121.37,10.00,8.12,18.12,55.00,9.25,64.25,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
570,6.67,180.27,0.29,11.99,324.05,0.31,246.05,257.24,41.1,22.2,15.2,6.6,23.2,67.1 ,41.1,22.2,15.0,32.0,8.8,78.0 ,74.64,31.3,23.6,15.3,64.8,23.1,113.76,8.32,122.08,64.80,64.72,129.52,54.80,8.08,62.88,113.25,8.12,121.37,13.12,8.12,21.24,51.50,11.62,63.12,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
580,6.64,179.45,0.28,11.99,324.05,0.31,246.15,247.59,41.1,22.2,15.2,6.6,21.6,65.6 ,41.1,22.2,15.0,32.0,8.8,78.0 ,77.55,30.6,23.7,15.3,64.8,24.2,114.16,8.32,122.48,64.80,64.72,129.52,57.84,8.08,65.92,113.12,8.12,121.24,13.25,8.25,21.50,51.75,7.12,58.87,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
590,6.67,180.27,0.29,11.99,324.05,0.31,246.05,255.57,41.1,22.2,15.2,5.5,22.8,65.7 ,41.1,22.2,15.0,32.0,8.8,78.0 ,75.13,31.1,23.6,15.3,64.7,24.1,113.76,8.32,122.08,64.80,64.72,129.52,57.60,8.08,65.68,113.12,8.12,121.24,11.12,8.12,19.24,53.62,8.62,62.24,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
600,6.67,180.27,0.29,11.99,324.05,0.31,246.15,250.44,41.1,22.2,15.2,4.9,23.4,65.6 ,41.1,22.2,15.0,32.0,8.8,78.0 ,76.67,30.6,23.6,15.2,64.7,25.0,113.68,8.32,122.00,64.72,64.64,129.36,60.00,8.08,68.08,113.12,8.12,121.24,9.75,8.12,17.87,54.87,8.75,63.62,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
610,6.67,180.27,0.29,11.99,324.05,0.31,246.05,251.77,41.1,22.2,15.1,4.0,26.1,67.5 ,41.1,22.2,15.0,32.0,8.8,78.0 ,76.26,31.4,23.6,15.3,64.7,25.1,113.84,8.32,122.16,64.72,64.72,129.44,60.40,8.08,68.48,113.12,8.12,121.24,2.25,8.12,10.37,62.37,8.62,70.99,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
620,6.68,180.54,0.29,11.99,324.05,0.31,246.15,251.94,41.1,22.2,15.1,9.5,19.6,66.5 ,41.1,22.2,15.0,32.0,8.8,78.0 ,76.21,30.5,23.6,15.3,64.7,25.5,113.84,8.32,122.16,64.72,64.64,129.36,61.44,8.08,69.52,113.12,8.12,121.24,19.12,8.12,27.24,45.50,7.87,53.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
