N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.744991,10 10 10 16 61166 10,6794772480,452984832,2.47,165.02,120.00,0,0,0,0,0,0,0,0,0
20,262144,2.328567,20 20 20 16 30583 20,16106127360,1073741824,6.91,461.11,42.64,0,0,0,0,0,0,0,0,0
30,65536,2.502138,30 30 30 16 20388 30,17277911040,1151860736,6.90,460.35,42.64,0,0,0,0,0,0,0,0,0
40,32768,2.990733,40 40 40 16 15291 40,22932357120,1528823808,7.66,511.18,38.40,0,0,0,0,0,0,0,0,0
50,16384,2.986861,50 50 50 16 12233 50,23921295360,1594753024,8.00,533.92,36.16,0,0,0,0,0,0,0,0,0
60,8192,2.674637,60 60 60 16 10194 60,21579694080,1438646272,8.06,537.88,36.16,0,0,0,0,0,0,0,0,0
70,4096,2.069465,70 70 70 16 8738 70,17663754240,1177583616,8.53,569.02,34.24,0,0,0,0,0,0,0,0,0
80,4096,3.154029,80 80 80 16 7645 80,26970685440,1798045696,8.55,570.07,34.24,0,0,0,0,0,0,0,0,0
90,2048,2.251502,90 90 90 16 6796 90,19539640320,1302642688,8.67,578.56,33.68,0,0,0,0,0,0,0,0,0
100,2048,2.941491,100 100 100 16 6116 100,27179089920,1811939328,9.23,615.99,31.44,0,0,0,0,0,0,0,0,0
110,2048,3.908258,110 110 110 16 5560 110,36588011520,2439200768,9.35,624.11,30.96,0,0,0,0,0,0,0,0,0
120,1024,2.680167,120 120 120 16 5097 120,23975362560,1598357504,8.94,596.36,32.48,0,0,0,0,0,0,0,0,0
130,1024,3.646685,130 130 130 16 4705 130,30725775360,2048385024,8.42,561.71,34.88,0,0,0,0,0,0,0,0,0
140,512,2.302405,140 140 140 16 4369 140,19318702080,1287913472,8.38,559.37,34.88,0,0,0,0,0,0,0,0,0
150,512,3.325775,150 150 150 16 4077 150,23901204480,1593413632,7.18,479.10,40.80,0,0,0,0,0,0,0,0,0
160,256,2.364529,160 160 160 16 3822 160,14578237440,971882496,6.16,411.02,46.80,0,0,0,0,0,0,0,0,0
