N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
130,9.55,353.70,,9.55,353.70,,295.90,258.07,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,71.30,441.04,33.28,8.16,41.44,33.28,32.96,8.16,41.12,32.96,14.64,7.76,22.40
140,9.55,353.70,,9.55,353.70,,295.90,268.01,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,68.65,463.84,32.96,8.16,41.12,32.96,32.96,8.08,41.04,32.96,16.48,8.16,24.64
150,9.55,353.70,,9.55,353.70,,295.90,278.11,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.16,439.84,32.88,8.08,40.96,32.88,32.88,8.08,40.96,32.88,16.64,8.16,24.80
160,9.55,353.70,,9.55,353.70,,295.90,257.35,52.0,28.0,10.0,10.0,20.1,68.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,71.50,459.76,34.64,8.16,42.80,34.64,32.88,8.08,40.96,32.88,16.64,8.16,24.80
170,9.55,353.70,,9.55,353.70,,295.90,277.40,52.0,28.0,10.0,10.0,18.3,66.3 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.33,438.88,32.80,8.16,40.96,32.80,32.80,8.08,40.88,32.80,16.56,8.16,24.72
180,9.55,353.70,,9.55,353.70,,295.90,273.27,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,67.33,456.64,32.80,8.08,40.88,32.80,32.72,8.08,40.80,32.72,16.56,8.16,24.72
190,9.55,353.70,,9.55,353.70,,295.90,280.31,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,65.64,438.16,32.80,8.08,40.88,32.80,32.72,8.08,40.80,32.72,16.56,8.16,24.72
200,9.55,353.70,,9.55,353.70,,295.90,270.75,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,67.96,454.16,32.80,8.08,40.88,32.80,32.72,8.08,40.80,32.72,16.56,8.16,24.72
210,9.55,353.70,,9.55,353.70,,295.90,278.54,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.06,437.60,32.64,8.08,40.72,32.64,32.64,8.08,40.72,32.64,16.48,8.16,24.64
220,9.55,353.70,,9.55,353.70,,295.90,270.61,52.0,28.0,10.0,10.0,19.5,67.5 ,52.0,28.0,10.0,10.0,14.1,62.1 ,67.99,452.16,33.52,8.64,42.16,33.52,32.64,8.08,40.72,32.64,16.48,8.08,24.56
230,9.55,353.70,,9.55,353.70,,295.90,277.14,52.0,28.0,10.0,10.0,20.1,68.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.39,437.12,32.80,8.08,40.88,32.80,32.56,8.08,40.64,32.56,16.48,8.08,24.56
240,8.08,299.25,0.56,9.55,353.70,,295.90,260.04,52.0,28.0,10.0,10.0,28.2,76.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,70.76,450.48,33.52,8.24,41.76,33.52,32.56,8.08,40.64,32.56,16.48,8.08,24.56
250,9.08,336.29,0.68,9.55,353.70,,295.90,274.65,52.0,28.0,10.0,10.0,23.0,71.0 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.99,436.64,32.88,8.08,40.96,32.88,32.56,8.08,40.64,32.56,16.48,8.08,24.56
260,9.55,353.70,,9.55,353.70,,295.90,269.64,52.0,28.0,10.0,10.0,20.1,68.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,68.24,449.04,33.44,8.08,41.52,33.44,32.56,8.08,40.64,32.56,16.48,8.08,24.56
270,9.55,353.70,,9.55,353.70,,295.90,275.25,52.0,28.0,10.0,10.0,10.5,58.5 ,52.0,28.0,10.0,10.0,14.1,62.1 ,66.85,436.32,33.20,8.08,41.28,33.20,32.56,8.08,40.64,32.56,16.48,8.08,24.56
280,9.55,353.70,,9.55,353.70,,295.90,265.18,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,69.39,447.84,33.12,8.08,41.20,33.12,32.48,8.08,40.56,32.48,16.48,8.08,24.56
290,9.55,353.70,,9.55,353.70,,295.90,272.37,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,67.56,436.08,37.20,8.16,45.36,37.20,32.48,8.08,40.56,32.48,16.48,8.08,24.56
300,9.55,353.70,,9.55,353.70,,295.90,269.04,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,68.39,446.80,37.28,8.16,45.44,37.28,32.48,8.08,40.56,32.48,16.48,8.08,24.56
310,9.55,353.70,,9.55,353.70,,295.90,269.11,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,68.37,435.76,34.32,8.16,42.48,34.32,32.48,8.08,40.56,32.48,16.48,8.08,24.56
320,9.55,353.70,,9.55,353.70,,295.90,235.15,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,78.25,445.92,36.32,8.40,44.72,36.32,32.48,8.08,40.56,32.48,16.48,8.16,24.64
330,9.55,353.70,,9.55,353.70,,295.90,262.35,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,70.14,435.60,35.84,8.24,44.08,35.84,32.40,8.08,40.48,32.40,16.48,8.08,24.56
340,9.55,353.70,,9.55,353.70,,295.90,255.24,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,72.09,445.12,36.32,8.48,44.80,36.32,32.40,8.08,40.48,32.40,16.48,8.16,24.64
350,9.55,353.70,,9.55,353.70,,295.90,254.88,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,72.19,435.44,36.88,8.48,45.36,36.88,32.40,8.00,40.40,32.40,16.48,8.16,24.64
360,9.55,353.70,,9.55,353.70,,295.90,250.47,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,73.46,444.40,38.08,8.32,46.40,38.08,32.40,8.08,40.48,32.40,16.48,8.16,24.64
370,9.55,353.70,,9.55,353.70,,295.90,247.35,52.0,28.0,10.0,10.0,10.8,58.8 ,52.0,28.0,10.0,10.0,14.1,62.1 ,74.39,435.36,40.80,8.88,49.68,40.80,32.40,8.08,40.48,32.40,16.56,8.16,24.72
380,9.55,353.70,,9.55,353.70,,295.90,238.33,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,77.20,443.76,40.80,8.48,49.28,40.80,32.40,8.08,40.48,32.40,16.56,8.16,24.72
390,9.55,353.70,,9.55,353.70,,295.90,239.40,52.0,28.0,10.0,10.0,8.2,56.2 ,52.0,28.0,10.0,10.0,14.1,62.1 ,76.86,435.12,39.36,8.48,47.84,39.36,32.40,8.08,40.48,32.40,16.56,8.16,24.72
400,9.55,353.70,,9.55,353.70,,295.90,226.61,52.0,28.0,10.0,10.0,14.1,62.1 ,52.0,28.0,10.0,10.0,14.1,62.1 ,81.20,443.28,53.76,9.20,62.96,53.76,32.40,8.08,40.48,32.40,16.56,8.16,24.72
410,,,,9.55,353.70,,247.98,230.53,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,79.82,435.12,51.20,9.44,60.64,51.20,32.40,8.08,40.48,32.40,16.64,8.16,24.80
420,,,,9.55,353.70,,247.98,224.94,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,81.80,442.80,53.84,9.52,63.36,53.84,32.40,8.00,40.40,32.40,16.64,8.16,24.80
430,,,,9.55,353.70,,247.98,220.00,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,83.64,435.04,44.00,9.28,53.28,44.00,32.40,8.08,40.48,32.40,16.64,8.16,24.80
440,,,,9.55,353.70,,247.98,199.06,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,92.43,442.40,43.60,9.52,53.12,43.60,32.40,8.08,40.48,32.40,16.72,8.16,24.88
450,,,,9.55,353.70,,247.98,214.27,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,85.87,434.96,57.28,9.60,66.88,57.28,32.32,8.08,40.40,32.32,16.72,8.16,24.88
460,,,,9.55,353.70,,247.98,215.89,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,85.23,453.92,73.60,9.76,83.36,73.60,32.40,8.08,40.48,32.40,16.72,8.16,24.88
470,,,,9.55,353.70,,247.98,198.26,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,92.81,448.00,63.76,9.36,73.12,63.76,32.40,7.92,40.32,32.40,16.80,8.16,24.96
480,,,,9.55,353.70,,247.98,204.93,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.79,453.04,39.28,9.44,48.72,39.28,32.40,8.08,40.48,32.40,16.88,8.16,25.04
490,,,,9.55,353.70,,247.98,191.02,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,96.33,447.36,57.52,9.84,67.36,57.52,32.40,8.00,40.40,32.40,16.80,8.16,24.96
500,,,,9.55,353.70,,247.98,214.02,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,85.97,452.24,67.84,9.52,77.36,67.84,32.32,8.08,40.40,32.32,16.88,8.16,25.04
510,,,,9.55,353.70,,247.98,153.81,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,119.63,446.80,73.92,10.16,84.08,73.92,32.40,8.00,40.40,32.40,16.96,8.24,25.20
520,,,,9.55,353.70,,247.98,194.50,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,94.60,451.52,79.76,10.16,89.92,79.76,32.32,8.00,40.32,32.32,16.96,8.16,25.12
530,,,,9.55,353.70,,247.98,193.49,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,95.10,446.24,81.52,10.08,91.60,81.52,32.32,8.00,40.32,32.32,17.04,8.16,25.20
540,,,,9.55,353.70,,247.98,213.96,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,86.00,450.72,81.68,9.20,90.88,81.68,32.32,8.00,40.32,32.32,17.12,8.16,25.28
550,,,,9.55,353.70,,247.98,196.72,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,93.53,445.76,81.84,10.16,92.00,81.84,32.40,8.00,40.40,32.40,17.20,8.16,25.36
560,,,,9.55,353.70,,247.98,208.91,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,88.08,450.16,82.24,9.60,91.84,82.24,32.32,8.00,40.32,32.32,17.36,8.16,25.52
570,,,,9.55,353.70,,247.98,195.09,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,94.32,445.28,81.52,9.68,91.20,81.52,32.32,8.00,40.32,32.32,17.44,8.16,25.60
580,,,,9.55,353.70,,247.98,205.90,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.36,449.52,82.08,10.08,92.16,82.08,32.40,8.00,40.40,32.40,17.52,8.16,25.68
590,,,,9.55,353.70,,247.98,197.05,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,93.38,444.80,81.84,10.08,91.92,81.84,32.32,7.92,40.24,32.32,17.60,8.16,25.76
600,,,,9.55,353.70,,247.98,209.34,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,87.89,448.96,81.92,9.92,91.84,81.92,32.32,8.00,40.32,32.32,17.84,8.16,26.00
610,,,,9.55,353.70,,247.98,203.30,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,90.50,444.32,81.52,9.68,91.20,81.52,32.32,8.00,40.32,32.32,17.84,8.16,26.00
620,,,,9.55,353.70,,247.98,197.76,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,93.04,448.32,81.60,9.68,91.28,81.60,32.32,8.00,40.32,32.32,18.08,8.16,26.24
630,,,,9.55,353.70,,247.98,203.42,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,90.45,444.00,81.44,9.52,90.96,81.44,32.32,7.92,40.24,32.32,18.48,8.16,26.64
640,,,,9.55,353.70,,247.98,204.70,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.89,447.84,82.40,9.44,91.84,82.40,32.40,8.00,40.40,32.40,18.72,8.16,26.88
650,,,,9.55,353.70,,247.98,199.87,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,92.06,443.60,81.44,9.68,91.12,81.44,32.32,8.00,40.32,32.32,19.12,8.16,27.28
660,,,,9.55,353.70,,247.98,226.12,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,81.37,447.28,81.36,9.28,90.64,81.36,32.32,8.00,40.32,32.32,19.36,8.16,27.52
670,,,,9.55,353.70,,247.98,208.15,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,88.40,443.28,81.36,9.36,90.72,81.36,32.32,8.00,40.32,32.32,19.76,8.16,27.92
680,,,,9.55,353.70,,247.98,223.69,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,82.26,446.88,81.36,9.36,90.72,81.36,32.32,8.00,40.32,32.32,20.48,8.16,28.64
690,,,,9.55,353.70,,247.98,205.93,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.35,442.96,81.36,9.36,90.72,81.36,32.32,8.00,40.32,32.32,20.88,8.16,29.04
700,,,,9.55,353.70,,247.98,218.81,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,84.09,446.48,81.36,9.36,90.72,81.36,32.32,8.00,40.32,32.32,21.04,8.16,29.20
710,,,,9.55,353.70,,247.98,204.96,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.77,442.64,81.68,9.52,91.20,81.68,32.32,8.00,40.32,32.32,21.36,8.16,29.52
720,,,,9.55,353.70,,247.98,216.09,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,85.15,446.08,82.08,9.36,91.44,82.08,32.32,8.00,40.32,32.32,21.92,8.16,30.08
730,,,,9.55,353.70,,247.98,204.58,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.94,442.32,81.36,9.60,90.96,81.36,32.32,8.00,40.32,32.32,23.12,8.16,31.28
740,,,,9.55,353.70,,247.98,216.44,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,85.01,445.68,81.60,9.28,90.88,81.60,32.24,8.00,40.24,32.24,22.80,8.16,30.96
750,,,,9.55,353.70,,247.98,206.70,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.02,442.08,81.28,9.60,90.88,81.28,32.32,8.00,40.32,32.32,23.76,8.16,31.92
760,,,,9.55,353.70,,247.98,218.46,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,84.23,445.36,81.44,9.28,90.72,81.44,32.24,7.92,40.16,32.24,24.88,8.16,33.04
770,,,,9.55,353.70,,247.98,183.13,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,100.48,441.84,83.60,9.44,93.04,83.60,32.32,7.92,40.24,32.32,24.32,8.16,32.48
780,,,,9.55,353.70,,247.98,217.76,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,84.50,445.04,81.36,9.52,90.88,81.36,32.24,8.00,40.24,32.24,25.76,8.16,33.92
790,,,,9.55,353.70,,247.98,204.92,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.79,441.60,81.36,9.04,90.40,81.36,32.32,7.92,40.24,32.32,26.48,8.16,34.64
800,,,,9.55,353.70,,247.98,206.35,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,89.17,444.72,83.20,9.44,92.64,83.20,32.32,8.00,40.32,32.32,26.40,8.16,34.56
810,,,,9.55,353.70,,247.98,200.67,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,91.69,441.36,81.60,9.12,90.72,81.60,32.32,7.92,40.24,32.32,26.72,8.16,34.88
820,,,,9.55,353.70,,247.98,211.02,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,87.20,444.40,81.36,9.52,90.88,81.36,32.24,8.00,40.24,32.24,27.36,8.16,35.52
830,,,,9.55,353.70,,247.98,199.76,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,92.11,441.20,81.36,9.52,90.88,81.36,32.24,7.92,40.16,32.24,27.28,8.16,35.44
840,,,,9.55,353.70,,247.98,212.47,,,,,,,52.0,28.0,22.0,10.0,14.1,74.1 ,86.60,444.16,81.36,9.44,90.80,81.36,32.24,7.92,40.16,32.24,28.16,8.16,36.32
850,,,,9.08,336.29,0.68,221.39,200.70,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,91.68,440.96,81.36,9.60,90.96,81.36,32.24,7.92,40.16,32.24,28.16,8.16,36.32
860,,,,9.08,336.29,0.68,221.39,211.54,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,86.98,443.84,81.28,9.60,90.88,81.28,32.24,7.92,40.16,32.24,28.56,8.16,36.72
870,,,,9.08,336.29,0.68,221.39,196.85,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,93.47,440.72,81.36,9.20,90.56,81.36,32.32,7.92,40.24,32.32,28.48,8.16,36.64
880,,,,9.08,336.29,0.68,221.39,200.50,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,91.77,443.60,81.92,9.52,91.44,81.92,32.24,7.92,40.16,32.24,28.72,8.16,36.88
890,,,,9.08,336.29,0.68,221.39,199.22,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.36,440.56,81.36,9.52,90.88,81.36,32.24,7.92,40.16,32.24,28.24,8.16,36.40
900,,,,9.08,336.29,0.68,221.39,203.76,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,90.30,443.36,81.36,9.60,90.96,81.36,32.32,7.92,40.24,32.32,28.32,8.16,36.48
910,,,,9.08,336.29,0.68,221.39,199.26,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.34,440.40,81.36,9.52,90.88,81.36,32.32,8.00,40.32,32.32,29.60,8.16,37.76
920,,,,9.08,336.29,0.68,221.39,206.16,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,89.25,443.12,81.36,9.76,91.12,81.36,32.24,7.92,40.16,32.24,28.64,8.16,36.80
930,,,,9.08,336.29,0.68,221.39,199.77,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.11,440.24,81.36,9.36,90.72,81.36,32.24,7.92,40.16,32.24,29.04,8.16,37.20
940,,,,9.08,336.29,0.68,221.39,207.43,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,88.70,442.88,81.36,9.52,90.88,81.36,32.24,7.92,40.16,32.24,29.44,8.16,37.60
950,,,,9.08,336.29,0.68,221.39,200.95,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,91.56,440.08,81.36,9.60,90.96,81.36,32.24,8.00,40.24,32.24,30.08,8.16,38.24
960,,,,9.08,336.29,0.68,221.39,192.15,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,95.76,442.64,83.20,9.52,92.72,83.20,32.24,7.92,40.16,32.24,29.52,8.16,37.68
970,,,,9.08,336.29,0.68,221.39,199.04,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.44,439.92,81.28,9.52,90.80,81.28,32.24,7.92,40.16,32.24,30.40,8.16,38.56
980,,,,9.08,336.29,0.68,221.39,205.92,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,89.36,442.48,81.36,9.60,90.96,81.36,32.24,7.92,40.16,32.24,30.24,8.16,38.40
990,,,,9.08,336.29,0.68,221.39,197.91,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.97,439.76,81.44,9.44,90.88,81.44,32.24,8.00,40.24,32.24,30.48,8.16,38.64
1000,,,,9.08,336.29,0.68,221.39,202.17,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,91.01,442.24,81.84,9.76,91.60,81.84,32.24,7.92,40.16,32.24,30.56,8.16,38.72
1010,,,,9.08,336.29,0.68,221.39,192.69,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,95.49,439.60,81.28,9.36,90.64,81.28,32.24,7.92,40.16,32.24,30.88,8.16,39.04
1020,,,,9.08,336.29,0.68,221.39,182.96,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,100.57,442.08,84.16,9.76,93.92,84.16,32.32,8.00,40.32,32.32,31.04,8.16,39.20
1030,,,,9.08,336.29,0.68,221.39,177.73,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,103.53,439.52,82.24,9.76,92.00,82.24,32.32,8.00,40.32,32.32,31.28,8.16,39.44
1040,,,,9.08,336.29,0.68,221.39,204.71,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,89.88,441.84,82.08,9.44,91.52,82.08,32.24,7.92,40.16,32.24,31.52,8.16,39.68
1050,,,,9.08,336.29,0.68,221.39,198.64,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,92.63,439.28,81.36,9.20,90.56,81.36,32.24,7.92,40.16,32.24,31.52,8.16,39.68
1060,,,,9.08,336.29,0.68,221.39,208.41,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,88.29,441.68,81.52,9.20,90.72,81.52,32.24,8.00,40.24,32.24,31.68,8.16,39.84
1070,,,,9.08,336.29,0.68,221.39,195.81,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,93.97,439.20,81.76,9.60,91.36,81.76,32.32,8.00,40.32,32.32,31.84,8.16,40.00
1080,,,,9.08,336.29,0.68,221.39,200.27,,,,,,,52.0,28.0,22.0,10.0,23.0,83.0 ,91.88,441.52,81.60,9.52,91.12,81.60,32.24,7.92,40.16,32.24,31.92,8.16,40.08
