N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1280,1,likwid-perfctr,202.0065},,,,4.92,11.66,93.00,220.00,189.25,129.03,136.40,0,0,0,0,0,0
1280,2,likwid-perfctr,101.5661,,995347700000.0000,18785665800.0000,9.80,23.32,184.96,440.00,95.15,65.07,270.47,0,0,0,0,0,0
1280,3,likwid-perfctr,68.0579,,995006400000.0000,18786022100.0000,14.62,34.98,276.03,660.00,63.76,44.49,395.59,0,0,0,0,0,0
1280,4,likwid-perfctr,52.0401,,995527100000.0000,18785955600.0000,19.13,46.64,360.99,880.00,48.75,34.70,507.20,0,0,0,0,0,0
1280,5,likwid-perfctr,41.1024,,995500100000.0000,18785851900.0000,24.22,52.35,457.05,987.73,38.51,29.15,603.77,0,0,0,0,0,0
1280,6,likwid-perfctr,34.6107}],,,,28.76,54.54,542.78,1029.05,32.43,25.65,686.15,0,0,0,0,0,0
1280,7,likwid-perfctr,29.9092}],,,,33.28,54.69,628.10,1031.88,28.02,23.28,756.01,0,0,0,0,0,0
1280,8,likwid-perfctr,25.0792}],,,,39.70,54.79,749.07,1033.77,23.50,21.58,815.56,0,0,0,0,0,0
1280,9,likwid-perfctr,22.9558}],,,,43.37,54.87,818.36,1035.28,21.51,20.31,866.56,0,0,0,0,0,0
1280,10,likwid-perfctr,21.8418}],,,,45.58,54.72,860.10,1032.45,20.46,19.33,910.50,0,0,0,0,0,0
