N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L3 10 10 10 16 61440 10,,,,,,,,,,,,,,
20,,,L3 20 20 20 16 30720 20,,,,,,,,,,,,,,
30,,,L3 30 30 30 16 20480 30,,,,,,,,,,,,,,
40,,,L3 40 40 40 16 15360 40,,,,,,,,,,,,,,
50,,,L3 50 50 50 16 12288 50,,,,,,,,,,,,,,
60,,,L3 60 60 60 16 10240 60,,,,,,,,,,,,,,
70,,,L3 70 70 70 16 8777 70,,,,,,,,,,,,,,
80,,,L3 80 80 80 16 7680 80,,,,,,,,,,,,,,
90,,,L3 90 90 90 16 6827 90,,,,,,,,,,,,,,
100,,,L3 100 100 100 16 6144 100,,,,,,,,,,,,,,
110,,,L3 110 110 110 16 5585 110,,,,,,,,,,,,,,
120,,,L3 120 120 120 16 5120 120,,,,,,,,,,,,,,
130,,,L3 130 130 130 16 4726 130,,,,,,,,,,,,,,
140,,,L3 140 140 140 16 4388 140,,,,,,,,,,,,,,
150,,,L3 150 150 150 16 4096 150,,,,,,,,,,,,,,
160,,,L3 160 160 160 16 3840 160,,,,,,,,,,,,,,
170,,,L3 170 170 170 16 3614 170,,,,,,,,,,,,,,
180,,,L3 180 180 180 16 3413 180,,,,,,,,,,,,,,
190,,,L3 190 190 190 16 3234 190,,,,,,,,,,,,,,
200,,,L3 200 200 200 16 3072 200,,,,,,,,,,,,,,
210,,,L3 210 210 210 16 2926 210,,,,,,,,,,,,,,
220,,,L3 220 220 220 16 2793 220,,,,,,,,,,,,,,
230,,,L3 230 230 230 16 2671 230,,,,,,,,,,,,,,
240,,,L3 240 240 240 16 2560 240,,,,,,,,,,,,,,
250,,,L3 250 250 250 16 2457 250,,,,,,,,,,,,,,
260,,,L3 260 260 260 16 2363 260,,,,,,,,,,,,,,
270,,,L3 270 270 270 16 2275 270,,,,,,,,,,,,,,
280,,,L3 280 280 280 16 2194 280,,,,,,,,,,,,,,
290,,,L3 290 290 290 16 2118 290,,,,,,,,,,,,,,
300,,,L3 300 300 300 16 2048 300,,,,,,,,,,,,,,
310,,,L3 310 310 310 16 1982 310,,,,,,,,,,,,,,
320,,,L3 320 320 320 16 1920 320,,,,,,,,,,,,,,
330,,,L3 330 330 330 16 1862 330,,,,,,,,,,,,,,
340,,,L3 340 340 340 16 1807 340,,,,,,,,,,,,,,
350,,,L3 350 350 350 16 1755 350,,,,,,,,,,,,,,
360,,,L3 360 360 360 16 1707 360,,,,,,,,,,,,,,
370,,,L3 370 370 370 16 1660 370,,,,,,,,,,,,,,
380,,,L3 380 380 380 16 1617 380,,,,,,,,,,,,,,
390,,,L3 390 390 390 16 1575 390,,,,,,,,,,,,,,
400,,,L3 400 400 400 16 1536 400,,,,,,,,,,,,,,
410,,,L3 410 410 410 16 1498 410,,,,,,,,,,,,,,
420,,,L3 420 420 420 16 1463 420,,,,,,,,,,,,,,
430,,,L3 430 430 430 16 1429 430,,,,,,,,,,,,,,
440,,,L3 440 440 440 16 1396 440,,,,,,,,,,,,,,
450,,,L3 450 450 450 16 1365 450,,,,,,,,,,,,,,
460,,,L3 460 460 460 16 1336 460,,,,,,,,,,,,,,
470,,,L3 470 470 470 16 1307 470,,,,,,,,,,,,,,
480,,,L3 480 480 480 16 1280 480,,,,,,,,,,,,,,
490,,,L3 490 490 490 16 1254 490,,,,,,,,,,,,,,
500,,,L3 500 500 500 16 1229 500,,,,,,,,,,,,,,
510,,,L3 510 510 510 16 1205 510,,,,,,,,,,,,,,
520,,,L3 520 520 520 16 1181 520,,,,,,,,,,,,,,
530,,,L3 530 530 530 16 1159 530,,,,,,,,,,,,,,
540,,,L3 540 540 540 16 1138 540,,,,,,,,,,,,,,
550,,,L3 550 550 550 16 1117 550,,,,,,,,,,,,,,
560,,,L3 560 560 560 16 1097 560,,,,,,,,,,,,,,
570,,,L3 570 570 570 16 1078 570,,,,,,,,,,,,,,
580,,,L3 580 580 580 16 1059 580,,,,,,,,,,,,,,
