N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.637256,10 10 10 16 122333 10,22649241600,905969664,6.22,249.07,160.00,0,0,0,0,0,0,0,0,0
20,524288,3.233429,20 20 20 16 61166 20,53687091200,2147483648,16.60,664.14,58.08,0,0,0,0,0,0,0,0,0
30,131072,3.232271,30 30 30 16 40777 30,57593036800,2303721472,17.81,712.72,54.08,0,0,0,0,0,0,0,0,0
40,65536,3.944525,40 40 40 16 30583 40,76441190400,3057647616,19.37,775.16,49.76,0,0,0,0,0,0,0,0,0
50,32768,3.637194,50 50 50 16 24466 50,79737651200,3189506048,21.92,876.91,44.00,0,0,0,0,0,0,0,0,0
60,16384,2.870523,60 60 60 16 20388 60,71932313600,2877292544,25.05,1002.35,38.72,0,0,0,0,0,0,0,0,0
70,8192,2.491377,70 70 70 16 17476 70,58879180800,2355167232,23.62,945.32,40.80,0,0,0,0,0,0,0,0,0
80,8192,3.785721,80 80 80 16 15291 80,89902284800,3596091392,23.74,949.90,40.80,0,0,0,0,0,0,0,0,0
90,4096,2.578499,90 90 90 16 13592 90,65132134400,2605285376,25.25,1010.38,38.40,0,0,0,0,0,0,0,0,0
100,4096,3.213961,100 100 100 16 12233 100,90596966400,3623878656,28.18,1127.54,34.24,0,0,0,0,0,0,0,0,0
110,2048,2.296497,110 110 110 16 11121 110,60980019200,2439200768,26.55,1062.13,36.48,0,0,0,0,0,0,0,0,0
120,2048,2.979331,120 120 120 16 10194 120,79917875200,3196715008,26.82,1072.96,35.84,0,0,0,0,0,0,0,0,0
130,2048,3.769692,130 130 130 16 9410 130,102419251200,4096770048,27.16,1086.76,35.52,0,0,0,0,0,0,0,0,0
140,1024,2.183646,140 140 140 16 8738 140,64395673600,2575826944,29.48,1179.59,32.80,0,0,0,0,0,0,0,0,0
150,1024,2.972755,150 150 150 16 8155 150,79670681600,3186827264,26.80,1072.00,36.16,0,0,0,0,0,0,0,0,0
160,1024,3.752265,160 160 160 16 7645 160,97188249600,3887529984,25.89,1036.04,37.28,0,0,0,0,0,0,0,0,0
170,512,2.100267,170 170 170 16 7196 170,58550988800,2342039552,27.87,1115.11,34.56,0,0,0,0,0,0,0,0,0
180,512,2.544235,180 180 180 16 6796 180,69782732800,2791309312,27.42,1097.10,35.20,0,0,0,0,0,0,0,0,0
190,512,3.100288,190 190 190 16 6438 190,82366156800,3294646272,26.56,1062.68,36.16,0,0,0,0,0,0,0,0,0
200,512,3.801153,200 200 200 16 6116 200,96378060800,3855122432,25.35,1014.19,37.92,0,0,0,0,0,0,0,0,0
210,256,2.285307,210 210 210 16 5825 210,55947622400,2237904896,24.47,979.25,39.52,0,0,0,0,0,0,0,0,0
220,256,2.676422,220 220 220 16 5560 220,64497254400,2579890176,24.09,963.93,40.00,0,0,0,0,0,0,0,0,0
230,256,3.505475,230 230 230 16 5318 230,73876326400,2955053056,21.07,842.98,45.60,0,0,0,0,0,0,0,0,0
240,128,2.069156,240 240 240 16 5097 240,42061619200,1682464768,20.32,813.11,47.36,0,0,0,0,0,0,0,0,0
250,128,2.440235,250 250 250 16 4893 250,47638195200,1905527808,19.51,780.87,49.76,0,0,0,0,0,0,0,0,0
260,128,2.780658,260 260 260 16 4705 260,53687091200,2147483648,19.30,772.29,50.40,0,0,0,0,0,0,0,0,0
270,128,3.016374,270 270 270 16 4530 270,60227507200,2409100288,19.96,798.67,48.48,0,0,0,0,0,0,0,0,0
280,128,3.436579,280 280 280 16 4369 280,67278643200,2691145728,19.57,783.08,49.12,0,0,0,0,0,0,0,0,0
290,128,3.819733,290 290 290 16 4218 290,74859699200,2994387968,19.59,783.92,49.12,0,0,0,0,0,0,0,0,0
300,64,3.234941,300 300 300 16 4077 300,41494937600,1659797504,12.82,513.08,75.20,0,0,0,0,0,0,0,0,0
310,64,2.304553,310 310 310 16 3946 310,45844185600,1833767424,19.89,795.71,48.48,0,0,0,0,0,0,0,0,0
320,64,2.779988,320 320 320 16 3822 320,50487193600,2019487744,18.15,726.43,53.28,0,0,0,0,0,0,0,0,0
330,64,2.798754,330 330 330 16 3707 330,55433561600,2217342464,19.80,792.25,49.12,0,0,0,0,0,0,0,0,0
340,64,2.996109,340 340 340 16 3598 340,60692889600,2427715584,20.25,810.28,48.00,0,0,0,0,0,0,0,0,0
350,64,3.411255,350 350 350 16 3495 350,66274777600,2650991104,19.42,777.13,49.76,0,0,0,0,0,0,0,0,0
360,64,3.695722,360 360 360 16 3398 360,72188825600,2887553024,19.53,781.32,49.76,0,0,0,0,0,0,0,0,0
370,64,3.901255,370 370 370 16 3306 370,78444633600,3137785344,20.10,804.30,48.00,0,0,0,0,0,0,0,0,0
380,32,2.203539,380 380 380 16 3219 380,42525900800,1701036032,19.29,771.95,49.76,0,0,0,0,0,0,0,0,0
390,32,2.350127,390 390 390 16 3136 390,46009964800,1840398592,19.57,783.10,49.12,0,0,0,0,0,0,0,0,0
400,32,2.497468,400 400 400 16 3058 400,49679308800,1987172352,19.88,795.67,48.48,0,0,0,0,0,0,0,0,0
410,32,2.715978,410 410 410 16 2983 410,53538732800,2141549312,19.70,788.49,49.12,0,0,0,0,0,0,0,0,0
420,32,2.852560,420 420 420 16 2912 420,57593036800,2303721472,20.18,807.59,48.00,0,0,0,0,0,0,0,0,0
430,32,3.180273,430 430 430 16 2844 430,61847020800,2473880832,19.44,777.88,49.76,0,0,0,0,0,0,0,0,0
440,32,3.467073,440 440 440 16 2780 440,66305484800,2652219392,19.12,764.97,50.40,0,0,0,0,0,0,0,0,0
450,32,3.558560,450 450 450 16 2718 450,70973228800,2838929152,19.94,797.77,48.48,0,0,0,0,0,0,0,0,0
460,32,3.776774,460 460 460 16 2659 460,75855052800,3034202112,20.08,803.38,48.00,0,0,0,0,0,0,0,0,0
470,16,2.056627,470 470 470 16 2602 470,40477878400,1619115136,19.67,787.26,49.12,0,0,0,0,0,0,0,0,0
480,16,2.290488,480 480 480 16 2548 480,43140070400,1725602816,18.83,753.37,51.20,0,0,0,0,0,0,0,0,0
490,16,2.321381,490 490 490 16 2496 490,45916502400,1836660096,19.77,791.19,49.12,0,0,0,0,0,0,0,0,0
500,16,2.459327,500 500 500 16 2446 500,48809574400,1952382976,19.84,793.86,48.48,0,0,0,0,0,0,0,0,0
510,16,2.805092,510 510 510 16 2398 510,51821686400,2072867456,18.47,738.96,52.48,0,0,0,0,0,0,0,0,0
520,16,2.838480,520 520 520 16 2352 520,54955238400,2198209536,19.35,774.42,49.76,0,0,0,0,0,0,0,0,0
530,16,2.918366,530 530 530 16 2308 530,58212630400,2328505216,19.94,797.87,48.48,0,0,0,0,0,0,0,0,0
540,16,3.059263,540 540 540 16 2265 540,61596262400,2463850496,20.13,805.37,48.00,0,0,0,0,0,0,0,0,0
550,16,3.270694,550 550 550 16 2224 550,65108534400,2604341376,19.90,796.26,48.48,0,0,0,0,0,0,0,0,0
560,16,3.419210,560 560 560 16 2184 560,68751846400,2750073856,20.10,804.29,48.00,0,0,0,0,0,0,0,0,0
570,16,3.613172,570 570 570 16 2146 570,72528598400,2901143936,20.07,802.93,48.00,0,0,0,0,0,0,0,0,0
580,16,3.803732,580 580 580 16 2109 580,76441190400,3057647616,20.09,803.85,48.00,0,0,0,0,0,0,0,0,0
590,8,2.054176,590 590 590 16 2073 590,40246011200,1609840448,19.58,783.69,49.76,0,0,0,0,0,0,0,0,0
600,8,2.100634,600 600 600 16 2038 600,42341747200,1693669888,20.15,806.26,48.00,0,0,0,0,0,0,0,0,0
610,8,2.229100,610 610 610 16 2005 610,44509003200,1780360128,19.96,798.69,48.48,0,0,0,0,0,0,0,0,0
