,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
530,6.64,301.81,0.18,6.72,305.45,0.18,217.98,224.23,30.0,22.2,30.3,18.2,14.5,85.2 ,30.0,22.2,30.0,18.0,14.1,84.3 ,82.06,30.2,22.2,30.7,18.2,18.7,114.56,8.32,122.88,64.88,8.08,72.96,23.68,8.16,31.84,113.25,8.12,121.37,64.75,8.12,72.87,16.12,8.37,24.49,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
540,6.64,301.81,0.18,6.72,305.45,0.18,217.98,218.06,30.0,22.2,30.3,18.2,14.3,85.1 ,30.0,22.2,30.0,18.0,14.1,84.3 ,84.38,30.6,22.5,30.6,18.2,19.2,114.00,8.32,122.32,64.80,8.08,72.88,25.20,8.16,33.36,113.25,8.12,121.37,64.75,8.12,72.87,16.12,8.12,24.24,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
550,6.64,301.81,0.18,6.72,305.45,0.18,217.98,223.43,30.0,22.2,30.3,18.3,14.3,85.1 ,30.0,22.2,30.0,18.0,14.1,84.3 ,82.35,30.2,22.2,30.5,18.2,20.6,113.84,8.32,122.16,64.80,8.08,72.88,27.52,8.16,35.68,113.25,8.12,121.37,65.00,8.12,73.12,16.50,7.87,24.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
560,6.64,301.81,0.18,6.72,305.45,0.18,217.98,216.83,30.0,22.2,30.3,18.3,14.7,85.5 ,30.0,22.2,30.0,18.0,14.1,84.3 ,84.86,30.6,22.5,30.6,18.2,22.0,114.08,8.32,122.40,64.80,8.00,72.80,29.92,8.16,38.08,113.25,8.12,121.37,65.00,8.12,73.12,16.50,8.50,25.00,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
570,6.65,302.27,0.18,6.72,305.45,0.18,217.98,214.44,30.0,22.2,30.3,18.2,14.4,85.1 ,30.0,22.2,30.0,18.0,14.1,84.3 ,85.81,31.0,22.8,30.5,18.2,22.9,113.52,8.32,121.84,64.88,8.00,72.88,31.52,8.16,39.68,113.25,8.12,121.37,64.62,8.12,72.74,16.12,8.25,24.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
580,6.65,302.27,0.18,6.72,305.45,0.18,217.98,205.34,30.0,22.2,30.3,18.2,14.3,85.0 ,30.0,22.2,30.0,18.0,14.1,84.3 ,89.61,30.6,22.5,30.5,18.2,23.9,113.76,8.32,122.08,64.80,8.00,72.80,33.36,8.16,41.52,113.12,8.12,121.24,64.62,8.12,72.74,16.12,8.12,24.24,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
590,6.65,302.27,0.18,6.72,305.45,0.18,217.98,201.62,30.0,22.2,30.3,18.2,14.3,85.0 ,30.0,22.2,30.0,18.0,14.1,84.3 ,91.26,31.0,22.7,30.5,18.2,25.3,113.52,8.32,121.84,64.88,8.00,72.88,35.84,8.16,44.00,113.12,8.12,121.24,64.62,8.12,72.74,16.12,8.12,24.24,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
600,6.65,302.27,0.18,6.72,305.45,0.18,217.98,198.27,30.0,22.2,30.3,18.2,18.4,89.1 ,30.0,22.2,30.0,18.0,14.1,84.3 ,92.80,30.6,22.5,30.4,18.2,26.5,113.36,8.32,121.68,64.72,7.92,72.64,37.84,8.16,46.00,113.12,8.12,121.24,64.62,8.12,72.74,23.25,8.12,31.37,112.00,8.00,120.00,64.00,8.00,72.00,16.00,8.00,24.00
610,4.19,190.45,0.33,3.85,175.00,0.31,164.51,195.06,30.0,22.2,30.3,18.2,38.1,108.8 ,30.0,22.2,30.0,18.0,41.5,111.7 ,94.33,30.9,22.7,30.4,18.2,27.3,113.44,8.32,121.76,64.88,8.00,72.88,39.20,8.16,47.36,113.12,8.12,121.24,64.62,8.12,72.74,58.12,7.87,65.99,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
620,3.81,173.18,0.30,3.85,175.00,0.31,164.51,190.31,30.0,22.2,30.3,18.2,41.9,112.6 ,30.0,22.2,30.0,18.0,41.5,111.7 ,96.68,30.6,22.5,30.4,18.2,28.4,113.36,8.32,121.68,64.72,7.92,72.64,41.04,8.16,49.20,113.12,8.12,121.24,64.62,8.00,72.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
630,3.79,172.27,0.30,3.85,175.00,0.31,164.51,188.41,30.0,22.2,30.3,18.2,42.2,112.9 ,30.0,22.2,30.0,18.0,41.5,111.7 ,97.66,30.9,22.7,30.4,18.2,29.3,113.44,8.32,121.76,64.80,7.92,72.72,42.56,8.16,50.72,113.12,8.12,121.24,64.87,8.12,72.99,64.87,8.12,72.99,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
640,3.79,172.27,0.30,3.85,175.00,0.31,164.51,171.63,30.0,22.2,30.3,18.2,42.1,112.8 ,30.0,22.2,30.0,18.0,41.5,111.7 ,107.21,30.7,22.5,30.8,18.8,29.3,114.96,8.32,123.28,67.28,7.92,75.20,42.64,8.16,50.80,113.00,8.12,121.12,64.87,8.12,72.99,64.87,8.12,72.99,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
650,3.79,172.27,0.30,3.85,175.00,0.31,164.51,183.74,30.0,22.2,30.3,18.2,42.2,112.9 ,30.0,22.2,30.0,18.0,41.5,111.7 ,100.14,30.9,22.7,30.4,18.2,30.9,113.52,8.32,121.84,64.80,7.92,72.72,45.36,8.16,53.52,113.00,8.12,121.12,64.87,8.12,72.99,64.87,8.25,73.12,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
660,3.80,172.72,0.30,3.85,175.00,0.31,164.51,179.14,30.0,22.2,30.3,18.2,42.0,112.7 ,30.0,22.2,30.0,18.0,41.5,111.7 ,102.71,30.6,22.5,30.4,18.1,31.9,113.28,8.24,121.52,64.72,7.92,72.64,47.12,8.16,55.28,113.00,8.12,121.12,64.87,8.12,72.99,64.87,8.00,72.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
670,3.81,173.18,0.30,3.85,175.00,0.31,164.51,176.81,30.0,22.2,30.3,18.2,42.0,112.7 ,30.0,22.2,30.0,18.0,41.5,111.7 ,104.07,30.9,22.7,30.4,18.2,32.6,113.36,8.24,121.60,64.72,7.92,72.64,48.48,8.16,56.64,113.00,8.12,121.12,64.87,8.12,72.99,64.87,7.87,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
680,3.80,172.72,0.30,3.85,175.00,0.31,164.51,175.28,30.0,22.2,30.3,18.2,42.0,112.7 ,30.0,22.2,30.0,18.0,41.5,111.7 ,104.97,30.6,22.4,30.4,18.1,33.6,113.36,8.32,121.68,64.64,7.76,72.40,50.16,8.16,58.32,113.00,8.12,121.12,64.87,8.12,72.99,64.87,7.87,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
690,3.79,172.27,0.30,3.85,175.00,0.31,164.51,170.72,30.0,22.2,30.3,18.2,42.2,112.9 ,30.0,22.2,30.0,18.0,41.5,111.7 ,107.78,30.9,22.6,30.4,18.2,34.5,113.36,8.32,121.68,64.72,7.92,72.64,51.60,8.16,59.76,113.00,8.12,121.12,64.87,8.12,72.99,64.87,8.25,73.12,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
700,3.81,173.18,0.30,3.85,175.00,0.31,164.51,167.86,30.0,22.2,30.3,18.2,41.9,112.5 ,30.0,22.2,30.0,18.0,41.5,111.7 ,109.62,30.6,22.4,30.5,18.1,35.2,113.60,8.24,121.84,64.64,7.84,72.48,52.96,8.16,61.12,113.00,8.12,121.12,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
710,3.81,173.18,0.30,3.85,175.00,0.31,164.51,168.81,30.0,22.2,30.3,18.2,41.9,112.5 ,30.0,22.2,30.0,18.0,41.5,111.7 ,109.00,30.9,22.6,30.4,18.2,36.1,113.20,8.24,121.44,64.72,7.92,72.64,54.48,8.16,62.64,113.00,8.12,121.12,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
720,3.81,173.18,0.30,3.85,175.00,0.31,164.51,167.81,30.0,22.2,30.3,18.2,41.9,112.5 ,30.0,22.2,30.0,18.0,41.5,111.7 ,109.64,30.6,22.4,30.5,18.1,37.1,113.60,8.24,121.84,64.64,7.76,72.40,56.24,8.16,64.40,113.00,8.12,121.12,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
730,3.81,173.18,0.30,3.85,175.00,0.31,164.51,166.38,30.0,22.2,30.2,18.1,41.9,112.5 ,30.0,22.2,30.0,18.0,41.5,111.7 ,110.59,30.8,22.6,30.3,18.1,37.7,113.12,8.24,121.36,64.72,7.84,72.56,57.28,8.16,65.44,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
740,3.82,173.63,0.30,3.85,175.00,0.31,164.51,162.84,30.0,22.2,30.2,18.1,41.9,112.5 ,30.0,22.2,30.0,18.0,41.5,111.7 ,112.99,30.6,22.4,30.4,18.1,38.3,113.12,8.24,121.36,64.64,7.76,72.40,58.32,8.16,66.48,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
750,3.82,173.63,0.30,3.85,175.00,0.31,164.51,163.39,30.0,22.2,30.2,18.1,41.9,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,112.62,30.9,22.6,30.4,18.1,38.9,113.44,8.24,121.68,64.64,7.84,72.48,59.28,8.16,67.44,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
760,3.82,173.63,0.30,3.85,175.00,0.31,164.51,155.90,30.0,22.2,30.2,18.1,41.9,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,118.03,30.6,22.4,30.3,18.2,39.4,113.04,8.24,121.28,65.04,7.76,72.80,60.08,8.16,68.24,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
770,3.82,173.63,0.30,3.85,175.00,0.31,164.51,158.64,30.0,22.2,30.2,18.1,41.9,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,115.99,30.8,22.6,31.0,18.1,39.9,115.68,8.32,124.00,64.64,7.92,72.56,61.12,8.16,69.28,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
780,3.82,173.63,0.30,3.85,175.00,0.31,164.51,157.98,30.0,22.2,30.2,18.1,41.9,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,116.47,30.5,22.4,30.3,18.1,40.3,113.12,8.24,121.36,64.64,7.76,72.40,61.68,8.16,69.84,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
790,3.82,173.63,0.30,3.85,175.00,0.31,164.51,160.20,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,114.86,30.8,22.6,30.3,18.1,40.6,113.20,8.24,121.44,64.64,7.92,72.56,62.24,8.16,70.40,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
800,3.82,173.63,0.30,3.85,175.00,0.31,164.51,156.54,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,117.54,30.6,22.4,30.7,18.1,40.8,114.56,8.24,122.80,64.64,7.68,72.32,62.64,8.16,70.80,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
810,3.82,173.63,0.30,3.85,175.00,0.31,164.51,157.70,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,116.68,30.8,22.5,30.3,18.1,40.9,113.12,8.24,121.36,64.72,7.84,72.56,62.72,8.16,70.88,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
820,3.82,173.63,0.30,3.85,175.00,0.31,164.51,156.12,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,117.86,30.5,22.4,30.3,18.1,41.1,113.04,8.24,121.28,64.56,7.76,72.32,63.12,8.16,71.28,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
830,3.82,173.63,0.30,3.85,175.00,0.31,164.51,154.79,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,118.87,30.7,22.5,30.4,18.2,41.2,113.20,8.24,121.44,64.88,7.84,72.72,63.28,8.16,71.44,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
840,3.82,173.63,0.30,3.85,175.00,0.31,164.51,158.67,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,115.97,30.5,22.4,30.3,18.1,41.3,112.96,8.24,121.20,64.56,7.60,72.16,63.52,8.16,71.68,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
850,3.82,173.63,0.30,3.85,175.00,0.31,164.51,158.86,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,115.82,30.7,22.5,30.4,18.1,41.4,113.12,8.24,121.36,64.56,7.84,72.40,63.68,8.16,71.84,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
860,3.82,173.63,0.30,3.85,175.00,0.31,164.51,157.54,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,116.80,30.5,22.4,30.3,18.1,41.6,112.96,8.24,121.20,64.56,7.76,72.32,63.92,8.16,72.08,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
870,3.82,173.63,0.30,3.85,175.00,0.31,164.51,154.53,30.0,22.2,30.2,18.1,41.8,112.4 ,30.0,22.2,30.0,18.0,41.5,111.7 ,119.07,30.8,22.5,30.3,18.7,41.4,113.04,8.24,121.28,66.96,7.84,74.80,63.68,8.16,71.84,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
880,3.82,173.63,0.30,3.85,175.00,0.31,164.51,156.84,30.0,22.2,30.2,18.1,41.8,112.3 ,30.0,22.2,30.0,18.0,41.5,111.7 ,117.32,30.5,22.3,30.4,18.0,41.7,113.36,8.24,121.60,64.56,7.68,72.24,64.24,8.16,72.40,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
890,3.82,173.63,0.30,3.85,175.00,0.31,164.51,158.34,30.0,22.2,30.2,18.1,41.8,112.3 ,30.0,22.2,30.0,18.0,41.5,111.7 ,116.21,30.7,22.5,30.3,18.1,41.8,113.12,8.24,121.36,64.56,7.84,72.40,64.32,8.16,72.48,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,3.82,173.63,0.30,3.85,175.00,0.31,164.51,154.05,30.0,22.2,30.2,18.1,41.8,112.3 ,30.0,22.2,30.0,18.0,41.5,111.7 ,119.44,30.5,22.3,30.3,18.1,41.8,113.12,8.24,121.36,64.56,7.76,72.32,64.40,8.16,72.56,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,3.82,173.63,0.30,3.85,175.00,0.31,164.51,156.94,30.0,22.2,30.2,18.1,41.8,112.3 ,30.0,22.2,30.0,18.0,41.5,111.7 ,117.24,30.7,22.5,30.3,18.1,41.8,112.96,8.24,121.20,64.64,7.84,72.48,64.40,8.08,72.48,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
