N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.562756,,16106127360,536870912,6.28,209.48,92.00,1.14,.12,0,0,68546.00,133459.00,1.26,0,202005.00
20,131072,3.719124,,22932357120,764411904,6.16,205.53,92.00,21.49,9.50,.81,.29,98555.00,191983.00,30.99,1.10,290538.00
30,32768,2.596459,,21579694080,719323136,8.30,277.03,68.08,22.20,8.93,19.28,8.72,69092.00,134829.00,31.13,28.00,203921.00
40,16384,3.813816,,26970685440,899022848,7.07,235.72,80.00,35.52,8.59,18.62,8.50,101177.00,197031.00,44.11,27.12,298208.00
50,8192,3.161459,,27179089920,905969664,8.59,286.56,65.68,34.71,8.49,18.17,8.38,85311.00,163931.00,43.20,26.55,249242.00
60,4096,3.074646,,23975362560,799178752,7.79,259.92,73.60,34.17,8.32,17.69,8.27,80947.00,158631.00,42.49,25.96,239578.00
70,2048,2.237899,,19318702080,643956736,8.62,287.74,65.68,33.87,8.29,19.07,8.25,58770.00,115509.00,42.16,27.32,174279.00
80,2048,3.568585,,29156474880,971882496,8.16,272.34,68.08,34.71,8.24,21.10,8.21,112356.00,206367.00,42.95,29.31,318723.00
90,1024,2.607200,,20934819840,697827328,8.02,267.65,70.72,33.47,8.22,23.90,8.20,1653589.14,2078466.00,41.69,32.10,3732055.14
100,1024,3.559307,,28913418240,963780608,8.12,270.77,70.72,33.27,8.18,30.24,8.16,27881482.84,34608565.00,41.45,38.40,62490047.84
110,512,2.294514,,19349176320,644972544,8.42,281.09,68.08,33.15,8.17,32.42,8.14,48966709.85,55809942.00,41.32,40.56,104776651.85
120,512,3.107836,,25236971520,841232384,8.11,270.68,68.08,33.10,8.15,33.15,8.14,97106728.38,100562186.00,41.25,41.29,197668914.38
130,512,3.817499,,32212254720,1073741824,8.43,281.26,65.68,33.22,8.14,33.06,8.13,135806697.09,134584723.00,41.36,41.19,270391420.09
140,256,2.609745,,20183592960,672786432,7.73,257.79,73.60,32.97,8.12,32.99,8.11,87262147.29,85510189.00,41.09,41.10,172772336.29
150,256,3.022725,,24896962560,829898752,8.23,274.55,68.08,32.93,8.12,32.91,8.11,107450960.28,105402190.00,41.05,41.02,212853150.28
160,256,3.807450,,30292316160,1009743872,7.95,265.20,70.72,34.33,8.13,32.91,8.10,130525562.27,128134253.00,42.46,41.01,258659815.27
170,128,2.138179,,18207866880,606928896,8.51,283.84,65.68,32.80,8.11,32.84,8.09,78295626.25,76956386.00,40.91,40.93,155252012.25
180,128,2.586647,,21656647680,721888256,8.36,279.07,68.08,32.81,8.10,32.76,8.09,92922184.23,91440246.00,40.91,40.85,184362430.23
190,128,2.917912,,25515540480,850518016,8.74,291.47,63.44,32.81,8.09,32.75,8.08,109311004.22,107683766.00,40.90,40.83,216994770.22
200,128,3.467452,,29807585280,993586176,8.59,286.54,65.68,32.85,8.13,32.73,8.08,127564208.21,125736383.00,40.98,40.81,253300591.21
210,128,4.033531,,34555822080,1151860736,8.56,285.57,65.68,32.65,8.08,32.64,8.07,147715689.20,145694648.00,40.73,40.71,293410337.20
220,64,2.365125,,19891645440,663054848,8.40,280.34,68.08,33.51,8.51,32.65,8.06,85022048.20,83825297.00,42.02,40.71,168847345.20
230,64,2.611972,,22756515840,758550528,8.70,290.41,65.68,32.79,8.07,32.58,8.06,97123364.19,95862697.00,40.86,40.64,192986061.19
240,64,3.095024,,25884042240,862801408,8.36,278.77,68.08,33.77,8.35,32.61,8.06,110462391.19,109001513.00,42.12,40.67,219463904.19
250,64,3.429486,,29285744640,976191488,8.53,284.64,65.68,32.77,8.07,32.56,8.06,124839552.18,123283670.00,40.84,40.62,248123222.18
260,64,3.801562,,32973143040,1099104768,8.67,289.11,65.68,33.84,8.11,32.60,8.07,140550697.18,138737958.00,41.95,40.67,279288655.18
270,32,2.103827,,18478878720,615962624,8.77,292.78,65.68,33.08,8.06,32.55,8.05,78654228.17,77740683.00,41.14,40.60,156394911.17
280,32,2.405858,,20625553920,687518464,8.57,285.76,65.68,33.07,8.07,32.54,8.05,87755475.16,86744938.00,41.14,40.59,174500413.16
290,32,2.633151,,22932357120,764411904,8.70,290.30,65.68,36.91,8.06,32.50,8.05,97518344.16,96420317.00,44.97,40.55,193938661.16
300,32,2.966474,,25405048320,846834944,8.56,285.46,65.68,36.87,8.09,32.57,8.05,108040721.16,106784087.00,44.96,40.62,214824808.16
310,32,3.196031,,28049387520,934979584,8.77,292.54,63.44,35.55,8.05,32.46,8.04,119259375.16,117883395.00,43.60,40.50,237142770.16
320,32,3.906514,,30871134720,1029037824,7.90,263.41,70.72,35.97,8.25,32.49,8.05,131244749.16,129734691.00,44.22,40.54,260979440.16
330,32,3.905307,,33876049920,1129201664,8.67,289.14,65.68,36.55,8.06,32.43,8.04,144050395.16,142314123.00,44.61,40.47,286364518.16
340,16,2.139322,,18534946560,617831552,8.66,288.79,65.68,35.16,8.23,32.49,8.05,79087526.19,77844053.00,43.39,40.54,156931579.19
