N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.767664,10 10 10 16 61166 10,5888802816,452984832,2.12,163.66,120.00,0,0,0,0,0,0,0,0,0
20,524288,3.908443,20 20 20 16 30583 20,27917287424,2147483648,7.14,549.44,35.52,0,0,0,0,0,0,0,0,0
30,65536,2.355606,30 30 30 16 20388 30,14974189568,1151860736,6.35,488.98,40.00,0,0,0,0,0,0,0,0,0
40,32768,2.819373,40 40 40 16 15291 40,19874709504,1528823808,7.04,542.25,36.16,0,0,0,0,0,0,0,0,0
50,16384,2.877979,50 50 50 16 12233 50,20731789312,1594753024,7.20,554.12,34.88,0,0,0,0,0,0,0,0,0
60,8192,2.541520,60 60 60 16 10194 60,18702401536,1438646272,7.35,566.05,34.24,0,0,0,0,0,0,0,0,0
70,8192,3.849018,70 70 70 16 8738 70,30617174016,2355167232,7.95,611.88,31.44,0,0,0,0,0,0,0,0,0
80,4096,3.117301,80 80 80 16 7645 80,23374594048,1798045696,7.49,576.79,33.68,0,0,0,0,0,0,0,0,0
90,2048,2.170743,90 90 90 16 6796 90,16934354944,1302642688,7.79,600.08,32.48,0,0,0,0,0,0,0,0,0
100,2048,3.039569,100 100 100 16 6116 100,23555211264,1811939328,7.74,596.11,32.48,0,0,0,0,0,0,0,0,0
110,2048,3.728532,110 110 110 16 5560 110,31709609984,2439200768,8.50,654.19,29.52,0,0,0,0,0,0,0,0,0
120,1024,2.702445,120 120 120 16 5097 120,20778647552,1598357504,7.68,591.44,33.04,0,0,0,0,0,0,0,0,0
130,1024,3.649662,130 130 130 16 4705 130,26629005312,2048385024,7.29,561.25,34.88,0,0,0,0,0,0,0,0,0
140,512,2.353553,140 140 140 16 4369 140,16742875136,1287913472,7.11,547.21,35.52,0,0,0,0,0,0,0,0,0
150,512,3.130441,150 150 150 16 4077 150,20714377216,1593413632,6.61,509.00,38.40,0,0,0,0,0,0,0,0,0
160,256,2.352513,160 160 160 16 3822 160,12634472448,971882496,5.36,413.12,46.80,0,0,0,0,0,0,0,0,0
170,256,2.872192,170 170 170 16 3598 170,15223257088,1171019776,5.29,407.70,48.00,0,0,0,0,0,0,0,0,0
180,256,3.436787,180 180 180 16 3398 180,18143510528,1395654656,5.27,406.09,48.00,0,0,0,0,0,0,0,0,0
190,128,2.076713,190 190 190 16 3219 190,10707600384,823661568,5.15,396.61,49.20,0,0,0,0,0,0,0,0,0
200,128,2.434267,200 200 200 16 3058 200,12529147904,963780608,5.14,395.92,49.20,0,0,0,0,0,0,0,0,0
210,128,2.806955,210 210 210 16 2912 210,14546381824,1118952448,5.17,398.63,49.20,0,0,0,0,0,0,0,0,0
220,128,3.272954,220 220 220 16 2780 220,16769286144,1289945088,5.12,394.12,49.20,0,0,0,0,0,0,0,0,0
230,128,3.740217,230 230 230 16 2659 230,19207844864,1477526528,5.13,395.03,49.20,0,0,0,0,0,0,0,0,0
240,64,2.084113,240 240 240 16 2548 240,10936020992,841232384,5.24,403.63,48.00,0,0,0,0,0,0,0,0,0
250,64,2.401337,250 250 250 16 2446 250,12385930752,952763904,5.15,396.76,49.20,0,0,0,0,0,0,0,0,0
260,64,2.774062,260 260 260 16 2352 260,13958643712,1073741824,5.02,387.06,50.48,0,0,0,0,0,0,0,0,0
270,64,3.023829,270 270 270 16 2265 270,15659151872,1204550144,5.17,398.35,49.20,0,0,0,0,0,0,0,0,0
280,64,3.372717,280 280 280 16 2184 280,17492447232,1345572864,5.18,398.95,49.20,0,0,0,0,0,0,0,0,0
290,64,3.704796,290 290 290 16 2109 290,19463521792,1497193984,5.25,404.12,48.00,0,0,0,0,0,0,0,0,0
300,32,2.042087,300 300 300 16 2038 300,10788683776,829898752,5.27,406.39,48.00,0,0,0,0,0,0,0,0,0
310,32,2.268421,310 310 310 16 1973 310,11919488256,916883712,5.25,404.19,48.00,0,0,0,0,0,0,0,0,0
320,32,2.680528,320 320 320 16 1911 320,13126670336,1009743872,4.89,376.69,51.84,0,0,0,0,0,0,0,0,0
330,32,2.768267,330 330 330 16 1853 330,14412726016,1108671232,5.20,400.49,49.20,0,0,0,0,0,0,0,0,0
340,32,2.987823,340 340 340 16 1799 340,15780151296,1213857792,5.28,406.26,48.00,0,0,0,0,0,0,0,0,0
350,32,3.324027,350 350 350 16 1747 350,17231442176,1325495552,5.18,398.76,49.20,0,0,0,0,0,0,0,0,0
360,32,3.666781,360 360 360 16 1699 360,18769094656,1443776512,5.11,393.74,49.20,0,0,0,0,0,0,0,0,0
370,32,3.921822,370 370 370 16 1653 370,20395604736,1568892672,5.19,400.04,49.20,0,0,0,0,0,0,0,0,0
380,16,2.153567,380 380 380 16 1609 380,11056734208,850518016,5.13,394.93,49.20,0,0,0,0,0,0,0,0,0
390,16,2.354377,390 390 390 16 1568 390,11962590848,920199296,5.07,390.84,49.20,0,0,0,0,0,0,0,0,0
400,16,2.540564,400 400 400 16 1529 400,12916620288,993586176,5.08,391.08,50.48,0,0,0,0,0,0,0,0,0
410,16,2.708734,410 410 410 16 1491 410,13920070528,1070774656,5.13,395.30,49.20,0,0,0,0,0,0,0,0,0
420,16,2.911911,420 420 420 16 1456 420,14974189568,1151860736,5.14,395.56,49.20,0,0,0,0,0,0,0,0,0
430,16,3.117372,430 430 430 16 1422 430,16080225408,1236940416,5.15,396.78,49.20,0,0,0,0,0,0,0,0,0
440,16,3.347369,440 440 440 16 1390 440,17239426048,1326109696,5.14,396.16,49.20,0,0,0,0,0,0,0,0,0
450,16,3.632137,450 450 450 16 1359 450,18453039488,1419464576,5.07,390.80,50.48,0,0,0,0,0,0,0,0,0
460,16,3.983980,460 460 460 16 1329 460,19722313728,1517101056,4.94,380.80,51.84,0,0,0,0,0,0,0,0,0
470,8,2.057848,470 470 470 16 1301 470,10524248384,809557568,5.11,393.39,50.48,0,0,0,0,0,0,0,0,0
480,8,2.267128,480 480 480 16 1274 480,11216418304,862801408,4.94,380.56,51.84,0,0,0,0,0,0,0,0,0
490,8,2.394522,490 490 490 16 1248 490,11938290624,918330048,4.98,383.51,50.48,0,0,0,0,0,0,0,0,0
500,8,2.561478,500 500 500 16 1223 500,12690489344,976191488,4.95,381.10,51.84,0,0,0,0,0,0,0,0,0
510,8,2.781898,510 510 510 16 1199 510,13473638464,1036433728,4.84,372.56,51.84,0,0,0,0,0,0,0,0,0
520,8,2.918259,520 520 520 16 1176 520,14288361984,1099104768,4.89,376.62,51.84,0,0,0,0,0,0,0,0,0
530,8,3.154050,530 530 530 16 1154 530,15135283904,1164252608,4.79,369.12,53.28,0,0,0,0,0,0,0,0,0
540,8,3.357827,540 540 540 16 1132 540,16015028224,1231925248,4.76,366.88,53.28,0,0,0,0,0,0,0,0,0
550,8,3.545599,550 550 550 16 1112 550,16928218944,1302170688,4.77,367.26,53.28,0,0,0,0,0,0,0,0,0
560,8,3.788071,560 560 560 16 1092 560,17875480064,1375036928,4.71,362.98,53.28,0,0,0,0,0,0,0,0,0
570,8,3.972085,570 570 570 16 1073 570,18857435584,1450571968,4.74,365.19,53.28,0,0,0,0,0,0,0,0,0
580,4,2.134448,580 580 580 16 1054 580,9937354752,764411904,4.65,358.13,54.80,0,0,0,0,0,0,0,0,0
590,4,2.228591,590 590 590 16 1036 590,10463962912,804920224,4.69,361.17,54.80,0,0,0,0,0,0,0,0,0
600,4,2.341866,600 600 600 16 1019 600,11008854272,846834944,4.69,361.60,54.80,0,0,0,0,0,0,0,0,0
610,4,2.486443,610 610 610 16 1002 610,11572340832,890180064,4.65,358.01,54.80,0,0,0,0,0,0,0,0,0
620,4,2.663959,620 620 620 16 986 620,12154734592,934979584,4.56,350.97,56.40,0,0,0,0,0,0,0,0,0
630,4,2.760130,630 630 630 16 970 630,12756347552,981257504,4.61,355.50,54.80,0,0,0,0,0,0,0,0,0
640,4,3.015916,640 640 640 16 955 640,13377491712,1029037824,4.43,341.19,58.16,0,0,0,0,0,0,0,0,0
650,4,3.067427,650 650 650 16 941 650,14018479072,1078344544,4.56,351.54,56.40,0,0,0,0,0,0,0,0,0
660,4,3.294556,660 660 660 16 926 660,14679621632,1129201664,4.45,342.74,58.16,0,0,0,0,0,0,0,0,0
670,4,3.430361,670 670 670 16 912 670,15361231392,1181633184,4.47,344.46,56.40,0,0,0,0,0,0,0,0,0
680,4,3.666384,680 680 680 16 899 680,16063620352,1235663104,4.38,337.02,58.16,0,0,0,0,0,0,0,0,0
690,4,3.811526,690 690 690 16 886 690,16787100512,1291315424,4.40,338.79,58.16,0,0,0,0,0,0,0,0,0
700,2,2.041767,700 700 700 16 873 700,8765991936,674307072,4.29,330.25,60.00,0,0,0,0,0,0,0,0,0
710,2,2.095186,710 710 710 16 861 710,9149291216,703791632,4.36,335.90,58.16,0,0,0,0,0,0,0,0,0
720,2,2.220727,720 720 720 16 849 720,9543604096,734123392,4.29,330.57,60.00,0,0,0,0,0,0,0,0,0
730,2,2.314475,730 730 730 16 837 730,9949086576,765314352,4.29,330.66,60.00,0,0,0,0,0,0,0,0,0
