N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,10.68,821.53,CPU bound,10.68,821.53,,820.17,268.02,23.4,14.0,0.0,0.0,0.0,23.4 ,23.4,14.0,0.0,0.0,0.0,23.4 ,71.64,36.5,50.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10.68,821.53,CPU bound,10.68,821.53,,820.17,615.05,23.4,14.0,4.3,0.0,0.0,23.4 ,23.4,14.0,3.0,0.0,0.0,23.4 ,31.22,14.9,19.3,4.5,0.0,0.0,25.92,10.24,36.16,0,0,0,0,0,0,24.87,10.00,34.87,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,7.84,603.07,0.20,8.95,688.46,0.23,820.17,534.82,23.4,14.0,8.0,0.0,0.0,23.4 ,23.4,14.0,7.0,0.0,0.0,23.4 ,35.90,18.5,21.3,7.4,0.0,0.0,49.76,9.28,59.04,0,0,0,0,0,0,54.62,9.25,63.87,0,0,0,0,0,0,48.00,8.00,56.00,0,0,0,0,0,0
40,7.93,610.00,0.21,8.95,688.46,0.23,820.17,566.22,23.4,14.0,7.9,0.0,0.0,23.4 ,23.4,14.0,7.0,0.0,0.0,23.4 ,33.91,14.7,15.7,8.0,6.4,0.0,54.72,8.96,63.68,6.40,6.40,12.80,0,0,0,54.25,8.87,63.12,0,0,0,0,0,0,48.00,8.00,56.00,0,0,0,0,0,0
50,8.12,624.61,0.21,8.95,688.46,0.23,661.79,579.58,23.4,14.0,7.7,9.5,0.0,31.2 ,23.4,14.0,7.0,8.0,0.0,29.0 ,33.13,16.8,17.7,7.7,19.1,0.0,53.12,8.72,61.84,19.12,19.12,38.24,0,0,0,53.00,8.75,61.75,18.87,8.75,27.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
60,8.27,636.15,0.21,8.95,688.46,0.23,662.06,589.07,23.4,14.0,7.6,9.4,0.0,31.0 ,23.4,14.0,7.0,8.0,0.0,29.0 ,32.59,14.9,14.7,7.6,18.8,0.0,52.40,8.64,61.04,18.88,18.80,37.68,0,0,0,52.00,8.62,60.62,18.87,8.62,27.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
70,8.36,643.07,0.22,8.95,688.46,0.23,661.79,612.96,23.4,14.0,7.5,9.5,0.0,31.0 ,23.4,14.0,7.0,8.0,0.0,29.0 ,31.32,16.1,16.3,7.5,18.3,0.0,51.52,8.48,60.00,18.32,18.32,36.64,0,0,0,51.50,8.50,60.00,19.00,8.50,27.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
80,8.44,649.23,0.22,8.95,688.46,0.23,662.06,573.95,23.4,14.0,7.4,9.6,0.0,31.0 ,23.4,14.0,7.0,8.0,0.0,29.0 ,33.45,15.0,14.3,7.6,18.0,0.0,52.16,8.48,60.64,18.00,18.00,36.00,0,0,0,51.00,8.37,59.37,19.25,8.37,27.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
90,8.49,653.07,0.22,8.95,688.46,0.23,661.79,621.22,23.4,14.0,7.4,9.8,0.0,31.2 ,23.4,14.0,7.0,8.0,0.0,29.0 ,30.91,15.9,15.5,7.4,18.0,0.0,50.72,8.40,59.12,18.00,18.00,36.00,0,0,0,50.62,8.37,58.99,19.62,8.37,27.99,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
100,8.54,656.92,0.22,8.95,688.46,0.23,661.79,606.62,23.4,14.0,7.3,10.0,0.0,31.4 ,23.4,14.0,7.0,8.0,0.0,29.0 ,31.65,14.6,14.0,7.3,17.7,0.0,50.40,8.32,58.72,17.68,17.68,35.36,0,0,0,50.37,8.37,58.74,20.12,8.37,28.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
