N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.135828,L3 10 10 10 16 68813 10,16106127360,536870912,7.53,251.36,80.00,.02,0,0,0,11004.00,24281.00,.02,0,35285.00
20,131072,2.830701,L3 20 20 20 16 34406 20,22932357120,764411904,8.10,270.04,73.84,20.20,9.12,0,0,13559.00,31589.00,29.32,0,45148.00
30,32768,2.049948,L3 30 30 30 16 22937 30,21579694080,719323136,10.52,350.89,56.40,22.16,8.85,0,0,9023.00,21681.00,31.01,0,30704.00
40,16384,2.834659,L3 40 40 40 16 17203 40,26970685440,899022848,9.51,317.15,61.92,35.38,8.57,4.69,4.67,16548.00,30755.00,43.95,9.36,47303.00
50,8192,2.530890,L3 50 50 50 16 13762 50,27179089920,905969664,10.73,357.96,54.80,34.70,8.49,16.75,16.73,15651.00,29680.00,43.19,33.48,45331.00
60,4096,2.321261,L3 60 60 60 16 11469 60,23975362560,799178752,10.32,344.28,56.40,34.14,8.34,17.34,17.32,16489.00,25847.00,42.48,34.66,42336.00
70,4096,3.422110,L3 70 70 70 16 9830 70,38637404160,1287913472,11.28,376.34,51.84,33.79,8.31,17.13,17.11,44508.00,60676.00,42.10,34.24,105184.00
80,2048,2.779457,L3 80 80 80 16 8601 80,29156474880,971882496,10.48,349.66,56.40,34.38,8.24,17.01,16.99,19465.00,33007.00,42.62,34.00,52472.00
90,2048,3.999113,L3 90 90 90 16 7646 90,41869639680,1395654656,10.46,348.98,56.40,33.43,8.24,16.86,16.84,55225.00,71696.00,41.67,33.70,126921.00
100,1024,2.605264,L3 100 100 100 16 6881 100,28913418240,963780608,11.09,369.93,53.28,33.20,8.18,16.77,16.75,38762.00,49831.00,41.38,33.52,88593.00
110,1024,3.316579,L3 110 110 110 16 6256 110,38698352640,1289945088,11.66,388.93,50.48,33.09,8.17,16.69,16.68,834926.00,865940.00,41.26,33.37,1700866.00
120,512,2.308841,L3 120 120 120 16 5734 120,25236971520,841232384,10.92,364.35,53.28,32.99,8.15,16.63,16.62,4751197.00,5436940.00,41.14,33.25,10188137.00
130,512,2.943540,L3 130 130 130 16 5293 130,32212254720,1073741824,10.94,364.77,53.28,33.00,8.14,16.62,16.61,23126160.00,27952548.00,41.14,33.23,51078708.00
140,512,3.689278,L3 140 140 140 16 4915 140,40367185920,1345572864,10.93,364.72,53.28,32.90,8.16,16.63,16.61,44715640.00,54474420.00,41.06,33.24,99190060.00
150,256,2.169311,L3 150 150 150 16 4587 150,24896962560,829898752,11.47,382.55,51.84,32.86,8.12,16.66,16.65,35878440.00,44062713.00,40.98,33.31,79941153.00
160,256,2.903637,L3 160 160 160 16 4301 160,30292316160,1009743872,10.43,347.75,56.40,34.61,8.12,17.75,17.73,55940450.00,72565430.00,42.73,35.48,128505880.00
170,256,3.180496,L3 170 170 170 16 4048 170,36415733760,1213857792,11.44,381.65,50.48,32.75,8.13,17.80,17.79,76212660.00,98447970.00,40.88,35.59,174660630.00
180,128,2.007946,L3 180 180 180 16 3823 180,21656647680,721888256,10.78,359.51,54.80,32.68,8.10,18.18,18.16,48639440.00,62491270.00,40.78,36.34,111130710.00
190,128,2.219654,L3 190 190 190 16 3622 190,25515540480,850518016,11.49,383.17,50.48,32.73,8.11,27.16,27.16,73708970.00,89624330.00,40.84,54.32,163333300.00
200,128,2.731420,L3 200 200 200 16 3441 200,29807585280,993586176,10.91,363.75,53.28,32.82,8.14,29.63,29.63,86321280.00,104655920.00,40.96,59.26,190977200.00
210,128,3.009896,L3 210 210 210 16 3277 210,34555822080,1151860736,11.47,382.69,50.48,32.60,8.09,31.14,31.13,102726450.00,121261930.00,40.69,62.27,223988380.00
220,128,3.733106,L3 220 220 220 16 3128 220,39783290880,1326109696,10.65,355.22,54.80,33.04,8.34,31.92,31.92,113780840.00,139551460.00,41.38,63.84,253332300.00
230,128,3.944947,L3 230 230 230 16 2992 230,45513031680,1517101056,11.53,384.56,50.48,32.65,8.08,32.47,32.47,135578450.00,159579260.00,40.73,64.94,295157710.00
240,64,2.669116,L3 240 240 240 16 2867 240,25884042240,862801408,9.69,323.25,60.00,33.42,8.29,32.49,32.49,74308780.00,90726310.00,41.71,64.98,165035090.00
250,64,2.593267,L3 250 250 250 16 2752 250,29285744640,976191488,11.29,376.43,51.84,32.56,8.07,32.49,32.49,83682630.00,102605290.00,40.63,64.98,186287920.00
260,64,3.006298,L3 260 260 260 16 2647 260,32973143040,1099104768,10.96,365.59,53.28,33.49,8.10,32.47,32.47,97940180.00,115489220.00,41.59,64.94,213429400.00
270,64,3.174477,L3 270 270 270 16 2548 270,36957757440,1231925248,11.63,388.07,50.48,33.01,8.09,32.44,32.44,105299540.00,129401130.00,41.10,64.88,234700670.00
280,64,3.909214,L3 280 280 280 16 2457 280,41251107840,1375036928,10.55,351.74,54.80,32.94,8.10,32.44,32.43,119092850.00,144410270.00,41.04,64.87,263503120.00
290,64,3.955134,L3 290 290 290 16 2373 290,45864714240,1528823808,11.59,386.54,50.48,36.68,8.09,32.42,32.42,132476240.00,160501560.00,44.77,64.84,292977800.00
300,32,2.251246,L3 300 300 300 16 2294 300,25405048320,846834944,11.28,376.16,51.84,36.32,8.08,32.40,32.40,72418410.00,88889400.00,44.40,64.80,161307810.00
310,32,2.433097,L3 310 310 310 16 2220 310,28049387520,934979584,11.52,384.27,50.48,35.48,8.27,32.38,32.38,80608300.00,98111630.00,43.75,64.76,178719930.00
320,32,3.251254,L3 320 320 320 16 2150 320,30871134720,1029037824,9.49,316.50,61.92,34.69,8.23,32.37,32.37,91843680.00,107979080.00,42.92,64.74,199822760.00
330,32,2.986564,L3 330 330 330 16 2085 330,33876049920,1129201664,11.34,378.09,51.84,35.38,8.26,32.36,32.36,99471650.00,118448720.00,43.64,64.72,217920370.00
