N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1100,1,likwid-perfctr,75.277},,,,3.93,5.43,157.40,217.20,111.82,85.84,205.03,0,0,0,0,0,0
1100,2,likwid-perfctr,36.2962,,296176900000.0000,11848894400.0000,8.16,10.10,326.45,404.00,53.91,44.57,394.88,0,0,0,0,0,0
1100,3,likwid-perfctr,25.0498,,296088600000.0000,11848805800.0000,11.82,13.99,473.01,559.60,37.21,32.86,535.60,0,0,0,0,0,0
1100,4,likwid-perfctr,19.0399,,296070400000.0000,11848720100.0000,15.55,16.46,622.31,658.40,28.28,27.94,629.92,0,0,0,0,0,0
1100,5,likwid-perfctr,16.3426,,296127900000.0000,11848875200.0000,18.12,17.64,725.03,705.60,24.28,25.30,695.65,0,0,0,0,0,0
1100,6,likwid-perfctr,16.0217,,296081000000.0000,11848848200.0000,18.48,18.38,739.55,735.20,23.80,23.84,738.25,0,0,0,0,0,0
1100,7,likwid-perfctr,15.9801}],,,,18.53,18.43,741.47,737.20,23.74,23.84,738.25,0,0,0,0,0,0
1100,8,likwid-perfctr,15.9634,,296121000000.0000,11848833600.0000,18.55,18.46,742.25,738.40,23.71,23.84,738.25,0,0,0,0,0,0
1100,9,likwid-perfctr,16.0218,,296082800000.0000,11848761900.0000,18.48,18.49,739.54,739.60,23.80,23.84,738.25,0,0,0,0,0,0
1100,10,likwid-perfctr,16.1182,,296091300000.0000,11848811100.0000,18.37,18.44,735.12,737.60,23.94,23.84,738.25,0,0,0,0,0,0
