N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,12.45,498.00,CPU bound,12.45,498.00,,498.58,142.69,35.3,26.0,0.0,0.0,0.0,35.3 ,35.3,26.0,0.0,0.0,0.0,35.3 ,123.34,72.3,64.6,0.0,0.0,0.2,0,0,0,0,0,0,.24,.24,.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,12.45,498.00,CPU bound,12.45,498.00,,498.58,196.41,35.3,26.0,8.7,0.0,0.0,35.3 ,35.3,26.0,6.0,0.0,0.0,35.3 ,89.61,55.2,41.8,9.4,0.0,0.2,27.20,10.24,37.44,0,0,0,.16,.16,.32,24.87,10.00,34.87,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,12.45,498.00,CPU bound,12.45,498.00,,382.43,168.25,35.3,26.0,16.0,7.6,0.0,49.6 ,35.3,26.0,14.0,6.0,0.0,46.0 ,104.60,42.7,29.8,15.1,7.8,0.2,50.88,9.36,60.24,21.84,9.20,31.04,.24,.24,.48,54.62,9.25,63.87,21.25,9.25,30.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
40,12.45,498.00,CPU bound,12.45,498.00,,382.60,163.79,35.3,26.0,15.8,7.2,0.0,49.0 ,35.3,26.0,14.0,6.0,0.0,46.0 ,107.45,45.1,29.6,16.0,7.4,0.2,54.96,8.96,63.92,20.80,8.88,29.68,.24,.24,.48,54.25,8.87,63.12,19.75,8.87,28.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
50,12.45,498.00,CPU bound,12.45,498.00,,382.43,173.95,35.3,26.0,15.4,6.9,0.0,48.3 ,35.3,26.0,14.0,6.0,0.0,46.0 ,101.18,38.4,25.5,15.5,7.3,0.2,53.20,8.72,61.92,20.48,8.64,29.12,.24,.24,.48,53.00,8.75,61.75,18.87,8.75,27.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
60,12.45,498.00,CPU bound,12.45,498.00,,382.43,166.65,35.3,26.0,15.2,6.8,0.0,48.0 ,35.3,26.0,14.0,6.0,0.0,46.0 ,105.61,41.0,26.2,15.3,8.2,0.2,52.64,8.64,61.28,24.16,8.56,32.72,.24,.24,.48,52.00,8.62,60.62,18.87,8.62,27.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
70,12.45,498.00,CPU bound,12.45,498.00,,382.60,175.51,35.3,26.0,15.0,6.9,0.0,47.8 ,35.3,26.0,14.0,6.0,0.0,46.0 ,100.28,36.8,23.8,15.1,9.8,0.2,51.68,8.48,60.16,30.64,8.48,39.12,.16,.16,.32,51.50,8.50,60.00,19.00,8.50,27.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
80,10.20,408.00,0.44,10.29,411.60,0.45,325.77,170.84,35.3,26.0,14.9,14.1,0.0,55.0 ,35.3,26.0,14.0,14.0,0.0,54.0 ,103.02,38.7,24.5,15.5,14.3,0.2,53.44,8.48,61.92,48.96,8.48,57.44,.24,.24,.48,51.00,8.37,59.37,48.00,8.37,56.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
90,10.18,407.20,0.44,10.29,411.60,0.45,325.77,174.57,35.3,26.0,14.8,14.1,0.0,54.9 ,35.3,26.0,14.0,14.0,0.0,54.0 ,100.82,36.3,22.9,14.8,14.5,0.2,50.72,8.40,59.12,49.44,8.40,57.84,.24,.24,.48,50.62,8.37,58.99,48.25,8.37,56.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
100,9.82,392.80,0.43,10.29,411.60,0.45,325.77,172.28,35.3,26.0,14.7,14.7,0.0,55.3 ,35.3,26.0,14.0,14.0,0.0,54.0 ,102.16,38.3,23.6,14.7,14.9,0.2,50.40,8.32,58.72,51.04,8.32,59.36,.24,.16,.40,50.37,8.37,58.74,50.37,8.37,58.74,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
110,9.86,394.40,0.43,10.29,411.60,0.45,325.92,160.76,35.3,26.0,14.6,14.6,0.0,55.2 ,35.3,26.0,14.0,14.0,0.0,54.0 ,109.48,35.4,22.4,14.6,14.7,0.4,50.24,8.32,58.56,50.64,8.32,58.96,.40,.32,.72,50.12,8.25,58.37,50.12,8.25,58.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
120,9.90,396.00,0.43,10.29,411.60,0.45,273.16,173.51,35.3,26.0,14.6,14.6,7.9,63.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,101.43,36.9,23.0,14.6,14.7,4.4,50.00,8.32,58.32,50.40,8.24,58.64,5.52,3.92,9.44,50.00,8.25,58.25,50.00,8.25,58.25,10.00,7.00,17.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
130,9.93,397.20,0.43,10.29,411.60,0.45,273.29,154.07,35.3,26.0,14.5,14.5,10.8,65.9 ,35.3,26.0,14.0,14.0,10.4,64.4 ,114.23,34.9,22.0,14.8,14.6,9.4,50.80,8.40,59.20,50.24,8.24,58.48,13.76,7.92,21.68,49.75,8.25,58.00,49.75,8.25,58.00,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
140,9.96,398.40,0.43,10.29,411.60,0.45,273.16,172.58,35.3,26.0,14.5,14.5,10.8,65.7 ,35.3,26.0,14.0,14.0,10.4,64.4 ,101.98,36.3,22.5,14.5,14.6,10.9,49.92,8.32,58.24,50.08,8.24,58.32,16.80,8.40,25.20,49.62,8.25,57.87,49.62,8.25,57.87,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
150,9.97,398.80,0.43,10.29,411.60,0.45,273.16,175.76,35.3,26.0,14.4,14.4,10.8,65.7 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.14,34.6,21.7,14.5,14.5,11.1,49.68,8.24,57.92,49.84,8.24,58.08,17.12,8.40,25.52,49.62,8.25,57.87,49.62,8.25,57.87,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,10.00,400.00,0.43,10.29,411.60,0.45,273.16,171.89,35.3,26.0,14.4,14.4,10.7,65.6 ,35.3,26.0,14.0,14.0,10.4,64.4 ,102.39,36.0,22.2,15.1,14.5,11.0,52.00,8.40,60.40,49.68,8.24,57.92,17.12,8.40,25.52,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,10.00,400.00,0.43,10.29,411.60,0.45,273.29,176.85,35.3,26.0,14.4,14.4,10.7,65.5 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.52,34.5,21.5,14.4,14.5,11.0,49.52,8.24,57.76,49.68,8.16,57.84,17.04,8.40,25.44,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,10.03,401.20,0.44,10.29,411.60,0.45,273.16,173.89,35.3,26.0,14.4,14.4,10.7,65.4 ,35.3,26.0,14.0,14.0,10.4,64.4 ,101.22,35.5,22.0,14.5,14.5,11.0,49.60,8.24,57.84,49.68,8.16,57.84,16.96,8.40,25.36,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,10.04,401.60,0.44,10.29,411.60,0.45,273.16,176.21,35.3,26.0,14.3,14.3,10.8,65.5 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.88,34.1,21.4,14.4,14.4,11.0,49.28,8.16,57.44,49.36,8.16,57.52,16.96,8.40,25.36,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.37,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,10.07,402.80,0.44,10.29,411.60,0.45,273.29,175.02,35.3,26.0,14.3,14.3,10.7,65.3 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.56,35.2,21.8,14.4,14.4,10.9,49.36,8.24,57.60,49.44,8.16,57.60,16.88,8.40,25.28,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,10.08,403.20,0.44,10.29,411.60,0.45,273.16,177.92,35.3,26.0,14.3,14.3,10.6,65.2 ,35.3,26.0,14.0,14.0,10.4,64.4 ,98.92,34.1,21.2,14.4,14.4,10.9,49.20,8.16,57.36,49.36,8.16,57.52,16.88,8.32,25.20,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,10.09,403.60,0.44,10.29,411.60,0.45,273.29,174.88,35.3,26.0,14.3,14.3,10.6,65.2 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.64,35.0,21.6,14.4,14.4,10.9,49.28,8.16,57.44,49.28,8.16,57.44,16.80,8.32,25.12,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,10.08,403.20,0.44,10.29,411.60,0.45,273.16,177.70,35.3,26.0,14.3,14.3,10.6,65.2 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.05,34.0,21.1,14.4,14.4,10.9,49.36,8.24,57.60,49.28,8.16,57.44,16.80,8.32,25.12,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,10.09,403.60,0.44,10.29,411.60,0.45,273.16,174.79,35.3,26.0,14.3,14.3,10.7,65.2 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.69,34.8,21.5,15.1,14.3,10.9,52.16,8.32,60.48,49.12,8.16,57.28,16.80,8.32,25.12,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,10.11,404.40,0.44,10.29,411.60,0.45,273.16,177.14,35.3,26.0,14.2,14.2,10.6,65.1 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.35,34.4,21.0,14.6,14.3,10.9,50.16,8.40,58.56,49.04,8.16,57.20,16.72,8.32,25.04,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,10.12,404.80,0.44,10.29,411.60,0.45,273.16,172.99,35.3,26.0,14.2,14.2,10.3,64.8 ,35.3,26.0,14.0,14.0,10.4,64.4 ,101.74,35.5,21.3,15.1,14.3,10.9,51.92,8.40,60.32,49.12,8.16,57.28,16.72,8.32,25.04,48.87,8.12,56.99,48.87,8.12,56.99,16.37,7.50,23.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,10.12,404.80,0.44,10.29,411.60,0.45,273.16,177.75,35.3,26.0,14.2,14.2,10.7,65.1 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.01,33.8,21.0,14.4,14.3,10.8,49.52,8.16,57.68,49.04,8.16,57.20,16.72,8.32,25.04,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,10.11,404.40,0.44,10.29,411.60,0.45,273.16,175.73,35.3,26.0,14.2,14.2,10.5,65.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.16,35.0,21.3,14.5,14.3,10.8,49.92,8.24,58.16,49.12,8.16,57.28,16.72,8.32,25.04,48.87,8.12,56.99,48.87,8.12,56.99,16.37,7.87,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,10.13,405.20,0.44,10.29,411.60,0.45,273.16,178.18,35.3,26.0,14.2,14.2,10.5,65.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,98.78,33.8,20.9,14.4,14.3,10.8,49.36,8.16,57.52,49.12,8.16,57.28,16.64,8.32,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,10.14,405.60,0.44,10.29,411.60,0.45,273.29,162.11,35.3,26.0,14.2,14.2,10.6,65.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,108.57,34.4,21.2,14.4,14.2,10.8,49.36,8.16,57.52,48.88,8.08,56.96,16.64,8.32,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,10.14,405.60,0.44,10.29,411.60,0.45,273.16,178.32,35.3,26.0,14.2,14.2,10.6,65.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,98.70,33.7,20.8,14.4,14.3,10.8,49.28,8.16,57.44,49.04,8.16,57.20,16.64,8.32,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,10.14,405.60,0.44,10.29,411.60,0.45,273.16,174.07,35.3,26.0,14.2,14.2,10.6,65.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,101.11,34.4,21.1,16.8,14.3,10.8,58.88,8.40,67.28,49.28,8.08,57.36,16.64,8.32,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,10.15,406.00,0.44,10.29,411.60,0.45,273.16,178.29,35.3,26.0,14.2,14.2,10.5,64.9 ,35.3,26.0,14.0,14.0,10.4,64.4 ,98.71,33.6,20.8,14.4,14.2,10.8,49.52,8.24,57.76,48.80,8.08,56.88,16.64,8.32,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,10.17,406.80,0.44,10.29,411.60,0.45,273.16,175.44,35.3,26.0,14.2,14.2,10.5,64.8 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.32,34.2,21.0,14.5,14.2,10.8,49.68,8.32,58.00,48.72,8.08,56.80,16.72,8.32,25.04,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,10.15,406.00,0.44,10.29,411.60,0.45,273.16,177.75,35.3,26.0,14.2,14.2,10.6,64.9 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.02,33.6,20.7,16.4,14.2,10.8,57.36,8.24,65.60,48.72,8.08,56.80,16.64,8.32,24.96,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,10.18,407.20,0.44,10.29,411.60,0.45,273.16,175.37,35.3,26.0,14.2,14.2,10.5,64.8 ,35.3,26.0,14.0,14.0,10.4,64.4 ,100.36,34.1,21.0,15.7,14.2,10.8,54.48,8.32,62.80,48.72,8.08,56.80,16.64,8.32,24.96,48.50,8.12,56.62,48.50,8.12,56.62,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,10.16,406.40,0.44,10.29,411.60,0.45,273.29,177.84,35.3,26.0,14.2,14.2,10.6,64.9 ,35.3,26.0,14.0,14.0,10.4,64.4 ,98.96,33.5,20.7,15.6,14.2,10.8,54.08,8.32,62.40,48.64,8.08,56.72,16.64,8.32,24.96,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,10.16,406.40,0.44,10.29,411.60,0.45,273.16,171.43,35.3,26.0,14.2,14.2,10.6,64.9 ,35.3,26.0,14.0,14.0,10.4,64.4 ,102.66,34.1,20.9,15.8,14.2,10.8,54.64,8.40,63.04,48.64,8.08,56.72,16.64,8.32,24.96,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,10.16,406.40,0.44,10.29,411.60,0.45,273.16,177.23,35.3,26.0,16.2,14.2,10.6,67.0 ,35.3,26.0,14.0,14.0,10.4,64.4 ,99.30,33.4,20.7,18.1,14.2,10.8,64.00,8.40,72.40,48.72,8.08,56.80,16.64,8.24,24.88,56.62,8.12,64.74,48.62,8.12,56.74,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
