N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,3.812012,L3 10 10 10 16 44237 10,28454158336,536870912,7.46,140.83,141.52,0,0,0,0,100270.01,195606.00,0,0,295876.01
20,65536,2.613220,L3 20 20 20 16 22118 20,20256915456,382205952,7.74,146.25,131.36,19.89,8.86,0,0,68969.01,134695.00,28.75,0,203664.01
30,16384,2.028103,L3 30 30 30 16 14745 30,19062063104,359661568,9.39,177.33,108.16,25.95,8.73,17.59,8.02,53209.00,104203.00,34.68,25.61,157412.00
40,8192,2.830185,L3 40 40 40 16 11059 40,23824105472,449511424,8.41,158.82,122.64,35.22,8.52,18.30,8.44,74202.01,145450.00,43.74,26.74,219652.01
50,4096,2.479525,L3 50 50 50 16 8847 50,24008196096,452984832,9.67,182.68,102.16,34.50,8.41,17.99,8.34,96541.01,133994.00,42.91,26.33,230535.01
60,2048,2.323392,L3 60 60 60 16 7373 60,21178236928,399589376,9.11,171.98,114.96,34.30,8.30,18.30,8.22,60792.00,119343.00,42.60,26.52,180135.00
70,2048,3.480735,L3 70 70 70 16 6319 70,34129707008,643956736,9.80,185.00,102.16,33.84,8.27,19.57,8.23,93347.00,180985.00,42.11,27.80,274332.00
80,1024,2.793781,L3 80 80 80 16 5529 80,25754886144,485941248,9.21,173.93,108.16,34.06,8.23,20.12,8.21,75539.00,144445.00,42.29,28.33,219984.00
90,512,2.172701,L3 90 90 90 16 4915 90,18492424192,348913664,8.51,160.58,122.64,33.43,8.20,24.58,8.17,77916.01,138632.00,41.63,32.75,216548.01
100,512,2.716992,L3 100 100 100 16 4424 100,25540186112,481890304,9.40,177.36,108.16,33.20,8.17,31.94,8.12,1941216.26,2899905.00,41.37,40.06,4841121.26
110,512,3.463693,L3 110 110 110 16 4021 110,34183544832,644972544,9.86,186.20,102.16,33.10,8.16,30.80,8.13,47714172.73,57433926.00,41.26,38.93,105148098.73
120,256,2.383778,L3 120 120 120 16 3686 120,22292658176,420616192,9.35,176.44,108.16,32.98,8.14,33.07,8.12,52441282.97,53539462.00,41.12,41.19,105980744.97
