N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.220775,10 10 10 16 91750 10,6979321856,536870912,3.13,241.74,83.44,0,0,0,0,0,0,0,0,0
20,131072,2.609852,20 20 20 16 45875 20,9937354752,764411904,3.80,292.89,66.16,0,0,0,0,0,0,0,0,0
30,32768,2.258326,30 30 30 16 30583 30,9351200768,719323136,4.14,318.51,61.92,0,0,0,0,0,0,0,0,0
40,16384,2.772792,40 40 40 16 22938 40,11687297024,899022848,4.21,324.22,60.00,0,0,0,0,0,0,0,0,0
50,8192,2.788790,50 50 50 16 18350 50,11777605632,905969664,4.22,324.85,60.00,0,0,0,0,0,0,0,0,0
60,4096,2.484139,60 60 60 16 15292 60,10389323776,799178752,4.17,321.70,61.92,0,0,0,0,0,0,0,0,0
70,4096,3.904290,70 70 70 16 13107 70,16742875136,1287913472,4.28,329.87,60.00,0,0,0,0,0,0,0,0,0
80,2048,3.019646,80 80 80 16 11469 80,12634472448,971882496,4.18,321.85,60.00,0,0,0,0,0,0,0,0,0
90,1024,2.285381,90 90 90 16 10194 90,9071755264,697827328,3.96,305.34,64.00,0,0,0,0,0,0,0,0,0
100,1024,2.948005,100 100 100 16 9175 100,12529147904,963780608,4.24,326.92,60.00,0,0,0,0,0,0,0,0,0
110,1024,3.940211,110 110 110 16 8341 110,16769286144,1289945088,4.25,327.37,60.00,0,0,0,0,0,0,0,0,0
120,512,2.732774,120 120 120 16 7646 120,10936020992,841232384,3.99,307.83,64.00,0,0,0,0,0,0,0,0,0
130,512,3.272507,130 130 130 16 7058 130,13958643712,1073741824,4.26,328.10,60.00,0,0,0,0,0,0,0,0,0
140,256,2.195357,140 140 140 16 6554 140,8746223616,672786432,3.98,306.45,64.00,0,0,0,0,0,0,0,0,0
150,256,2.724538,150 150 150 16 6117 150,10788683776,829898752,3.95,304.59,64.00,0,0,0,0,0,0,0,0,0
160,256,3.084726,160 160 160 16 5734 160,13126670336,1009743872,4.25,327.33,60.00,0,0,0,0,0,0,0,0,0
170,256,3.699090,170 170 170 16 5397 170,15780151296,1213857792,4.26,328.14,60.00,0,0,0,0,0,0,0,0,0
180,128,2.198289,180 180 180 16 5097 180,9384547328,721888256,4.26,328.38,60.00,0,0,0,0,0,0,0,0,0
190,128,2.583585,190 190 190 16 4829 190,11056734208,850518016,4.27,329.19,60.00,0,0,0,0,0,0,0,0,0
200,128,3.012540,200 200 200 16 4588 200,12916620288,993586176,4.28,329.81,60.00,0,0,0,0,0,0,0,0,0
210,128,3.491641,210 210 210 16 4369 210,14974189568,1151860736,4.28,329.89,60.00,0,0,0,0,0,0,0,0,0
220,64,2.004768,220 220 220 16 4170 220,8619713024,663054848,4.29,330.73,60.00,0,0,0,0,0,0,0,0,0
230,64,2.293636,230 230 230 16 3989 230,9861156864,758550528,4.29,330.71,60.00,0,0,0,0,0,0,0,0,0
240,64,2.616956,240 240 240 16 3823 240,11216418304,862801408,4.28,329.69,60.00,0,0,0,0,0,0,0,0,0
250,64,2.944475,250 250 250 16 3670 250,12690489344,976191488,4.30,331.53,60.00,0,0,0,0,0,0,0,0,0
260,64,3.317383,260 260 260 16 3529 260,14288361984,1099104768,4.30,331.31,60.00,0,0,0,0,0,0,0,0,0
270,64,3.710125,270 270 270 16 3398 270,16015028224,1231925248,4.31,332.04,58.16,0,0,0,0,0,0,0,0,0
280,32,2.070023,280 280 280 16 3277 280,8937740032,687518464,4.31,332.12,60.00,0,0,0,0,0,0,0,0,0
290,32,2.300813,290 290 290 16 3164 290,9937354752,764411904,4.31,332.23,58.16,0,0,0,0,0,0,0,0,0
300,32,2.545585,300 300 300 16 3058 300,11008854272,846834944,4.32,332.66,60.00,0,0,0,0,0,0,0,0,0
310,32,2.810828,310 310 310 16 2960 310,12154734592,934979584,4.32,332.63,58.16,0,0,0,0,0,0,0,0,0
320,32,3.117364,320 320 320 16 2867 320,13377491712,1029037824,4.28,330.09,60.00,0,0,0,0,0,0,0,0,0
330,32,3.393867,330 330 330 16 2780 330,14679621632,1129201664,4.32,332.71,58.16,0,0,0,0,0,0,0,0,0
340,32,3.713300,340 340 340 16 2699 340,16063620352,1235663104,4.32,332.76,58.16,0,0,0,0,0,0,0,0,0
350,16,2.028054,350 350 350 16 2621 350,8765991936,674307072,4.31,332.48,58.16,0,0,0,0,0,0,0,0,0
360,16,2.203879,360 360 360 16 2549 360,9543604096,734123392,4.32,333.10,58.16,0,0,0,0,0,0,0,0,0
370,16,2.396136,370 370 370 16 2480 370,10365894656,797376512,4.32,332.77,60.00,0,0,0,0,0,0,0,0,0
380,16,2.603343,380 380 380 16 2414 380,11234111616,864162432,4.31,331.94,58.16,0,0,0,0,0,0,0,0,0
390,16,2.810511,390 390 390 16 2353 390,12149502976,934577152,4.31,332.52,58.16,0,0,0,0,0,0,0,0,0
400,16,3.031487,400 400 400 16 2294 400,13113316736,1008716672,4.32,332.74,60.00,0,0,0,0,0,0,0,0,0
410,16,3.262152,410 410 410 16 2238 410,14126800896,1086676992,4.32,333.11,58.16,0,0,0,0,0,0,0,0,0
420,16,3.817129,420 420 420 16 2185 420,15191203456,1168554112,3.97,306.13,64.00,0,0,0,0,0,0,0,0,0
430,16,3.767896,430 430 430 16 2134 430,16307772416,1254444032,4.32,332.92,58.16,0,0,0,0,0,0,0,0,0
440,8,2.019851,440 440 440 16 2085 440,8738877888,672221376,4.32,332.80,58.16,0,0,0,0,0,0,0,0,0
450,8,2.159418,450 450 450 16 2039 450,9351200768,719323136,4.32,333.10,60.00,0,0,0,0,0,0,0,0,0
460,8,2.306324,460 460 460 16 1995 460,9991478848,768575296,4.33,333.24,60.00,0,0,0,0,0,0,0,0,0
470,8,2.462768,470 470 470 16 1952 470,10660336128,820025856,4.32,332.96,58.16,0,0,0,0,0,0,0,0,0
480,8,2.638945,480 480 480 16 1911 480,11358396608,873722816,4.30,331.08,60.00,0,0,0,0,0,0,0,0,0
490,8,2.838930,490 490 490 16 1872 490,12086284288,929714176,4.25,327.48,60.00,0,0,0,0,0,0,0,0,0
500,8,2.966933,500 500 500 16 1835 500,12844623168,988047936,4.32,333.01,58.16,0,0,0,0,0,0,0,0,0
510,8,3.211444,510 510 510 16 1799 510,13634037248,1048772096,4.24,326.57,60.00,0,0,0,0,0,0,0,0,0
520,8,3.341222,520 520 520 16 1764 520,14455150528,1111934656,4.32,332.79,58.16,0,0,0,0,0,0,0,0,0
530,8,3.538997,530 530 530 16 1731 530,15308587008,1177583616,4.32,332.74,58.16,0,0,0,0,0,0,0,0,0
540,8,3.734841,540 540 540 16 1699 540,16194970688,1245766976,4.33,333.55,58.16,0,0,0,0,0,0,0,0,0
550,8,3.979309,550 550 550 16 1668 550,17114925568,1316532736,4.29,330.84,60.00,0,0,0,0,0,0,0,0,0
560,4,2.085942,560 560 560 16 1638 560,9034537824,694964448,4.32,333.16,58.16,0,0,0,0,0,0,0,0,0
570,4,2.198296,570 570 570 16 1610 570,9529022464,733001728,4.33,333.44,58.16,0,0,0,0,0,0,0,0,0
580,4,2.332891,580 580 580 16 1582 580,10041228704,772402208,4.30,331.09,58.16,0,0,0,0,0,0,0,0,0
590,4,2.449406,590 590 590 16 1555 590,10571468544,813189888,4.31,331.99,58.16,0,0,0,0,0,0,0,0,0
600,4,2.569669,600 600 600 16 1529 600,11120053984,855388768,4.32,332.87,58.16,0,0,0,0,0,0,0,0,0
610,4,2.726511,610 610 610 16 1504 610,11687297024,899022848,4.28,329.73,60.00,0,0,0,0,0,0,0,0,0
620,4,2.892932,620 620 620 16 1480 620,12273509664,944116128,4.24,326.35,60.00,0,0,0,0,0,0,0,0,0
630,4,2.986541,630 630 630 16 1456 630,12879003904,990692608,4.30,331.71,58.16,0,0,0,0,0,0,0,0,0
640,4,3.180137,640 640 640 16 1434 640,13504091744,1038776288,4.24,326.64,60.00,0,0,0,0,0,0,0,0,0
650,4,3.270493,650 650 650 16 1412 650,14149085184,1088391168,4.32,332.79,58.16,0,0,0,0,0,0,0,0,0
660,4,3.445752,660 660 660 16 1390 660,14814296224,1139561248,4.29,330.71,60.00,0,0,0,0,0,0,0,0,0
670,4,3.616146,670 670 670 16 1369 670,15500036864,1192310528,4.28,329.71,60.00,0,0,0,0,0,0,0,0,0
680,4,3.748350,680 680 680 16 1349 680,16206619104,1246663008,4.32,332.58,58.16,0,0,0,0,0,0,0,0,0
690,4,3.915568,690 690 690 16 1330 690,16934354944,1302642688,4.32,332.68,58.16,0,0,0,0,0,0,0,0,0
700,2,2.052190,700 700 700 16 1311 700,8841778192,680136784,4.30,331.41,58.16,0,0,0,0,0,0,0,0,0
710,2,2.135289,710 710 710 16 1292 710,9227267712,709789824,4.31,332.40,60.00,0,0,0,0,0,0,0,0,0
720,2,2.222304,720 720 720 16 1274 720,9623802032,740292464,4.32,333.11,58.16,0,0,0,0,0,0,0,0,0
730,2,2.347963,730 730 730 16 1257 730,10031537152,771656704,4.27,328.64,60.00,0,0,0,0,0,0,0,0,0
