N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.344030,L3 10 10 10 16 44237 10,8589934592,1073741824,2.56,321.09,59.28,0,0,0,0,88900.00,172448.00,0,0,261348.00
20,131072,2.087357,L3 20 20 20 16 22118 20,6115295232,764411904,2.92,366.20,51.04,19.85,8.91,.07,0,54383.00,107006.00,28.76,.07,161389.00
30,65536,2.414346,L3 30 30 30 16 14745 30,11509170176,1438646272,4.76,595.87,31.12,21.24,8.72,18.44,8.62,65215.00,124750.00,29.96,27.06,189965.00
40,32768,2.816757,L3 40 40 40 16 11059 40,14384365568,1798045696,5.10,638.33,29.20,34.47,8.52,18.26,8.45,75555.00,145115.00,42.99,26.71,220670.00
50,16384,2.749175,L3 50 50 50 16 8847 50,14495514624,1811939328,5.27,659.08,28.24,33.87,8.39,17.89,8.35,102647.00,146210.00,42.26,26.24,248857.00
60,8192,2.211945,L3 60 60 60 16 7373 60,12786860032,1598357504,5.77,722.59,25.84,33.60,8.30,18.22,8.25,59669.00,113391.00,41.90,26.47,173060.00
70,8192,3.551257,L3 70 70 70 16 6319 70,20606615552,2575826944,5.80,725.32,25.52,33.37,8.26,19.90,8.23,92370.00,182214.00,41.63,28.13,274584.00
80,4096,2.487390,L3 80 80 80 16 5529 80,15550119936,1943764992,6.25,781.44,23.84,33.27,8.22,19.98,8.19,66846.00,128674.00,41.49,28.17,195520.00
90,4096,3.873589,L3 90 90 90 16 4915 90,22330474496,2791309312,5.76,720.59,25.52,33.08,8.20,22.81,8.17,428557.01,596114.00,41.28,30.98,1024671.01
100,2048,2.684763,L3 100 100 100 16 4424 100,15420489728,1927561216,5.74,717.96,25.84,32.88,8.17,31.31,8.10,9978430.33,15260468.00,41.05,39.41,25238898.33
110,1024,2.379246,L3 110 110 110 16 4021 110,10319560704,1289945088,4.33,542.16,34.64,32.82,8.16,32.37,8.04,88214756.37,113723139.00,40.98,40.41,201937895.37
120,1024,3.608985,L3 120 120 120 16 3686 120,13459718144,1682464768,3.72,466.18,40.00,32.78,8.14,32.72,7.96,207561420.89,213470880.00,40.92,40.68,421032300.89
130,512,2.327237,L3 130 130 130 16 3403 130,8589934592,1073741824,3.68,461.37,40.88,32.73,8.13,32.68,7.99,139044480.28,136556566.00,40.86,40.67,275601046.28
140,512,2.917239,L3 140 140 140 16 3160 140,10764582912,1345572864,3.68,461.24,40.88,32.69,8.12,32.61,7.96,173880340.26,170859796.00,40.81,40.57,344740136.26
150,512,3.610940,L3 150 150 150 16 2949 150,13278380032,1659797504,3.67,459.65,40.88,32.62,8.12,32.58,7.94,214109425.25,210629675.00,40.74,40.52,424739100.25
160,256,2.159519,L3 160 160 160 16 2765 160,8077950976,1009743872,3.73,467.57,40.00,32.61,8.10,32.54,7.92,129995526.23,128017198.00,40.71,40.46,258012724.23
170,256,2.596283,L3 170 170 170 16 2602 170,9710862336,1213857792,3.73,467.53,40.00,32.53,8.10,32.50,7.94,155995142.22,153782429.00,40.63,40.44,309777571.22
180,256,3.078095,L3 180 180 180 16 2457 180,11550212096,1443776512,3.75,469.04,40.00,32.50,8.09,32.45,7.95,185199072.20,182733670.00,40.59,40.40,367932742.20
190,256,3.636847,L3 190 190 190 16 2328 190,13608288256,1701036032,3.73,467.72,40.00,32.49,8.09,32.44,7.91,217972414.20,215216665.00,40.58,40.35,433189079.20
200,128,2.118403,L3 200 200 200 16 2212 200,7948689408,993586176,3.74,469.02,40.00,32.46,8.08,32.39,7.91,127099478.18,125639350.00,40.54,40.30,252738828.18
210,128,2.449197,L3 210 210 210 16 2106 210,9214885888,1151860736,3.76,470.30,40.00,32.44,8.08,32.38,7.95,147225526.17,145579642.00,40.52,40.33,292805168.17
220,128,2.862389,L3 220 220 220 16 2011 220,10608877568,1326109696,3.70,463.28,40.00,32.43,8.07,32.36,7.87,169347807.17,167497562.00,40.50,40.23,336845369.17
230,128,3.231166,L3 230 230 230 16 1923 230,12136808448,1517101056,3.75,469.52,40.00,32.40,8.07,32.34,7.94,193579401.16,191576627.00,40.47,40.28,385156028.16
240,128,3.674684,L3 240 240 240 16 1843 240,13804822528,1725602816,3.75,469.59,40.00,32.45,8.07,32.33,7.87,219905775.15,217818637.00,40.52,40.20,437724412.15
250,64,2.091285,L3 250 250 250 16 1769 250,7809531904,976191488,3.72,466.78,40.00,32.38,8.07,32.31,7.94,124361887.15,123183971.00,40.45,40.25,247545858.15
260,64,2.357345,L3 260 260 260 16 1701 260,8792838144,1099104768,3.72,466.24,40.00,32.37,8.06,32.30,7.91,139896658.14,138632332.00,40.43,40.21,278528990.14
270,64,2.612636,L3 270 270 270 16 1638 270,9855401984,1231925248,3.77,471.52,39.12,32.34,8.06,32.29,7.93,156751432.14,155358638.00,40.40,40.22,312110070.14
280,64,2.905948,L3 280 280 280 16 1580 280,11000295424,1375036928,3.78,473.17,39.12,32.33,8.06,32.26,7.89,174766455.13,173356725.00,40.39,40.15,348123180.13
290,64,3.247267,L3 290 290 290 16 1525 290,12230590464,1528823808,3.76,470.80,40.00,32.33,8.05,32.26,7.93,194306622.13,192697850.00,40.38,40.19,387004472.13
300,64,3.581891,L3 300 300 300 16 1474 300,13549359104,1693669888,3.78,472.83,39.12,32.31,8.05,32.25,7.87,215131350.12,213399667.00,40.36,40.12,428531017.12
310,64,3.962009,L3 310 310 310 16 1427 310,14959673344,1869959168,3.77,471.97,40.00,32.30,8.05,32.24,7.90,237459787.12,235585532.00,40.35,40.14,473045319.12
320,32,2.171099,L3 320 320 320 16 1382 320,8232302592,1029037824,3.79,473.96,40.00,32.29,8.06,32.22,7.87,130555691.11,129610616.00,40.35,40.09,260166307.11
330,32,2.396971,L3 330 330 330 16 1340 330,9033613312,1129201664,3.76,471.09,40.00,32.31,8.05,32.23,7.92,143316912.12,142205485.00,40.36,40.15,285522397.12
340,32,2.613137,L3 340 340 340 16 1301 340,9885304832,1235663104,3.78,472.86,39.12,32.28,8.05,32.21,7.86,156786569.11,155574890.00,40.33,40.07,312361459.11
350,32,2.849883,L3 350 350 350 16 1264 350,10788913152,1348614144,3.78,473.21,39.12,32.27,8.04,32.21,7.92,171083820.11,169772580.00,40.31,40.13,340856400.11
360,32,3.114184,L3 360 360 360 16 1229 360,11745974272,1468246784,3.76,471.46,40.00,32.28,8.04,32.19,7.88,186164663.11,184801264.00,40.32,40.07,370965927.11
370,32,3.390933,L3 370 370 370 16 1195 370,12758024192,1594753024,3.76,470.29,40.00,32.28,8.04,32.18,7.88,202203822.11,200698346.00,40.32,40.06,402902168.11
380,32,3.714074,L3 380 380 380 16 1164 380,13826598912,1728324864,3.72,465.34,40.00,32.32,8.07,32.21,7.91,219109917.11,217461986.00,40.39,40.12,436571903.11
390,16,2.001438,L3 390 390 390 16 1134 390,7476617216,934577152,3.73,466.94,40.00,32.27,8.05,32.20,7.91,118569325.11,117580587.00,40.32,40.11,236149912.11
400,16,2.128068,L3 400 400 400 16 1106 400,8069733376,1008716672,3.78,474.00,40.00,32.27,8.04,32.15,7.82,128025824.12,126891181.00,40.31,39.97,254917005.12
410,16,2.283727,L3 410 410 410 16 1079 410,8693415936,1086676992,3.80,475.83,39.12,32.26,8.04,32.16,7.85,138000654.12,136677028.00,40.30,40.01,274677682.12
420,16,2.457945,L3 420 420 420 16 1053 420,9348432896,1168554112,3.79,475.41,39.12,32.29,8.05,32.18,7.82,148321947.12,146950942.00,40.34,40.00,295272889.12
430,16,2.659701,L3 430 430 430 16 1029 430,10035552256,1254444032,3.77,471.64,40.00,32.39,8.10,32.21,7.90,159560591.13,157745029.00,40.49,40.11,317305620.13
