N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.451754,10 10 10 16 36296 10,4303355904,226492416,1.75,92.37,460.00,0,0,0,0,0,0,0,0,0
20,262144,2.927112,20 20 20 16 18148 20,20401094656,1073741824,6.96,366.82,102.08,0,0,0,0,0,0,0,0,0
30,65536,3.340966,30 30 30 16 12098 30,21885353984,1151860736,6.54,344.76,108.16,0,0,0,0,0,0,0,0,0
40,16384,2.298387,40 40 40 16 9074 40,14523826176,764411904,6.31,332.58,111.36,0,0,0,0,0,0,0,0,0
50,8192,2.275376,50 50 50 16 7259 50,15150153728,797376512,6.65,350.43,108.16,0,0,0,0,0,0,0,0,0
60,8192,3.077619,60 60 60 16 6049 60,27334279168,1438646272,8.88,467.45,80.00,0,0,0,0,0,0,0,0,0
70,4096,2.743559,70 70 70 16 5185 70,22374088704,1177583616,8.15,429.21,87.52,0,0,0,0,0,0,0,0,0
80,2048,2.632865,80 80 80 16 4537 80,17081434112,899022848,6.48,341.46,111.36,0,0,0,0,0,0,0,0,0
90,1024,2.272837,90 90 90 16 4032 90,12375105536,651321344,5.44,286.56,131.36,0,0,0,0,0,0,0,0,0
100,1024,3.332699,100 100 100 16 3629 100,17213423616,905969664,5.16,271.83,136.16,0,0,0,0,0,0,0,0,0
110,512,2.341663,110 110 110 16 3299 110,11586203648,609800192,4.94,260.41,147.20,0,0,0,0,0,0,0,0,0
120,512,2.990823,120 120 120 16 3024 120,15184396288,799178752,5.07,267.20,141.44,0,0,0,0,0,0,0,0,0
130,512,3.823774,130 130 130 16 2792 130,19459657728,1024192512,5.08,267.84,141.44,0,0,0,0,0,0,0,0,0
140,256,2.352611,140 140 140 16 2592 140,12235177984,643956736,5.19,273.71,136.16,0,0,0,0,0,0,0,0,0
150,256,3.052414,150 150 150 16 2419 150,15137429504,796706816,4.95,261.00,147.20,0,0,0,0,0,0,0,0,0
160,128,2.063632,160 160 160 16 2268 160,9232883712,485941248,4.47,235.47,160.00,0,0,0,0,0,0,0,0,0
170,128,2.148611,170 170 170 16 2135 170,11124687872,585509888,5.17,272.50,141.44,0,0,0,0,0,0,0,0,0
180,128,2.515335,180 180 180 16 2016 180,13258719232,697827328,5.26,277.42,136.16,0,0,0,0,0,0,0,0,0
190,128,3.023314,190 190 190 16 1910 190,15649569792,823661568,5.17,272.43,136.16,0,0,0,0,0,0,0,0,0
200,128,3.510967,200 200 200 16 1814 200,18311831552,963780608,5.21,274.50,136.16,0,0,0,0,0,0,0,0,0
210,64,2.036916,210 210 210 16 1728 210,10630048256,559476224,5.21,274.66,136.16,0,0,0,0,0,0,0,0,0
220,64,2.320329,220 220 220 16 1649 220,12254478336,644972544,5.27,277.96,136.16,0,0,0,0,0,0,0,0,0
230,64,2.701195,230 230 230 16 1578 230,14036502016,738763264,5.19,273.49,136.16,0,0,0,0,0,0,0,0,0
