N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,8.80,400.00,,8.80,400.00,,399.81,89.61,36.0,44.0,0.0,0.0,0.0,44.0 ,36.0,44.0,0.0,0.0,0.0,44.0 ,196.40,0,0,0,0,0,0,.40,.40,.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8.80,400.00,,8.80,400.00,,351.84,169.96,36.0,44.0,11.1,0.0,0.0,55.1 ,36.0,44.0,6.0,0.0,0.0,50.0 ,103.55,39.04,11.44,50.48,0,0,0,.24,.24,.48,32.75,11.62,44.37,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,6.85,311.36,0.24,8.74,397.27,0.31,258.70,139.76,36.0,44.0,23.0,7.8,0.0,74.8 ,36.0,44.0,18.0,6.0,0.0,68.0 ,125.93,83.60,10.16,93.76,22.40,7.92,30.32,.24,.24,.48,81.87,10.00,91.87,21.37,9.87,31.24,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
40,7.29,331.36,0.25,8.74,397.27,0.31,258.70,150.00,36.0,44.0,21.6,7.9,0.0,73.5 ,36.0,44.0,18.0,6.0,0.0,68.0 ,117.33,78.00,9.52,87.52,23.92,9.36,33.28,.24,.24,.48,76.87,9.37,86.24,22.12,9.37,31.49,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
50,7.58,344.54,0.26,8.74,397.27,0.31,258.70,150.83,36.0,44.0,20.8,7.4,0.0,72.2 ,36.0,44.0,18.0,6.0,0.0,68.0 ,116.69,74.40,9.12,83.52,27.60,9.04,36.64,.24,.24,.48,74.00,9.12,83.12,20.62,9.12,29.74,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
60,7.75,352.27,0.27,8.74,397.27,0.31,258.70,155.83,36.0,44.0,20.3,7.3,0.0,71.6 ,36.0,44.0,18.0,6.0,0.0,68.0 ,112.94,73.36,9.04,82.40,37.76,8.88,46.64,.24,.24,.48,72.25,8.87,81.12,20.37,8.87,29.24,0,0,0,64.00,8.00,72.00,16.00,8.00,24.00,0,0,0
70,4.88,221.81,0.35,4.27,194.09,0.31,219.90,157.00,36.0,44.0,19.9,15.8,0.0,79.7 ,36.0,44.0,18.0,18.0,0.0,80.0 ,112.10,71.28,8.80,80.08,59.28,8.80,68.08,.24,.24,.48,70.87,8.75,79.62,54.25,8.75,63.00,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
80,3.92,178.18,0.28,4.27,194.09,0.31,220.00,157.96,36.0,44.0,19.6,19.6,0.0,83.3 ,36.0,44.0,18.0,18.0,0.0,80.0 ,111.42,72.08,8.88,80.96,70.64,8.72,79.36,.24,.24,.48,69.87,8.62,78.49,69.87,8.62,78.49,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
90,4.00,181.81,0.29,4.27,194.09,0.31,220.00,159.22,36.0,44.0,19.4,19.2,0.0,82.7 ,36.0,44.0,18.0,18.0,0.0,80.0 ,110.54,69.76,8.64,78.40,70.16,8.56,78.72,.24,.24,.48,69.25,8.62,77.87,68.37,8.62,76.99,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
100,3.98,180.90,0.28,4.27,194.09,0.31,220.00,162.80,36.0,44.0,19.3,19.3,0.0,82.6 ,36.0,44.0,18.0,18.0,0.0,80.0 ,108.11,69.04,8.56,77.60,69.68,8.56,78.24,.32,.24,.56,68.75,8.50,77.25,68.75,8.50,77.25,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
110,4.01,182.27,0.29,4.27,194.09,0.31,219.90,162.04,36.0,44.0,19.2,19.2,0.0,82.3 ,36.0,44.0,18.0,18.0,0.0,80.0 ,108.62,68.32,8.48,76.80,68.96,8.48,77.44,.48,.40,.88,68.25,8.50,76.75,68.25,8.50,76.75,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
120,4.04,183.63,0.29,4.27,194.09,0.31,193.74,162.47,36.0,44.0,19.1,19.1,5.2,87.3 ,36.0,44.0,18.0,18.0,10.8,90.8 ,108.33,68.00,8.48,76.48,68.56,8.40,76.96,5.12,4.00,9.12,67.87,8.37,76.24,67.87,8.37,76.24,6.25,4.25,10.50,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
130,4.06,184.54,0.29,4.27,194.09,0.31,193.83,155.49,36.0,44.0,19.0,19.0,11.5,93.4 ,36.0,44.0,18.0,18.0,10.8,90.8 ,113.19,73.20,8.88,82.08,67.92,8.40,76.32,13.28,8.16,21.44,67.50,8.37,75.87,67.50,8.37,75.87,17.12,8.37,25.49,64.00,8.00,72.00,64.00,8.00,72.00,16.00,8.00,24.00
