N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.196806,L2 10 10 10 16 614 10,7516192768,1073741824,2.34,335.87,65.44,.01,0,0,,358559.00,335535.00,.01,,694094.00
20,131072,2.061423,L2 20 20 20 16 307 20,5350883328,764411904,2.59,370.81,60.00,19.99,9.02,1.82,,233988.00,217842.00,29.01,,451830.00
30,65536,3.640471,L2 30 30 30 16 205 30,10070523904,1438646272,2.76,395.17,55.36,21.30,8.72,17.71,,548793.00,522463.00,30.02,,1071256.00
40,16384,2.066445,L2 40 40 40 16 153 40,6293159936,899022848,3.04,435.05,50.16,34.48,8.52,18.11,,629769.00,971192.00,43.00,,1600961.00
50,8192,2.152782,L2 50 50 50 16 123 50,6341787648,905969664,2.94,420.83,52.64,33.98,8.39,17.98,,1219563.02,1594122.00,42.37,,2813685.02
60,4096,2.030529,L2 60 60 60 16 102 60,5594251264,799178752,2.75,393.57,56.80,33.63,8.30,17.49,,595474.01,236279.00,41.93,,831753.01
70,4096,3.280089,L2 70 70 70 16 88 70,9015394304,1287913472,2.74,392.64,55.36,33.38,8.26,19.30,,989684.01,758730.00,41.64,,1748414.01
80,2048,2.026163,L2 80 80 80 16 77 80,6803177472,971882496,3.35,479.66,45.92,33.51,8.24,22.28,,1289593.02,1746122.00,41.75,,3035715.02
90,2048,3.462302,L2 90 90 90 16 68 90,9769582592,1395654656,2.81,403.09,54.00,33.37,8.21,19.91,,3148018.04,4407988.00,41.58,,7556006.04
100,1024,2.317078,L2 100 100 100 16 61 100,6746464256,963780608,2.90,415.94,52.64,33.20,8.18,19.55,,12296283.26,10661570.00,41.38,,22957853.26
110,1024,3.233618,L2 110 110 110 16 56 110,9029615616,1289945088,2.78,398.91,55.36,33.12,8.17,19.58,,88142431.44,61387470.00,41.29,,149529901.44
120,1024,3.883873,L2 120 120 120 16 51 120,11777253376,1682464768,3.03,433.19,50.16,33.23,8.16,21.43,,252496113.19,174242710.00,41.39,,426738823.19
130,512,2.819401,L2 130 130 130 16 47 130,7516192768,1073741824,2.66,380.83,58.32,33.24,8.16,21.03,,196257913.89,133538180.00,41.40,,329796093.89
140,512,3.672952,L2 140 140 140 16 44 140,9419010048,1345572864,2.56,366.34,60.00,32.76,8.13,20.95,,258325074.08,170355810.00,40.89,,428680884.08
150,256,2.224943,L2 150 150 150 16 41 150,5809291264,829898752,2.60,372.99,60.00,33.14,8.13,20.46,,160929404.12,105422920.00,41.27,,266352324.12
160,256,2.239073,L2 160 160 160 16 38 160,7068207104,1009743872,3.15,450.96,49.04,33.04,8.16,20.09,,195610854.12,128131330.00,41.20,,323742184.12
170,256,3.236729,L2 170 170 170 16 36 170,8497004544,1213857792,2.62,375.02,58.32,33.10,8.12,21.72,,234601964.11,153972120.00,41.22,,388574084.11
180,256,3.783051,L2 180 180 180 16 34 180,10106435584,1443776512,2.66,381.64,56.80,33.08,8.10,20.53,,278566514.10,182956950.00,41.18,,461523464.10
190,128,2.216976,L2 190 190 190 16 32 190,5953626112,850518016,2.68,383.63,56.80,33.17,8.11,19.21,,163914114.10,107736730.00,41.28,,271650844.10
200,128,2.234985,L2 200 200 200 16 31 200,6955103232,993586176,3.10,444.55,49.04,33.14,8.10,19.76,,191192894.09,125751800.00,41.24,,316944694.09
210,128,3.012017,L2 210 210 210 16 29 210,8063025152,1151860736,2.67,382.42,56.80,33.05,8.10,20.03,,221495854.09,145759910.00,41.15,,367255764.09
220,128,3.605659,L2 220 220 220 16 28 220,9282767872,1326109696,2.57,367.78,60.00,33.11,8.08,19.11,,254703374.09,167716120.00,41.19,,422419494.09
230,128,3.980684,L2 230 230 230 16 27 230,10619707392,1517101056,2.66,381.11,58.32,33.20,8.10,18.98,,291343394.09,191809560.00,41.30,,483152954.09
240,128,3.788630,L2 240 240 240 16 25 240,12079219712,1725602816,3.18,455.46,48.00,33.43,8.13,20.99,,331614304.09,218003670.00,41.56,,549617974.09
250,64,2.567617,L2 250 250 250 16 24 250,6833340416,976191488,2.66,380.19,58.32,33.33,8.09,20.66,,188382694.11,123333820.00,41.42,,311716514.11
260,64,2.849755,L2 260 260 260 16 24 260,7693733376,1099104768,2.69,385.68,56.80,33.16,8.08,19.77,,212657874.12,138797080.00,41.24,,351454954.12
270,64,3.193223,L2 270 270 270 16 23 270,8623476736,1231925248,2.69,385.79,56.80,33.15,8.08,18.60,,239852894.14,155544790.00,41.23,,395397684.14
280,64,3.034220,L2 280 280 280 16 22 280,9625258496,1375036928,3.17,453.17,48.00,33.22,8.08,19.50,,269885804.18,173505470.00,41.30,,443391274.18
290,64,3.935879,L2 290 290 290 16 21 290,10701766656,1528823808,2.71,388.43,56.80,33.23,8.08,20.10,,303365404.22,192923250.00,41.31,,496288654.22
300,32,2.214511,L2 300 300 300 16 20 300,5927844608,846834944,2.67,382.40,58.32,33.25,8.07,20.48,,169476724.26,106831630.00,41.32,,276308354.26
310,32,2.433612,L2 310 310 310 16 20 310,6544857088,934979584,2.68,384.19,56.80,33.31,8.08,19.59,,187847844.27,117935170.00,41.39,,305783014.27
320,32,2.234370,L2 320 320 320 16 19 320,7203264768,1029037824,3.22,460.54,48.00,33.54,8.14,19.92,,207084644.28,129722270.00,41.68,,336806914.28
330,32,2.943121,L2 330 330 330 16 18 330,7904411648,1129201664,2.68,383.67,56.80,33.38,8.08,19.98,,227399734.28,142376220.00,41.46,,369775954.28
340,32,3.229758,L2 340 340 340 16 18 340,8649641728,1235663104,2.67,382.58,56.80,33.35,8.06,20.08,,248905294.29,155760410.00,41.41,,404665704.29
350,32,3.482816,L2 350 350 350 16 17 350,9440299008,1348614144,2.71,387.21,56.80,33.42,8.07,18.70,,271690624.29,169977020.00,41.49,,441667644.29
360,32,3.237510,L2 360 360 360 16 17 360,10277727488,1468246784,3.17,453.50,48.00,33.41,8.07,19.44,,295781204.29,184961840.00,41.48,,480743044.29
370,16,2.074032,L2 370 370 370 16 16 370,5581635584,797376512,2.69,384.45,56.80,33.45,8.06,18.77,,160549844.28,100468660.00,41.51,,261018504.28
380,16,2.248605,L2 380 380 380 16 16 380,6049137024,864162432,2.68,384.30,56.80,33.46,8.08,19.48,,174147364.29,108863940.00,41.54,,283011304.29
390,16,2.435411,L2 390 390 390 16 16 390,6542040064,934577152,2.68,383.74,56.80,33.57,8.10,21.32,,188502704.29,117723920.00,41.67,,306226624.29
400,16,2.190123,L2 400 400 400 16 15 400,7061016704,1008716672,3.22,460.57,48.00,33.75,8.07,20.96,,203314954.29,126995260.00,41.82,,330310214.29
410,16,2.833002,L2 410 410 410 16 15 410,7606738944,1086676992,2.68,383.57,56.80,33.57,8.08,20.74,,219346294.29,136851320.00,41.65,,356197614.29
420,16,3.059152,L2 420 420 420 16 15 420,8179878784,1168554112,2.67,381.98,58.32,33.50,8.08,21.88,,236137954.30,147142380.00,41.58,,383280334.30
