N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
290,5.03,718.57,0.29,5.08,725.71,0.29,458.59,350.56,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,61.62,15.7,11.5,10.1,10.0,12.8,32.40,8.08,40.48,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,5.02,717.14,0.29,5.08,725.71,0.29,458.59,346.02,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.42,15.6,11.5,10.1,10.0,12.8,32.48,8.08,40.56,32.16,8.00,40.16,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,5.03,718.57,0.29,5.08,725.71,0.29,458.59,345.90,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.45,15.2,11.4,10.1,10.0,12.8,32.48,8.08,40.56,32.16,7.92,40.08,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.12,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,5.03,718.57,0.29,5.08,725.71,0.29,458.59,355.01,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,60.84,15.7,11.5,10.2,10.0,12.8,32.72,8.08,40.80,32.16,7.92,40.08,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,5.03,718.57,0.29,5.08,725.71,0.29,458.59,346.55,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.33,15.2,11.4,10.1,10.0,12.8,32.48,8.08,40.56,32.16,8.00,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,5.02,717.14,0.29,5.08,725.71,0.29,458.59,349.71,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,61.76,15.8,11.5,10.1,10.0,12.8,32.48,8.08,40.56,32.16,8.00,40.16,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,5.06,722.85,0.29,5.08,725.71,0.29,458.59,347.01,12.0,14.5,10.1,10.1,12.6,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.25,15.4,11.4,10.1,10.0,12.8,32.48,8.08,40.56,32.08,7.92,40.00,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,5.03,718.57,0.29,5.08,725.71,0.29,458.59,346.08,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.41,15.2,11.4,10.1,10.0,12.8,32.48,8.08,40.56,32.08,8.00,40.08,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,5.02,717.14,0.29,5.08,725.71,0.29,458.59,346.81,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.28,15.5,11.4,10.1,10.0,12.9,32.40,8.08,40.48,32.08,7.92,40.00,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,5.03,718.57,0.29,5.08,725.71,0.29,458.59,338.39,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.83,15.5,11.4,10.1,10.0,12.9,32.40,8.08,40.48,32.16,8.00,40.16,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,5.01,715.71,0.29,5.08,725.71,0.29,458.59,338.22,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.86,15.1,11.3,10.1,10.0,12.8,32.48,8.08,40.56,32.16,7.92,40.08,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,5.12,731.42,0.29,5.08,725.71,0.29,458.59,346.21,12.0,14.5,10.1,10.1,12.5,47.1 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.39,15.5,11.4,10.2,10.0,12.8,32.80,8.08,40.88,32.08,8.00,40.08,16.40,8.08,24.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.75,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,4.98,711.42,0.29,5.08,725.71,0.29,458.59,342.79,12.0,14.5,10.0,10.0,12.8,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.01,15.1,11.3,10.1,10.0,12.9,32.48,8.08,40.56,32.08,8.00,40.08,16.56,8.08,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.37,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,5.03,718.57,0.29,5.08,725.71,0.29,458.59,343.96,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.80,15.6,11.4,10.1,10.0,12.9,32.32,8.08,40.40,32.16,8.00,40.16,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,5.02,717.14,0.29,5.08,725.71,0.29,458.59,343.87,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.81,15.3,11.3,10.2,10.0,12.9,32.56,8.08,40.64,32.08,7.92,40.00,16.56,8.08,24.64,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,5.08,725.71,0.29,5.08,725.71,0.29,458.59,342.66,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.04,15.1,11.3,10.2,10.0,13.0,32.64,8.08,40.72,32.08,8.00,40.08,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,5.07,724.28,0.29,5.08,725.71,0.29,458.59,344.94,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.62,15.3,11.3,10.1,10.0,13.0,32.32,8.00,40.32,32.08,8.00,40.08,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,5.02,717.14,0.29,5.08,725.71,0.29,458.59,340.01,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.53,15.3,11.3,10.1,10.0,13.0,32.48,8.00,40.48,32.08,8.00,40.08,16.64,8.08,24.72,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,5.04,720.00,0.29,5.08,725.71,0.29,458.59,340.37,12.0,14.5,10.0,10.0,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.46,15.0,11.3,10.1,10.0,13.0,32.40,8.00,40.40,32.08,7.92,40.00,16.72,8.08,24.80,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,5.05,721.42,0.29,5.08,725.71,0.29,458.59,342.82,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.01,15.4,11.3,10.3,10.0,13.1,33.36,8.00,41.36,32.00,7.92,39.92,16.88,8.08,24.96,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,5.01,715.71,0.29,5.08,725.71,0.29,458.59,332.72,12.0,14.5,10.1,10.1,12.7,47.4 ,12.0,14.5,10.0,10.0,12.6,47.1 ,64.92,15.1,11.3,10.2,10.0,13.1,32.72,8.00,40.72,32.08,8.00,40.08,16.88,8.08,24.96,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,5.04,720.00,0.29,5.08,725.71,0.29,458.59,343.39,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.90,15.4,11.4,10.2,10.0,13.0,32.64,8.00,40.64,32.08,8.00,40.08,16.64,8.08,24.72,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,5.06,722.85,0.29,5.08,725.71,0.29,458.59,343.33,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.91,15.2,11.3,10.4,10.0,13.0,33.44,8.00,41.44,32.00,7.92,39.92,16.72,8.08,24.80,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,5.06,722.85,0.29,5.08,725.71,0.29,458.59,344.91,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.62,14.9,11.3,11.8,10.0,12.9,38.96,8.00,46.96,31.92,7.92,39.84,16.56,8.08,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,5.07,724.28,0.29,5.08,725.71,0.29,458.59,343.32,12.0,14.5,10.0,10.0,12.6,47.1 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.91,15.2,11.3,11.3,10.0,12.9,37.36,8.00,45.36,31.92,7.92,39.84,16.56,8.08,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,5.06,722.85,0.29,5.08,725.71,0.29,458.59,340.82,12.0,14.5,10.0,10.0,12.6,47.2 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.38,15.2,11.3,10.6,10.0,13.0,34.32,8.00,42.32,32.08,8.00,40.08,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,4.97,710.00,0.29,5.08,725.71,0.29,458.42,341.62,12.0,14.5,10.1,10.1,12.9,47.5 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.23,14.9,11.2,10.7,10.0,13.0,34.64,8.00,42.64,32.08,7.92,40.00,16.80,8.08,24.88,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.37,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,5.02,717.14,0.29,5.08,725.71,0.29,458.59,343.63,12.0,14.5,10.1,10.1,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,62.86,15.3,11.3,11.1,10.0,13.0,36.32,8.00,44.32,32.00,7.92,39.92,16.80,8.08,24.88,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,5.02,717.14,0.29,5.08,725.71,0.29,458.59,342.37,12.0,14.5,10.0,10.0,12.7,47.3 ,12.0,14.5,10.0,10.0,12.6,47.1 ,63.09,15.0,11.2,10.4,10.0,13.0,33.36,8.00,41.36,32.00,7.92,39.92,16.80,8.08,24.88,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.25,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,5.08,725.71,0.29,5.08,725.71,0.29,458.59,335.56,12.0,14.5,10.0,10.0,12.6,47.1 ,12.0,14.5,10.0,10.0,12.6,47.1 ,64.37,15.5,11.3,11.2,10.0,13.3,36.96,8.00,44.96,31.92,7.92,39.84,17.36,8.08,25.44,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.87,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
