N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
190,6.44,214.66,0.53,6.52,217.33,0.54,139.90,134.84,52.0,66.0,18.3,18.3,24.1,126.6 ,52.0,66.0,18.0,18.0,23.8,125.8 ,130.52,61.8,41.0,18.5,18.3,24.5,65.60,8.32,73.92,65.04,8.08,73.12,49.12,8.32,57.44,65.00,8.12,73.12,65.00,8.12,73.12,48.62,8.00,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
200,6.45,215.00,0.53,6.52,217.33,0.54,139.84,124.50,52.0,66.0,18.2,18.2,24.1,126.5 ,52.0,66.0,18.0,18.0,23.8,125.8 ,141.36,63.7,41.9,21.7,18.2,24.5,78.32,8.32,86.64,64.96,8.00,72.96,49.12,8.32,57.44,64.87,8.12,72.99,64.87,8.12,72.99,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
210,6.44,214.66,0.53,6.52,217.33,0.54,139.90,134.23,52.0,66.0,18.3,18.3,24.1,126.6 ,52.0,66.0,18.0,18.0,23.8,125.8 ,131.12,61.4,40.7,19.5,18.3,24.4,69.76,8.16,77.92,64.96,8.08,73.04,49.04,8.32,57.36,64.87,8.12,72.99,64.87,8.12,72.99,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
220,6.44,214.66,0.53,6.52,217.33,0.54,139.90,137.61,52.0,66.0,18.2,18.3,24.1,126.6 ,52.0,66.0,18.0,18.0,23.8,125.8 ,127.90,62.9,41.5,18.6,18.2,24.4,65.92,8.32,74.24,64.72,8.08,72.80,48.96,8.32,57.28,64.87,8.12,72.99,64.87,8.12,72.99,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
230,6.45,215.00,0.53,6.52,217.33,0.54,139.84,134.90,52.0,66.0,18.2,18.2,24.1,126.5 ,52.0,66.0,18.0,18.0,23.8,125.8 ,130.47,61.1,40.5,19.3,18.2,24.4,69.04,8.24,77.28,64.80,8.08,72.88,48.96,8.32,57.28,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
240,6.44,214.66,0.53,6.52,217.33,0.54,139.90,121.47,52.0,66.0,18.2,18.2,24.1,126.5 ,52.0,66.0,18.0,18.0,23.8,125.8 ,144.89,63.3,41.2,20.9,18.2,24.4,74.88,8.56,83.44,64.72,8.08,72.80,48.96,8.32,57.28,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
250,6.44,214.66,0.53,6.52,217.33,0.54,139.90,132.15,52.0,66.0,18.2,18.2,24.1,126.5 ,52.0,66.0,18.0,18.0,23.8,125.8 ,133.18,60.9,40.3,18.9,18.2,24.4,67.28,8.32,75.60,64.72,8.08,72.80,48.88,8.32,57.20,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
260,6.46,215.33,0.53,6.52,217.33,0.54,139.90,135.79,52.0,66.0,22.2,18.2,24.0,130.4 ,52.0,66.0,18.0,18.0,23.8,125.8 ,129.61,62.4,41.0,22.3,18.2,24.3,80.80,8.32,89.12,64.80,8.00,72.80,48.88,8.32,57.20,80.75,8.12,88.87,64.75,8.12,72.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
270,6.46,215.33,0.53,6.52,217.33,0.54,139.90,132.85,52.0,66.0,18.2,18.2,24.1,126.4 ,52.0,66.0,18.0,18.0,23.8,125.8 ,132.48,60.7,40.1,22.0,18.2,24.3,79.60,8.32,87.92,64.64,8.00,72.64,48.88,8.32,57.20,64.62,8.00,72.62,64.62,8.00,72.62,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
280,6.45,215.00,0.53,6.52,217.33,0.54,139.90,122.24,52.0,66.0,22.3,18.2,24.1,130.5 ,52.0,66.0,18.0,18.0,23.8,125.8 ,143.98,62.4,40.8,23.1,18.2,24.3,84.16,8.32,92.48,64.64,8.00,72.64,48.88,8.32,57.20,81.00,8.00,89.00,64.75,8.00,72.75,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
290,6.48,216.00,0.53,6.52,217.33,0.54,139.90,132.67,52.0,66.0,26.2,18.2,24.0,134.3 ,52.0,66.0,18.0,18.0,23.8,125.8 ,132.66,60.4,40.0,21.5,18.1,24.3,77.52,8.40,85.92,64.56,8.00,72.56,48.80,8.32,57.12,96.75,8.00,104.75,64.62,8.00,72.62,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
300,6.47,215.66,0.53,6.52,217.33,0.54,127.72,133.24,52.0,66.0,22.2,18.2,24.0,130.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,132.09,61.8,40.6,22.1,18.2,24.3,80.08,8.40,88.48,64.56,8.00,72.56,48.80,8.32,57.12,80.62,8.00,88.62,64.62,8.00,72.62,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
310,6.46,215.33,0.53,6.52,217.33,0.54,127.72,131.83,52.0,66.0,22.2,18.2,24.0,130.4 ,52.0,66.0,30.0,18.0,23.8,137.8 ,133.50,60.3,39.9,21.8,18.1,24.3,78.64,8.40,87.04,64.56,8.00,72.56,48.80,8.32,57.12,80.62,8.00,88.62,64.62,8.00,72.62,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
320,6.47,215.66,0.53,6.52,217.33,0.54,127.66,123.40,52.0,66.0,18.3,18.2,24.0,126.5 ,52.0,66.0,30.0,18.0,23.8,137.8 ,142.63,62.3,40.4,21.7,18.2,24.3,78.40,8.40,86.80,64.64,8.00,72.64,48.88,8.32,57.20,65.12,8.00,73.12,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
330,6.47,215.66,0.53,6.52,217.33,0.54,127.72,130.62,52.0,66.0,24.2,18.2,24.0,132.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,134.74,60.3,39.7,20.8,18.2,24.3,74.64,8.48,83.12,64.56,8.00,72.56,48.80,8.32,57.12,88.62,8.00,96.62,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
340,6.46,215.33,0.53,6.52,217.33,0.54,127.72,135.64,52.0,66.0,28.2,18.1,24.0,136.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,129.76,61.4,40.3,25.2,18.1,24.3,92.48,8.48,100.96,64.32,8.00,72.32,48.80,8.32,57.12,104.62,8.00,112.62,64.50,8.00,72.50,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
350,6.47,215.66,0.53,6.52,217.33,0.54,127.72,130.63,52.0,66.0,28.2,18.1,24.0,136.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,134.73,60.1,39.6,24.9,18.1,24.3,91.36,8.40,99.76,64.56,8.00,72.56,48.80,8.32,57.12,104.62,8.00,112.62,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
360,6.47,215.66,0.53,6.52,217.33,0.54,127.72,127.29,52.0,66.0,22.2,18.1,24.0,130.4 ,52.0,66.0,30.0,18.0,23.8,137.8 ,138.27,61.5,40.1,23.0,18.0,24.3,83.68,8.32,92.00,64.24,7.92,72.16,48.80,8.32,57.12,80.75,8.00,88.75,64.50,8.00,72.50,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
370,6.47,215.66,0.53,6.52,217.33,0.54,127.66,129.50,52.0,66.0,30.2,18.1,24.0,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,135.90,60.1,39.5,28.1,18.0,24.3,104.16,8.40,112.56,64.16,8.00,72.16,48.80,8.32,57.12,112.62,8.00,120.62,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
380,6.49,216.33,0.53,6.52,217.33,0.54,127.66,135.81,52.0,66.0,30.2,18.1,23.9,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,129.59,61.2,40.0,23.1,18.1,24.3,83.92,8.40,92.32,64.40,8.00,72.40,48.80,8.32,57.12,112.62,8.00,120.62,64.37,8.00,72.37,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
390,6.48,216.00,0.53,6.52,217.33,0.54,127.72,131.06,52.0,66.0,30.2,18.1,24.0,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,134.29,59.8,39.5,27.5,18.0,24.3,101.44,8.40,109.84,64.24,7.92,72.16,48.88,8.32,57.20,112.62,8.00,120.62,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
400,6.48,216.00,0.53,6.52,217.33,0.54,127.72,121.75,52.0,66.0,26.2,18.1,24.0,134.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,144.56,61.3,39.9,28.3,17.9,24.4,104.72,8.40,113.12,63.92,7.76,71.68,48.96,8.32,57.28,96.75,8.00,104.75,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
410,6.46,215.33,0.53,6.52,217.33,0.54,127.72,127.95,52.0,66.0,30.1,18.1,24.0,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,137.56,59.9,39.4,30.3,18.1,24.4,112.64,8.40,121.04,64.24,8.00,72.24,48.96,8.32,57.28,112.50,8.00,120.50,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
420,6.48,216.00,0.53,6.52,217.33,0.54,127.72,138.06,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,127.48,60.9,39.8,30.3,17.9,24.4,112.96,8.40,121.36,63.84,7.84,71.68,49.04,8.32,57.36,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
430,6.49,216.33,0.53,6.52,217.33,0.54,127.72,131.44,52.0,66.0,30.1,18.1,23.9,138.1 ,52.0,66.0,30.0,18.0,23.8,137.8 ,133.90,59.8,39.3,26.9,18.0,24.5,99.04,8.40,107.44,64.16,8.00,72.16,49.20,8.32,57.52,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
440,6.46,215.33,0.53,6.52,217.33,0.54,127.72,120.43,52.0,66.0,22.1,18.1,24.0,130.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,146.14,61.5,39.7,24.7,18.1,24.4,90.48,8.40,98.88,64.24,7.92,72.16,49.04,8.32,57.36,80.50,8.00,88.50,64.25,8.00,72.25,48.25,8.25,56.50,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
450,6.45,215.00,0.53,6.52,217.33,0.54,127.72,126.49,52.0,66.0,30.1,18.1,24.1,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,139.14,59.7,39.3,29.5,18.0,24.6,109.84,8.40,118.24,64.08,7.92,72.00,49.44,8.32,57.76,112.50,8.00,120.50,64.50,8.00,72.50,48.25,8.25,56.50,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
460,6.46,215.33,0.53,6.52,217.33,0.54,127.72,134.07,52.0,66.0,30.1,18.1,24.0,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,131.27,60.6,39.7,30.3,17.9,24.6,112.88,8.32,121.20,63.84,7.84,71.68,49.44,8.32,57.76,112.50,8.00,120.50,64.50,8.12,72.62,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
470,6.45,215.00,0.53,6.52,217.33,0.54,127.66,129.96,52.0,66.0,30.1,18.1,24.1,138.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,135.43,59.7,39.2,30.3,18.0,24.7,112.88,8.32,121.20,64.08,7.92,72.00,49.76,8.32,58.08,112.50,8.00,120.50,64.50,8.00,72.50,48.25,8.25,56.50,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
480,6.50,216.66,0.53,6.52,217.33,0.54,127.72,124.96,52.0,66.0,18.2,18.1,23.9,126.3 ,52.0,66.0,30.0,18.0,23.8,137.8 ,140.84,61.4,39.6,21.8,18.0,24.7,78.80,8.40,87.20,64.24,7.84,72.08,49.68,8.32,58.00,64.87,8.00,72.87,64.50,8.00,72.50,48.25,7.87,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
490,6.49,216.33,0.53,6.52,217.33,0.54,127.72,121.59,52.0,66.0,30.1,18.1,23.9,138.1 ,52.0,66.0,30.0,18.0,23.8,137.8 ,144.75,62.0,39.2,30.2,18.1,24.9,112.32,8.40,120.72,64.32,8.00,72.32,50.16,8.32,58.48,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
500,6.50,216.66,0.53,6.52,217.33,0.54,127.66,130.32,52.0,66.0,30.1,18.1,23.9,138.1 ,52.0,66.0,30.0,18.0,23.8,137.8 ,135.05,60.7,39.5,30.3,18.0,25.1,112.80,8.32,121.12,64.00,7.92,71.92,50.64,8.32,58.96,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
510,6.48,216.00,0.53,6.52,217.33,0.54,127.72,87.88,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,200.28,64.4,39.1,53.8,18.1,24.9,204.64,10.56,215.20,64.48,8.00,72.48,50.08,8.40,58.48,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
520,6.47,215.66,0.53,6.52,217.33,0.54,127.72,114.14,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,154.20,61.6,39.5,31.6,17.9,25.0,117.92,8.40,126.32,63.68,7.84,71.52,50.48,8.32,58.80,112.37,8.00,120.37,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
530,6.50,216.66,0.53,6.52,217.33,0.54,127.66,126.96,52.0,66.0,30.1,18.1,23.9,138.1 ,52.0,66.0,30.0,18.0,23.8,137.8 ,138.63,59.7,39.1,30.3,18.0,25.6,113.04,8.32,121.36,64.08,7.92,72.00,51.92,8.32,60.24,112.37,8.00,120.37,64.25,8.00,72.25,48.12,8.00,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
540,6.47,215.66,0.53,6.52,217.33,0.54,127.66,131.04,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,134.31,60.3,39.4,30.3,17.9,25.8,112.80,8.32,121.12,63.76,7.92,71.68,52.24,8.32,60.56,112.37,8.00,120.37,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
550,6.48,216.00,0.53,6.52,217.33,0.54,127.72,129.81,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,135.58,59.4,39.0,30.3,17.9,26.1,112.80,8.32,121.12,63.92,7.92,71.84,53.04,8.32,61.36,112.37,8.00,120.37,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
560,6.48,216.00,0.53,6.52,217.33,0.54,127.72,120.19,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,146.43,60.6,39.4,30.6,17.9,26.3,114.16,8.32,122.48,63.84,7.76,71.60,53.44,8.32,61.76,112.37,8.00,120.37,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
570,6.50,216.66,0.53,6.52,217.33,0.54,127.72,126.33,52.0,66.0,30.1,18.1,23.9,138.0 ,52.0,66.0,30.0,18.0,23.8,137.8 ,139.31,59.4,39.0,30.4,18.0,26.6,113.28,8.32,121.60,63.92,7.92,71.84,54.24,8.32,62.56,112.37,8.00,120.37,64.25,8.00,72.25,48.12,7.87,55.99,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
580,6.48,216.00,0.53,6.52,217.33,0.54,127.72,129.78,52.0,66.0,30.1,18.1,24.0,138.2 ,52.0,66.0,30.0,18.0,23.8,137.8 ,135.61,60.4,39.3,30.3,17.9,26.6,112.80,8.24,121.04,63.60,7.84,71.44,54.16,8.32,62.48,112.37,8.00,120.37,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
