,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,2.93,55.28,0.10,3.67,69.24,0.22,70.58,58.14,50.4,40.1,32.8,8.4,77.7,159.0 ,50.4,40.1,32.0,124.0,75.8,271.9 ,330.25,57.0,42.6,35.4,257.5,67.4,274.00,9.12,283.12,257.60,257.44,515.04,206.08,7.44,213.52,254.37,8.25,262.62,16.75,8.25,25.00,237.62,8.25,245.87,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
100,2.94,55.47,0.10,3.67,69.24,0.22,70.58,54.48,50.4,40.1,33.8,8.3,77.5,159.7 ,50.4,40.1,32.0,124.0,75.8,271.9 ,352.39,55.7,45.0,36.0,256.6,71.5,278.56,9.04,287.60,256.72,256.56,513.28,218.32,7.92,226.24,261.87,8.12,269.99,16.62,8.12,24.74,237.12,8.12,245.24,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
110,2.95,55.66,0.10,3.67,69.24,0.22,70.58,53.97,50.4,40.1,34.7,8.3,77.3,160.4 ,50.4,40.1,32.0,124.0,75.8,271.9 ,355.77,56.7,43.8,36.8,255.5,73.3,284.88,9.20,294.08,255.60,255.44,511.04,224.00,8.08,232.08,269.12,8.12,277.24,16.62,8.12,24.74,236.62,8.12,244.74,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
120,1.04,19.62,0.03,3.67,69.24,0.22,69.08,45.64,50.4,40.1,245.1,8.3,77.1,370.7 ,50.4,40.1,38.0,124.0,75.8,277.9 ,420.69,67.6,42.9,69.0,255.5,78.0,535.28,16.72,552.00,255.68,255.36,511.04,238.56,8.24,246.80,1897.00,64.00,1961.00,16.62,8.12,24.74,236.12,8.12,244.24,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
130,2.95,55.66,0.11,3.67,69.24,0.22,69.06,50.29,50.4,40.1,35.6,8.2,77.1,161.0 ,50.4,40.1,38.0,124.0,75.8,277.9 ,381.79,55.9,41.9,37.1,253.9,75.3,287.52,9.12,296.64,254.00,253.76,507.76,230.00,8.24,238.24,276.50,8.12,284.62,16.50,8.12,24.62,235.87,8.12,243.99,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
140,2.96,55.84,0.11,3.67,69.24,0.22,69.06,49.75,50.4,40.1,38.6,8.3,77.0,163.9 ,50.4,40.1,38.0,124.0,75.8,277.9 ,385.96,58.8,43.7,39.7,253.9,77.3,306.56,10.64,317.20,254.08,253.76,507.84,236.24,8.32,244.56,300.37,8.12,308.49,16.50,8.12,24.62,235.62,8.12,243.74,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
150,2.96,55.84,0.11,3.67,69.24,0.22,69.06,49.43,50.4,40.1,38.5,8.2,76.9,163.8 ,50.4,40.1,38.0,124.0,75.8,277.9 ,388.40,62.4,42.9,39.7,253.5,77.6,306.88,10.48,317.36,253.68,253.36,507.04,237.44,8.32,245.76,300.12,8.12,308.24,16.50,8.12,24.62,235.37,8.12,243.49,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
160,,,,3.67,69.24,0.22,69.06,39.73,50.4,40.1,259.1,822.8,76.8,1198.8 ,50.4,40.1,38.0,124.0,75.8,277.9 ,483.29,79.7,42.3,76.3,254.3,81.4,592.08,18.32,610.40,254.48,254.00,508.48,249.20,8.48,257.68,2008.62,64.00,2072.62,1645.62,64.00,1709.62,235.00,8.12,243.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
170,2.97,56.03,0.11,3.67,69.24,0.22,69.06,45.05,50.4,40.1,38.5,8.2,76.8,163.5 ,50.4,40.1,38.0,124.0,75.8,277.9 ,426.16,57.7,41.6,40.7,252.3,78.9,313.12,12.40,325.52,252.48,252.08,504.56,241.36,8.48,249.84,299.62,8.12,307.74,16.37,8.12,24.49,234.87,8.12,242.99,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
180,2.97,56.03,0.11,3.67,69.24,0.22,69.06,40.21,50.4,40.1,38.4,8.2,76.7,163.4 ,50.4,40.1,38.0,124.0,75.8,277.9 ,477.54,62.3,43.0,41.6,252.3,79.5,316.80,16.24,333.04,252.64,252.00,504.64,243.04,8.72,251.76,299.37,8.12,307.49,16.37,8.12,24.49,234.75,8.00,242.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
190,2.97,56.03,0.11,3.67,69.24,0.22,69.06,38.80,50.4,40.1,38.4,8.2,76.7,163.4 ,50.4,40.1,38.0,124.0,75.8,277.9 ,494.78,62.3,42.4,41.2,251.8,79.5,314.80,15.12,329.92,252.24,251.44,503.68,242.96,8.80,251.76,299.25,8.12,307.37,16.37,8.12,24.49,234.62,8.12,242.74,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
200,1.04,19.62,0.03,3.67,69.24,0.22,69.06,42.85,50.4,40.1,245.1,8.2,76.7,370.0 ,50.4,40.1,38.0,124.0,75.8,277.9 ,448.11,65.9,41.9,69.7,252.0,81.7,540.08,17.92,558.00,252.24,251.84,504.08,250.32,8.40,258.72,1896.62,64.00,1960.62,16.37,8.12,24.49,234.50,8.25,242.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
210,2.98,56.22,0.11,3.67,69.24,0.22,69.06,41.14,50.4,40.1,38.4,8.1,76.6,163.2 ,50.4,40.1,38.0,124.0,75.8,277.9 ,466.73,61.6,41.4,41.0,251.6,79.4,313.76,14.24,328.00,251.92,251.28,503.20,242.80,8.64,251.44,298.87,8.12,306.99,16.25,8.12,24.37,234.37,8.00,242.37,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
220,2.98,56.22,0.11,3.67,69.24,0.22,69.06,40.68,50.4,40.1,38.4,8.1,76.5,163.1 ,50.4,40.1,38.0,124.0,75.8,277.9 ,472.00,61.5,42.5,41.5,251.5,79.2,316.88,15.20,332.08,251.76,251.12,502.88,242.08,8.64,250.72,298.75,8.12,306.87,16.25,8.12,24.37,234.25,8.00,242.25,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
230,2.98,56.22,0.11,3.67,69.24,0.22,69.06,40.07,50.4,40.1,38.3,8.1,76.5,163.1 ,50.4,40.1,38.0,124.0,75.8,277.9 ,479.18,61.8,42.1,41.6,251.3,79.3,314.80,17.84,332.64,251.60,250.88,502.48,242.56,8.72,251.28,298.62,8.12,306.74,16.25,8.12,24.37,234.12,8.12,242.24,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
240,1.05,19.81,0.03,3.67,69.24,0.22,69.08,41.98,50.4,40.1,243.1,8.1,76.4,367.7 ,50.4,40.1,38.0,124.0,75.8,277.9 ,457.33,76.4,41.7,68.9,251.4,79.7,532.24,19.36,551.60,251.60,251.12,502.72,244.08,8.40,252.48,1880.37,64.00,1944.37,16.25,8.12,24.37,234.00,8.00,242.00,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
250,2.98,56.22,0.11,3.67,69.24,0.22,69.08,41.24,50.4,40.1,38.3,8.1,76.5,163.0 ,50.4,40.1,38.0,124.0,75.8,277.9 ,465.53,59.1,41.2,41.2,250.7,79.1,313.28,16.24,329.52,251.04,250.40,501.44,241.92,8.64,250.56,298.37,8.12,306.49,16.25,8.12,24.37,234.00,8.12,242.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
260,2.98,56.22,0.11,3.67,69.24,0.22,69.06,41.72,50.4,40.1,38.3,8.1,76.4,162.9 ,50.4,40.1,38.0,124.0,75.8,277.9 ,460.18,62.3,42.2,41.4,251.0,79.1,315.68,15.76,331.44,251.28,250.72,502.00,241.76,8.64,250.40,298.37,8.12,306.49,16.25,8.12,24.37,233.87,8.00,241.87,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
270,2.98,56.22,0.11,3.67,69.24,0.22,69.06,42.00,50.4,40.1,38.3,8.1,76.4,162.9 ,50.4,40.1,38.0,124.0,75.8,277.9 ,457.14,60.5,41.8,41.3,250.6,79.1,314.00,16.72,330.72,250.88,250.24,501.12,241.76,8.64,250.40,298.25,8.00,306.25,16.25,8.00,24.25,233.75,8.00,241.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
280,1.04,19.62,0.03,3.67,69.24,0.22,69.06,43.70,50.4,40.1,245.1,8.1,76.4,369.7 ,50.4,40.1,38.0,124.0,75.8,277.9 ,439.36,64.5,41.5,70.6,250.7,81.8,546.00,18.88,564.88,250.96,250.48,501.44,250.64,8.40,259.04,1896.50,64.00,1960.50,16.25,8.00,24.25,233.75,8.25,242.00,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
290,2.98,56.22,0.11,3.67,69.24,0.22,69.06,42.18,50.4,40.1,38.3,8.1,76.5,163.0 ,50.4,40.1,38.0,124.0,75.8,277.9 ,455.20,58.6,41.1,41.2,250.4,79.3,312.16,17.04,329.20,250.72,250.00,500.72,242.40,8.64,251.04,298.12,8.00,306.12,16.25,8.00,24.25,233.75,8.37,242.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
300,2.98,56.22,0.11,3.67,69.24,0.22,69.06,41.39,50.4,40.1,38.3,8.1,76.5,162.9 ,50.4,40.1,38.0,124.0,75.8,277.9 ,463.90,60.9,42.0,41.5,250.5,79.4,314.24,17.92,332.16,250.80,250.16,500.96,242.72,8.64,251.36,298.00,8.00,306.00,16.25,8.00,24.25,233.62,8.50,242.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
310,2.99,56.41,0.11,3.67,69.24,0.22,69.06,41.88,50.4,40.1,38.2,8.1,76.3,162.8 ,50.4,40.1,38.0,124.0,75.8,277.9 ,458.44,60.9,41.7,41.1,250.3,79.3,313.28,15.20,328.48,250.64,250.00,500.64,242.40,8.64,251.04,297.87,8.00,305.87,16.25,8.00,24.25,233.50,8.00,241.50,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
320,,,,3.67,69.24,0.22,69.06,41.05,50.4,40.1,259.0,815.3,81.4,1195.8 ,50.4,40.1,38.0,124.0,75.8,277.9 ,467.73,76.5,41.4,76.1,250.6,81.7,588.96,19.52,608.48,250.88,250.40,501.28,250.24,8.40,258.64,2008.25,64.00,2072.25,1630.62,64.00,1694.62,249.75,8.00,257.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
330,2.99,56.41,0.11,3.67,69.24,0.22,69.06,41.96,50.4,40.1,38.2,8.1,76.9,163.4 ,50.4,40.1,38.0,124.0,75.8,277.9 ,457.60,58.4,41.1,41.0,250.1,79.6,312.40,15.44,327.84,250.40,249.76,500.16,243.60,8.64,252.24,297.87,8.00,305.87,16.25,8.00,24.25,233.50,10.12,243.62,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
340,2.99,56.41,0.11,3.67,69.24,0.22,69.08,41.49,50.4,40.1,38.2,8.1,76.3,162.8 ,50.4,40.1,38.0,124.0,75.8,277.9 ,462.80,60.5,41.8,41.5,250.1,79.8,314.80,17.44,332.24,250.48,249.84,500.32,244.00,8.64,252.64,297.75,8.00,305.75,16.25,8.00,24.25,233.50,8.25,241.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
350,2.99,56.41,0.11,3.44,64.90,0.21,67.81,41.56,50.4,40.1,38.2,4.0,81.0,163.3 ,50.4,40.1,38.0,124.0,80.9,283.0 ,462.00,60.9,41.5,41.3,250.0,80.2,313.52,17.28,330.80,250.32,249.76,500.08,245.44,8.64,254.08,297.75,8.00,305.75,1.12,8.00,9.12,248.37,8.00,256.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
360,1.04,19.62,0.03,3.44,64.90,0.21,67.81,43.45,50.4,40.1,245.0,4.0,81.3,370.5 ,50.4,40.1,38.0,124.0,80.9,283.0 ,441.88,64.4,41.3,70.7,250.1,81.8,547.36,18.32,565.68,250.32,249.84,500.16,-250.72,-8.32,-259.04,1896.25,64.00,1960.25,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
370,2.99,56.41,0.11,3.44,64.90,0.21,67.81,41.65,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,460.96,59.1,41.0,41.1,249.9,80.6,312.48,16.48,328.96,250.16,249.60,499.76,246.64,8.64,255.28,297.62,8.00,305.62,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
380,2.99,56.41,0.11,3.44,64.90,0.21,67.81,41.83,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,459.01,60.1,41.7,41.3,250.0,80.8,315.36,15.44,330.80,250.32,249.68,500.00,247.36,8.56,255.92,297.62,8.00,305.62,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
390,2.99,56.41,0.11,3.44,64.90,0.21,67.81,41.55,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,462.11,60.3,41.4,41.1,249.8,81.2,312.88,16.00,328.88,250.08,249.44,499.52,248.32,8.56,256.88,297.50,8.00,305.50,0,8.00,8.00,249.25,8.12,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
400,1.03,19.43,0.03,3.44,64.90,0.21,67.81,41.37,50.4,40.1,247.0,8.0,81.2,376.4 ,50.4,40.1,38.0,124.0,80.9,283.0 ,464.11,73.8,41.2,73.7,249.9,81.9,570.24,19.52,589.76,250.16,249.60,499.76,-251.04,-8.32,-259.36,1912.25,64.00,1976.25,16.12,8.00,24.12,249.25,8.00,257.25,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
410,2.99,56.41,0.11,3.44,64.90,0.21,67.81,42.04,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,456.73,46.8,42.3,41.1,248.9,81.1,311.36,17.68,329.04,249.76,247.92,497.68,248.24,8.56,256.80,297.50,8.00,305.50,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
420,2.99,56.41,0.11,3.44,64.90,0.21,67.81,42.78,50.4,40.1,38.2,4.0,81.2,163.5 ,50.4,40.1,38.0,124.0,80.9,283.0 ,448.77,45.1,42.1,40.8,248.8,81.3,311.28,14.88,326.16,249.60,248.00,497.60,248.80,8.56,257.36,297.37,8.00,305.37,.12,8.00,8.12,249.00,7.87,256.87,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
430,2.99,56.41,0.11,3.44,64.90,0.21,67.81,42.68,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,449.88,47.0,42.2,40.7,248.7,81.3,311.52,14.08,325.60,249.60,247.76,497.36,248.80,8.56,257.36,297.37,8.00,305.37,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
440,1.04,19.62,0.03,3.44,64.90,0.21,,,50.4,40.1,246.0,4.0,81.3,371.4 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,1904.25,64.00,1968.25,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
450,2.99,56.41,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.37,8.00,305.37,0,8.00,8.00,249.37,8.12,257.49,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
460,2.99,56.41,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.25,8.00,305.25,0,8.00,8.00,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
470,2.99,56.41,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.3,163.6 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.25,8.00,305.25,0,8.00,8.00,249.25,8.12,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
480,,,,3.44,64.90,0.21,,,50.4,40.1,259.0,815.5,81.2,1195.8 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,2008.12,64.00,2072.12,1631.12,64.00,1695.12,249.00,8.00,257.00,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
490,2.99,56.41,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.3,163.5 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.25,8.00,305.25,0,8.00,8.00,249.25,8.00,257.25,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
500,2.99,56.41,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.3,163.5 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.25,8.00,305.25,0,8.00,8.00,249.25,8.00,257.25,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
510,3.00,56.60,0.11,3.44,64.90,0.21,,,50.4,40.1,38.2,4.0,81.2,163.4 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.25,8.00,305.25,0,8.00,8.00,249.00,8.00,257.00,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
520,1.02,19.24,0.03,3.44,64.90,0.21,,,50.4,40.1,250.0,4.0,81.2,375.3 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,1936.00,64.00,2000.00,0,8.00,8.00,249.00,8.00,257.00,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
530,3.00,56.60,0.11,3.44,64.90,0.21,,,50.4,40.1,38.1,4.0,81.2,163.4 ,50.4,40.1,38.0,124.0,80.9,283.0 ,,,,,,,,,,,,297.12,8.00,305.12,0,8.00,8.00,248.87,8.00,256.87,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
