N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.715803,L3 10 10 10 16 44237 10,21474836480,2147483648,5.77,577.93,32.24,0,0,0,0,224367.00,195489.00,0,0,419856.00
20,262144,2.186819,L3 20 20 20 16 22118 20,15288238080,1528823808,6.98,699.10,26.64,19.81,8.90,0,0,114228.00,113027.00,28.71,0,227255.00
30,131072,3.773689,L3 30 30 30 16 14745 30,28772925440,2877292544,7.62,762.46,24.16,20.79,8.70,16.72,7.80,195664.00,194142.00,29.49,24.52,389806.00
40,32768,2.549745,L3 40 40 40 16 11059 40,17980456960,1798045696,7.05,705.18,26.24,34.41,8.52,18.25,8.46,134012.00,132225.00,42.93,26.71,266237.00
50,16384,2.435507,L3 50 50 50 16 8847 50,18119393280,1811939328,7.43,743.96,24.80,33.86,8.39,17.82,8.35,127524.00,125986.00,42.25,26.17,253510.00
60,8192,2.213649,L3 60 60 60 16 7373 60,15983575040,1598357504,7.21,722.04,25.84,33.53,8.32,18.21,8.26,114822.00,113828.00,41.85,26.47,228650.00
70,8192,3.387413,L3 70 70 70 16 6319 70,25758269440,2575826944,7.60,760.40,24.48,33.32,8.26,19.43,8.23,174330.00,173516.00,41.58,27.66,347846.00
80,4096,2.522912,L3 80 80 80 16 5529 80,19437649920,1943764992,7.70,770.44,24.16,33.31,8.22,19.50,8.20,132597.00,129617.00,41.53,27.70,262214.00
90,4096,3.837934,L3 90 90 90 16 4915 90,27913093120,2791309312,7.27,727.29,25.52,33.15,8.20,22.32,8.18,288162.00,314603.00,41.35,30.50,602765.00
100,2048,2.742946,L3 100 100 100 16 4424 100,19275612160,1927561216,7.02,702.73,26.64,32.85,8.17,31.43,8.14,8208227.27,12531083.00,41.02,39.57,20739310.27
110,1024,2.344423,L3 110 110 110 16 4021 110,12899450880,1289945088,5.49,550.21,34.00,32.79,8.16,32.38,8.08,87842920.35,114880525.00,40.95,40.46,202723445.35
120,1024,3.573129,L3 120 120 120 16 3686 120,16824647680,1682464768,4.70,470.86,39.12,32.72,8.14,32.75,8.03,209505394.96,214070060.00,40.86,40.78,423575454.96
130,512,2.336487,L3 130 130 130 16 3403 130,10737418240,1073741824,4.59,459.55,40.88,32.71,8.13,32.66,8.02,139127980.28,136557436.00,40.84,40.68,275685416.28
140,512,2.860837,L3 140 140 140 16 3160 140,13455728640,1345572864,4.70,470.34,40.00,32.68,8.12,32.60,8.01,174022741.26,170852139.00,40.80,40.61,344874880.26
150,512,3.549570,L3 150 150 150 16 2949 150,16597975040,1659797504,4.67,467.60,40.00,32.59,8.12,32.57,7.97,214238764.25,210621697.00,40.71,40.54,424860461.25
160,256,2.159324,L3 160 160 160 16 2765 160,10097438720,1009743872,4.67,467.61,40.00,32.60,8.10,32.53,7.99,130151721.24,128018316.00,40.70,40.52,258170037.24
170,256,2.583482,L3 170 170 170 16 2602 170,12138577920,1213857792,4.69,469.85,40.00,32.51,8.10,32.49,7.92,156015908.21,153775090.00,40.61,40.41,309790998.21
180,256,3.095932,L3 180 180 180 16 2457 180,14437765120,1443776512,4.66,466.34,40.00,32.48,8.09,32.44,7.95,185253704.20,182733032.00,40.57,40.39,367986736.20
190,256,3.641185,L3 190 190 190 16 2328 190,17010360320,1701036032,4.67,467.16,40.00,32.47,8.09,32.43,7.90,218045700.19,215214297.00,40.56,40.33,433259997.19
200,128,2.117680,L3 200 200 200 16 2212 200,9935861760,993586176,4.68,469.18,40.00,32.44,8.08,32.38,7.92,127167629.18,125637916.00,40.52,40.30,252805545.18
210,128,2.460687,L3 210 210 210 16 2106 210,11518607360,1151860736,4.67,468.10,40.00,32.41,8.08,32.37,7.94,147301334.17,145580363.00,40.49,40.31,292881697.17
220,128,2.824757,L3 220 220 220 16 2011 220,13261096960,1326109696,4.69,469.45,40.00,32.40,8.07,32.34,7.87,169394172.16,167496623.00,40.47,40.21,336890795.16
230,128,3.231855,L3 230 230 230 16 1923 230,15171010560,1517101056,4.69,469.42,40.00,32.38,8.07,32.34,7.94,193619739.16,191574317.00,40.45,40.28,385194056.16
240,128,3.685746,L3 240 240 240 16 1843 240,17256028160,1725602816,4.68,468.18,40.00,32.42,8.07,32.32,7.88,220050489.15,217821578.00,40.49,40.20,437872067.15
250,64,2.095065,L3 250 250 250 16 1769 250,9761914880,976191488,4.65,465.94,40.00,32.35,8.07,32.30,7.92,124410010.14,123181860.00,40.42,40.22,247591870.14
260,64,2.352270,L3 260 260 260 16 1701 260,10991047680,1099104768,4.67,467.25,40.00,32.34,8.06,32.28,7.91,139951876.14,138631649.00,40.40,40.19,278583525.14
