,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,9.99,525.78,0.34,10.10,531.57,0.34,438.09,428.33,16.0,14.0,14.8,14.1,0.0,42.9 ,16.0,14.0,14.0,14.0,0.0,42.0 ,42.96,18.6,15.3,14.8,14.9,0.2,50.96,8.40,59.36,51.04,8.40,59.44,.24,.08,.32,50.62,8.37,58.99,48.25,8.37,56.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
100,9.64,507.36,0.32,10.10,531.57,0.34,437.90,437.73,16.0,14.0,14.7,14.7,0.0,43.3 ,16.0,14.0,14.0,14.0,0.0,42.0 ,42.04,17.4,13.8,14.7,14.5,2.6,50.56,8.32,58.88,49.52,8.32,57.84,2.08,1.44,3.52,50.37,8.37,58.74,50.37,8.37,58.74,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
110,9.68,509.47,0.33,10.10,531.57,0.34,314.52,394.33,16.0,14.0,14.6,14.6,17.9,61.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,46.66,18.5,14.9,14.7,14.6,10.0,50.40,8.32,58.72,50.00,8.24,58.24,9.76,4.80,14.56,50.12,8.25,58.37,50.12,8.25,58.37,16.25,9.87,26.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
120,9.72,511.57,0.33,10.10,531.57,0.34,314.39,366.79,16.0,14.0,14.5,14.5,17.3,60.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.16,17.5,13.7,14.6,14.6,15.6,50.16,8.32,58.48,50.00,8.24,58.24,15.28,7.44,22.72,49.87,8.25,58.12,49.87,8.25,58.12,16.87,8.37,25.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
130,9.73,512.10,0.33,10.10,531.57,0.34,314.39,347.31,16.0,14.0,14.5,14.5,17.3,60.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.98,18.5,14.6,14.7,14.5,17.3,50.48,8.32,58.80,49.84,8.16,58.00,16.88,8.24,25.12,49.87,8.25,58.12,49.87,8.25,58.12,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
140,9.77,514.21,0.33,10.10,531.57,0.34,314.39,348.78,16.0,14.0,14.5,14.5,17.2,60.1 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.75,17.5,13.6,14.6,14.5,17.5,50.00,8.24,58.24,49.84,8.24,58.08,17.12,8.24,25.36,49.62,8.25,57.87,49.62,8.25,57.87,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
150,9.80,515.78,0.33,10.10,531.57,0.34,314.39,358.36,16.0,14.0,14.4,14.4,17.1,60.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.35,18.3,14.4,14.5,14.5,17.4,49.84,8.24,58.08,49.68,8.16,57.84,17.04,8.24,25.28,49.50,8.25,57.75,49.50,8.25,57.75,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,9.82,516.84,0.33,10.10,531.57,0.34,314.52,336.51,16.0,14.0,14.4,14.4,17.1,59.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.68,17.8,13.5,14.7,14.5,17.4,50.56,8.24,58.80,49.60,8.16,57.76,17.04,8.24,25.28,49.37,8.25,57.62,49.37,8.12,57.49,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,9.83,517.36,0.33,10.10,531.57,0.34,314.52,358.61,16.0,14.0,14.4,14.4,17.1,59.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.31,18.3,14.2,14.4,14.4,17.3,49.52,8.24,57.76,49.52,8.08,57.60,16.88,8.24,25.12,49.37,8.25,57.62,49.37,8.25,57.62,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,9.85,518.42,0.33,10.10,531.57,0.34,314.52,356.40,16.0,14.0,14.4,14.4,17.0,59.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.63,17.7,13.5,14.4,14.4,17.3,49.52,8.16,57.68,49.44,8.16,57.60,16.88,8.16,25.04,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,9.85,518.42,0.33,10.10,531.57,0.34,314.39,360.81,16.0,14.0,14.3,14.4,17.0,59.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.00,18.3,14.1,14.4,14.4,17.2,49.52,8.16,57.68,49.36,8.08,57.44,16.80,8.16,24.96,49.25,8.12,57.37,49.25,8.25,57.50,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,9.86,518.94,0.33,10.10,531.57,0.34,314.52,355.27,16.0,14.0,14.3,14.3,17.0,59.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.79,17.6,13.4,14.4,14.4,17.2,49.44,8.16,57.60,49.28,8.16,57.44,16.80,8.16,24.96,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,9.86,518.94,0.33,10.10,531.57,0.34,314.39,360.81,16.0,14.0,14.3,14.3,17.0,59.6 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.00,18.2,14.0,14.4,14.3,17.2,49.28,8.16,57.44,49.28,8.08,57.36,16.72,8.16,24.88,49.12,8.12,57.24,49.12,8.25,57.37,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,9.89,520.52,0.33,10.10,531.57,0.34,314.39,361.61,16.0,14.0,14.3,14.3,16.8,59.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.88,17.7,13.4,14.4,14.3,17.1,49.36,8.16,57.52,49.20,8.16,57.36,16.72,8.16,24.88,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,9.90,521.05,0.33,10.10,531.57,0.34,314.52,360.74,16.0,14.0,14.3,14.3,16.9,59.5 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.01,18.1,13.9,14.3,14.3,17.1,49.12,8.16,57.28,49.12,8.08,57.20,16.72,8.16,24.88,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,9.91,521.57,0.33,10.10,531.57,0.34,314.39,334.54,16.0,14.0,14.3,14.3,16.9,59.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,55.00,17.5,13.3,14.5,14.3,17.1,49.92,8.16,58.08,49.12,8.16,57.28,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,9.92,522.10,0.33,10.10,531.57,0.34,314.52,353.90,16.0,14.0,14.2,14.3,16.8,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.99,18.0,13.8,14.5,14.3,17.1,49.68,8.24,57.92,49.04,8.08,57.12,16.64,8.16,24.80,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,9.93,522.63,0.33,10.10,531.57,0.34,314.39,340.22,16.0,14.0,14.2,14.2,16.9,59.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.08,17.8,13.3,14.9,14.3,17.1,51.44,8.24,59.68,49.04,8.08,57.12,16.64,8.16,24.80,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,9.93,522.63,0.33,10.10,531.57,0.34,314.52,364.92,16.0,14.0,14.2,14.2,16.8,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.42,18.0,13.7,15.0,14.2,17.1,51.84,8.16,60.00,48.96,8.08,57.04,16.64,8.16,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,9.92,522.10,0.33,10.10,531.57,0.34,314.52,357.53,16.0,14.0,14.2,14.2,17.0,59.5 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.46,17.6,13.3,14.5,14.3,17.0,49.76,8.16,57.92,48.96,8.08,57.04,16.64,8.16,24.80,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.37,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,9.94,523.15,0.33,10.10,531.57,0.34,314.52,367.86,16.0,14.0,14.2,14.2,17.0,59.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.02,18.1,13.6,14.4,14.2,17.0,49.36,8.16,57.52,48.88,8.00,56.88,16.64,8.16,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.37,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,9.95,523.68,0.33,10.10,531.57,0.34,314.39,363.75,16.0,14.0,14.2,14.2,17.0,59.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.58,18.5,14.0,14.4,14.2,17.0,49.60,8.16,57.76,48.88,7.92,56.80,16.64,8.16,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,9.95,523.68,0.33,10.10,531.57,0.34,314.39,367.23,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.11,18.0,13.6,14.5,14.2,17.0,50.00,8.16,58.16,48.88,8.00,56.88,16.64,8.08,24.72,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,9.96,524.21,0.33,10.10,531.57,0.34,314.52,350.98,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.42,18.4,13.9,16.7,14.2,17.5,58.48,8.32,66.80,48.88,7.84,56.72,17.28,8.08,25.36,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,9.96,524.21,0.33,10.10,531.57,0.34,314.39,365.85,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.29,18.0,13.6,14.7,14.2,17.1,50.64,8.16,58.80,48.88,8.00,56.88,16.72,8.08,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,9.96,524.21,0.33,10.10,531.57,0.34,314.39,362.07,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.82,18.4,13.9,14.7,14.2,17.1,50.56,8.16,58.72,48.88,7.92,56.80,16.80,8.08,24.88,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,9.96,524.21,0.33,10.10,531.57,0.34,314.39,357.05,16.0,14.0,14.2,14.2,16.9,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.53,17.9,13.5,16.0,14.2,17.1,55.68,8.16,63.84,48.80,8.00,56.80,16.72,8.08,24.80,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,9.97,524.73,0.33,10.10,531.57,0.34,314.39,355.20,16.0,14.0,14.2,14.2,17.0,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.80,18.3,13.8,16.3,14.2,17.2,57.04,8.16,65.20,48.80,7.92,56.72,16.80,8.08,24.88,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,9.99,525.78,0.34,10.10,531.57,0.34,314.39,357.36,16.0,14.0,14.2,14.2,16.6,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.49,17.9,13.5,14.9,14.2,17.7,51.52,8.16,59.68,48.80,8.00,56.80,17.60,8.08,25.68,48.50,8.12,56.62,48.50,8.12,56.62,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,9.99,525.78,0.34,10.10,531.57,0.34,314.39,349.15,16.0,14.0,14.1,14.1,16.5,58.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.70,18.5,13.8,16.1,14.1,17.8,56.16,8.24,64.40,48.72,7.84,56.56,17.84,8.08,25.92,48.50,8.12,56.62,48.50,8.12,56.62,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,9.99,525.78,0.34,10.10,531.57,0.34,314.52,343.65,16.0,14.0,16.2,14.1,16.9,61.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.54,17.9,13.5,17.5,14.2,17.7,61.76,8.24,70.00,48.72,7.92,56.64,17.60,8.08,25.68,56.62,8.12,64.74,48.50,8.12,56.62,16.12,8.37,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,9.60,505.26,0.26,10.10,531.57,0.34,314.52,348.20,16.0,14.0,18.2,14.2,16.8,63.1 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.84,18.2,13.7,18.1,14.1,17.5,64.32,8.24,72.56,48.64,7.84,56.48,17.36,8.08,25.44,64.75,8.12,72.87,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,9.60,505.26,0.26,9.71,511.05,0.26,294.40,351.94,16.0,14.0,18.2,14.2,17.0,63.3 ,16.0,14.0,18.0,14.0,16.5,62.5 ,52.28,17.9,13.4,16.2,14.2,17.5,56.56,8.32,64.88,48.64,8.00,56.64,17.36,8.08,25.44,64.75,8.12,72.87,48.62,8.12,56.74,16.25,8.37,24.62,64.00,8.00,72.00,48.00,8.00,56.00,16.00,8.00,24.00
420,9.62,506.31,0.26,7.94,417.89,0.22,276.69,352.15,16.0,14.0,18.2,14.1,16.6,62.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,52.25,18.3,13.7,15.7,14.1,18.0,54.48,8.32,62.80,48.64,7.84,56.48,18.00,8.08,26.08,64.62,8.12,72.74,48.50,8.12,56.62,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
430,9.98,525.26,0.34,7.94,417.89,0.22,276.57,346.76,16.0,14.0,14.2,14.2,17.0,59.3 ,16.0,14.0,22.0,14.0,16.5,66.5 ,53.06,17.8,13.4,16.8,14.2,17.6,58.88,8.32,67.20,48.64,8.00,56.64,17.52,8.08,25.60,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
440,9.98,525.26,0.34,7.94,417.89,0.22,276.57,345.28,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,22.0,14.0,16.5,66.5 ,53.29,18.2,13.7,16.3,14.1,17.9,56.88,8.32,65.20,48.64,7.92,56.56,17.84,8.08,25.92,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
450,9.62,506.31,0.26,7.94,417.89,0.22,276.69,343.26,16.0,14.0,18.2,14.1,16.5,62.8 ,16.0,14.0,22.0,14.0,16.5,66.5 ,53.60,17.9,13.4,18.1,14.1,17.8,64.24,8.32,72.56,48.56,7.92,56.48,17.76,8.08,25.84,64.62,8.12,72.74,48.37,8.12,56.49,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
460,7.87,414.21,0.21,7.94,417.89,0.22,276.69,328.45,16.0,14.0,22.2,14.1,16.7,67.0 ,16.0,14.0,22.0,14.0,16.5,66.5 ,56.02,18.1,13.6,20.8,14.1,18.1,74.72,8.32,83.04,48.56,7.84,56.40,18.16,8.08,26.24,80.75,8.12,88.87,48.37,8.12,56.49,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
470,9.63,506.84,0.26,7.94,417.89,0.22,276.69,340.89,16.0,14.0,18.2,14.1,16.6,62.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,53.98,17.8,13.4,17.5,14.1,18.2,61.76,8.32,70.08,48.56,7.92,56.48,18.32,8.08,26.40,64.50,8.12,72.62,48.37,8.12,56.49,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
480,9.62,506.31,0.26,7.94,417.89,0.22,276.69,294.82,16.0,14.0,18.2,14.2,16.9,63.2 ,16.0,14.0,22.0,14.0,16.5,66.5 ,62.41,18.1,13.6,17.7,14.1,24.2,62.40,8.24,70.64,48.56,7.68,56.24,28.88,8.08,36.96,64.62,8.12,72.74,48.50,8.12,56.62,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
490,9.63,506.84,0.26,7.94,417.89,0.22,276.57,326.45,16.0,14.0,18.1,14.1,16.7,62.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,56.36,17.8,13.4,17.8,14.1,19.1,63.04,8.32,71.36,48.56,7.92,56.48,19.60,8.08,27.68,64.50,8.12,72.62,48.37,8.12,56.49,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
500,7.88,414.73,0.21,7.94,417.89,0.22,276.69,320.67,16.0,14.0,22.2,14.1,16.8,67.0 ,16.0,14.0,22.0,14.0,16.5,66.5 ,57.38,17.8,13.6,19.7,14.1,19.2,70.56,8.32,78.88,48.56,7.84,56.40,19.84,8.08,27.92,80.62,8.12,88.74,48.37,8.00,56.37,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
510,9.99,525.78,0.34,7.94,417.89,0.22,276.57,315.96,16.0,14.0,14.2,14.2,16.9,59.2 ,16.0,14.0,22.0,14.0,16.5,66.5 ,58.24,17.8,13.4,17.7,14.1,19.1,62.40,8.32,70.72,48.56,7.92,56.48,19.68,8.08,27.76,48.62,8.12,56.74,48.50,8.12,56.62,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
520,7.88,414.73,0.21,7.94,417.89,0.22,276.69,303.66,16.0,14.0,22.2,14.1,17.0,67.3 ,16.0,14.0,22.0,14.0,16.5,66.5 ,60.59,17.9,13.6,22.4,14.1,20.1,81.44,8.32,89.76,48.56,7.76,56.32,21.04,8.08,29.12,80.62,8.00,88.62,48.50,8.00,56.50,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
530,7.88,414.73,0.21,7.94,417.89,0.22,276.57,299.57,16.0,14.0,22.2,14.1,16.4,66.7 ,16.0,14.0,22.0,14.0,16.5,66.5 ,61.42,17.5,13.3,22.6,14.1,20.8,82.00,8.32,90.32,48.48,7.92,56.40,22.08,8.08,30.16,80.62,8.00,88.62,48.37,8.00,56.37,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
540,7.88,414.73,0.21,7.94,417.89,0.22,276.69,300.24,16.0,14.0,22.2,14.1,16.4,66.7 ,16.0,14.0,22.0,14.0,16.5,66.5 ,61.29,17.9,13.5,22.6,14.1,21.0,82.00,8.32,90.32,48.48,7.76,56.24,22.40,8.08,30.48,80.62,8.00,88.62,48.37,8.00,56.37,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
550,7.89,415.26,0.21,7.94,417.89,0.22,276.69,291.67,16.0,14.0,22.2,14.1,16.6,66.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,63.08,17.6,13.3,22.5,14.1,22.0,81.92,8.32,90.24,48.48,7.92,56.40,23.84,8.08,31.92,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
560,7.89,415.26,0.21,7.94,417.89,0.22,276.57,291.11,16.0,14.0,22.2,14.1,16.5,66.8 ,16.0,14.0,22.0,14.0,16.5,66.5 ,63.21,17.9,13.5,22.5,14.0,21.5,81.76,8.32,90.08,48.48,7.76,56.24,24.80,8.08,32.88,80.62,8.00,88.62,48.37,8.12,56.49,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
570,7.89,415.26,0.21,7.94,417.89,0.22,276.57,286.51,16.0,14.0,22.2,14.1,16.6,66.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,64.22,17.6,13.3,22.5,14.1,22.2,81.84,8.32,90.16,48.48,7.92,56.40,25.92,8.08,34.00,80.62,8.00,88.62,48.50,8.00,56.50,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
580,7.89,415.26,0.21,7.94,417.89,0.22,276.57,265.42,16.0,14.0,22.2,14.1,16.6,66.9 ,16.0,14.0,22.0,14.0,16.5,66.5 ,69.32,18.1,13.5,22.5,14.0,26.5,81.92,8.32,90.24,48.48,7.68,56.16,32.40,8.08,40.48,80.50,8.00,88.50,48.50,8.00,56.50,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
590,7.89,415.26,0.21,7.94,417.89,0.22,276.57,273.43,16.0,14.0,22.2,14.1,16.5,66.8 ,16.0,14.0,22.0,14.0,16.5,66.5 ,67.29,17.6,13.3,22.5,14.1,24.3,81.84,8.24,90.08,48.48,7.84,56.32,29.12,8.08,37.20,80.50,8.00,88.50,48.37,8.00,56.37,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
600,7.89,415.26,0.21,7.94,417.89,0.22,276.57,264.07,16.0,14.0,22.1,14.1,16.8,67.0 ,16.0,14.0,22.0,14.0,16.5,66.5 ,69.68,17.9,13.5,22.5,14.0,26.3,81.84,8.24,90.08,48.48,7.68,56.16,32.16,8.08,40.24,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
610,7.89,415.26,0.21,7.94,417.89,0.22,276.57,268.78,16.0,14.0,22.1,14.1,16.5,66.7 ,16.0,14.0,22.0,14.0,16.5,66.5 ,68.46,17.6,13.3,22.5,14.1,25.2,81.84,8.24,90.08,48.48,7.84,56.32,30.48,8.08,38.56,80.50,8.00,88.50,48.37,8.00,56.37,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
620,7.89,415.26,0.21,7.94,417.89,0.22,276.57,264.86,16.0,14.0,22.1,14.1,16.5,66.7 ,16.0,14.0,22.0,14.0,16.5,66.5 ,69.47,17.9,13.5,22.5,14.0,25.8,81.84,8.24,90.08,48.48,7.76,56.24,31.44,8.08,39.52,80.50,8.00,88.50,48.37,8.00,56.37,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
