N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.955946,L2 10 10 10 16 409 10,17213423616,905969664,4.35,229.01,83.60,.01,0,0,0,207576.00,205163.00,.01,0,412739.00
20,262144,2.314795,L2 20 20 20 16 204 20,20401094656,1073741824,8.81,463.85,40.00,18.36,7.20,.01,0,120922.00,119666.00,25.56,.01,240588.00
30,65536,2.736042,L2 30 30 30 16 136 30,21885353984,1151860736,7.99,420.99,43.76,40.14,7.53,14.85,6.09,144571.00,142693.00,47.67,20.94,287264.00
40,32768,3.456357,L2 40 40 40 16 102 40,29047652352,1528823808,8.40,442.32,42.72,46.60,7.65,18.01,7.58,180258.00,176981.00,54.25,25.59,357239.00
50,16384,3.391681,L2 50 50 50 16 81 50,30300307456,1594753024,8.93,470.19,40.00,46.85,7.70,19.08,7.65,175627.00,174392.00,54.55,26.73,350019.00
60,8192,3.190716,L2 60 60 60 16 68 60,27334279168,1438646272,8.56,450.88,41.76,47.37,7.85,22.01,7.73,165757.00,164015.00,55.22,29.74,329772.00
70,4096,2.393460,L2 70 70 70 16 58 70,22374088704,1177583616,9.34,491.99,38.32,45.90,7.80,24.82,7.76,123177.00,122643.00,53.70,32.58,245820.00
80,4096,3.851329,L2 80 80 80 16 51 80,34162868224,1798045696,8.86,466.86,40.00,48.44,7.88,23.31,7.81,200652.00,199129.00,56.32,31.12,399781.00
90,2048,2.719324,L2 90 90 90 16 45 90,24750211072,1302642688,9.10,479.03,39.12,47.77,7.83,22.61,7.78,202069.00,211804.00,55.60,30.39,413873.00
100,2048,3.747646,L2 100 100 100 16 40 100,34426847232,1811939328,9.18,483.48,38.32,48.26,7.87,22.48,7.84,8204456.26,9311650.00,56.13,30.32,17516106.26
110,1024,2.587668,L2 110 110 110 16 37 110,23172407296,1219600384,8.95,471.31,40.00,48.16,7.87,21.71,7.82,75305247.72,87618135.00,56.03,29.53,162923382.72
120,1024,3.762451,L2 120 120 120 16 34 120,30368792576,1598357504,8.06,424.81,43.76,48.48,7.90,21.45,7.85,188185630.14,197916798.00,56.38,29.30,386102428.14
130,512,2.488674,L2 130 130 130 16 31 130,19459657728,1024192512,7.81,411.54,46.00,48.72,8.03,21.82,7.80,135807813.08,132241755.00,56.75,29.62,268049568.08
140,512,3.127815,L2 140 140 140 16 29 140,24470355968,1287913472,7.82,411.76,46.00,48.74,7.91,22.52,7.86,171884053.16,166024579.00,56.65,30.38,337908632.16
150,512,3.762258,L2 150 150 150 16 27 150,30274859008,1593413632,8.04,423.52,43.76,48.91,7.93,22.31,7.81,212047497.16,204954837.00,56.84,30.12,417002334.16
160,256,2.446573,L2 160 160 160 16 25 160,18465767424,971882496,7.54,397.24,47.12,50.38,8.16,22.94,7.87,129412236.19,124824922.00,58.54,30.81,254237158.19
170,256,2.712517,L2 170 170 170 16 24 170,22249375744,1171019776,8.19,431.70,42.72,48.96,7.93,22.33,7.82,155491378.18,150129429.00,56.89,30.15,305620807.18
180,256,3.354483,L2 180 180 180 16 22 180,26517438464,1395654656,7.90,416.05,44.80,49.18,7.96,21.82,7.90,185230339.20,178718093.00,57.14,29.72,363948432.20
190,256,3.819158,L2 190 190 190 16 21 190,31299139584,1647323136,8.19,431.33,43.76,49.31,7.96,20.62,7.82,219932954.26,210652727.00,57.27,28.44,430585681.26
200,128,2.296378,L2 200 200 200 16 20 200,18311831552,963780608,7.97,419.69,44.80,49.44,7.97,23.66,7.90,131250961.44,123128315.00,57.41,31.56,254379276.44
210,128,2.564839,L2 210 210 210 16 19 210,21260096512,1118952448,8.28,436.26,42.72,49.41,7.95,23.29,7.85,151268612.39,142791810.00,57.36,31.14,294060422.39
220,128,3.042261,L2 220 220 220 16 18 220,24508956672,1289945088,8.05,424.00,43.76,49.65,8.00,20.94,7.92,176503848.51,164485327.00,57.65,28.86,340989175.51
230,128,3.390201,L2 230 230 230 16 17 230,28073004032,1477526528,8.27,435.82,42.72,49.72,7.98,20.73,7.84,203780278.58,188226831.00,57.70,28.57,392007109.58
240,64,2.094596,L2 240 240 240 16 17 240,15983415296,841232384,7.62,401.61,46.00,50.47,8.16,25.80,7.91,114786805.50,107107984.00,58.63,33.71,221894789.50
250,64,2.284515,L2 250 250 250 16 16 250,18102514176,952763904,7.92,417.05,44.80,50.36,8.21,24.38,7.86,132001877.64,121213208.00,58.57,32.24,253215085.64
260,64,2.736043,L2 260 260 260 16 15 260,20401094656,1073741824,7.45,392.44,47.12,52.35,8.22,23.64,7.92,150297401.74,136535865.00,60.57,31.56,286833266.74
270,64,2.832381,L2 270 270 270 16 15 270,22886452736,1204550144,8.07,425.27,43.76,52.70,7.97,21.53,7.85,168739759.75,153056017.00,60.67,29.38,321795776.75
280,64,3.185901,L2 280 280 280 16 14 280,25565884416,1345572864,8.02,422.35,43.76,50.73,8.09,22.55,7.93,189405117.80,170889537.00,58.82,30.48,360294654.80
