N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.565415,10 10 10 16 122333 10,17213423616,905969664,4.82,254.09,153.60,0,0,0,0,0,0,0,0,0
20,524288,3.296976,20 20 20 16 61166 20,40802189312,2147483648,12.37,651.34,60.00,0,0,0,0,0,0,0,0,0
30,131072,3.212116,30 30 30 16 40777 30,43770707968,2303721472,13.62,717.19,54.08,0,0,0,0,0,0,0,0,0
40,65536,3.938406,40 40 40 16 30583 40,58095304704,3057647616,14.74,776.36,49.76,0,0,0,0,0,0,0,0,0
50,32768,3.538152,50 50 50 16 24466 50,60600614912,3189506048,17.12,901.45,43.04,0,0,0,0,0,0,0,0,0
60,16384,2.898781,60 60 60 16 20388 60,54668558336,2877292544,18.85,992.58,38.72,0,0,0,0,0,0,0,0,0
70,8192,2.490327,70 70 70 16 17476 70,44748177408,2355167232,17.96,945.72,40.80,0,0,0,0,0,0,0,0,0
80,8192,3.674197,80 80 80 16 15291 80,68325736448,3596091392,18.59,978.74,39.52,0,0,0,0,0,0,0,0,0
90,4096,2.518187,90 90 90 16 13592 90,49500422144,2605285376,19.65,1034.58,37.28,0,0,0,0,0,0,0,0,0
100,4096,3.148507,100 100 100 16 12233 100,68853694464,3623878656,21.86,1150.98,33.60,0,0,0,0,0,0,0,0,0
110,2048,2.251614,110 110 110 16 11121 110,46344814592,2439200768,20.58,1083.31,35.84,0,0,0,0,0,0,0,0,0
120,2048,3.059232,120 120 120 16 10194 120,60737585152,3196715008,19.85,1044.93,36.80,0,0,0,0,0,0,0,0,0
130,2048,3.705890,130 130 130 16 9410 130,77838630912,4096770048,21.00,1105.47,34.88,0,0,0,0,0,0,0,0,0
140,1024,2.183653,140 140 140 16 8738 140,48940711936,2575826944,22.41,1179.59,32.80,0,0,0,0,0,0,0,0,0
150,1024,2.971346,150 150 150 16 8155 150,60549718016,3186827264,20.37,1072.51,35.84,0,0,0,0,0,0,0,0,0
160,1024,3.742382,160 160 160 16 7645 160,73863069696,3887529984,19.73,1038.78,37.28,0,0,0,0,0,0,0,0,0
170,512,2.035722,170 170 170 16 7196 170,44498751488,2342039552,21.85,1150.46,33.60,0,0,0,0,0,0,0,0,0
