N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.723720,L3 10 10 10 16 44237 10,14495514624,536870912,5.31,197.10,96.80,0,0,0,0,73942.00,141394.00,0,0,215336.00
20,65536,2.014034,L3 20 20 20 16 22118 20,10319560704,382205952,5.11,189.76,102.16,19.98,8.93,0,0,52842.00,103518.00,28.91,0,156360.00
30,32768,2.834030,L3 30 30 30 16 14745 30,19421724672,719323136,6.85,253.81,73.60,22.05,8.72,18.29,8.64,75989.00,146408.00,30.77,26.93,222397.00
40,8192,2.121142,L3 40 40 40 16 11059 40,12136808448,449511424,5.71,211.91,92.00,35.25,8.53,18.44,8.45,57715.00,110664.00,43.78,26.89,168379.00
50,8192,3.435996,L3 50 50 50 16 8847 50,24461180928,905969664,7.11,263.66,70.72,34.50,8.41,18.12,8.35,90619.00,176929.00,42.91,26.47,267548.00
60,4096,3.282253,L3 60 60 60 16 7373 60,21577826304,799178752,6.57,243.48,76.64,34.08,8.30,18.66,8.26,86995.00,169017.00,42.38,26.92,256012.00
70,2048,2.357865,L3 70 70 70 16 6319 70,17386831872,643956736,7.37,273.10,68.08,33.80,8.26,19.42,8.24,63425.00,122904.00,42.06,27.66,186329.00
80,2048,3.982605,L3 80 80 80 16 5529 80,26240827392,971882496,6.58,244.03,76.64,34.03,8.23,19.86,8.21,104056.00,204571.00,42.26,28.07,308627.00
90,1024,2.920475,L3 90 90 90 16 4915 90,18841337856,697827328,6.45,238.94,80.00,33.33,8.20,23.68,8.18,79995.00,152347.00,41.53,31.86,232342.00
100,1024,3.699401,L3 100 100 100 16 4424 100,26022076416,963780608,7.03,260.52,73.60,33.19,8.17,31.93,8.15,3911760.25,5728092.00,41.36,40.08,9639852.25
110,512,2.374305,L3 110 110 110 16 4021 110,17414258688,644972544,7.33,271.64,70.72,33.08,8.16,31.45,8.13,45920790.56,58805510.00,41.24,39.58,104726300.56
120,512,3.409140,L3 120 120 120 16 3686 120,22713274368,841232384,6.66,246.75,76.64,33.01,8.14,33.06,8.14,104614577.95,106951582.00,41.15,41.20,211566159.95
130,256,2.280924,L3 130 130 130 16 3403 130,14495514624,536870912,6.35,235.37,80.00,33.11,8.13,32.98,8.12,69707561.30,68334162.00,41.24,41.10,138041723.30
140,256,2.896924,L3 140 140 140 16 3160 140,18165233664,672786432,6.26,232.23,80.00,32.86,8.12,32.94,8.11,87235149.29,85504898.00,40.98,41.05,172740047.29
150,256,3.085139,L3 150 150 150 16 2949 150,22407266304,829898752,7.26,268.99,70.72,33.13,8.11,32.84,8.09,107320702.27,105396326.00,41.24,40.93,212717028.27
160,128,2.141890,L3 160 160 160 16 2765 160,13631542272,504871936,6.36,235.71,80.00,34.10,8.11,32.82,8.09,65223992.26,64067564.00,42.21,40.91,129291556.26
170,128,2.259976,L3 170 170 170 16 2602 170,16387080192,606928896,7.24,268.55,70.72,32.71,8.12,32.75,8.08,78173950.24,76949087.00,40.83,40.83,155123037.24
180,128,2.741120,L3 180 180 180 16 2457 180,19490982912,721888256,7.11,263.35,70.72,32.67,8.09,32.70,8.08,92829962.22,91439997.00,40.76,40.78,184269959.22
190,128,3.100524,L3 190 190 190 16 2328 190,22963986432,850518016,7.40,274.31,68.08,32.66,8.10,32.67,8.08,109208352.21,107690635.00,40.76,40.75,216898987.21
200,128,3.863314,L3 200 200 200 16 2212 200,26826826752,993586176,6.94,257.18,73.60,33.05,8.13,32.68,8.07,127439356.20,125742879.00,41.18,40.75,253182235.20
210,64,2.108859,L3 210 210 210 16 2106 210,15550119936,575930368,7.37,273.10,68.08,32.88,8.08,32.58,8.07,73775016.19,72844304.00,40.96,40.65,146619320.19
