N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.898386,10 10 10 16 52428 10,6794772480,452984832,1.74,116.19,334.40,0,0,0,0,0,0,0,0,0
20,524288,3.982580,20 20 20 16 26214 20,32212254720,2147483648,8.08,539.21,69.28,0,0,0,0,0,0,0,0,0
30,65536,2.385804,30 30 30 16 17476 30,17277911040,1151860736,7.23,482.79,76.64,0,0,0,0,0,0,0,0,0
40,32768,3.399598,40 40 40 16 13107 40,22932357120,1528823808,6.74,449.70,83.52,0,0,0,0,0,0,0,0,0
50,16384,3.406410,50 50 50 16 10485 50,23921295360,1594753024,7.02,468.16,80.00,0,0,0,0,0,0,0,0,0
60,8192,2.170993,60 60 60 16 8738 60,21579694080,1438646272,9.93,662.66,56.48,0,0,0,0,0,0,0,0,0
70,8192,3.836237,70 70 70 16 7489 70,35327508480,2355167232,9.20,613.92,60.32,0,0,0,0,0,0,0,0,0
80,4096,3.373898,80 80 80 16 6553 80,26970685440,1798045696,7.99,532.92,69.28,0,0,0,0,0,0,0,0,0
90,2048,2.522094,90 90 90 16 5825 90,19539640320,1302642688,7.74,516.49,72.00,0,0,0,0,0,0,0,0,0
100,2048,3.193835,100 100 100 16 5242 100,27179089920,1811939328,8.50,567.32,65.60,0,0,0,0,0,0,0,0,0
110,1024,2.726843,110 110 110 16 4766 110,18294005760,1219600384,6.70,447.25,83.52,0,0,0,0,0,0,0,0,0
120,512,1.936209,120 120 120 16 4369 120,11987681280,799178752,6.18,412.74,92.00,0,0,0,0,0,0,0,0,0
130,512,2.499655,130 130 130 16 4032 130,15362887680,1024192512,6.14,409.73,92.00,0,0,0,0,0,0,0,0,0
140,512,3.073534,140 140 140 16 3744 140,19318702080,1287913472,6.28,419.03,89.60,0,0,0,0,0,0,0,0,0
150,512,3.876021,150 150 150 16 3495 150,23901204480,1593413632,6.16,411.09,89.60,0,0,0,0,0,0,0,0,0
160,256,2.406783,160 160 160 16 3276 160,14578237440,971882496,6.05,403.80,92.00,0,0,0,0,0,0,0,0,0
170,256,2.788332,170 170 170 16 3084 170,17565296640,1171019776,6.29,419.96,89.60,0,0,0,0,0,0,0,0,0
180,256,3.263620,180 180 180 16 2912 180,20934819840,1395654656,6.41,427.63,87.52,0,0,0,0,0,0,0,0,0
190,256,3.886819,190 190 190 16 2759 190,24709847040,1647323136,6.35,423.82,87.52,0,0,0,0,0,0,0,0,0
200,128,2.271437,200 200 200 16 2621 200,14456709120,963780608,6.36,424.30,87.52,0,0,0,0,0,0,0,0,0
210,128,2.655476,210 210 210 16 2496 210,16784286720,1118952448,6.31,421.37,89.60,0,0,0,0,0,0,0,0,0
220,128,2.980826,220 220 220 16 2383 220,19349176320,1289945088,6.48,432.74,87.52,0,0,0,0,0,0,0,0,0
230,128,3.489057,230 230 230 16 2279 230,22162897920,1477526528,6.35,423.47,87.52,0,0,0,0,0,0,0,0,0
240,128,3.898342,240 240 240 16 2184 240,25236971520,1682464768,6.47,431.58,85.44,0,0,0,0,0,0,0,0,0
250,64,2.233236,250 250 250 16 2097 250,14291458560,952763904,6.39,426.62,87.52,0,0,0,0,0,0,0,0,0
260,64,2.493217,260 260 260 16 2016 260,16106127360,1073741824,6.45,430.66,87.52,0,0,0,0,0,0,0,0,0
270,64,2.812534,270 270 270 16 1941 270,18068252160,1204550144,6.42,428.27,87.52,0,0,0,0,0,0,0,0,0
