N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.142298,L3 10 10 10 16 45875 10,8606711808,452984832,4.01,211.44,91.36,0,0,0,0,10448.00,25207.00,0,0,35655.00
20,262144,2.236238,L3 20 20 20 16 22937 20,20401094656,1073741824,9.12,480.15,40.80,18.61,7.12,0,0,10735.00,25260.00,25.73,0,35995.00
30,65536,2.470430,L3 30 30 30 16 15291 30,21885353984,1151860736,8.85,466.25,41.68,40.91,7.53,0,0,12670.00,28979.00,48.44,0,41649.00
40,32768,2.930586,L3 40 40 40 16 11468 40,29047652352,1528823808,9.90,521.67,37.60,46.72,7.66,4.01,4.00,21641.00,35878.00,54.38,8.01,57519.00
50,16384,3.061027,L3 50 50 50 16 9175 50,30300307456,1594753024,9.89,520.98,37.60,46.92,7.70,16.70,16.69,30369.00,40167.00,54.62,33.39,70536.00
60,8192,2.612639,L3 60 60 60 16 7645 60,27334279168,1438646272,10.46,550.64,35.52,47.35,7.79,16.84,16.83,41649.00,29849.00,55.14,33.67,71498.00
70,4096,2.097867,L3 70 70 70 16 6553 70,22374088704,1177583616,10.66,561.32,34.88,47.23,7.78,16.67,16.66,30718.00,49886.00,55.01,33.33,80604.00
80,4096,3.132274,L3 80 80 80 16 5734 80,34162868224,1798045696,10.90,574.03,33.68,47.89,7.85,16.59,16.58,1067652.00,741016.00,55.74,33.17,1808668.00
90,2048,2.309276,L3 90 90 90 16 5097 90,24750211072,1302642688,10.71,564.09,34.24,47.45,7.83,16.50,16.49,1324788.00,901003.00,55.28,32.99,2225791.00
100,2048,3.030110,L3 100 100 100 16 4587 100,34426847232,1811939328,11.35,597.97,32.48,47.45,7.85,16.49,16.48,24051722.00,20492594.00,55.30,32.97,44544316.00
110,1024,2.133810,L3 110 110 110 16 4170 110,23172407296,1219600384,10.85,571.55,34.24,47.51,7.86,16.45,16.44,39603899.00,36804282.00,55.37,32.89,76408181.00
120,1024,2.713012,L3 120 120 120 16 3822 120,30368792576,1598357504,11.19,589.14,33.04,47.51,7.87,16.46,16.45,75168055.00,73414595.00,55.38,32.91,148582650.00
130,512,2.007322,L3 130 130 130 16 3528 130,19459657728,1024192512,9.68,510.22,38.40,48.34,8.12,17.03,17.02,58485411.00,57035470.00,56.46,34.05,115520881.00
140,512,2.392720,L3 140 140 140 16 3276 140,24470355968,1287913472,10.22,538.26,36.16,47.65,7.89,18.25,18.24,93331943.00,91547077.00,55.54,36.49,184879020.00
150,512,3.402779,L3 150 150 150 16 3058 150,30274859008,1593413632,8.89,468.26,41.68,47.66,7.90,25.58,25.57,143576348.00,136395188.00,55.56,51.15,279971536.00
160,256,2.307898,L3 160 160 160 16 2867 160,18465767424,971882496,7.99,421.11,45.68,48.72,8.14,39.62,39.61,89357296.00,83147254.00,56.86,79.23,172504550.00
170,256,2.929872,L3 170 170 170 16 2698 170,22249375744,1171019776,7.59,399.67,49.20,47.70,7.91,43.88,43.84,112742200.00,100001706.00,55.61,87.72,212743906.00
180,256,3.395194,L3 180 180 180 16 2548 180,26517438464,1395654656,7.80,411.06,48.00,47.74,7.92,45.52,45.48,128638073.00,119053582.00,55.66,91.00,247691655.00
190,128,2.161004,L3 190 190 190 16 2414 190,15649569792,823661568,7.23,381.14,51.84,47.82,7.93,47.42,47.37,78043659.00,70170437.00,55.75,94.79,148214096.00
200,128,2.380019,L3 200 200 200 16 2293 200,18311831552,963780608,7.69,404.94,48.00,47.80,7.92,47.70,47.66,91993258.00,82026600.00,55.72,95.36,174019858.00
210,128,2.888174,L3 210 210 210 16 2184 210,21260096512,1118952448,7.36,387.42,50.48,47.75,7.93,47.79,47.74,104341626.00,95137840.00,55.68,95.53,199479466.00
220,128,3.201750,L3 220 220 220 16 2085 220,24508956672,1289945088,7.65,402.88,49.20,47.80,7.96,47.79,47.76,121835676.00,109572836.00,55.76,95.55,231408512.00
230,128,3.685693,L3 230 230 230 16 1994 230,28073004032,1477526528,7.61,400.87,49.20,47.91,7.95,47.79,47.70,141499951.00,125403900.00,55.86,95.49,266903851.00
240,64,2.158008,L3 240 240 240 16 1911 240,15983415296,841232384,7.40,389.81,50.48,48.22,8.08,47.80,47.68,75174458.00,71355925.00,56.30,95.48,146530383.00
250,64,2.350499,L3 250 250 250 16 1835 250,18102514176,952763904,7.70,405.34,48.00,48.33,8.24,47.80,47.72,89711656.00,80747177.00,56.57,95.52,170458833.00
260,64,2.681725,L3 260 260 260 16 1764 260,20401094656,1073741824,7.60,400.39,49.20,49.33,8.25,47.81,47.68,102329004.00,90953995.00,57.58,95.49,193282999.00
270,64,2.961355,L3 270 270 270 16 1699 270,22886452736,1204550144,7.72,406.75,48.00,50.64,7.94,47.83,47.73,113869453.00,101965911.00,58.58,95.56,215835364.00
280,64,3.327528,L3 280 280 280 16 1638 280,25565884416,1345572864,7.68,404.37,48.00,49.30,8.01,47.83,47.69,128862281.00,113850983.00,57.31,95.52,242713264.00
290,64,3.635169,L3 290 290 290 16 1581 290,28446685696,1497193984,7.82,411.86,48.00,48.27,7.97,47.83,47.73,141676646.00,126620541.00,56.24,95.56,268297187.00
300,32,2.017113,L3 300 300 300 16 1529 300,15768076288,829898752,7.81,411.42,48.00,48.23,7.96,47.84,47.68,74339552.00,70147887.00,56.19,95.52,144487439.00
310,32,2.251033,L3 310 310 310 16 1479 310,17420790528,916883712,7.73,407.31,48.00,48.30,8.02,47.83,47.73,87490527.00,77464225.00,56.32,95.56,164954752.00
320,32,2.653716,L3 320 320 320 16 1433 320,19185133568,1009743872,7.22,380.50,51.84,56.49,8.47,47.85,47.73,100485812.00,85284854.00,64.96,95.58,185770666.00
330,32,2.740487,L3 330 330 330 16 1390 330,21064753408,1108671232,7.68,404.55,48.00,49.18,8.16,47.84,47.73,104977888.00,93595774.00,57.34,95.57,198573662.00
