,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,5.24,655.00,0.22,7.78,972.50,0.20,914.28,932.04,10.0,8.0,5.1,8.9,0.0,22.0 ,10.0,8.0,5.0,8.0,0.0,21.0 ,20.60,9.5,9.2,5.2,16.8,0.2,33.12,8.16,41.28,16.80,16.80,33.60,.40,.16,.56,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,5.16,645.00,0.22,7.78,972.50,0.20,913.90,935.92,10.0,8.0,5.1,9.0,0.0,22.2 ,10.0,8.0,5.0,8.0,0.0,21.0 ,20.51,9.3,9.4,5.1,16.7,1.4,32.88,8.16,41.04,16.72,16.72,33.44,2.64,1.28,3.92,32.87,8.12,40.99,18.12,8.12,26.24,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
110,5.08,635.00,0.22,7.78,972.50,0.20,913.90,888.35,10.0,8.0,5.1,9.2,0.0,22.3 ,10.0,8.0,5.0,8.0,0.0,21.0 ,21.61,8.9,8.8,5.1,16.8,3.5,32.80,8.16,40.96,16.80,16.80,33.60,6.40,3.04,9.44,32.75,8.12,40.87,18.37,8.12,26.49,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
120,4.99,623.75,0.21,7.78,972.50,0.20,913.90,903.44,10.0,8.0,5.1,9.3,0.0,22.5 ,10.0,8.0,5.0,8.0,0.0,21.0 ,21.25,9.0,8.5,5.1,16.6,4.8,32.72,8.16,40.88,16.56,16.56,33.12,8.80,4.16,12.96,32.75,8.12,40.87,18.62,8.12,26.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
130,4.90,612.50,0.21,7.78,972.50,0.20,644.29,841.47,10.0,8.0,5.1,4.1,9.6,26.8 ,10.0,8.0,5.0,8.0,8.8,29.8 ,22.82,9.0,8.5,5.1,16.6,5.6,32.72,8.16,40.88,16.56,16.56,33.12,10.56,4.80,15.36,32.62,8.12,40.74,0,8.12,8.12,19.00,7.25,26.25,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
140,5.70,712.50,0.24,7.78,972.50,0.20,644.29,846.74,10.0,8.0,5.1,4.1,9.0,26.2 ,10.0,8.0,5.0,8.0,8.8,29.8 ,22.68,9.0,8.7,5.1,16.5,6.4,32.72,8.08,40.80,16.56,16.48,33.04,11.68,5.60,17.28,32.62,8.12,40.74,0,8.12,8.12,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
150,5.72,715.00,0.25,7.78,972.50,0.20,644.29,851.73,10.0,8.0,5.1,4.0,9.0,26.1 ,10.0,8.0,5.0,8.0,8.8,29.8 ,22.54,8.8,7.9,5.1,17.0,7.1,32.64,8.08,40.72,16.96,16.96,33.92,12.56,6.80,19.36,32.50,8.12,40.62,0,8.12,8.12,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
160,5.72,715.00,0.25,7.78,972.50,0.20,644.29,773.05,10.0,8.0,5.1,4.1,9.0,26.1 ,10.0,8.0,5.0,8.0,8.8,29.8 ,24.84,9.1,8.5,5.1,17.8,8.1,32.64,8.08,40.72,17.84,17.76,35.60,14.00,8.08,22.08,32.50,8.12,40.62,0,8.12,8.12,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
170,5.72,715.00,0.25,7.78,972.50,0.20,644.29,752.15,10.0,8.0,5.1,4.0,8.9,26.0 ,10.0,8.0,5.0,8.0,8.8,29.8 ,25.53,8.9,8.2,5.1,19.4,8.7,32.48,8.08,40.56,19.44,19.44,38.88,15.52,8.08,23.60,32.50,8.12,40.62,0,8.12,8.12,16.25,8.00,24.25,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
180,5.73,716.25,0.25,7.78,972.50,0.20,644.29,726.42,10.0,8.0,5.1,4.0,8.9,26.1 ,10.0,8.0,5.0,8.0,8.8,29.8 ,26.43,9.0,8.3,5.1,20.5,9.0,32.48,8.08,40.56,20.48,20.40,40.88,16.48,8.08,24.56,32.50,8.12,40.62,0,8.12,8.12,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
190,2.97,371.25,0.13,4.87,608.75,0.20,507.72,670.24,10.0,8.0,5.1,7.6,9.0,29.6 ,10.0,8.0,5.0,16.0,8.8,37.8 ,28.65,9.1,8.0,5.1,25.1,9.2,32.48,8.08,40.56,25.12,25.04,50.16,16.88,8.08,24.96,32.37,8.12,40.49,15.25,8.12,23.37,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,2.88,360.00,0.12,4.87,608.75,0.20,507.93,641.65,10.0,8.0,5.1,8.1,8.9,30.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,29.92,9.3,7.9,5.1,27.8,9.1,32.48,8.08,40.56,27.84,27.76,55.60,16.72,8.08,24.80,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,2.88,360.00,0.12,4.87,608.75,0.20,507.93,603.86,10.0,8.0,5.1,8.1,8.9,30.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,31.80,9.4,7.9,5.1,30.3,9.2,32.40,8.08,40.48,30.32,30.24,60.56,16.88,8.08,24.96,32.37,8.12,40.49,16.12,8.00,24.12,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,2.88,360.00,0.12,4.87,608.75,0.20,507.93,573.02,10.0,8.0,5.1,8.1,8.9,30.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.51,9.4,8.1,5.1,31.3,9.0,32.40,8.08,40.48,31.44,31.28,62.72,16.48,8.08,24.56,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,2.88,360.00,0.12,4.87,608.75,0.20,507.72,593.18,10.0,8.0,5.1,8.1,8.9,30.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.37,9.4,7.6,5.1,32.0,9.1,32.40,8.08,40.48,32.00,31.92,63.92,16.64,8.08,24.72,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,2.88,360.00,0.12,4.87,608.75,0.20,507.93,573.87,10.0,8.0,5.1,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.46,9.7,8.0,5.1,32.3,9.0,32.40,8.08,40.48,32.32,32.16,64.48,16.40,8.08,24.48,32.37,8.12,40.49,16.12,8.12,24.24,16.25,7.87,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,2.88,360.00,0.12,4.87,608.75,0.20,507.93,576.98,10.0,8.0,5.1,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.28,9.5,7.8,5.1,32.3,9.1,32.40,8.08,40.48,32.40,32.24,64.64,16.80,8.08,24.88,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,2.88,360.00,0.12,4.87,608.75,0.20,507.72,579.43,10.0,8.0,5.0,8.1,8.9,30.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.14,9.7,7.9,5.1,32.3,9.0,32.32,8.08,40.40,32.32,32.24,64.56,16.56,8.08,24.64,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,2.89,361.25,0.12,4.87,608.75,0.20,507.93,587.56,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.68,9.4,7.7,5.0,32.3,9.0,32.32,8.08,40.40,32.32,32.24,64.56,16.32,8.08,24.40,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,2.89,361.25,0.12,4.87,608.75,0.20,507.93,582.75,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.95,9.5,7.6,5.0,32.3,9.1,32.32,8.08,40.40,32.32,32.16,64.48,16.80,8.08,24.88,32.37,8.00,40.37,16.12,8.00,24.12,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,2.89,361.25,0.12,4.87,608.75,0.20,507.93,590.66,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.51,9.6,7.7,5.0,32.3,9.0,32.32,8.08,40.40,32.32,32.24,64.56,16.40,8.08,24.48,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,2.89,361.25,0.12,4.87,608.75,0.20,507.93,589.69,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.56,9.5,7.8,5.0,32.2,9.0,32.32,8.08,40.40,32.32,32.16,64.48,16.32,8.08,24.40,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,2.89,361.25,0.12,4.87,608.75,0.20,507.93,579.72,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.12,9.3,7.4,5.0,32.2,9.1,32.32,8.08,40.40,32.32,32.16,64.48,16.64,8.08,24.72,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,2.89,361.25,0.12,4.87,608.75,0.20,507.93,580.78,10.0,8.0,5.0,8.1,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.06,9.5,7.7,5.0,32.2,9.1,32.32,8.08,40.40,32.32,32.16,64.48,16.64,8.08,24.72,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,2.89,361.25,0.12,4.87,608.75,0.20,507.72,584.76,10.0,8.0,5.0,8.0,8.8,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.83,9.3,7.6,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.16,64.40,16.48,8.08,24.56,32.25,8.00,40.25,16.12,8.00,24.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,2.89,361.25,0.12,4.87,608.75,0.20,507.72,587.77,10.0,8.0,5.0,8.0,8.8,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.67,9.5,7.7,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.08,64.32,16.48,8.08,24.56,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,2.89,361.25,0.12,4.87,608.75,0.20,507.93,582.85,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.94,9.4,7.6,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.16,64.40,16.48,8.08,24.56,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,2.89,361.25,0.12,4.87,608.75,0.20,507.93,587.37,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.69,9.4,7.5,5.0,32.2,9.1,32.24,8.00,40.24,32.24,32.16,64.40,16.64,8.08,24.72,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,2.90,362.50,0.12,4.87,608.75,0.20,507.93,588.87,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.61,9.3,7.5,5.0,32.2,9.1,32.24,8.00,40.24,32.24,32.16,64.40,16.64,8.08,24.72,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,2.89,361.25,0.12,4.87,608.75,0.20,507.72,574.84,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.40,9.5,7.6,5.0,32.2,9.1,32.32,8.08,40.40,32.24,32.08,64.32,16.80,8.08,24.88,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,2.90,362.50,0.12,4.87,608.75,0.20,507.93,574.50,10.0,8.0,5.0,8.0,8.9,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.42,9.4,7.4,5.0,32.2,9.1,32.24,8.00,40.24,32.24,32.16,64.40,16.80,8.08,24.88,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,2.89,361.25,0.12,4.87,608.75,0.20,507.93,581.92,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.99,9.3,7.6,5.0,32.2,9.3,32.24,8.00,40.24,32.24,32.08,64.32,17.20,8.08,25.28,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,2.90,362.50,0.12,4.87,608.75,0.20,507.72,588.03,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.65,9.3,7.5,5.0,32.2,9.2,32.24,8.00,40.24,32.24,32.08,64.32,17.04,8.08,25.12,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,2.89,361.25,0.12,4.87,608.75,0.20,507.72,582.20,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.98,9.4,7.6,5.0,32.1,9.2,32.24,8.00,40.24,32.24,32.08,64.32,16.96,8.08,25.04,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,2.90,362.50,0.12,4.87,608.75,0.20,507.72,578.83,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.17,9.3,7.5,5.0,32.2,9.3,32.32,8.08,40.40,32.24,32.08,64.32,17.28,8.08,25.36,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,2.90,362.50,0.12,4.87,608.75,0.20,507.93,573.15,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.50,9.4,7.4,5.0,32.1,9.3,32.32,8.00,40.32,32.24,32.08,64.32,17.28,8.08,25.36,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,2.90,362.50,0.12,4.87,608.75,0.20,507.93,584.97,10.0,8.0,5.0,8.0,8.9,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.82,9.4,7.4,5.0,32.1,9.2,32.24,8.08,40.32,32.24,32.08,64.32,17.12,8.00,25.12,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,2.90,362.50,0.12,4.87,608.75,0.20,507.72,578.57,10.0,8.0,5.0,8.0,8.8,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.19,9.6,7.5,5.0,32.1,9.2,32.32,8.08,40.40,32.16,32.08,64.24,16.96,8.00,24.96,32.12,8.00,40.12,16.12,8.00,24.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,2.90,362.50,0.12,4.87,608.75,0.20,507.93,583.25,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,32.92,9.5,7.3,5.0,32.1,9.2,32.24,8.00,40.24,32.16,32.08,64.24,17.04,8.00,25.04,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,2.90,362.50,0.12,4.87,608.75,0.20,507.93,572.27,10.0,8.0,5.0,8.0,12.4,33.5 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.55,9.5,7.5,5.1,32.1,9.2,32.40,8.08,40.48,32.16,32.08,64.24,17.12,8.00,25.12,32.12,8.00,40.12,16.12,8.00,24.12,16.12,15.37,31.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,2.90,362.50,0.12,4.87,608.75,0.20,507.93,571.83,10.0,8.0,5.0,8.0,8.9,30.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.58,9.4,7.4,5.1,32.1,9.4,32.48,8.16,40.64,32.16,32.08,64.24,17.44,8.00,25.44,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,2.90,362.50,0.12,4.87,608.75,0.20,507.72,575.13,10.0,8.0,5.0,8.0,8.9,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.38,9.3,7.5,5.1,32.1,9.4,32.40,8.16,40.56,32.16,32.08,64.24,17.52,8.00,25.52,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,2.90,362.50,0.12,4.87,608.75,0.20,507.72,574.09,10.0,8.0,5.0,8.0,10.7,31.8 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.44,9.6,7.4,5.1,32.1,9.4,32.56,8.16,40.72,32.16,32.08,64.24,17.60,8.00,25.60,32.12,8.00,40.12,16.12,8.00,24.12,16.12,11.12,27.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,2.90,362.50,0.12,4.87,608.75,0.20,507.93,573.61,10.0,8.0,5.0,8.0,9.6,30.7 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.47,9.3,7.3,5.1,32.1,9.4,32.72,8.00,40.72,32.16,32.08,64.24,17.68,8.00,25.68,32.12,8.00,40.12,16.00,8.00,24.00,16.00,10.12,26.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,2.90,362.50,0.12,4.87,608.75,0.20,507.93,569.50,10.0,8.0,5.0,8.0,11.3,32.3 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.71,9.1,7.4,5.1,32.1,9.6,32.56,8.00,40.56,32.16,32.08,64.24,18.00,8.00,26.00,32.25,8.00,40.25,16.00,8.00,24.00,16.12,12.37,28.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,2.90,362.50,0.12,4.87,608.75,0.20,507.72,571.10,10.0,8.0,5.0,8.0,12.0,33.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.62,9.2,7.4,5.1,32.1,9.7,32.80,8.00,40.80,32.16,32.00,64.16,18.32,8.00,26.32,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.25,30.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,2.90,362.50,0.12,4.87,608.75,0.20,507.72,568.41,10.0,8.0,5.0,8.0,13.5,34.5 ,10.0,8.0,5.0,16.0,8.8,37.8 ,33.78,9.1,7.2,5.2,32.1,9.7,33.36,8.00,41.36,32.16,32.00,64.16,18.32,8.00,26.32,32.12,8.00,40.12,16.00,8.00,24.00,16.00,18.12,34.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,2.90,362.50,0.12,4.87,608.75,0.20,507.93,558.05,10.0,8.0,5.0,8.0,12.2,33.3 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.41,9.2,7.4,5.2,32.1,9.9,33.84,8.00,41.84,32.16,32.00,64.16,18.96,8.00,26.96,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.87,30.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,2.90,362.50,0.12,4.87,608.75,0.20,507.93,562.00,10.0,8.0,5.0,8.0,11.9,33.0 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.16,9.0,7.3,5.3,32.1,10.0,34.16,8.00,42.16,32.16,32.08,64.24,19.04,8.00,27.04,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.12,30.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,2.90,362.50,0.12,4.87,608.75,0.20,507.93,556.08,10.0,8.0,5.0,8.0,8.9,29.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.53,9.3,7.4,5.8,32.1,10.1,38.64,8.00,46.64,32.16,32.08,64.24,19.36,8.00,27.36,32.12,8.00,40.12,16.00,8.00,24.00,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
590,2.91,363.75,0.12,4.87,608.75,0.20,507.72,555.73,10.0,8.0,6.0,8.0,12.7,34.8 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.55,9.1,7.3,5.4,32.1,10.2,34.96,8.08,43.04,32.16,32.00,64.16,19.68,8.00,27.68,40.12,8.00,48.12,16.00,7.87,23.87,16.00,16.12,32.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
600,2.90,362.50,0.12,4.87,608.75,0.20,507.72,555.90,10.0,8.0,5.0,8.0,12.0,33.1 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.54,9.3,7.3,5.4,32.1,10.4,35.52,8.00,43.52,32.16,32.08,64.24,20.24,8.00,28.24,32.25,8.00,40.25,16.00,8.00,24.00,16.12,14.25,30.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
610,2.90,362.50,0.12,4.87,608.75,0.20,507.93,556.20,10.0,8.0,5.0,8.0,10.9,31.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.52,9.3,7.3,5.1,32.1,10.4,33.12,8.08,41.20,32.16,32.00,64.16,20.24,8.00,28.24,32.25,8.00,40.25,16.00,8.00,24.00,16.12,11.37,27.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
620,2.91,363.75,0.12,4.87,608.75,0.20,507.93,551.21,10.0,8.0,5.0,8.0,13.8,34.9 ,10.0,8.0,5.0,16.0,8.8,37.8 ,34.83,9.2,7.4,5.1,32.1,10.6,33.12,8.08,41.20,32.16,32.00,64.16,20.72,8.00,28.72,32.12,8.00,40.12,16.00,8.00,24.00,16.00,19.00,35.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
