N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.761415,10 10 10 16 48059 10,8606711808,452984832,3.11,164.03,114.96,0,0,0,0,0,0,0,0,0
20,262144,2.427349,20 20 20 16 24029 20,20401094656,1073741824,8.40,442.35,41.76,0,0,0,0,0,0,0,0,0
30,65536,2.886599,30 30 30 16 16019 30,21885353984,1151860736,7.57,399.03,47.12,0,0,0,0,0,0,0,0,0
40,32768,3.576229,40 40 40 16 12014 40,29047652352,1528823808,8.12,427.49,43.76,0,0,0,0,0,0,0,0,0
50,16384,3.447484,50 50 50 16 9611 50,30300307456,1594753024,8.78,462.58,40.00,0,0,0,0,0,0,0,0,0
60,8192,3.200230,60 60 60 16 8009 60,27334279168,1438646272,8.54,449.54,41.76,0,0,0,0,0,0,0,0,0
70,4096,2.429105,70 70 70 16 6865 70,22374088704,1177583616,9.20,484.77,38.32,0,0,0,0,0,0,0,0,0
80,2048,2.012909,80 80 80 16 6007 80,17081434112,899022848,8.48,446.62,41.76,0,0,0,0,0,0,0,0,0
90,2048,2.994080,90 90 90 16 5339 90,24750211072,1302642688,8.26,435.07,42.72,0,0,0,0,0,0,0,0,0
100,2048,3.943576,100 100 100 16 4805 100,34426847232,1811939328,8.72,459.46,40.88,0,0,0,0,0,0,0,0,0
110,1024,2.683229,110 110 110 16 4369 110,23172407296,1219600384,8.63,454.52,40.88,0,0,0,0,0,0,0,0,0
120,512,2.064290,120 120 120 16 4004 120,15184396288,799178752,7.35,387.14,48.40,0,0,0,0,0,0,0,0,0
130,512,3.015527,130 130 130 16 3696 130,19459657728,1024192512,6.44,339.63,55.68,0,0,0,0,0,0,0,0,0
140,512,3.778232,140 140 140 16 3432 140,24470355968,1287913472,6.47,340.87,55.68,0,0,0,0,0,0,0,0,0
150,256,2.395316,150 150 150 16 3203 150,15137429504,796706816,6.31,332.60,57.44,0,0,0,0,0,0,0,0,0
160,256,3.018932,160 160 160 16 3003 160,18465767424,971882496,6.11,321.92,57.44,0,0,0,0,0,0,0,0,0
170,256,3.451508,170 170 170 16 2827 170,22249375744,1171019776,6.44,339.27,55.68,0,0,0,0,0,0,0,0,0
180,128,2.038956,180 180 180 16 2669 180,13258719232,697827328,6.49,342.24,55.68,0,0,0,0,0,0,0,0,0
190,128,2.409155,190 190 190 16 2529 190,15649569792,823661568,6.49,341.88,54.08,0,0,0,0,0,0,0,0,0
200,128,2.819370,200 200 200 16 2402 200,18311831552,963780608,6.49,341.84,54.08,0,0,0,0,0,0,0,0,0
210,128,3.275105,210 210 210 16 2288 210,21260096512,1118952448,6.49,341.65,55.68,0,0,0,0,0,0,0,0,0
220,128,3.765365,220 220 220 16 2184 220,24508956672,1289945088,6.50,342.58,55.68,0,0,0,0,0,0,0,0,0
230,64,2.151885,230 230 230 16 2089 230,14036502016,738763264,6.51,343.30,55.68,0,0,0,0,0,0,0,0,0
240,64,2.507994,240 240 240 16 2002 240,15983415296,841232384,6.37,335.41,55.68,0,0,0,0,0,0,0,0,0
250,64,2.817466,250 250 250 16 1922 250,18102514176,952763904,6.42,338.16,55.68,0,0,0,0,0,0,0,0,0
260,64,3.286333,260 260 260 16 1848 260,20401094656,1073741824,6.20,326.72,57.44,0,0,0,0,0,0,0,0,0
270,64,3.535997,270 270 270 16 1779 270,22886452736,1204550144,6.47,340.65,55.68,0,0,0,0,0,0,0,0,0
280,64,3.908652,280 280 280 16 1716 280,25565884416,1345572864,6.53,344.25,54.08,0,0,0,0,0,0,0,0,0
290,32,2.147235,290 290 290 16 1657 290,14223342848,748596992,6.62,348.62,54.08,0,0,0,0,0,0,0,0,0
300,32,2.416244,300 300 300 16 1601 300,15768076288,829898752,6.52,343.46,55.68,0,0,0,0,0,0,0,0,0
310,32,2.642308,310 310 310 16 1550 310,17420790528,916883712,6.59,346.99,54.08,0,0,0,0,0,0,0,0,0
320,32,3.212496,320 320 320 16 1501 320,19185133568,1009743872,5.97,314.31,59.28,0,0,0,0,0,0,0,0,0
330,32,3.207562,330 330 330 16 1456 330,21064753408,1108671232,6.56,345.64,54.08,0,0,0,0,0,0,0,0,0
340,32,3.530858,340 340 340 16 1413 340,23063298048,1213857792,6.53,343.78,54.08,0,0,0,0,0,0,0,0,0
350,32,3.898712,350 350 350 16 1373 350,25184415488,1325495552,6.45,339.98,55.68,0,0,0,0,0,0,0,0,0
360,16,2.159450,360 360 360 16 1334 360,13715876864,721888256,6.34,334.28,55.68,0,0,0,0,0,0,0,0,0
370,16,2.293189,370 370 370 16 1298 370,14904480384,784446336,6.49,342.07,54.08,0,0,0,0,0,0,0,0,0
380,16,2.595484,380 380 380 16 1264 380,16159842304,850518016,6.22,327.68,57.44,0,0,0,0,0,0,0,0,0
390,16,2.809841,390 390 390 16 1232 390,17483786624,920199296,6.22,327.48,57.44,0,0,0,0,0,0,0,0,0
400,16,3.087680,400 400 400 16 1201 400,18878137344,993586176,6.11,321.78,57.44,0,0,0,0,0,0,0,0,0
410,16,3.172324,410 410 410 16 1172 410,20344718464,1070774656,6.41,337.53,55.68,0,0,0,0,0,0,0,0,0
420,16,3.560270,420 420 420 16 1144 420,21885353984,1151860736,6.14,323.53,57.44,0,0,0,0,0,0,0,0,0
430,16,3.734644,430 430 430 16 1117 430,23501867904,1236940416,6.29,331.20,57.44,0,0,0,0,0,0,0,0,0
440,8,2.012648,440 440 440 16 1092 440,12598042112,663054848,6.25,329.44,57.44,0,0,0,0,0,0,0,0,0
450,8,2.217783,450 450 450 16 1067 450,13484913472,709732288,6.07,320.01,59.28,0,0,0,0,0,0,0,0,0
460,8,2.457697,460 460 460 16 1044 460,14412460032,758550528,5.86,308.64,61.28,0,0,0,0,0,0,0,0,0
470,8,2.541265,470 470 470 16 1022 470,15381593792,809557568,6.05,318.56,59.28,0,0,0,0,0,0,0,0,0
480,8,2.774975,480 480 480 16 1001 480,16393226752,862801408,5.90,310.92,61.28,0,0,0,0,0,0,0,0,0
