N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,10 10 10 16 52428 10,,,,,,0,0,0,0,0,0,0,0,0
20,,,20 20 20 16 26214 20,,,,,,0,0,0,0,0,0,0,0,0
30,,,30 30 30 16 17476 30,,,,,,0,0,0,0,0,0,0,0,0
40,,,40 40 40 16 13107 40,,,,,,0,0,0,0,0,0,0,0,0
50,,,50 50 50 16 10485 50,,,,,,0,0,0,0,0,0,0,0,0
60,,,60 60 60 16 8738 60,,,,,,0,0,0,0,0,0,0,0,0
70,,,70 70 70 16 7489 70,,,,,,0,0,0,0,0,0,0,0,0
80,,,80 80 80 16 6553 80,,,,,,0,0,0,0,0,0,0,0,0
90,,,90 90 90 16 5825 90,,,,,,0,0,0,0,0,0,0,0,0
100,,,100 100 100 16 5242 100,,,,,,0,0,0,0,0,0,0,0,0
110,,,110 110 110 16 4766 110,,,,,,0,0,0,0,0,0,0,0,0
120,,,120 120 120 16 4369 120,,,,,,0,0,0,0,0,0,0,0,0
130,,,130 130 130 16 4032 130,,,,,,0,0,0,0,0,0,0,0,0
140,,,140 140 140 16 3744 140,,,,,,0,0,0,0,0,0,0,0,0
150,,,150 150 150 16 3495 150,,,,,,0,0,0,0,0,0,0,0,0
160,,,160 160 160 16 3276 160,,,,,,0,0,0,0,0,0,0,0,0
170,,,170 170 170 16 3084 170,,,,,,0,0,0,0,0,0,0,0,0
180,,,180 180 180 16 2912 180,,,,,,0,0,0,0,0,0,0,0,0
190,,,190 190 190 16 2759 190,,,,,,0,0,0,0,0,0,0,0,0
200,,,200 200 200 16 2621 200,,,,,,0,0,0,0,0,0,0,0,0
210,,,210 210 210 16 2496 210,,,,,,0,0,0,0,0,0,0,0,0
220,,,220 220 220 16 2383 220,,,,,,0,0,0,0,0,0,0,0,0
230,,,230 230 230 16 2279 230,,,,,,0,0,0,0,0,0,0,0,0
240,,,240 240 240 16 2184 240,,,,,,0,0,0,0,0,0,0,0,0
250,,,250 250 250 16 2097 250,,,,,,0,0,0,0,0,0,0,0,0
260,,,260 260 260 16 2016 260,,,,,,0,0,0,0,0,0,0,0,0
270,,,270 270 270 16 1941 270,,,,,,0,0,0,0,0,0,0,0,0
280,,,280 280 280 16 1872 280,,,,,,0,0,0,0,0,0,0,0,0
290,,,290 290 290 16 1807 290,,,,,,0,0,0,0,0,0,0,0,0
300,,,300 300 300 16 1747 300,,,,,,0,0,0,0,0,0,0,0,0
310,,,310 310 310 16 1691 310,,,,,,0,0,0,0,0,0,0,0,0
320,,,320 320 320 16 1638 320,,,,,,0,0,0,0,0,0,0,0,0
330,,,330 330 330 16 1588 330,,,,,,0,0,0,0,0,0,0,0,0
340,,,340 340 340 16 1542 340,,,,,,0,0,0,0,0,0,0,0,0
350,,,350 350 350 16 1497 350,,,,,,0,0,0,0,0,0,0,0,0
360,,,360 360 360 16 1456 360,,,,,,0,0,0,0,0,0,0,0,0
370,,,370 370 370 16 1416 370,,,,,,0,0,0,0,0,0,0,0,0
380,,,380 380 380 16 1379 380,,,,,,0,0,0,0,0,0,0,0,0
390,,,390 390 390 16 1344 390,,,,,,0,0,0,0,0,0,0,0,0
400,,,400 400 400 16 1310 400,,,,,,0,0,0,0,0,0,0,0,0
410,,,410 410 410 16 1278 410,,,,,,0,0,0,0,0,0,0,0,0
420,,,420 420 420 16 1248 420,,,,,,0,0,0,0,0,0,0,0,0
430,,,430 430 430 16 1219 430,,,,,,0,0,0,0,0,0,0,0,0
440,,,440 440 440 16 1191 440,,,,,,0,0,0,0,0,0,0,0,0
450,,,450 450 450 16 1165 450,,,,,,0,0,0,0,0,0,0,0,0
460,,,460 460 460 16 1139 460,,,,,,0,0,0,0,0,0,0,0,0
470,,,470 470 470 16 1115 470,,,,,,0,0,0,0,0,0,0,0,0
480,,,480 480 480 16 1092 480,,,,,,0,0,0,0,0,0,0,0,0
490,,,490 490 490 16 1069 490,,,,,,0,0,0,0,0,0,0,0,0
500,,,500 500 500 16 1048 500,,,,,,0,0,0,0,0,0,0,0,0
510,,,510 510 510 16 1028 510,,,,,,0,0,0,0,0,0,0,0,0
520,,,520 520 520 16 1008 520,,,,,,0,0,0,0,0,0,0,0,0
530,,,530 530 530 16 989 530,,,,,,0,0,0,0,0,0,0,0,0
540,,,540 540 540 16 970 540,,,,,,0,0,0,0,0,0,0,0,0
550,,,550 550 550 16 953 550,,,,,,0,0,0,0,0,0,0,0,0
560,,,560 560 560 16 936 560,,,,,,0,0,0,0,0,0,0,0,0
570,,,570 570 570 16 919 570,,,,,,0,0,0,0,0,0,0,0,0
580,,,580 580 580 16 903 580,,,,,,0,0,0,0,0,0,0,0,0
590,,,590 590 590 16 888 590,,,,,,0,0,0,0,0,0,0,0,0
600,,,600 600 600 16 873 600,,,,,,0,0,0,0,0,0,0,0,0
610,,,610 610 610 16 859 610,,,,,,0,0,0,0,0,0,0,0,0
620,,,620 620 620 16 845 620,,,,,,0,0,0,0,0,0,0,0,0
630,,,630 630 630 16 832 630,,,,,,0,0,0,0,0,0,0,0,0
640,,,640 640 640 16 819 640,,,,,,0,0,0,0,0,0,0,0,0
650,,,650 650 650 16 806 650,,,,,,0,0,0,0,0,0,0,0,0
660,,,660 660 660 16 794 660,,,,,,0,0,0,0,0,0,0,0,0
670,,,670 670 670 16 782 670,,,,,,0,0,0,0,0,0,0,0,0
680,,,680 680 680 16 771 680,,,,,,0,0,0,0,0,0,0,0,0
690,,,690 690 690 16 759 690,,,,,,0,0,0,0,0,0,0,0,0
700,,,700 700 700 16 748 700,,,,,,0,0,0,0,0,0,0,0,0
710,,,710 710 710 16 738 710,,,,,,0,0,0,0,0,0,0,0,0
720,,,720 720 720 16 728 720,,,,,,0,0,0,0,0,0,0,0,0
730,,,730 730 730 16 718 730,,,,,,0,0,0,0,0,0,0,0,0
740,,,740 740 740 16 708 740,,,,,,0,0,0,0,0,0,0,0,0
750,,,750 750 750 16 699 750,,,,,,0,0,0,0,0,0,0,0,0
760,,,760 760 760 16 689 760,,,,,,0,0,0,0,0,0,0,0,0
770,,,770 770 770 16 680 770,,,,,,0,0,0,0,0,0,0,0,0
780,,,780 780 780 16 672 780,,,,,,0,0,0,0,0,0,0,0,0
