N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.431263,L2 10 10 10 16 409 10,11324620800,452984832,4.65,186.31,102.16,0,0,0,0,64280.00,125255.00,0,0,189535.00
20,262144,2.804197,L2 20 20 20 16 204 20,26843545600,1073741824,9.57,382.90,48.40,18.91,7.17,0,0,74616.00,144863.00,26.08,0,219479.00
30,65536,3.146490,L2 30 30 30 16 136 30,28796518400,1151860736,9.14,366.07,51.04,40.80,7.53,17.23,7.38,83369.00,161513.00,48.33,24.61,244882.00
40,32768,3.799880,L2 40 40 40 16 102 40,38220595200,1528823808,10.05,402.33,46.00,46.65,7.65,18.09,7.59,130649.00,201652.00,54.30,25.68,332301.00
50,16384,3.658156,L2 50 50 50 16 81 50,39868825600,1594753024,10.89,435.94,42.72,46.83,7.70,18.67,7.64,99511.00,188814.00,54.53,26.31,288325.00
60,8192,3.347641,L2 60 60 60 16 68 60,35966156800,1438646272,10.74,429.74,43.76,47.33,7.84,20.77,7.73,87696.00,171764.00,55.17,28.50,259460.00
70,4096,2.606467,L2 70 70 70 16 58 70,29439590400,1177583616,11.29,451.79,41.76,45.85,7.80,24.69,7.76,70234.00,134601.00,53.65,32.45,204835.00
80,2048,2.077028,L2 80 80 80 16 51 80,22475571200,899022848,10.81,432.83,43.76,48.74,7.89,23.90,7.82,55373.00,107784.00,56.63,31.72,163157.00
90,2048,2.957074,L2 90 90 90 16 45 90,32566067200,1302642688,11.01,440.51,42.72,47.87,7.83,22.68,7.73,493811.02,718706.00,55.70,30.41,1212517.02
100,2048,4.146664,L2 100 100 100 16 40 100,45298483200,1811939328,10.92,436.96,42.72,48.21,7.87,22.21,7.85,8794831.29,10837516.00,56.08,30.06,19632347.29
110,1024,2.724102,L2 110 110 110 16 37 110,30490009600,1219600384,11.19,447.70,41.76,48.15,7.87,21.10,7.82,75781471.75,86943706.00,56.02,28.92,162725177.75
120,1024,3.944770,L2 120 120 120 16 34 120,39958937600,1598357504,10.12,405.18,46.00,48.51,7.90,22.11,7.86,186202421.08,195704956.00,56.41,29.97,381907377.08
130,512,2.557790,L2 130 130 130 16 31 130,25604812800,1024192512,10.00,400.41,47.12,49.08,8.05,22.39,7.82,135767142.09,132220850.00,57.13,30.21,267987992.09
140,512,3.149316,L2 140 140 140 16 29 140,32197836800,1287913472,10.22,408.94,46.00,48.79,7.91,22.40,7.86,171788192.17,166028110.00,56.70,30.26,337816302.17
150,512,3.884604,L2 150 150 150 16 27 150,39835340800,1593413632,10.25,410.18,46.00,48.91,7.92,22.33,7.82,212009857.17,204960147.00,56.83,30.15,416970004.17
160,256,2.627781,L2 160 160 160 16 25 160,24297062400,971882496,9.24,369.84,51.04,50.82,8.19,23.06,7.88,129326456.19,124835899.00,59.01,30.94,254162355.19
170,256,2.807869,L2 170 170 170 16 24 170,29275494400,1171019776,10.42,417.04,44.80,48.98,7.93,22.33,7.83,155759102.21,150135773.00,56.91,30.16,305894875.21
180,256,3.442461,L2 180 180 180 16 22 180,34891366400,1395654656,10.13,405.42,46.00,49.27,7.96,21.85,7.91,185064882.20,178722610.00,57.23,29.76,363787492.20
190,256,3.852340,L2 190 190 190 16 21 190,41183078400,1647323136,10.68,427.61,43.76,49.33,7.96,20.68,7.82,220218658.28,210654212.00,57.29,28.50,430872870.28
200,128,2.377780,L2 200 200 200 16 20 200,24094515200,963780608,10.13,405.32,46.00,49.58,7.97,23.72,7.92,131486318.46,123134414.00,57.55,31.64,254620732.46
210,128,2.653783,L2 210 210 210 16 19 210,27973811200,1118952448,10.53,421.64,44.80,49.47,7.95,23.33,7.86,151390615.41,142797722.00,57.42,31.19,294188337.41
220,128,3.112987,L2 220 220 220 16 18 220,32248627200,1289945088,10.35,414.37,44.80,49.76,8.01,21.03,7.92,176655354.52,164487793.00,57.77,28.95,341143147.52
230,128,3.492434,L2 230 230 230 16 17 230,36938163200,1477526528,10.57,423.06,43.76,49.78,7.98,20.79,7.85,203688866.59,188232278.00,57.76,28.64,391921144.59
240,64,2.183204,L2 240 240 240 16 17 240,21030809600,841232384,9.63,385.31,48.40,50.85,8.14,25.99,7.92,114885637.52,107115629.00,58.99,33.91,222001266.52
250,64,2.340786,L2 250 250 250 16 16 250,23819097600,952763904,10.17,407.02,46.00,50.88,8.28,24.60,7.86,131912490.64,121216500.00,59.16,32.46,253128990.64
260,64,2.768003,L2 260 260 260 16 15 260,26843545600,1073741824,9.69,387.91,48.40,53.20,8.21,23.82,7.93,150116129.74,136539206.00,61.41,31.75,286655335.74
270,64,2.911899,L2 270 270 270 16 15 270,30113753600,1204550144,10.34,413.66,44.80,53.21,7.97,21.69,7.86,168732737.76,153058154.00,61.18,29.55,321790891.76
280,64,3.316826,L2 280 280 280 16 14 280,33639321600,1345572864,10.13,405.68,46.00,51.12,8.05,22.72,7.95,189554179.82,170898384.00,59.17,30.67,360452563.82
290,64,3.599705,L2 290 290 290 16 14 290,37429849600,1497193984,10.39,415.92,44.80,50.97,8.01,24.23,7.88,211975532.87,190044043.00,58.98,32.11,402019575.87
300,32,2.037421,L2 300 300 300 16 13 300,20747468800,829898752,10.17,407.32,46.00,50.95,8.00,22.96,7.93,118070938.92,105301385.00,58.95,30.89,223372323.92
310,32,2.194784,L2 310 310 310 16 13 310,22922092800,916883712,10.44,417.75,44.80,51.33,8.05,23.58,7.88,130772920.95,116277362.00,59.38,31.46,247050282.95
320,32,2.886310,L2 320 320 320 16 12 320,25243596800,1009743872,8.74,349.83,54.08,61.27,8.44,24.94,7.86,144275069.97,128037425.00,69.71,32.80,272312494.97
330,32,2.681661,L2 330 330 330 16 12 330,27716780800,1108671232,10.33,413.42,44.80,52.17,8.21,24.01,7.87,158654091.99,140489985.00,60.38,31.88,299144076.99
340,32,3.014331,L2 340 340 340 16 12 340,30346444800,1213857792,10.06,402.69,46.00,51.89,8.23,24.33,7.94,173713105.99,153775396.00,60.12,32.27,327488501.99
350,32,3.342073,L2 350 350 350 16 12 340,33137388800,1325495552,9.91,396.60,47.12,57.76,8.31,23.33,8.07,190020901.01,167856247.00,66.07,31.40,357877148.01
360,32,3.927653,L2 360 360 360 16 12 340,36094412800,1443776512,9.18,367.59,51.04,61.00,8.50,25.39,8.26,207368257.03,182801403.00,69.50,33.65,390169660.03
370,16,2.105447,L2 370 370 370 16 12 340,19611158400,784446336,9.31,372.57,49.68,54.90,8.25,27.99,8.06,112444238.02,99286718.00,63.15,36.05,211730956.02
380,16,2.360319,L2 380 380 380 16 12 340,21262950400,850518016,9.00,360.33,51.04,58.24,8.55,31.30,8.17,122096574.04,107627388.00,66.79,39.47,229723962.04
390,16,2.593711,L2 390 390 390 16 12 340,23004982400,920199296,8.86,354.77,52.56,61.23,8.43,32.52,8.05,132142563.04,116416376.00,69.66,40.57,248558939.04
400,16,2.947988,L2 400 400 400 16 12 340,24839654400,993586176,8.42,337.03,55.68,62.45,8.62,36.58,8.24,142395255.03,125679607.00,71.07,44.82,268074862.03
410,16,2.999312,L2 410 410 410 16 12 340,26769366400,1070774656,8.92,357.00,52.56,56.12,8.29,37.36,8.06,153594415.04,135395386.00,64.41,45.42,288989801.04
420,16,3.287826,L2 420 420 420 16 12 340,28796518400,1151860736,8.75,350.34,54.08,55.80,8.36,40.38,8.17,164809696.02,145621963.00,64.16,48.55,310431659.02
430,16,3.456302,L2 430 430 430 16 12 340,30923510400,1236940416,8.94,357.87,52.56,57.15,8.39,37.75,8.04,177172086.03,156332922.00,65.54,45.79,333505008.03
440,16,3.787656,L2 440 440 440 16 12 340,33152742400,1326109696,8.75,350.11,54.08,57.93,8.56,35.78,8.22,190132990.04,167578435.00,66.49,44.00,357711425.04
450,8,2.076298,L2 450 450 450 16 12 340,17743307200,709732288,8.54,341.82,55.68,59.19,8.42,37.42,8.03,101510982.03,89671015.00,67.61,45.45,191181997.03
460,8,2.190062,L2 460 460 460 16 12 340,18963763200,758550528,8.65,346.36,54.08,56.51,8.39,40.37,8.16,108650279.04,95821603.00,64.90,48.53,204471882.04
470,8,2.265801,L2 470 470 470 16 12 340,20238939200,809557568,8.92,357.29,52.56,57.52,8.42,34.87,8.02,115987750.05,102236659.00,65.94,42.89,218224409.05
480,8,2.724018,L2 480 480 480 16 12 340,21570035200,862801408,7.91,316.73,59.28,65.48,8.79,38.93,8.19,123395935.03,108965024.00,74.27,47.12,232360959.03
490,8,2.789158,L2 490 490 490 16 12 340,22958251200,918330048,8.22,329.24,57.44,64.09,8.64,40.04,8.03,131465852.04,115950349.00,72.73,48.07,247416201.04
500,8,2.961448,L2 500 500 500 16 12 340,24404787200,976191488,8.23,329.63,57.44,57.95,8.55,42.49,8.14,139428169.03,123235858.00,66.50,50.63,262664027.03
510,8,3.531623,L2 510 510 510 16 12 340,25910843200,1036433728,7.33,293.47,63.44,68.06,8.69,53.58,8.03,148207151.04,130844926.00,76.75,61.61,279052077.04
