N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.512173,L3 10 10 10 16 29491 10,11324620800,452984832,4.50,180.31,108.16,0,0,0,0,65375.00,128581.00,0,0,193956.00
20,262144,2.856013,L3 20 20 20 16 14745 20,26843545600,1073741824,9.39,375.95,49.68,18.82,7.18,6.42,2.89,75348.00,147006.00,26.00,9.31,222354.00
30,65536,3.148945,L3 30 30 30 16 9830 30,28796518400,1151860736,9.14,365.79,51.04,40.89,7.53,17.12,7.27,82615.00,161852.00,48.42,24.39,244467.00
40,32768,3.794398,L3 40 40 40 16 7372 40,38220595200,1528823808,10.07,402.91,46.00,46.70,7.65,18.02,7.59,98778.00,194416.00,54.35,25.61,293194.00
50,16384,3.735228,L3 50 50 50 16 5898 50,39868825600,1594753024,10.67,426.94,43.76,46.80,7.70,18.00,7.64,97874.00,191986.00,54.50,25.64,289860.00
60,8192,3.377227,L3 60 60 60 16 4915 60,35966156800,1438646272,10.64,425.98,43.76,47.33,7.84,21.59,7.73,90423.00,174387.00,55.17,29.32,264810.00
70,4096,2.631868,L3 70 70 70 16 4213 70,29439590400,1177583616,11.18,447.43,41.76,47.34,7.78,28.55,7.76,70274.00,135299.00,55.12,36.31,205573.00
80,2048,2.155058,L3 80 80 80 16 3686 80,22475571200,899022848,10.42,417.16,44.80,48.16,7.87,41.73,7.82,57558.00,111928.00,56.03,49.55,169486.00
90,2048,3.121211,L3 90 90 90 16 3276 90,32566067200,1302642688,10.43,417.35,44.80,47.41,7.83,45.38,7.80,211456.01,368019.00,55.24,53.18,579475.01
100,1024,2.083965,L3 100 100 100 16 2949 100,22649241600,905969664,10.86,434.72,42.72,47.43,7.85,47.79,7.84,3517977.23,4982620.00,55.28,55.63,8500597.23
110,1024,3.112084,L3 110 110 110 16 2681 110,30490009600,1219600384,9.79,391.89,48.40,47.44,7.85,47.68,7.83,78114712.87,100831991.00,55.29,55.51,178946703.87
120,512,2.289023,L3 120 120 120 16 2457 120,19979468800,799178752,8.72,349.13,54.08,47.51,7.87,47.68,7.85,101053166.68,103071586.00,55.38,55.53,204124752.68
130,512,2.996253,L3 130 130 130 16 2268 130,25604812800,1024192512,8.54,341.82,54.08,48.27,8.03,47.79,7.83,137035463.16,132345612.00,56.30,55.62,269381075.16
140,512,3.669900,L3 140 140 140 16 2106 140,32197836800,1287913472,8.77,350.93,54.08,47.68,7.89,47.71,7.87,171707988.16,166067060.00,55.57,55.58,337775048.16
150,256,2.260643,L3 150 150 150 16 1966 150,19917670400,796706816,8.80,352.42,54.08,47.66,7.90,47.68,7.83,105725387.15,102503938.00,55.56,55.51,208229325.15
160,256,2.920355,L3 160 160 160 16 1843 160,24297062400,971882496,8.31,332.79,55.68,49.23,8.16,47.76,7.88,128616057.15,124859176.00,57.39,55.64,253475233.15
170,256,3.264423,L3 170 170 170 16 1734 170,29275494400,1171019776,8.96,358.71,52.56,47.67,7.91,47.70,7.84,154300462.13,150170628.00,55.58,55.54,304471090.13
180,256,3.952777,L3 180 180 180 16 1638 180,34891366400,1395654656,8.82,353.08,52.56,47.90,7.92,47.86,7.89,183418309.12,178762362.00,55.82,55.75,362180671.12
190,128,2.302561,L3 190 190 190 16 1552 190,20591539200,823661568,8.94,357.71,52.56,47.85,7.93,47.78,7.85,107924228.12,105356191.00,55.78,55.63,213280419.12
200,128,2.712289,L3 200 200 200 16 1474 200,24094515200,963780608,8.88,355.33,52.56,47.81,7.92,47.77,7.90,126019085.11,123158878.00,55.73,55.67,249177963.11
210,128,3.105102,L3 210 210 210 16 1404 210,27973811200,1118952448,9.00,360.35,52.56,47.80,7.93,47.81,7.87,145990081.11,142832119.00,55.73,55.68,288822200.11
220,128,3.587291,L3 220 220 220 16 1340 220,32248627200,1289945088,8.98,359.58,52.56,47.90,7.97,47.84,7.92,167995885.10,164524653.00,55.87,55.76,332520538.10
230,64,2.090821,L3 230 230 230 16 1282 230,18469081600,738763264,8.82,353.33,54.08,47.82,7.95,47.83,7.88,96048769.10,94144308.00,55.77,55.71,190193077.10
240,64,2.410850,L3 240 240 240 16 1228 240,21030809600,841232384,8.72,348.93,54.08,48.78,8.09,47.87,7.92,109215380.10,107133056.00,56.87,55.79,216348436.10
250,64,2.689928,L3 250 250 250 16 1179 250,23819097600,952763904,8.85,354.19,52.56,48.89,8.27,47.84,7.87,123481839.09,121241833.00,57.16,55.71,244723672.09
260,64,3.096210,L3 260 260 260 16 1134 260,26843545600,1073741824,8.66,346.79,54.08,50.71,8.17,47.88,7.92,139031960.09,136565555.00,58.88,55.80,275597515.09
270,64,3.322337,L3 270 270 270 16 1092 270,30113753600,1204550144,9.06,362.56,51.04,51.07,7.94,47.85,7.89,155731004.08,153087058.00,59.01,55.74,308818062.08
