N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,25.87,1034.80,CPU bound,25.87,1034.80,,1033.25,199.79,17.8,14.0,0.0,0.0,0.0,17.8 ,17.8,14.0,0.0,0.0,0.0,17.8 ,92.10,36.0,62.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,25.87,1034.80,CPU bound,25.87,1034.80,,920.00,401.81,17.8,14.0,8.7,0.0,0.0,22.7 ,17.8,14.0,6.0,0.0,0.0,20.0 ,45.79,18.3,23.8,9.0,0.0,0.0,25.92,10.00,35.92,0,0,0,0,0,0,24.87,10.00,34.87,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,13.92,556.80,0.39,15.88,635.20,0.45,540.94,370.69,17.8,14.0,16.0,7.6,0.0,37.6 ,17.8,14.0,14.0,6.0,0.0,34.0 ,49.64,22.4,24.1,15.0,7.2,0.0,50.64,9.36,60.00,20.88,7.84,28.72,0,0,0,54.62,9.25,63.87,21.25,9.25,30.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
40,14.07,562.80,0.40,15.88,635.20,0.45,540.94,401.67,17.8,14.0,15.8,7.2,0.0,37.0 ,17.8,14.0,14.0,6.0,0.0,34.0 ,45.81,18.1,17.7,15.9,7.5,0.0,54.72,8.96,63.68,20.96,8.96,29.92,0,0,0,54.25,8.87,63.12,19.75,8.87,28.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
50,14.41,576.40,0.41,15.88,635.20,0.45,541.17,438.20,17.8,14.0,15.4,6.9,0.0,36.3 ,17.8,14.0,14.0,6.0,0.0,34.0 ,41.99,20.4,19.2,15.5,8.0,0.0,53.12,8.72,61.84,23.20,8.72,31.92,0,0,0,53.00,8.75,61.75,18.87,8.75,27.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
60,14.68,587.20,0.41,15.88,635.20,0.45,541.17,438.77,17.8,14.0,15.2,6.8,0.0,36.0 ,17.8,14.0,14.0,6.0,0.0,34.0 ,41.94,17.9,16.0,15.3,8.0,0.0,52.56,8.72,61.28,23.20,8.56,31.76,0,0,0,52.00,8.62,60.62,18.87,8.62,27.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
70,14.84,593.60,0.42,15.88,635.20,0.45,540.94,482.35,17.8,14.0,15.0,6.9,0.0,35.8 ,17.8,14.0,14.0,6.0,0.0,34.0 ,38.15,19.7,17.3,15.0,13.5,0.0,51.52,8.48,60.00,45.52,8.48,54.00,0,0,0,51.50,8.50,60.00,19.00,8.50,27.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
80,12.04,481.60,0.44,12.14,485.60,0.45,438.09,431.40,17.8,14.0,14.9,14.1,0.0,43.0 ,17.8,14.0,14.0,14.0,0.0,42.0 ,42.65,18.0,15.2,15.1,14.3,0.0,51.84,8.48,60.32,48.56,8.48,57.04,0,0,0,51.00,8.37,59.37,48.00,8.37,56.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
90,12.02,480.80,0.44,12.14,485.60,0.45,438.09,422.54,17.8,14.0,14.8,14.1,0.0,42.9 ,17.8,14.0,14.0,14.0,0.0,42.0 ,43.55,19.2,16.3,14.8,14.4,0.1,50.72,8.40,59.12,49.28,8.40,57.68,.08,.08,.16,50.62,8.37,58.99,48.25,8.37,56.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
100,11.59,463.60,0.43,12.14,485.60,0.45,438.09,448.66,17.8,14.0,14.7,14.7,0.0,43.3 ,17.8,14.0,14.0,14.0,0.0,42.0 ,41.01,17.9,14.8,14.7,14.8,1.0,50.56,8.32,58.88,50.80,8.32,59.12,.72,.64,1.36,50.37,8.37,58.74,50.37,8.37,58.74,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
