N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.364318,L2 10 10 10 16 1228 10,4966055936,134217728,2.09,56.76,384.00,0,0,0,0,0,0,0,0,0
20,262144,2.363756,L2 20 20 20 16 614 20,26614956032,719323136,11.25,304.31,64.00,0,0,0,0,0,0,0,0,0
30,65536,2.154529,L2 30 30 30 16 409 30,33520877568,905969664,15.55,420.49,46.80,0,0,0,0,0,0,0,0,0
40,32768,2.432865,L2 40 40 40 16 307 40,47652798464,1287913472,19.58,529.37,36.88,0,0,0,0,0,0,0,0,0
50,16384,2.452352,L2 50 50 50 16 245 50,51639222272,1395654656,21.05,569.10,34.24,0,0,0,0,0,0,0,0,0
60,16384,3.995100,L2 60 60 60 16 204 60,95455936512,2579890176,23.89,645.76,30.00,0,0,0,0,0,0,0,0,0
70,8192,2.823916,L2 70 70 70 16 175 70,79456894976,2147483648,28.13,760.46,25.60,0,0,0,0,0,0,0,0,0
80,4096,2.120395,L2 80 80 80 16 153 80,61412507648,1659797504,28.96,782.77,24.88,0,0,0,0,0,0,0,0,0
90,4096,3.160640,L2 90 90 90 16 136 90,89825476608,2427715584,28.41,768.10,25.20,0,0,0,0,0,0,0,0,0
100,2048,2.145274,L2 100 100 100 16 122 100,62938333184,1701036032,29.33,792.91,24.24,0,0,0,0,0,0,0,0,0
110,2048,3.096744,L2 110 110 110 16 111 110,85237694464,2303721472,27.52,743.91,25.92,0,0,0,0,0,0,0,0,0
120,2048,3.909449,L2 120 120 120 16 102 120,112265478144,3034202112,28.71,776.11,24.88,0,0,0,0,0,0,0,0,0
130,1024,2.654838,L2 130 130 130 16 94 130,72238170112,1952382976,27.20,735.40,26.24,0,0,0,0,0,0,0,0,0
140,1024,3.330383,L2 140 140 140 16 87 140,91162468352,2463850496,27.37,739.80,26.24,0,0,0,0,0,0,0,0,0
150,512,2.083904,L2 150 150 150 16 81 150,56566480896,1528823808,27.14,733.63,26.64,0,0,0,0,0,0,0,0,0
160,512,2.662493,L2 160 160 160 16 76 160,69188489216,1869959168,25.98,702.33,27.76,0,0,0,0,0,0,0,0,0
170,512,3.263280,L2 170 170 170 16 72 170,83560923136,2258403328,25.60,692.06,28.16,0,0,0,0,0,0,0,0,0
180,256,2.023925,L2 180 180 180 16 68 180,49898723328,1348614144,24.65,666.33,29.04,0,0,0,0,0,0,0,0,0
190,256,2.625985,L2 190 190 190 16 64 190,59005861888,1594753024,22.46,607.29,32.00,0,0,0,0,0,0,0,0,0
200,256,3.162507,L2 200 200 200 16 61 200,69158709248,1869154304,21.86,591.03,33.04,0,0,0,0,0,0,0,0,0
210,256,3.893258,L2 210 210 210 16 58 210,80414097408,2173353984,20.65,558.23,34.88,0,0,0,0,0,0,0,0,0
220,128,2.352369,L2 220 220 220 16 55 220,46414429184,1254444032,19.72,533.26,36.16,0,0,0,0,0,0,0,0,0
230,128,2.619856,L2 230 230 230 16 53 230,53229912064,1438646272,20.31,549.12,35.52,0,0,0,0,0,0,0,0,0
240,128,3.019976,L2 240 240 240 16 51 240,60681913344,1640051712,20.09,543.06,35.52,0,0,0,0,0,0,0,0,0
250,128,3.435265,L2 250 250 250 16 49 250,68798849024,1859428352,20.02,541.27,36.16,0,0,0,0,0,0,0,0,0
260,128,3.848355,L2 260 260 260 16 47 260,77609135104,2097544192,20.16,545.04,35.52,0,0,0,0,0,0,0,0,0
270,64,2.128891,L2 270 270 270 16 45 270,43570593792,1177583616,20.46,553.14,35.52,0,0,0,0,0,0,0,0,0
280,64,2.397767,L2 280 280 280 16 43 280,48711711232,1316532736,20.31,549.06,35.52,0,0,0,0,0,0,0,0,0
290,64,2.621573,L2 290 290 290 16 42 290,54242127872,1466003456,20.68,559.20,34.88,0,0,0,0,0,0,0,0,0
300,64,2.911363,L2 300 300 300 16 40 300,60176051712,1626379776,20.66,558.62,34.88,0,0,0,0,0,0,0,0,0
310,64,3.262081,L2 310 310 310 16 39 310,66527690752,1798045696,20.39,551.19,35.52,0,0,0,0,0,0,0,0,0
320,64,3.591663,L2 320 320 320 16 38 320,73311252992,1981385216,20.41,551.66,34.88,0,0,0,0,0,0,0,0,0
330,64,3.902084,L2 330 330 330 16 37 330,80540946432,2176782336,20.64,557.85,34.88,0,0,0,0,0,0,0,0,0
340,32,2.125061,L2 340 340 340 16 36 340,44115489536,1192310528,20.75,561.07,34.88,0,0,0,0,0,0,0,0,0
