N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,2.11,75.35,36.852386498664686,CPU bound,2.11,75.35,52.23063800750598,,75.23,61.86,122.1,108.4,9.2,0.0,0.0,122.12,122.1,108.4,13.0,0.0,0.0,122.12,148.73,59.2,76.0,11.3,0.0,0.1,84.64,5.84,90.48,0,0,0,.16,.08,.24,70.12,3.25,73.37,0,0,0,0,0,0,96.00,8.00,104.00,0,0,0,0,0,0
20,2.11,75.35,111.31869019542847,CPU bound,2.11,75.35,76.33708631866259,,59.89,66.59,122.1,108.4,27.7,39.5,0.0,175.61,122.1,108.4,19.0,26.0,0.0,153.40,138.16,45.0,58.7,26.4,47.3,0.1,202.08,9.44,211.52,180.16,9.20,189.36,.16,.08,.24,210.25,11.37,221.62,146.62,11.37,157.99,0,0,0,144.00,8.00,152.00,96.00,8.00,104.00,0,0,0
30,2.11,75.35,90.57451030674689,CPU bound,2.11,75.35,76.33708631866259,,59.89,60.78,122.1,108.4,22.5,31.7,0.0,162.62,122.1,108.4,19.0,26.0,0.0,153.40,151.35,43.1,56.3,24.1,48.8,0.1,182.88,9.52,192.40,185.68,9.36,195.04,.16,.08,.24,171.00,9.37,180.37,117.37,9.37,126.74,0,0,0,144.00,8.00,152.00,96.00,8.00,104.00,0,0,0
40,1.06,37.85,242.82320334948918,CPU bound,2.11,75.35,94.64636209813875,,55.55,52.84,122.1,108.4,60.4,45.1,0.0,213.95,122.1,108.4,19.0,38.0,0.0,165.40,174.10,42.4,55.3,37.5,46.9,0.2,287.28,12.64,299.92,179.04,8.56,187.60,.16,.08,.24,451.50,32.00,483.50,171.00,9.37,180.37,0,0,0,144.00,8.00,152.00,144.00,8.00,152.00,0,0,0
50,2.11,75.35,104.22397400979631,CPU bound,1.69,60.35,152.02383316782522,0.13,40.76,63.21,122.1,108.4,20.9,41.8,0.0,171.17,122.1,108.4,19.0,38.0,60.0,225.39,145.55,41.8,54.8,22.4,44.8,3.1,170.16,8.96,179.12,170.48,8.80,179.28,5.20,.08,5.28,158.62,8.75,167.37,158.62,8.75,167.37,0,0,0,144.00,8.00,152.00,144.00,8.00,152.00,96.00,8.00,104.00
60,1.50,53.57,171.77773736209582,0.12,1.69,60.35,152.02383316782522,0.13,40.76,48.60,122.1,108.4,21.2,42.5,67.8,239.88,122.1,108.4,19.0,38.0,60.0,225.39,189.29,44.3,57.9,21.6,42.8,50.6,163.44,9.28,172.72,162.88,8.32,171.20,82.24,5.52,87.76,161.00,8.87,169.87,161.00,8.87,169.87,109.25,8.25,117.50,144.00,8.00,152.00,144.00,8.00,152.00,96.00,8.00,104.00
70,1.58,56.42,163.06496028629607,0.13,1.69,60.35,152.02383316782522,0.13,40.76,43.95,122.1,108.4,20.3,40.6,64.3,233.70,122.1,108.4,19.0,38.0,60.0,225.39,209.31,43.8,57.1,22.3,42.1,65.0,169.04,9.36,178.40,159.92,8.56,168.48,104.08,8.48,112.56,154.00,8.50,162.50,154.00,8.50,162.50,103.00,8.50,111.50,144.00,8.00,152.00,144.00,8.00,152.00,96.00,8.00,104.00
80,0.83087,29.67,310.03601825704203,0.02,1.69,60.35,152.02383316782522,0.13,40.76,38.45,122.1,108.4,77.2,119.3,65.2,370.07,122.1,108.4,19.0,38.0,60.0,225.39,239.29,44.8,56.6,34.1,41.2,66.0,262.80,10.08,272.88,156.64,8.24,164.88,106.08,8.32,114.40,585.37,32.00,617.37,445.25,32.00,477.25,104.50,8.50,113.00,144.00,8.00,152.00,144.00,8.00,152.00,96.00,8.00,104.00
