N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,9.76,650.66,CPU bound,9.76,650.66,,650.84,200.76,29.5,18.0,0.0,0.0,0.0,29.5 ,29.5,18.0,6.0,0.0,0.0,29.5 ,95.63,42.6,66.9,0.5,0.0,0.0,1.60,2.24,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.00,8.00,48.00,0,0,0,0,0,0
20,9.01,600.66,CPU bound,9.76,650.66,,650.84,444.36,29.5,18.0,8.1,0.0,0.0,29.5 ,29.5,18.0,6.0,0.0,0.0,29.5 ,43.21,15.0,26.6,8.7,0.0,0.0,60.00,9.92,69.92,0,0,0,0,0,0,54.87,10.00,64.87,0,0,0,0,0,0,40.00,8.00,48.00,0,0,0,0,0,0
30,6.20,413.33,0.16,7.29,486.00,0.19,400.00,376.14,29.5,18.0,11.8,0.0,0.0,29.8 ,29.5,18.0,10.0,20.0,0.0,48.0 ,51.05,19.6,30.4,11.9,8.9,0.0,86.00,9.28,95.28,8.96,8.96,17.92,0,0,0,84.87,9.25,94.12,0,0,0,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
40,3.77,251.33,0.16,7.29,486.00,0.19,400.00,372.95,29.5,18.0,11.2,23.2,0.0,52.4 ,29.5,18.0,10.0,20.0,0.0,48.0 ,51.48,15.0,22.8,11.4,48.2,0.2,82.24,9.04,91.28,48.24,48.24,96.48,.56,0,.56,81.00,8.87,89.87,46.37,46.37,92.74,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
50,3.88,258.66,0.17,7.29,486.00,0.19,399.83,398.93,29.5,18.0,11.0,22.5,0.0,51.5 ,29.5,18.0,10.0,20.0,0.0,48.0 ,48.13,17.3,25.9,11.0,46.3,0.1,79.52,8.72,88.24,46.24,46.24,92.48,.32,0,.32,79.12,8.75,87.87,45.00,45.00,90.00,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
60,3.93,262.00,0.17,7.29,486.00,0.19,399.83,415.31,29.5,18.0,10.8,22.3,0.0,51.1 ,29.5,18.0,10.0,20.0,0.0,48.0 ,46.23,14.6,21.8,10.9,44.9,0.1,78.72,8.64,87.36,44.96,44.96,89.92,.24,0,.24,77.75,8.62,86.37,44.50,44.50,89.00,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
70,3.94,262.66,0.17,7.29,486.00,0.19,400.00,405.00,29.5,18.0,10.7,22.2,0.0,50.9 ,29.5,18.0,10.0,20.0,0.0,48.0 ,47.41,16.3,24.1,10.7,44.0,1.2,77.44,8.48,85.92,44.00,44.00,88.00,2.56,.64,3.20,76.87,8.50,85.37,44.37,44.37,88.74,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
80,3.93,262.00,0.17,7.29,486.00,0.19,400.00,363.05,29.5,18.0,10.6,22.2,0.0,50.8 ,29.5,18.0,10.0,20.0,0.0,48.0 ,52.89,15.0,21.3,10.9,43.6,6.5,78.56,8.64,87.20,43.60,43.60,87.20,13.92,3.76,17.68,76.25,8.37,84.62,44.50,44.50,89.00,0,0,0,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
90,3.91,260.66,0.17,7.29,486.00,0.19,399.83,362.91,29.5,18.0,10.5,22.4,3.8,54.7 ,29.5,18.0,10.0,20.0,0.0,48.0 ,52.91,16.2,23.1,10.5,43.7,10.4,76.00,8.40,84.40,43.68,43.68,87.36,23.44,4.80,28.24,75.75,8.37,84.12,37.37,44.75,82.12,7.37,2.87,10.24,72.00,8.00,80.00,40.00,8.00,48.00,0,0,0
100,3.88,258.66,0.17,6.10,406.66,0.31,292.68,374.62,29.5,18.0,10.5,22.5,19.7,70.7 ,29.5,18.0,10.0,20.0,17.6,65.6 ,51.25,14.5,21.0,10.5,43.3,13.3,75.52,8.32,83.84,43.28,43.28,86.56,28.64,7.52,36.16,75.37,8.37,83.74,0,45.12,45.12,45.12,8.62,53.74,72.00,8.00,80.00,40.00,8.00,48.00,40.00,8.00,48.00
110,4.18,278.66,0.18,6.10,406.66,0.31,292.68,350.81,29.5,18.0,10.4,20.9,18.4,67.7 ,29.5,18.0,10.0,20.0,17.6,65.6 ,54.73,15.6,22.5,10.4,43.6,15.2,75.20,8.32,83.52,43.68,43.60,87.28,33.20,8.16,41.36,75.00,8.25,83.25,0,41.87,41.87,41.87,8.25,50.12,72.00,8.00,80.00,40.00,8.00,48.00,40.00,8.00,48.00
120,3.44,229.33,0.15,6.10,406.66,0.31,292.56,305.09,29.5,18.0,10.4,25.4,18.3,72.1 ,29.5,18.0,10.0,20.0,17.6,65.6 ,62.93,14.9,20.9,10.4,52.0,18.8,75.28,8.32,83.60,52.08,52.00,104.08,42.80,8.32,51.12,74.75,8.25,83.00,9.12,50.75,59.87,41.62,8.25,49.87,72.00,8.00,80.00,40.00,8.00,48.00,40.00,8.00,48.00
130,2.35,156.66,0.10,4.57,304.66,0.19,235.29,258.16,29.5,18.0,10.4,37.3,18.3,83.9 ,29.5,18.0,10.0,36.0,17.6,81.6 ,74.37,16.9,22.1,10.7,65.0,20.3,76.72,8.48,85.20,65.04,64.96,130.00,46.96,8.24,55.20,74.50,8.25,82.75,33.00,74.50,107.50,41.50,8.25,49.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
140,2.35,156.66,0.10,4.57,304.66,0.19,235.19,253.90,29.5,18.0,10.3,37.2,18.2,83.7 ,29.5,18.0,10.0,36.0,17.6,81.6 ,75.62,15.5,20.7,10.4,69.7,20.5,74.64,8.24,82.88,69.68,69.60,139.28,47.68,8.24,55.92,74.37,8.25,82.62,33.00,74.37,107.37,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
150,2.36,157.33,0.10,4.57,304.66,0.19,235.29,246.17,29.5,18.0,10.3,37.1,18.2,83.6 ,29.5,18.0,10.0,36.0,17.6,81.6 ,78.00,16.2,21.8,10.4,72.9,20.2,74.56,8.24,82.80,72.96,72.88,145.84,46.80,8.24,55.04,74.25,8.25,82.50,32.87,74.25,107.12,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
160,0.91,60.66,0.02,4.57,304.66,0.19,235.19,238.15,29.5,18.0,73.1,37.0,18.1,146.2 ,29.5,18.0,10.0,36.0,17.6,81.6 ,80.62,16.6,20.6,11.1,74.3,21.3,80.64,8.48,89.12,74.32,74.24,148.56,49.84,8.24,58.08,520.37,64.00,584.37,32.87,74.00,106.87,41.25,8.12,49.37,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
