N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.787471,L2 10 10 10 16 1092 10,6794772480,452984832,2.43,162.50,120.00,2.35,.42,0,0,13122.00,32666.00,2.77,0,45788.00
20,262144,2.859970,L2 20 20 20 16 546 20,16106127360,1073741824,5.62,375.43,51.84,44.20,7.18,0,0,16116.00,37908.00,51.38,0,54024.00
30,65536,3.312031,L2 30 30 30 16 364 30,17277911040,1151860736,5.21,347.78,56.40,68.93,7.46,11.53,11.52,168540.00,39708.00,76.39,23.05,208248.00
40,16384,2.131652,L2 40 40 40 16 273 40,11466178560,764411904,5.37,358.59,54.80,70.02,7.75,40.99,40.98,220092.00,31478.00,77.77,81.97,251570.00
50,8192,2.083916,L2 50 50 50 16 218 50,11960647680,797376512,5.73,382.63,51.84,70.13,7.67,40.85,40.83,155878.00,27112.00,77.80,81.68,182990.00
60,8192,3.585020,L2 60 60 60 16 182 60,21579694080,1438646272,6.01,401.29,49.20,70.77,7.84,40.52,40.50,1508052.00,539520.00,78.61,81.02,2047572.00
70,4096,2.947552,L2 70 70 70 16 156 70,17663754240,1177583616,5.99,399.51,49.20,70.61,7.78,40.31,40.29,12838739.00,4705859.00,78.39,80.60,17544598.00
80,2048,2.541868,L2 80 80 80 16 136 80,13485342720,899022848,5.30,353.68,54.80,73.56,8.15,40.27,40.26,65051357.00,23885043.00,81.71,80.53,88936400.00
90,2048,3.674803,L2 90 90 90 16 121 90,19539640320,1302642688,5.31,354.47,54.80,70.96,7.82,40.46,40.43,159957272.00,52071772.00,78.78,80.89,212029044.00
100,1024,2.514374,L2 100 100 100 16 109 100,13589544960,905969664,5.40,360.31,54.80,70.98,7.85,41.07,41.05,136801435.00,42917775.00,78.83,82.12,179719210.00
110,1024,3.653254,L2 110 110 110 16 99 110,18294005760,1219600384,5.00,333.83,58.16,71.33,7.85,43.54,43.50,222118500.00,76307145.00,79.18,87.04,298425645.00
120,512,2.459452,L2 120 120 120 16 91 120,11987681280,799178752,4.87,324.93,60.00,72.03,8.03,44.12,44.10,163668047.00,56376616.00,80.06,88.22,220044663.00
130,512,3.288745,L2 130 130 130 16 84 130,15362887680,1024192512,4.67,311.42,61.92,74.35,8.41,43.55,43.51,213830833.00,76372797.00,82.76,87.06,290203630.00
140,512,3.757203,L2 140 140 140 16 78 140,19318702080,1287913472,5.13,342.78,56.40,71.85,7.93,43.00,42.98,271890143.00,98642097.00,79.78,85.98,370532240.00
150,256,2.481848,L2 150 150 150 16 72 150,11950602240,796706816,4.81,321.01,61.92,71.88,7.98,44.60,44.54,180436274.00,67457861.00,79.86,89.14,247894135.00
160,256,3.494489,L2 160 160 160 16 68 160,14578237440,971882496,4.16,278.11,71.04,80.31,8.47,46.53,46.51,228489990.00,83216203.00,88.78,93.04,311706193.00
170,256,3.576782,L2 170 170 170 16 64 170,17565296640,1171019776,4.90,327.39,60.00,72.20,8.01,43.58,43.52,264015967.00,98993657.00,80.21,87.10,363009624.00
180,128,2.170136,L2 180 180 180 16 60 180,10467409920,697827328,4.81,321.55,61.92,72.27,7.96,44.81,44.79,161961267.00,59420232.00,80.23,89.60,221381499.00
190,128,2.611871,L2 190 190 190 16 57 190,12354923520,823661568,4.72,315.35,61.92,74.35,8.22,43.52,43.48,187801476.00,69897636.00,82.57,87.00,257699112.00
200,128,2.971554,L2 200 200 200 16 54 200,14456709120,963780608,4.86,324.33,60.00,73.40,8.21,43.53,43.51,220565687.00,81675985.00,81.61,87.04,302241672.00
210,128,3.392759,L2 210 210 210 16 52 210,16784286720,1118952448,4.94,329.80,60.00,73.43,8.32,43.83,43.78,259196186.00,95096573.00,81.75,87.61,354292759.00
220,128,3.963810,L2 220 220 220 16 49 220,19349176320,1289945088,4.87,325.42,60.00,72.96,8.08,43.84,43.83,299124901.00,109572472.00,81.04,87.67,408697373.00
230,64,2.253331,L2 230 230 230 16 47 230,11081448960,738763264,4.91,327.85,60.00,73.26,8.16,43.57,43.52,170500805.00,62692756.00,81.42,87.09,233193561.00
240,64,2.838165,L2 240 240 240 16 45 240,12618485760,841232384,4.44,296.39,66.16,75.86,8.38,45.92,45.90,199294882.00,71394308.00,84.24,91.82,270689190.00
250,64,2.832789,L2 250 250 250 16 43 250,14291458560,952763904,5.04,336.33,58.16,73.76,8.39,43.51,43.47,218972018.00,80737615.00,82.15,86.98,299709633.00
260,64,3.359156,L2 260 260 260 16 42 260,16106127360,1073741824,4.79,319.64,61.92,76.79,8.42,44.47,44.45,250066391.00,90997173.00,85.21,88.92,341063564.00
270,64,3.710541,L2 270 270 270 16 40 270,18068252160,1204550144,4.86,324.62,60.00,78.16,8.22,43.92,43.86,278544169.00,101975426.00,86.38,87.78,380519595.00
280,32,2.118954,L2 280 280 280 16 39 280,10091796480,672786432,4.76,317.50,61.92,85.46,8.41,43.88,43.87,154959165.00,56949391.00,93.87,87.75,211908556.00
290,32,2.285153,L2 290 290 290 16 37 290,11228954880,748596992,4.90,327.58,60.00,83.28,8.39,43.58,43.52,171986603.00,63298349.00,91.67,87.10,235284952.00
300,32,2.652968,L2 300 300 300 16 36 300,12448481280,829898752,4.68,312.81,64.00,76.68,8.47,46.47,46.45,196363505.00,70191434.00,85.15,92.92,266554939.00
310,32,2.794757,L2 310 310 310 16 35 310,13753255680,916883712,4.91,328.07,60.00,80.94,8.27,43.96,43.91,211570574.00,77461044.00,89.21,87.87,289031618.00
320,32,3.626656,L2 320 320 320 16 34 320,15146158080,1009743872,4.17,278.42,71.04,97.61,8.52,44.95,44.93,234131004.00,85338107.00,106.13,89.88,319469111.00
330,32,3.407343,L2 330 330 330 16 33 330,16630068480,1108671232,4.88,325.37,60.00,82.27,8.36,44.16,44.11,256426543.00,93583827.00,90.63,88.27,350010370.00
340,32,3.792687,L2 340 340 340 16 32 340,18207866880,1213857792,4.79,320.05,61.92,83.10,8.61,44.56,44.55,282302708.00,102487643.00,91.71,89.11,384790351.00
350,16,2.100385,L2 350 350 350 16 31 350,9941216640,662747776,4.73,315.53,61.92,89.88,8.35,44.74,44.70,154534164.00,55907551.00,98.23,89.44,210441715.00
360,16,2.363947,L2 360 360 360 16 30 360,10828323840,721888256,4.57,305.37,64.00,91.73,8.48,44.32,44.31,167042929.00,60907475.00,100.21,88.63,227950404.00
370,16,2.476205,L2 370 370 370 16 29 370,11766695040,784446336,4.74,316.79,61.92,98.91,8.74,44.09,44.04,180858934.00,66131682.00,107.65,88.13,246990616.00
