N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.815225,L3 10 10 10 16 30583 10,6794772480,452984832,2.41,160.90,128.00,5.32,.44,0,0,13026.00,31635.00,5.76,0,44661.00
20,262144,2.792399,L3 20 20 20 16 15291 20,16106127360,1073741824,5.76,384.52,50.48,44.39,7.18,0,0,13585.00,31948.00,51.57,0,45533.00
30,65536,3.303775,L3 30 30 30 16 10194 30,17277911040,1151860736,5.22,348.64,56.40,68.92,7.46,10.46,10.46,16872.00,40725.00,76.38,20.92,57597.00
40,16384,2.128664,L3 40 40 40 16 7645 40,11466178560,764411904,5.38,359.10,54.80,70.07,7.76,40.77,40.76,218455.00,37476.00,77.83,81.53,255931.00
50,8192,2.086947,L3 50 50 50 16 6116 50,11960647680,797376512,5.73,382.07,51.84,70.01,7.67,40.84,40.83,195458.00,112473.00,77.68,81.67,307931.00
60,8192,3.576466,L3 60 60 60 16 5097 60,21579694080,1438646272,6.03,402.25,49.20,70.73,7.86,40.46,40.44,751377.00,175025.00,78.59,80.90,926402.00
70,4096,2.922970,L3 70 70 70 16 4369 70,17663754240,1177583616,6.04,402.87,48.00,70.65,7.78,40.29,40.28,10542382.00,3611616.00,78.43,80.57,14153998.00
80,2048,2.537347,L3 80 80 80 16 3822 80,13485342720,899022848,5.31,354.31,54.80,73.59,8.15,40.28,40.27,65180320.00,25591328.00,81.74,80.55,90771648.00
90,2048,3.691918,L3 90 90 90 16 3398 90,19539640320,1302642688,5.28,352.83,54.80,70.95,7.82,40.50,40.46,159886181.00,47732920.00,78.77,80.96,207619101.00
100,1024,2.485032,L3 100 100 100 16 3058 100,13589544960,905969664,5.46,364.56,53.28,70.98,7.85,40.73,40.72,136099136.00,40287032.00,78.83,81.45,176386168.00
110,1024,3.602293,L3 110 110 110 16 2780 110,18294005760,1219600384,5.07,338.56,58.16,71.09,7.85,42.16,42.12,215828840.00,79232691.00,78.94,84.28,295061531.00
120,512,2.661068,L3 120 120 120 16 2548 120,11987681280,799178752,4.50,300.31,66.16,71.70,8.01,49.44,49.42,184040669.00,67162921.00,79.71,98.86,251203590.00
130,512,3.989319,L3 130 130 130 16 2352 130,15362887680,1024192512,3.85,256.73,76.80,73.47,8.38,61.77,61.69,250886054.00,88175593.00,81.85,123.46,339061647.00
140,256,2.522710,L3 140 140 140 16 2184 140,9659351040,643956736,3.82,255.26,76.80,71.54,7.92,66.68,66.64,159815500.00,55319143.00,79.46,133.32,215134643.00
150,256,3.233390,L3 150 150 150 16 2038 150,11950602240,796706816,3.69,246.39,80.00,71.62,7.96,70.08,69.96,194212327.00,68309376.00,79.58,140.04,262521703.00
160,128,2.049583,L3 160 160 160 16 1911 160,7289118720,485941248,3.55,237.09,83.44,78.70,8.42,71.48,71.44,126747937.00,41598764.00,87.12,142.92,168346701.00
170,128,2.375624,L3 170 170 170 16 1799 170,8782648320,585509888,3.69,246.46,80.00,71.67,7.94,71.51,71.39,142224848.00,50031174.00,79.61,142.90,192256022.00
180,128,2.787864,L3 180 180 180 16 1699 180,10467409920,697827328,3.75,250.30,80.00,71.87,7.94,71.54,71.50,167860802.00,59562113.00,79.81,143.04,227422915.00
190,128,3.334352,L3 190 190 190 16 1609 190,12354923520,823661568,3.70,247.02,80.00,73.49,8.19,71.54,71.42,199437476.00,70198406.00,81.68,142.96,269635882.00
200,128,3.859497,L3 200 200 200 16 1529 200,14456709120,963780608,3.74,249.71,80.00,73.11,8.19,71.55,71.50,233582993.00,82064265.00,81.30,143.05,315647258.00
210,64,2.256120,L3 210 210 210 16 1456 210,8392143360,559476224,3.71,247.97,80.00,73.01,8.25,71.57,71.46,135135423.00,47591524.00,81.26,143.03,182726947.00
220,64,2.568133,L3 220 220 220 16 1390 220,9674588160,644972544,3.76,251.14,80.00,72.24,8.05,71.59,71.54,155801255.00,54815268.00,80.29,143.13,210616523.00
230,64,2.968086,L3 230 230 230 16 1329 230,11081448960,738763264,3.73,248.90,80.00,72.69,8.13,71.60,71.49,178458898.00,62728894.00,80.82,143.09,241187792.00
240,64,3.396333,L3 240 240 240 16 1274 240,12618485760,841232384,3.71,247.68,80.00,74.76,8.35,71.62,71.57,207206427.00,71382367.00,83.11,143.19,278588794.00
250,64,3.783268,L3 250 250 250 16 1223 250,14291458560,952763904,3.77,251.83,76.80,73.10,8.37,71.63,71.53,229674254.00,80790946.00,81.47,143.16,310465200.00
260,32,2.139511,L3 260 260 260 16 1176 260,8053063680,536870912,3.76,250.93,80.00,75.79,8.37,71.65,71.61,129705544.00,45493934.00,84.16,143.26,175199478.00
270,32,2.446859,L3 270 270 270 16 1132 270,9034126080,602275072,3.69,246.14,80.00,78.34,8.19,71.65,71.55,146592234.00,51004307.00,86.53,143.20,197596541.00
280,32,2.710204,L3 280 280 280 16 1092 280,10091796480,672786432,3.72,248.23,80.00,85.29,8.36,71.67,71.63,164074592.00,56949918.00,93.65,143.30,221024510.00
290,32,3.047779,L3 290 290 290 16 1054 290,11228954880,748596992,3.68,245.61,80.00,82.69,8.37,71.67,71.57,181029304.00,63331508.00,91.06,143.24,244360812.00
300,32,3.348006,L3 300 300 300 16 1019 300,12448481280,829898752,3.71,247.87,80.00,75.76,8.42,71.68,71.64,195929004.00,70175875.00,84.18,143.32,266104879.00
310,32,3.722521,L3 310 310 310 16 986 310,13753255680,916883712,3.69,246.30,80.00,80.42,8.27,71.69,71.60,223755023.00,77495608.00,88.69,143.29,301250631.00
320,16,2.156173,L3 320 320 320 16 955 320,7573079040,504871936,3.51,234.15,83.44,96.57,8.49,71.76,71.73,126747371.00,42658294.00,105.06,143.49,169405665.00
330,16,2.238120,L3 330 330 330 16 926 330,8315034240,554335616,3.71,247.67,80.00,81.53,8.36,71.71,71.61,132439019.00,46816425.00,89.89,143.32,179255444.00
340,16,2.437059,L3 340 340 340 16 899 340,9103933440,606928896,3.73,249.03,80.00,82.48,8.56,71.71,71.68,149130182.00,51243494.00,91.04,143.39,200373676.00
350,16,2.740674,L3 350 350 350 16 873 350,9941216640,662747776,3.62,241.81,80.00,89.27,8.35,71.72,71.64,164671433.00,55929863.00,97.62,143.36,220601296.00
