N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.037052,L2 10 10 10 16 2457 10,21474836480,2147483648,7.06,707.09,27.36,0,0,0,0,15619.00,38251.00,0,0,53870.00
20,524288,3.833373,L2 20 20 20 16 1229 20,30576476160,3057647616,7.97,797.63,24.24,19.92,9.01,0,0,18744.00,47052.00,28.93,0,65796.00
30,131072,2.826365,L2 30 30 30 16 819 30,28772925440,2877292544,10.17,1018.01,18.96,21.32,8.75,0,0,14274.00,33006.00,30.07,0,47280.00
40,32768,2.055967,L2 40 40 40 16 614 40,17980456960,1798045696,8.74,874.54,22.00,34.37,8.51,5.36,5.35,52535.00,43259.00,42.88,10.71,95794.00
50,16384,2.021936,L2 50 50 50 16 491 50,18119393280,1811939328,8.95,896.13,21.52,33.90,8.42,17.43,17.42,10046.00,23248.00,42.32,34.85,33294.00
60,16384,3.686093,L2 60 60 60 16 409 60,31967150080,3196715008,8.67,867.23,22.32,33.60,8.31,17.29,17.29,21447.00,116738.00,41.91,34.58,138185.00
70,8192,2.737395,L2 70 70 70 16 351 70,25758269440,2575826944,9.40,940.97,20.64,33.27,8.28,17.10,17.10,60771.00,34409.00,41.55,34.20,95180.00
80,4096,2.096201,L2 80 80 80 16 307 80,19437649920,1943764992,9.26,927.27,20.80,33.27,8.22,16.95,16.94,358600.00,427774.00,41.49,33.89,786374.00
90,4096,3.024865,L2 90 90 90 16 273 90,27913093120,2791309312,9.22,922.78,20.80,33.28,8.20,16.84,16.83,6378885.00,5751712.00,41.48,33.67,12130597.00
100,2048,2.119132,L2 100 100 100 16 246 100,19275612160,1927561216,9.09,909.59,21.28,32.85,8.17,16.73,16.73,24787908.00,22576654.00,41.02,33.46,47364562.00
110,2048,3.018520,L2 110 110 110 16 223 110,25798901760,2579890176,8.54,854.68,22.56,32.77,8.16,16.66,16.65,83517097.00,79938871.00,40.93,33.31,163455968.00
120,1024,2.052513,L2 120 120 120 16 205 120,16824647680,1682464768,8.19,819.70,23.68,32.71,8.14,16.60,16.59,77728486.00,76519892.00,40.85,33.19,154248378.00
130,1024,2.752675,L2 130 130 130 16 189 130,21474836480,2147483648,7.79,780.14,24.88,32.76,8.13,16.63,16.62,118734536.00,118154857.00,40.89,33.25,236889393.00
140,1024,3.273909,L2 140 140 140 16 175 140,26911457280,2691145728,8.21,821.99,23.36,32.73,8.12,16.59,16.57,165092718.00,163977437.00,40.85,33.16,329070155.00
150,512,2.132716,L2 150 150 150 16 164 150,16597975040,1659797504,7.77,778.25,24.88,32.63,8.11,16.69,16.68,109080781.00,108124083.00,40.74,33.37,217204864.00
160,512,2.784849,L2 160 160 160 16 153 160,20194877440,2019487744,7.24,725.16,26.64,32.32,8.11,18.70,18.67,157472832.00,163113146.00,40.43,37.37,320585978.00
