,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,3.74,249.33,0.28,4.20,280.00,0.31,214.67,255.01,20.0,18.0,21.0,20.9,31.0,91.0 ,20.0,18.0,20.0,20.0,27.6,85.6 ,72.15,21.9,21.0,21.2,21.3,11.3,76.56,8.40,84.96,76.72,8.40,85.12,17.36,2.24,19.60,75.75,8.37,84.12,75.37,8.37,83.74,44.75,9.25,54.00,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
100,4.01,267.33,0.30,4.20,280.00,0.31,214.67,214.76,20.0,18.0,20.9,20.9,28.9,88.8 ,20.0,18.0,20.0,20.0,27.6,85.6 ,85.68,20.5,19.0,21.1,21.1,22.8,76.08,8.40,84.48,76.00,8.32,84.32,32.96,6.72,39.68,75.37,8.37,83.74,75.37,8.37,83.74,42.00,8.25,50.25,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
110,4.02,268.00,0.30,4.20,280.00,0.31,214.67,198.18,20.0,18.0,20.8,20.8,28.8,88.5 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.85,21.9,20.5,21.0,20.9,28.0,75.76,8.32,84.08,75.52,8.24,83.76,40.48,8.24,48.72,75.00,8.25,83.25,75.00,8.25,83.25,41.87,8.37,50.24,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
120,4.05,270.00,0.30,4.20,280.00,0.31,214.67,195.30,20.0,18.0,20.8,20.8,28.7,88.2 ,20.0,18.0,20.0,20.0,27.6,85.6 ,94.22,20.5,18.8,21.1,20.9,29.1,76.08,8.32,84.40,75.28,8.24,83.52,42.24,8.32,50.56,74.75,8.25,83.00,74.75,8.25,83.00,41.62,8.25,49.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
130,4.05,270.00,0.30,4.20,280.00,0.31,214.67,191.92,20.0,18.0,20.7,20.7,28.6,88.0 ,20.0,18.0,20.0,20.0,27.6,85.6 ,95.87,21.6,20.1,21.4,20.8,29.0,76.96,8.48,85.44,74.96,8.16,83.12,42.24,8.32,50.56,74.50,8.25,82.75,74.50,8.25,82.75,41.50,8.25,49.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
140,4.06,270.66,0.30,4.20,280.00,0.31,214.67,198.08,20.0,18.0,20.6,20.6,28.5,87.8 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.89,20.5,18.7,20.9,20.7,29.0,75.36,8.24,83.60,74.72,8.24,82.96,42.08,8.32,50.40,74.37,8.25,82.62,74.37,8.25,82.62,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
150,4.08,272.00,0.30,4.20,280.00,0.31,214.67,197.81,20.0,18.0,20.6,20.6,28.5,87.7 ,20.0,18.0,20.0,20.0,27.6,85.6 ,93.02,21.5,19.8,20.9,20.7,28.9,75.20,8.24,83.44,74.56,8.16,82.72,41.92,8.24,50.16,74.12,8.25,82.37,74.12,8.25,82.37,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
160,0.91,60.66,0.03,4.20,280.00,0.31,214.67,190.26,20.0,18.0,146.1,20.6,28.4,213.1 ,20.0,18.0,20.0,20.0,27.6,85.6 ,96.71,20.6,18.6,22.7,20.7,28.8,82.16,8.56,90.72,74.48,8.16,82.64,41.84,8.24,50.08,520.37,64.00,584.37,74.00,8.25,82.25,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
170,4.09,272.66,0.30,4.20,280.00,0.31,214.67,199.41,20.0,18.0,20.5,20.5,28.3,87.4 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.27,21.4,19.6,20.7,20.6,28.7,74.80,8.24,83.04,74.16,8.08,82.24,41.76,8.24,50.00,73.87,8.25,82.12,73.87,8.25,82.12,41.12,8.12,49.24,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
180,4.09,272.66,0.30,4.20,280.00,0.31,214.67,197.15,20.0,18.0,20.5,20.5,28.4,87.4 ,20.0,18.0,20.0,20.0,27.6,85.6 ,93.33,20.6,18.5,20.8,20.6,28.7,74.96,8.16,83.12,74.08,8.16,82.24,41.68,8.24,49.92,73.87,8.12,81.99,73.87,8.25,82.12,41.12,8.25,49.37,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
190,4.10,273.33,0.31,4.20,280.00,0.31,214.67,199.76,20.0,18.0,20.5,20.5,28.3,87.2 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.11,21.3,19.4,21.0,20.5,28.6,75.68,8.24,83.92,74.00,8.08,82.08,41.60,8.24,49.84,73.75,8.12,81.87,73.75,8.12,81.87,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
200,4.11,274.00,0.31,4.20,280.00,0.31,214.67,198.92,20.0,18.0,20.5,20.5,28.2,87.1 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.50,22.2,20.0,20.8,20.4,28.6,74.96,8.40,83.36,73.84,7.92,81.76,41.52,8.24,49.76,73.62,8.12,81.74,73.62,8.12,81.74,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
210,4.14,276.00,0.31,4.20,280.00,0.31,214.67,200.66,20.0,18.0,20.4,20.4,28.0,86.9 ,20.0,18.0,20.0,20.0,27.6,85.6 ,91.70,21.5,19.2,21.0,20.5,28.5,75.68,8.24,83.92,73.84,8.00,81.84,41.44,8.24,49.68,73.62,8.12,81.74,73.62,8.12,81.74,41.00,7.75,48.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
220,4.11,274.00,0.31,4.20,280.00,0.31,214.67,199.84,20.0,18.0,20.4,20.4,28.2,87.1 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.07,22.0,19.8,20.7,20.4,28.5,74.64,8.24,82.88,73.76,7.92,81.68,41.44,8.24,49.68,73.50,8.12,81.62,73.50,8.25,81.75,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
230,4.11,274.00,0.31,4.20,280.00,0.31,214.67,201.19,20.0,18.0,20.4,20.4,28.2,87.0 ,20.0,18.0,20.0,20.0,27.6,85.6 ,91.45,21.4,19.1,20.8,20.4,28.5,74.80,8.24,83.04,73.68,8.00,81.68,41.36,8.16,49.52,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
240,4.11,274.00,0.31,4.20,280.00,0.31,214.67,195.21,20.0,18.0,20.4,20.4,28.2,86.9 ,20.0,18.0,20.0,20.0,27.6,85.6 ,94.26,21.8,19.6,20.9,20.4,28.5,75.04,8.40,83.44,73.60,7.92,81.52,41.36,8.16,49.52,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.25,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
250,4.11,274.00,0.31,4.20,280.00,0.31,214.67,200.82,20.0,18.0,20.3,20.3,28.2,86.9 ,20.0,18.0,20.0,20.0,27.6,85.6 ,91.62,21.4,19.0,20.8,20.4,28.5,75.04,8.32,83.36,73.52,8.00,81.52,41.36,8.16,49.52,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.37,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
260,4.13,275.33,0.31,4.20,280.00,0.31,214.67,196.51,20.0,18.0,20.4,20.4,28.1,86.8 ,20.0,18.0,20.0,20.0,27.6,85.6 ,93.63,21.6,19.5,21.8,20.4,28.4,78.88,8.32,87.20,73.52,7.92,81.44,41.28,8.16,49.44,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
270,4.13,275.33,0.31,4.20,280.00,0.31,214.67,198.70,20.0,18.0,20.3,20.3,28.1,86.7 ,20.0,18.0,20.0,20.0,27.6,85.6 ,92.60,21.3,18.9,22.4,20.4,28.5,81.20,8.32,89.52,73.44,8.00,81.44,41.36,8.16,49.52,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.00,48.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
280,4.13,275.33,0.31,4.20,280.00,0.31,214.67,193.41,20.0,18.0,24.4,20.3,28.1,90.8 ,20.0,18.0,20.0,20.0,27.6,85.6 ,95.14,21.6,19.4,24.1,20.3,28.5,87.92,8.32,96.24,73.36,7.84,81.20,41.44,8.16,49.60,89.37,8.12,97.49,73.25,8.12,81.37,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
290,4.11,274.00,0.31,4.20,280.00,0.31,214.67,194.14,20.0,18.0,22.3,20.3,28.2,88.9 ,20.0,18.0,20.0,20.0,27.6,85.6 ,94.78,21.2,18.8,23.6,20.3,28.5,86.16,8.24,94.40,73.36,7.92,81.28,41.36,8.16,49.52,81.25,8.12,89.37,73.12,8.12,81.24,40.62,8.50,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
300,4.14,276.00,0.31,4.20,280.00,0.31,214.67,195.91,20.0,18.0,20.3,20.3,28.0,86.6 ,20.0,18.0,20.0,20.0,27.6,85.6 ,93.92,21.6,19.3,21.8,20.3,28.5,78.64,8.32,86.96,73.28,7.84,81.12,41.52,8.16,49.68,73.12,8.12,81.24,73.12,8.12,81.24,40.62,8.12,48.74,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
310,4.15,276.66,0.31,4.20,280.00,0.31,214.67,196.75,20.0,18.0,20.3,20.3,27.9,86.5 ,20.0,18.0,20.0,20.0,27.6,85.6 ,93.52,21.2,18.8,22.7,20.3,28.5,82.56,8.32,90.88,73.28,7.92,81.20,41.44,8.16,49.60,73.25,8.12,81.37,73.00,8.12,81.12,40.62,8.00,48.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
320,0.91,60.66,0.02,4.20,280.00,0.31,196.32,185.97,20.0,18.0,150.1,22.3,28.0,218.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,98.94,21.4,19.2,25.2,20.4,28.6,92.48,8.40,100.88,73.52,7.84,81.36,41.68,8.16,49.84,536.37,64.00,600.37,81.12,8.12,89.24,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
330,4.14,276.00,0.31,4.20,280.00,0.31,196.32,194.59,20.0,18.0,24.3,20.3,28.0,90.6 ,20.0,18.0,28.0,20.0,27.6,93.6 ,94.56,21.1,18.7,23.2,20.3,28.6,84.24,8.40,92.64,73.20,7.92,81.12,41.68,8.16,49.84,89.12,8.12,97.24,73.00,8.12,81.12,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
340,4.15,276.66,0.31,4.20,280.00,0.31,196.32,193.38,20.0,18.0,24.3,20.3,27.9,90.5 ,20.0,18.0,28.0,20.0,27.6,93.6 ,95.15,21.4,19.1,22.9,20.3,28.7,83.36,8.40,91.76,73.20,7.84,81.04,41.76,8.16,49.92,89.12,8.12,97.24,73.00,8.12,81.12,40.62,8.00,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
350,4.19,279.33,0.31,4.20,280.00,0.31,196.32,192.54,20.0,18.0,24.3,20.2,27.7,90.2 ,20.0,18.0,28.0,20.0,27.6,93.6 ,95.56,21.1,18.7,25.0,20.3,28.8,91.52,8.40,99.92,73.12,7.92,81.04,41.92,8.16,50.08,89.00,8.12,97.12,72.87,8.12,80.99,40.50,7.75,48.25,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
360,4.13,275.33,0.31,4.20,280.00,0.31,196.32,188.88,20.0,18.0,24.3,20.3,28.1,90.7 ,20.0,18.0,28.0,20.0,27.6,93.6 ,97.41,21.3,19.1,25.6,20.2,28.8,93.84,8.32,102.16,73.12,7.84,80.96,41.92,8.16,50.08,89.25,8.12,97.37,72.87,8.12,80.99,40.62,8.37,48.99,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
370,4.13,275.33,0.31,4.20,280.00,0.31,196.32,188.83,20.0,18.0,26.3,20.2,28.1,92.6 ,20.0,18.0,28.0,20.0,27.6,93.6 ,97.44,21.0,18.7,27.4,20.3,29.0,101.20,8.40,109.60,73.12,7.92,81.04,42.32,8.16,50.48,97.12,8.12,105.24,72.87,8.12,80.99,40.50,8.37,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
380,4.14,276.00,0.31,4.20,280.00,0.31,196.32,190.94,20.0,18.0,26.3,20.2,28.0,92.5 ,20.0,18.0,28.0,20.0,27.6,93.6 ,96.37,21.2,19.0,25.7,20.2,28.9,94.56,8.32,102.88,73.12,7.84,80.96,42.08,8.16,50.24,97.00,8.12,105.12,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
390,4.15,276.66,0.31,4.20,280.00,0.31,196.32,188.16,20.0,18.0,28.3,20.2,27.9,94.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,97.79,21.0,18.6,26.8,20.2,29.1,99.04,8.40,107.44,73.04,7.92,80.96,42.56,8.16,50.72,105.12,8.12,113.24,72.75,8.12,80.87,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
400,4.16,277.33,0.31,4.20,280.00,0.31,196.32,185.80,20.0,18.0,24.3,20.2,27.9,90.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,99.03,21.2,19.0,26.2,20.2,29.3,96.64,8.32,104.96,73.04,7.84,80.88,42.80,8.16,50.96,89.00,8.12,97.12,72.75,8.12,80.87,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
410,4.14,276.00,0.31,4.20,280.00,0.31,196.32,183.64,20.0,18.0,26.3,20.2,28.0,92.5 ,20.0,18.0,28.0,20.0,27.6,93.6 ,100.19,20.9,18.6,27.9,20.2,30.3,103.20,8.40,111.60,73.04,7.92,80.96,44.64,8.16,52.80,97.00,8.12,105.12,72.87,8.12,80.99,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
420,4.15,276.66,0.31,4.20,280.00,0.31,196.32,183.41,20.0,18.0,28.3,20.2,27.9,94.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,100.32,21.2,18.9,28.6,20.2,29.7,105.92,8.40,114.32,72.96,7.84,80.80,43.52,8.16,51.68,105.00,8.12,113.12,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
430,4.16,277.33,0.31,4.20,280.00,0.31,196.32,183.09,20.0,18.0,28.3,20.2,27.9,94.3 ,20.0,18.0,28.0,20.0,27.6,93.6 ,100.49,20.9,18.6,28.6,20.2,30.0,105.84,8.40,114.24,72.96,7.92,80.88,44.08,8.16,52.24,105.00,8.12,113.12,72.87,8.12,80.99,40.50,8.00,48.50,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
440,4.15,276.66,0.31,4.20,280.00,0.31,196.32,183.58,20.0,18.0,24.3,20.2,27.9,90.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,100.23,21.1,18.9,26.6,20.2,30.2,97.92,8.32,106.24,72.96,7.76,80.72,44.48,8.16,52.64,89.00,8.12,97.12,72.62,8.12,80.74,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
450,4.16,277.33,0.31,4.20,280.00,0.31,196.32,184.14,20.0,18.0,28.3,20.2,27.8,94.3 ,20.0,18.0,28.0,20.0,27.6,93.6 ,99.92,20.9,18.5,27.2,20.2,30.5,100.56,8.32,108.88,72.88,7.92,80.80,44.88,8.16,53.04,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
460,4.16,277.33,0.31,4.20,280.00,0.31,196.32,178.91,20.0,18.0,28.2,20.2,27.9,94.3 ,20.0,18.0,28.0,20.0,27.6,93.6 ,102.85,21.1,18.8,28.7,20.2,30.9,106.40,8.32,114.72,72.88,7.76,80.64,45.68,8.16,53.84,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
470,4.15,276.66,0.31,4.20,280.00,0.31,196.32,178.90,20.0,18.0,28.2,20.2,27.9,94.3 ,20.0,18.0,28.0,20.0,27.6,93.6 ,102.85,20.9,18.5,28.7,20.2,31.3,106.40,8.32,114.72,72.88,7.84,80.72,46.24,8.16,54.40,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
480,,,,4.20,280.00,0.31,196.32,178.30,20.0,18.0,164.1,20.2,28.0,230.3 ,20.0,18.0,28.0,20.0,27.6,93.6 ,103.20,21.2,18.8,25.6,20.2,31.4,94.16,8.32,102.48,72.88,7.76,80.64,46.56,8.16,54.72,592.37,64.00,656.37,72.75,8.12,80.87,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
490,4.15,276.66,0.31,4.20,280.00,0.31,196.32,176.73,20.0,18.0,28.2,20.2,27.9,94.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,104.11,20.8,18.5,28.6,20.2,32.0,106.24,8.32,114.56,72.88,7.84,80.72,47.60,8.16,55.76,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
500,4.14,276.00,0.31,4.20,280.00,0.31,196.32,173.99,20.0,18.0,28.2,20.2,28.0,94.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,105.75,21.1,18.8,28.6,20.2,32.5,106.16,8.32,114.48,72.80,7.76,80.56,48.40,8.16,56.56,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
510,4.17,278.00,0.31,4.20,280.00,0.31,196.32,170.51,20.0,18.0,28.2,20.2,27.8,94.2 ,20.0,18.0,28.0,20.0,27.6,93.6 ,107.91,20.8,18.5,27.5,20.3,33.2,101.60,8.40,110.00,73.20,7.92,81.12,49.68,8.16,57.84,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
520,4.17,278.00,0.31,4.20,280.00,0.31,196.32,170.28,20.0,18.0,28.2,20.2,27.8,94.2 ,20.0,18.0,28.0,20.0,27.6,93.6 ,108.06,21.0,18.7,28.8,20.1,33.9,106.72,8.32,115.04,72.80,7.68,80.48,50.88,8.16,59.04,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.12,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
530,4.19,279.33,0.31,4.20,280.00,0.31,196.32,168.91,20.0,18.0,28.2,20.2,27.7,94.0 ,20.0,18.0,28.0,20.0,27.6,93.6 ,108.93,20.8,18.5,28.7,20.2,34.6,106.32,8.32,114.64,72.80,7.84,80.64,52.00,8.16,60.16,104.75,8.00,112.75,72.50,8.00,80.50,40.25,7.87,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
540,4.14,276.00,0.31,4.20,280.00,0.31,196.32,167.09,20.0,18.0,28.2,20.1,28.0,94.4 ,20.0,18.0,28.0,20.0,27.6,93.6 ,110.12,21.0,18.7,28.7,20.1,35.1,106.40,8.32,114.72,72.80,7.68,80.48,53.04,8.16,61.20,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.50,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
550,4.17,278.00,0.31,4.20,280.00,0.31,196.32,165.61,20.0,18.0,28.2,20.1,27.8,94.2 ,20.0,18.0,28.0,20.0,27.6,93.6 ,111.11,20.8,18.4,28.6,20.2,35.8,106.32,8.32,114.64,72.80,7.84,80.64,54.16,8.16,62.32,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.12,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
560,4.19,279.33,0.31,4.20,280.00,0.31,196.32,162.55,20.0,18.0,28.2,20.1,27.7,94.0 ,20.0,18.0,28.0,20.0,27.6,93.6 ,113.20,21.0,18.7,28.7,20.1,36.5,106.64,8.32,114.96,72.80,7.68,80.48,55.36,8.16,63.52,104.75,8.00,112.75,72.50,8.00,80.50,40.25,7.87,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
570,3.05,203.33,0.23,2.52,168.00,0.19,164.07,162.78,20.0,18.0,28.2,20.1,38.0,104.3 ,20.0,18.0,28.0,20.0,46.0,112.0 ,113.04,20.8,18.4,28.6,20.2,37.1,106.32,8.32,114.64,72.80,7.84,80.64,56.40,8.16,64.56,104.75,8.00,112.75,72.50,8.00,80.50,58.25,7.87,66.12,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
580,2.51,167.33,0.19,2.52,168.00,0.19,164.07,159.47,20.0,18.0,28.2,20.1,46.1,112.5 ,20.0,18.0,28.0,20.0,46.0,112.0 ,115.38,20.9,18.7,28.7,20.1,37.9,106.40,8.32,114.72,72.80,7.68,80.48,57.84,8.16,66.00,104.75,8.00,112.75,72.50,8.00,80.50,72.25,8.00,80.25,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
590,2.50,166.66,0.19,2.52,168.00,0.19,164.07,159.21,20.0,18.0,28.2,20.1,46.4,112.7 ,20.0,18.0,28.0,20.0,46.0,112.0 ,115.57,20.8,18.4,28.7,20.1,38.4,106.40,8.24,114.64,72.80,7.76,80.56,58.80,8.16,66.96,104.75,8.00,112.75,72.50,8.00,80.50,72.50,8.25,80.75,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
600,2.49,166.00,0.19,2.52,168.00,0.19,164.07,156.20,20.0,18.0,28.2,20.2,46.5,112.9 ,20.0,18.0,28.0,20.0,46.0,112.0 ,117.80,20.9,18.6,28.7,20.1,39.2,106.32,8.24,114.56,72.80,7.60,80.40,60.08,8.16,68.24,104.75,8.00,112.75,72.62,8.00,80.62,72.62,8.25,80.87,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
610,2.50,166.66,0.19,2.52,168.00,0.19,164.07,155.62,20.0,18.0,28.2,20.2,46.3,112.7 ,20.0,18.0,28.0,20.0,46.0,112.0 ,118.23,20.8,18.4,28.6,20.1,39.9,106.24,8.24,114.48,72.72,7.76,80.48,61.28,8.16,69.44,104.75,8.00,112.75,72.62,8.00,80.62,72.62,7.87,80.49,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
