N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.847899,10 10 10 16 61166 10,11324620800,452984832,3.97,159.05,128.00,0,0,0,0,0,0,0,0,0
20,262144,2.375940,20 20 20 16 30583 20,26843545600,1073741824,11.29,451.92,42.64,0,0,0,0,0,0,0,0,0
30,65536,2.518157,30 30 30 16 20388 30,28796518400,1151860736,11.43,457.42,42.64,0,0,0,0,0,0,0,0,0
40,32768,3.078330,40 40 40 16 15291 40,38220595200,1528823808,12.41,496.63,39.12,0,0,0,0,0,0,0,0,0
50,16384,3.016461,50 50 50 16 12233 50,39868825600,1594753024,13.21,528.68,36.88,0,0,0,0,0,0,0,0,0
60,8192,2.653973,60 60 60 16 10194 60,35966156800,1438646272,13.54,542.07,36.16,0,0,0,0,0,0,0,0,0
70,4096,2.046696,70 70 70 16 8738 70,29439590400,1177583616,14.37,575.35,33.68,0,0,0,0,0,0,0,0,0
80,4096,3.206844,80 80 80 16 7645 80,44951142400,1798045696,14.01,560.68,34.88,0,0,0,0,0,0,0,0,0
90,2048,2.302678,90 90 90 16 6796 90,32566067200,1302642688,14.14,565.70,34.24,0,0,0,0,0,0,0,0,0
100,2048,3.027469,100 100 100 16 6116 100,45298483200,1811939328,14.95,598.49,32.48,0,0,0,0,0,0,0,0,0
110,2048,3.832239,110 110 110 16 5560 110,60980019200,2439200768,15.91,636.49,30.40,0,0,0,0,0,0,0,0,0
120,1024,2.712825,120 120 120 16 5097 120,39958937600,1598357504,14.72,589.18,33.04,0,0,0,0,0,0,0,0,0
130,1024,3.620102,130 130 130 16 4705 130,51209625600,2048385024,14.14,565.83,34.24,0,0,0,0,0,0,0,0,0
140,512,2.333990,140 140 140 16 4369 140,32197836800,1287913472,13.79,551.80,35.52,0,0,0,0,0,0,0,0,0
150,512,3.193487,150 150 150 16 4077 150,39835340800,1593413632,12.47,498.95,39.12,0,0,0,0,0,0,0,0,0
160,256,2.410111,160 160 160 16 3822 160,24297062400,971882496,10.07,403.25,48.00,0,0,0,0,0,0,0,0,0
170,256,2.904357,170 170 170 16 3598 170,29275494400,1171019776,10.07,403.19,48.00,0,0,0,0,0,0,0,0,0
180,256,3.480430,180 180 180 16 3398 180,34891366400,1395654656,10.02,400.99,49.20,0,0,0,0,0,0,0,0,0
190,128,2.109483,190 190 190 16 3219 190,20591539200,823661568,9.76,390.45,50.48,0,0,0,0,0,0,0,0,0
200,128,2.470842,200 200 200 16 3058 200,24094515200,963780608,9.74,390.06,50.48,0,0,0,0,0,0,0,0,0
210,128,2.847618,210 210 210 16 2912 210,27973811200,1118952448,9.82,392.94,50.48,0,0,0,0,0,0,0,0,0
220,128,3.296403,220 220 220 16 2780 220,32248627200,1289945088,9.78,391.31,50.48,0,0,0,0,0,0,0,0,0
230,128,3.803821,230 230 230 16 2659 230,36938163200,1477526528,9.70,388.43,50.48,0,0,0,0,0,0,0,0,0
240,64,2.109780,240 240 240 16 2548 240,21030809600,841232384,9.96,398.72,49.20,0,0,0,0,0,0,0,0,0
250,64,2.430431,250 250 250 16 2446 250,23819097600,952763904,9.79,392.01,49.20,0,0,0,0,0,0,0,0,0
260,64,2.804016,260 260 260 16 2352 260,26843545600,1073741824,9.57,382.92,50.48,0,0,0,0,0,0,0,0,0
270,64,3.023528,270 270 270 16 2265 270,30113753600,1204550144,9.95,398.39,49.20,0,0,0,0,0,0,0,0,0
280,64,3.373883,280 280 280 16 2184 280,33639321600,1345572864,9.96,398.81,49.20,0,0,0,0,0,0,0,0,0
290,64,3.702386,290 290 290 16 2109 290,37429849600,1497193984,10.10,404.38,48.00,0,0,0,0,0,0,0,0,0
300,32,2.044449,300 300 300 16 2038 300,20747468800,829898752,10.14,405.92,48.00,0,0,0,0,0,0,0,0,0
310,32,2.273090,310 310 310 16 1973 310,22922092800,916883712,10.08,403.36,48.00,0,0,0,0,0,0,0,0,0
320,32,2.681162,320 320 320 16 1911 320,25243596800,1009743872,9.41,376.60,51.84,0,0,0,0,0,0,0,0,0
